0,1,2,3,4,5,6,7
Mvp,ENSMUSG00000030681,3.1954085977279427,3.011856477205947,3.039829475036485,3.634631600916792,4.281328430692461,4.360600479437984
Mx1,ENSMUSG00000000386,0.20798642726122826,0.15770778313972347,0.1162598819933595,0.1740083898837059,0.685665727356336,2.589983909713858
Mxd1,ENSMUSG00000001156,1.1386991775434991,1.1321220960424407,1.193875080388209,2.677836513595724,2.776921240777166,1.8169798431463067
Mxra7,ENSMUSG00000020814,3.7461070179235123,3.635482000293777,3.6886645688174005,3.063109042800761,3.8882472713096012,5.365160132134094
Mxra8,ENSMUSG00000029070,3.397413817451939,3.4057133429232938,3.456625441761174,2.520588590119298,3.3062403137663057,5.677205797103713
Myadml2,ENSMUSG00000025141,5.262293041449872,5.055040857650241,5.084258340435485,4.327396384149202,4.6696137137169265,3.815118197984331
Mybpc2,ENSMUSG00000038670,1.8134350819505518,1.7269510924550513,1.6332096586280258,1.7983534323279893,2.596107253956726,2.8336670149125616
Mybpc3,ENSMUSG00000002100,9.701654651746003,9.725150575312137,9.737553285215872,9.333982987201132,8.945754609163439,8.920588291875296
Myct1,ENSMUSG00000046916,3.540158909752754,3.330595143160399,3.3011117578368747,2.8464414718176765,3.1030100488693337,3.3312625137998664
Myd88,ENSMUSG00000032508,2.182376411126276,2.208288048900498,2.098929180800681,3.4647530327784306,3.4850294698257684,4.064820205571705
Myef2,ENSMUSG00000027201,1.1119243493638007,1.0056710866491716,1.0479075597817331,1.1442885138172914,1.5233709916486986,2.4938720634426876
Myg1,ENSMUSG00000001285,2.6543323042557083,2.539156992669936,2.420188951422734,2.369510577656078,2.7355190839470978,3.216898705411118
Myh10,ENSMUSG00000020900,2.4000379600587394,2.363550868305891,2.27252322671894,2.374130752970448,2.589994655151417,3.840583054662066
Myh14,ENSMUSG00000030739,4.045814265214668,4.069942192032177,4.149234287777133,3.9513568164402986,3.607285348076842,2.8165109445091514
Myh6,ENSMUSG00000040752,11.744860428747169,11.727690371016985,11.811246793500706,11.511315939717269,10.703796391694892,10.209973224203107
Myh7,ENSMUSG00000053093,4.747229377040286,4.213205407412171,4.798676412688377,5.667720163270356,6.331462402465838,4.743294074321202
Myh7b,ENSMUSG00000074652,3.624794534913112,3.4010277857833344,3.6230948326669763,2.6164777846755167,2.088916611614369,2.1572879229732305
Myh9,ENSMUSG00000022443,3.9602554854369543,4.16922323028998,3.73778991690617,4.762215131050321,5.080879665121564,5.960906872083564
Myl1,ENSMUSG00000061816,3.71382664078883,3.871055496102685,3.4176818659965167,3.7789679593016876,3.916503654111243,4.434765527421584
Myl12a,ENSMUSG00000024048,7.581625055028066,7.423199398689427,7.494692875574677,7.8343995691265125,8.0721832749979,7.792157292577191
Myl12b,ENSMUSG00000034868,4.990728705668553,5.029733213893501,5.039651768602107,5.060588280647617,5.253806997772581,6.308095264596216
Myl2,ENSMUSG00000013936,11.941431657729286,11.699140034560486,11.743985053380987,11.597741484881382,11.127558241220065,10.203285571723704
Myl3,ENSMUSG00000059741,11.418792309095492,11.323996090992946,11.282778301990522,11.259230298538142,10.8956747332749,9.780456639050195
Myl4,ENSMUSG00000061086,0.3954464783130742,0.468145748020077,0.5413010857045077,2.241690809110378,0.5491305083823194,0.6883158869097583
Myl7,ENSMUSG00000020469,0.3609542581530173,0.2321182526267441,0.2644347680086704,4.584217667930343,0.24037279480317075,1.2174910217298414
Myl9,ENSMUSG00000067818,5.264666570808921,5.2800412102959635,5.091074008630329,4.8767061780902,4.919705931356326,6.626235744901098
Mylip,ENSMUSG00000038175,3.5907468509477196,3.542037571368439,3.809628860600108,4.228570305509098,3.5308439981351527,3.9112842897599878
Mylk3,ENSMUSG00000031698,6.9963145864609855,6.954162983746507,7.005556755529494,6.443174191867195,6.552806202379483,5.876371298882889
Mylk4,ENSMUSG00000044951,4.966346648830328,5.151961281147404,5.099935641210146,4.89257835846905,3.219907639454949,2.6849598583107794
Myo10,ENSMUSG00000022272,3.6295852418284764,3.6304123492753293,3.384197341305423,3.2211731358693143,3.102334201622106,3.2209837372979817
Myo18a,ENSMUSG00000000631,4.069301693586706,4.033569183704527,3.9791887810259063,3.6335755690880043,4.033599886103378,3.6351489877380603
Myo1c,ENSMUSG00000017774,4.566737156480868,4.645875254320219,4.619476582080562,4.9554481466364395,5.4705232831752015,5.351869723480467
Myo1d,ENSMUSG00000035441,1.5969949938334707,1.7605112718202918,1.6347628305173643,1.755122056617271,1.9113706943904116,2.5057524448486137
Myo1f,ENSMUSG00000024300,0.6864495261809932,0.9927189005305138,0.7323762599289613,0.9884578414723146,2.451238436624337,4.658877582668016
Myo1g,ENSMUSG00000020437,0.41667122745208446,0.4564611652961015,0.4606511896860211,0.5790438272843288,1.6088276980169927,2.8728444514416274
Myo7a,ENSMUSG00000030761,1.2632825963588168,1.1306142149001224,1.120897249680852,1.0473364687530575,1.4634712796345168,2.811010806807866
Myo9b,ENSMUSG00000004677,2.718226687771395,2.633187081437868,2.718515575981665,2.6706421620961573,3.448762752440999,4.283814616622384
Myof,ENSMUSG00000048612,0.8316555848709313,0.8621189108498241,0.823357338763284,0.716805762920935,1.7361509820629824,3.7287483504204593
Myom1,ENSMUSG00000024049,7.574743314634932,7.538569727670367,7.583178098845297,7.544558162108846,7.393709301075293,6.808936239998318
Myom2,ENSMUSG00000031461,7.102215702832735,6.800484849274656,7.123749318477823,7.003592347536943,6.532422043951891,5.530641155471283
Myot,ENSMUSG00000024471,3.661728361737949,3.4933654139732195,3.656457091187582,4.336437578965136,3.80946504122943,2.4064505931823565
Myoz2,ENSMUSG00000028116,8.025249081289282,7.901331465460408,8.002557012979915,8.089576533565483,7.501024308044578,6.818847401375863
Mypn,ENSMUSG00000020067,4.28718818324397,4.298811106081187,4.3136968000906615,4.53792110822263,4.396052208621807,3.345505446573993
Myzap,ENSMUSG00000041361,5.08653328853871,4.9772823017311145,5.05423642009515,4.9950904596227925,4.511937496615049,3.7959199555803655
Mzt1,ENSMUSG00000033186,4.333568375973809,4.344782235112725,4.457284475967809,4.073554557899614,4.159142329183801,4.26860839881432
Naa38,ENSMUSG00000059278,4.96182934147917,5.068169106484968,4.722780201952766,4.8275651849864385,4.61641800311028,5.120544806089179
Naa40,ENSMUSG00000024764,2.5895017899247423,2.425581802868284,2.4157142486218284,2.0717826656789082,2.43500797664617,3.040839877609214
Naa50,ENSMUSG00000022698,4.063731455903269,4.147392270909165,4.149453678004098,4.237889674945948,4.656387086555457,5.059695642362043
Naalad2,ENSMUSG00000043943,2.0093149130081356,2.0487401152599625,2.0403453642592138,1.5100453274954748,1.7523548603133314,3.25095611633695
Nab1,ENSMUSG00000002881,2.8938631456900654,3.037739812469985,2.951111652436942,3.0875646932261023,3.2872846679446504,3.8436713130092883
Nabp2,ENSMUSG00000025374,3.8598157489307483,3.8351947214065953,3.764380922538833,3.6055499623517067,4.047467282921695,4.034160257452691
Nacc1,ENSMUSG00000001910,3.617791547838371,3.6571849769465956,3.7293592597881915,3.7283032993805185,4.187406686117584,4.48473170129444
Nacc2,ENSMUSG00000026932,2.2121274852906354,2.3445251898873316,2.3182338736433685,1.8769967395105556,2.4013589348733833,2.80223683434858
Nadk,ENSMUSG00000029063,3.657658669811283,3.6547668372580464,3.5982864715556295,3.9277066870393336,4.333653539031508,4.778793767593808
Naf1,ENSMUSG00000014907,1.7099138288951377,1.8371387326873145,1.8070510334720535,2.1363537026643478,2.3568291042570797,2.3661105528042508
Naip2,ENSMUSG00000078945,0.5156266196264988,0.558744174429915,0.41797138742986284,0.7023355053048929,1.2549834693554707,2.181027014544908
Naip5,ENSMUSG00000071203,0.29569180635790787,0.30613637110283254,0.27442968346856367,0.2668794921282764,0.6303454318762249,1.6728426844690187
Nampt,ENSMUSG00000020572,5.044731235613363,4.752875026992085,5.176159049647708,5.167194753914652,5.031280956485398,4.392927620586947
Nans,ENSMUSG00000028334,2.0315997240308774,2.1367402966695614,2.021480173721952,1.946945910709386,3.077680809015216,4.078958838267562
Nap1l1,ENSMUSG00000058799,3.7380819091192676,3.713450961827048,3.7904051832293697,3.8914266822300885,4.362715933189115,5.255690118628709
Napsa,ENSMUSG00000002204,0.12556277675311153,0.13348800036661274,0.25872649987558005,0.7092533934158205,1.467057891573761,1.853153932006975
Nars,ENSMUSG00000024587,4.927833691021812,4.984214160769672,4.895309662534058,5.154821922351599,5.630091559809035,5.843104158088589
Nasp,ENSMUSG00000028693,1.6706441089130941,1.674974894090167,1.7154096692529355,1.8901188928993848,2.181288321647806,2.9188090987100876
Nat2,ENSMUSG00000051147,0.8014017231762451,0.7140492863641126,0.4512104523144451,0.7371852289209784,1.0585795335131145,2.187699452903352
Nav1,ENSMUSG00000009418,1.7488156831027064,1.7507204795297542,1.497567519734841,1.5729551602778558,1.7218542452689474,2.5387010572171373
Nbl1,ENSMUSG00000041120,3.193125895804399,3.194307181042559,3.2397294787181012,3.165845683017593,3.1097858137531618,4.090808120027911
Ncam1,ENSMUSG00000039542,0.38719436514712874,0.4973549745494216,0.48543131291434866,0.48195030323192006,0.9342756556430918,1.7969789822817062
Ncapd2,ENSMUSG00000038252,1.916938006445722,1.9434529817916775,1.8363393833462116,1.4472365675864651,1.762414131288736,3.2584797829744336
Ncapg2,ENSMUSG00000042029,0.2317872878487449,0.24457367334918786,0.23660001559285743,0.21365755311951723,0.6060905862063826,2.528059324492694
Ncaph,ENSMUSG00000034906,0.24391238973227483,0.25305218004531943,0.3120143422751585,0.3521608430681495,0.5928896484728589,2.43817271107173
Ncaph2,ENSMUSG00000008690,4.002415761268298,4.060788273894713,4.039174588951489,3.9458019395793666,4.0817007701999035,4.6595631353374936
Ncbp1,ENSMUSG00000028330,2.9688821655176802,3.0948978088052272,2.954766036482164,3.0537278833024497,3.510300312675545,3.807306398598388
Ncbp2,ENSMUSG00000022774,3.975306516270461,3.8965809064124177,3.6489622144518674,3.4236881666606744,3.986177809666867,4.626870179948868
Ncdn,ENSMUSG00000028833,3.1082776256970455,3.010729953279018,2.9524780541136826,2.9355143900238327,3.594471309833942,3.556165075768456
Nceh1,ENSMUSG00000027698,4.851592283521718,4.858782833425991,5.012129622638908,4.40205973986583,4.235355396239492,4.6418116666725
Ncf1,ENSMUSG00000015950,0.9081613027958857,1.1336283852832876,1.0841207939621695,1.9372964445326761,3.7078211876052922,4.611136732521715
Ncf2,ENSMUSG00000026480,0.6053092227338172,0.6182626620918307,0.5822771661408671,1.2342336221484718,2.152691791465659,3.16955047381638
Ncf4,ENSMUSG00000071715,0.8235157367346123,0.726806422223689,0.6147428196249956,1.433494873160995,3.165407295033447,3.992906273755149
Nck2,ENSMUSG00000066877,2.4823463673332946,2.576716357149585,2.419940475264551,2.219003450078217,2.410747676724749,2.9043813234220113
Nckap1,ENSMUSG00000027002,3.917602665004615,4.0310865892822765,3.9098021186900613,3.994252055248266,4.486072134928208,4.542912056795138
Nckap1l,ENSMUSG00000022488,1.3892700135426028,1.4106505942729413,1.3893177006983668,1.7594290827759562,3.10318617239794,5.1788158740281105
Nckap5l,ENSMUSG00000023009,1.4462052537642025,1.4037685009530205,1.3510559122301964,1.4891174105835283,1.8507972199507532,2.758897522305447
Ncl,ENSMUSG00000026234,4.453397277401528,4.295382943540634,4.374210983907903,4.839401119658489,5.287891163552749,5.158381489110715
Ncln,ENSMUSG00000020238,4.33621641169224,4.351137127819061,4.280573235853738,4.151693653752065,4.70060137822953,4.99710243350677
Ncoa5,ENSMUSG00000039804,2.6874561689124628,2.7096938520479976,2.59309572016205,2.5294893691135214,2.8052849618916005,3.2795753984068425
Ncstn,ENSMUSG00000003458,3.456478709341114,3.5140732437371907,3.4580448232531857,3.406235046571367,3.737387327497291,4.3925615015516
Ndc80,ENSMUSG00000024056,0.207345741658716,0.15694691003995492,0.129763935812831,0.11158387720079826,0.44116205920266943,2.9343923772324723
Ndfip1,ENSMUSG00000024425,6.504455289018198,6.45319661772656,6.550517167620133,6.5630176260271895,6.771488373404097,7.042860652859762
Ndrg2,ENSMUSG00000004558,9.195780336431763,9.176107548343197,9.183149495076176,9.140176085342134,8.924964020682227,8.130531401790629
Ndrg4,ENSMUSG00000036564,6.182090487612236,6.236561221810377,6.303802364882836,5.8890576163256805,5.568165562284093,5.6895158032334745
Ndst1,ENSMUSG00000054008,3.16257248311361,3.2196558808819997,3.191577911878546,3.4356101170370428,3.358948421891865,3.7641005609818996
Ndufa1,ENSMUSG00000016427,9.415147378370776,9.355807286326826,9.272589500527435,9.41369885837646,9.126270021248867,8.380418480172287
Ndufa10,ENSMUSG00000026260,7.252798682440036,7.197586106820419,7.183672515113868,7.122380023014041,6.7407342338288325,5.891168549876703
Ndufa2,ENSMUSG00000014294,9.14092255765763,9.032239931936493,8.986645636271781,9.074298580370879,8.859008833719434,8.305570294929431
Ndufa4,ENSMUSG00000029632,9.325959225986347,9.236222415108351,9.106650831678419,9.187694627893382,8.933150287387539,8.236092470616668
Ndufa5,ENSMUSG00000023089,9.874613070386635,9.697998737859631,9.704274511612113,9.673885734050192,9.4569883022737,8.652189317176363
Ndufa7,ENSMUSG00000041881,6.734939462295186,6.709249711906885,6.637097755866969,6.712655645913682,6.45790043345384,6.087018739304794
Ndufa8,ENSMUSG00000026895,9.096949544186163,9.149416084276252,9.092581224890107,8.980423043173836,8.561976008019876,8.108241197618366
Ndufa9,ENSMUSG00000000399,7.87824904845665,7.755786179956418,7.775180815055797,7.78090159233321,7.456070742217983,6.736329064031219
Ndufab1,ENSMUSG00000030869,5.269887238810243,5.264957197847544,5.156066507867281,5.071507083335993,4.803294493596866,4.141770472135368
Ndufaf1,ENSMUSG00000027305,4.974212559041366,5.01318759112691,4.834111845396994,4.686089130870597,4.443854253537582,4.2538745336392285
Ndufaf3,ENSMUSG00000070283,4.069835846568492,4.03170694570491,3.9686830845953915,3.7114517644307785,3.6951772441693915,3.6427941862628317
Ndufaf4,ENSMUSG00000028261,4.214012742617162,4.161963848485308,4.173012176149862,3.7957723429891415,4.059672419618238,3.6587457112187294
Ndufaf6,ENSMUSG00000050323,3.8315459655121553,3.7218732985807783,3.7727507987420004,3.729227118211536,3.364797453835729,3.1256062376331837
Ndufb10,ENSMUSG00000040048,8.933539470882563,8.93361978138299,8.864159868376987,8.77909855274182,8.393238039584885,7.759819359535569
Ndufb2,ENSMUSG00000002416,3.2044901238201358,3.1355480253463823,2.8893451084653323,3.1487743998098137,2.7363214266934186,2.143520445370739
Ndufb5,ENSMUSG00000027673,6.047802793480338,5.94359272979114,5.896561701352309,5.918697479738644,5.637400065664696,5.110785639524296
Ndufb7,ENSMUSG00000033938,6.36919334423647,6.340905220876867,6.292340444379631,6.337671286657377,6.101835057086628,5.516312866343506
Ndufb9,ENSMUSG00000022354,10.044637492594624,9.982709798799883,9.934973694092925,9.97925628017668,9.625222392588215,8.902567477080046
Ndufs1,ENSMUSG00000025968,5.9491582353079995,6.032232547819586,5.987079331951819,5.866857241816215,5.615052219106686,4.931703077859866
Ndufs2,ENSMUSG00000013593,8.773912201150516,8.729785514953178,8.722391584290962,8.693502449660935,8.358389349846924,7.627177856608774
Ndufs3,ENSMUSG00000005510,7.261168469692458,7.226036530643166,7.15433945818466,7.189453785056923,6.810237273539423,6.186707201632767
Ndufs4,ENSMUSG00000021764,6.728359866120708,6.637768540217835,6.573393878394415,6.537359658541432,6.330911698322341,5.9123679558041164
Ndufs5,ENSMUSG00000028648,8.525093268619898,8.420256997366907,8.38095946631012,8.41694662470301,8.148107495866933,7.624058518739176
Ndufs6,ENSMUSG00000021606,9.05003942152842,8.988769447443772,8.917405348207824,8.95412819398795,8.578111989828797,7.7925974636231645
Ndufs7,ENSMUSG00000020153,8.551892615438625,8.532505677639213,8.522084803753996,8.412809941240353,8.130262059058145,7.487762798409507
Ndufs8,ENSMUSG00000059734,7.99490306289134,7.947225543740463,7.843045523056003,7.846232714099358,7.45911168466675,7.166971405908347
Ndufv1,ENSMUSG00000037916,8.326815216101176,8.268068763319462,8.276882955753573,8.28763942596431,7.99780043850961,7.0579869346999216
Ndufv3,ENSMUSG00000024038,6.752094892488374,6.701767784284278,6.564376927243131,6.6881139644535255,6.208414060786539,5.570966847753066
Neat1,ENSMUSG00000092274,4.3149827320694305,3.960594681602716,3.9939859438909155,4.558663544812492,5.226813067387843,4.683532317170812
Nebl,ENSMUSG00000053702,3.768665439373596,3.986706537604169,4.011031397358449,3.3006393709361648,3.4627815670040523,3.4501197367261893
Necap1,ENSMUSG00000030327,2.5124916638112604,2.568997547594896,2.4245210995675683,2.449935337754707,2.9705018846768727,3.318348353210935
Necap2,ENSMUSG00000028923,2.6821986954227897,2.703975583603236,2.569305196568778,2.8930618227484266,3.5837183217468414,4.789305971098412
Nedd1,ENSMUSG00000019988,2.75182824340434,2.940200968422397,2.6920843673037593,2.3671945222829986,2.9873247903091276,3.146792240689411
Nedd4,ENSMUSG00000032216,5.068945563167528,5.160398789466247,5.124025994421289,4.6910223389304555,5.10644323266115,5.762843204107309
Nedd8,ENSMUSG00000010376,7.361460773603035,7.194877484616713,7.178578460986108,7.2480691272596225,7.469119581889643,7.9337756672110675
Nedd9,ENSMUSG00000021365,2.3772644517358485,2.757276038310936,2.5189464055539843,3.1739156761104685,2.8776006858821686,3.428980884020257
Nek2,ENSMUSG00000026622,0.018954946095408036,0.019886044420727066,0.032252060722892405,0.04674608536761988,0.10532150491627974,1.9433518088909605
Nek7,ENSMUSG00000026393,3.642899136680889,3.7412663779785897,3.769592556116501,4.0402960308366564,4.159595091738285,3.9949671079251927
Nenf,ENSMUSG00000037499,6.9160298597119665,6.847486780265751,6.881758376362176,6.837705595901258,6.7433815511418755,6.861727526227218
Neo1,ENSMUSG00000032340,2.7046387841885493,3.061485273997648,2.733952063236747,2.2153980507146342,2.470274417358877,2.9017071729093686
Neu1,ENSMUSG00000007038,2.736271980287382,2.7700779309053774,2.758038318704164,2.965671429764368,3.1567203561945205,3.9349021289447363
Neurl2,ENSMUSG00000039873,4.24200350971448,4.151987514598875,4.169181667342464,4.006476204736822,3.755975576909544,3.3932808259952365
Neurl3,ENSMUSG00000047180,1.9469011295228833,1.6499730391121996,1.428965628083852,1.8094061834625552,3.05162403594061,4.586984196021201
Neurl4,ENSMUSG00000047284,3.492030943633129,3.447005289757044,3.495416780463956,3.1137707599468123,3.5830463017706413,3.331757359878284
Nexn,ENSMUSG00000039103,6.730842706887462,6.71541023156904,6.894425429869384,6.496268123840827,6.6064422316356906,6.348306811183465
Nf2,ENSMUSG00000009073,4.305082563402954,4.436068982825988,4.363314001533819,4.269747469790588,4.316475064545758,4.257987896122253
Nfam1,ENSMUSG00000058099,0.8443536085591832,0.9953960306267879,0.9369979960270125,1.7532566162891101,2.587384960162127,3.7941314390179537
Nfkbia,ENSMUSG00000021025,4.739791608635842,5.1775298450422875,5.95250047667013,5.886614873603055,5.668442641221587,5.051426260503055
Nfkbie,ENSMUSG00000023947,0.6801452279698801,0.9156177446284424,0.5555773270640337,1.1731576685544451,1.8852320483015819,2.9225704973715976
Nfkbiz,ENSMUSG00000035356,0.9159064487579757,0.8196893902765331,2.5166260290160998,2.501203601921736,2.335882796686732,2.7856398816130277
Nfxl1,ENSMUSG00000072889,0.6698699249486683,0.7711606117537867,0.7149138459112203,0.8034751244772192,1.027058155109782,1.9221470313917977
Ngdn,ENSMUSG00000022204,4.434019315426534,4.4229106033765175,4.357757682612111,4.605285603853474,5.0079158956491225,4.903743987941984
Ngf,ENSMUSG00000027859,2.6126510595678285,2.4923499991399996,2.6826407111290007,3.9086106431491077,3.392380067267732,3.2671050865651647
Nhp2,ENSMUSG00000001056,4.644797019466275,4.6014552144695315,4.480433271547911,5.320876439036651,6.123312321380434,6.250493787753214
Nicn1,ENSMUSG00000032606,2.8747569651571703,2.848824179493375,2.864518749138517,2.339475817159257,2.382789953327974,2.661208623332003
Nid1,ENSMUSG00000005397,4.686905327593477,4.790619240130915,4.722259769185689,4.71238005041376,4.704780846278106,6.037548124516782
Nid2,ENSMUSG00000021806,2.5742136161990175,2.697316013677558,2.7248602472992487,2.5041399972626714,2.866976074378841,3.8334199633144763
Nin,ENSMUSG00000021068,1.1759747473027435,1.256335069727264,1.1099591366020045,1.1200777564654973,1.4927594481538466,2.23869988741655
Ninj1,ENSMUSG00000037966,5.448575961357449,5.42366276851508,5.626483732418034,6.381467683020598,6.331816137745807,6.837608189610141
Nip7,ENSMUSG00000031917,2.5226791355852263,2.4998509046562423,2.217068111810186,3.0554488867281413,3.441561237120882,3.509689832718148
Nipsnap3b,ENSMUSG00000015247,1.8055423112214368,1.7533841410759623,1.900347878226121,2.1632930077659203,3.149984446102556,4.066157534112023
Nit2,ENSMUSG00000022751,4.332676580398309,4.310545940845109,4.17967767431481,4.137199891657427,4.023702998909376,4.154034440013143
Nkain4,ENSMUSG00000027574,1.1114953954792797,0.6547194125073734,0.4803213695175216,0.3028656472560297,0.45792067714068563,2.1869945474108388
Nkd2,ENSMUSG00000021567,0.46201055038118616,0.5291470744880017,0.4263505544363908,0.5169382016977029,0.552386749695005,2.0905044992167037
Nkiras1,ENSMUSG00000021772,3.027415004332223,2.962797537803393,2.9588210468403244,2.620748548768473,2.659849992730203,2.5455519528250417
Nkiras2,ENSMUSG00000017837,4.157594870971708,4.158776234390204,4.075873948465837,3.641522153943985,4.018648279689734,4.251543855733073
Nkx2-5,ENSMUSG00000015579,6.425281057727397,6.377033121186216,6.4591034403267535,6.151227041256397,6.72206150397429,5.977707104386436
Nle1,ENSMUSG00000020692,1.9273529570893937,1.9179647116530365,1.787811467109606,2.5215315724527305,2.7710143784104306,2.348054807881815
Nlgn2,ENSMUSG00000051790,1.8262749987243738,1.6121837082654331,1.6964866319224419,1.9348186333812942,2.2724466073984297,3.4011754383317356
Nme1,ENSMUSG00000037601,2.0284019506543856,2.100575457297306,1.9132922214783936,2.3480534550227654,3.2256403417017077,3.3712072395839496
Nme6,ENSMUSG00000032478,2.562878944341618,2.5774876161220694,2.2836204738327526,2.022318507705596,2.4553004901101154,2.632296568599617
Nmi,ENSMUSG00000026946,2.691710387171872,2.659439658188505,2.7301927519298914,2.469705989188425,2.7508270230329166,3.600269362541133
Nmnat1,ENSMUSG00000028992,2.827858549923803,2.9324183710138008,2.852535843661596,2.5507360101012457,2.6056594011819016,2.3983090675010192
Nmral1,ENSMUSG00000063445,0.8614840300641029,0.8450360518904583,0.802037222045427,0.9921027583717181,1.1127640362197297,2.0373823807405285
Nmrk2,ENSMUSG00000004939,2.347800737818226,2.1794694076953833,1.949424875995117,5.444831088993337,6.7598716867722395,4.839184360344915
Nmt2,ENSMUSG00000026643,1.3702549241474828,1.3223434264335157,1.332743187378435,1.6190687701201971,1.9360705057509482,2.497504175059153
Nob1,ENSMUSG00000003848,3.299154225408254,3.335776226420933,3.1504937647019937,3.8424687212716697,3.7761149591831527,3.5859673044160427
Noc2l,ENSMUSG00000095567,3.4099705587792273,3.408083214397598,3.321132714586242,3.7867486759622246,4.26984185238038,4.28672297184811
Noc4l,ENSMUSG00000033294,2.0653383700461103,2.156355051948323,2.0638156559353438,2.4320855023687775,2.662266078506397,2.8070404124796022
Nod1,ENSMUSG00000038058,2.733751669916435,2.7808405774892555,2.715914407391231,2.6203974210534398,2.775036491525189,3.27854199227448
Nol3,ENSMUSG00000014776,3.995022242718255,3.932881413275249,3.991140298003998,3.8001562945050438,4.220080242540665,4.020707154313459
Nol6,ENSMUSG00000028430,2.535582828695203,2.4883747504337093,2.391561984250167,2.579632719967128,3.049056132291329,3.017917559838471
Nol9,ENSMUSG00000028948,1.7290506888841324,1.757705286235801,1.625240309219358,2.1708134717684193,2.3282133372610314,2.5339689576014646
Nomo1,ENSMUSG00000030835,4.490703225331763,4.565082760122203,4.503807102865734,4.494565639040235,4.579268092669026,4.24844792015109
Nop14,ENSMUSG00000036693,2.714031402096742,2.8101014958762494,2.6537330843507085,3.2181755388887225,3.506814118836925,3.1427348588111785
Nop16,ENSMUSG00000025869,3.266173593621618,3.2520863869539975,3.0496775935119396,3.800135055904662,4.4239934735900555,4.104341227782616
Nop2,ENSMUSG00000038279,2.907850967990002,2.977286609956104,2.8159706644848597,3.7286226536471085,3.8739290511728273,3.622499509799361
Nop56,ENSMUSG00000027405,2.888749369515943,2.7541137838429868,2.8104011634840282,3.542719029537905,3.8217351908897093,3.793242896046311
Nop58,ENSMUSG00000026020,1.4254747734598947,1.4411323166046615,1.3532963807438727,2.1735279166300745,2.4615076014773307,2.4372782814560567
Nos3,ENSMUSG00000028978,3.808786232973013,3.805588197033112,3.6187219538375777,4.204086954411545,4.372944609386041,3.8318651616095205
Nosip,ENSMUSG00000003421,3.834777831562967,3.687192761697352,3.7326380874886347,3.5367391228083904,4.039593866708274,4.2787785832503005
Notch2,ENSMUSG00000027878,1.3152068648505535,1.4764411678928369,1.3465325038164726,1.6556950408115854,1.9648499728951259,2.871471297305847
Notch3,ENSMUSG00000038146,3.5742814075660183,3.618972215190753,3.570766742592135,3.221828251028335,3.562259395873752,3.794509778668115
Notch4,ENSMUSG00000015468,3.2645861176014797,3.2253313067458604,3.29690950519892,3.500650037159342,3.651952353139466,3.4847085182403776
Npc1,ENSMUSG00000024413,2.0431880189285083,2.1986938734516097,2.18187819942258,1.8753331509724462,2.145974826646662,3.231392132700426
Npc2,ENSMUSG00000021242,3.663612147877641,3.6588580727866895,3.5798851003104004,3.5637868416188185,4.115875053137336,6.116412624816897
Npdc1,ENSMUSG00000015094,2.9006636828242756,2.876719595124343,2.799242950446607,3.159381224767034,3.5937964046623767,4.440642135172272
Npepps,ENSMUSG00000001441,3.559928574505155,3.671109570409313,3.519895415396793,3.4814211377751714,3.913825989385144,3.565464274043368
Nphp1,ENSMUSG00000027378,2.396115765944148,2.3857785313261815,2.333399248635329,2.3382506718902234,2.2904625564318972,2.800693874327492
Npl,ENSMUSG00000042684,0.3647781875824445,0.4598890874760522,0.4363209936709792,0.6167478918223315,0.904175827079563,2.6434082847827884
Nploc4,ENSMUSG00000039703,3.6995073586214735,3.7477837250459443,3.7748945523191813,3.7577765218471404,4.059055518621176,3.8208971269467966
Nppa,ENSMUSG00000041616,7.291710210497969,7.162911463933187,7.475542570591078,8.014149218451609,9.687667297084353,9.935842138508137
Nppb,ENSMUSG00000029019,8.089975710993702,8.0206820973966,8.020565973319716,10.845618987045023,10.81890303227178,10.230096741964623
Npr2,ENSMUSG00000028469,3.7574197634823734,3.6949541656943774,3.767155267055588,3.334770825574336,3.4717047483899237,3.3985410723841967
Npr3,ENSMUSG00000022206,1.80890139473919,1.9885467272074222,2.241828381681279,1.8999206009241592,1.11687388207618,1.5004646749766108
Npy,ENSMUSG00000029819,0.0,0.04594637463936514,0.0,0.4743915491501865,0.6379142053256026,1.7479808579603646
Nqo2,ENSMUSG00000046949,3.0022863848400805,3.103218086749488,3.0394103050637407,2.4867357773527603,2.516521037257761,3.1973171609326676
Nradd,ENSMUSG00000032491,0.6464920253994252,0.4354743157469806,0.6429752862964321,0.3861480971740675,1.3446397288285832,2.257855734889416
Nrap,ENSMUSG00000049134,6.2860562819746075,6.149032169486641,6.183969369261624,6.876203123398862,7.108503337868145,5.652049539584587
Nras,ENSMUSG00000027852,2.7820421128536506,2.8390514155280266,2.603643430112928,3.028326472131208,3.691112756773601,4.223943244669937
Nrbp1,ENSMUSG00000029148,4.541615499776528,4.483746762885821,4.410844929979004,4.452114245494483,4.835321688495378,4.8879386013310695
Nrgn,ENSMUSG00000053310,2.235087235780131,3.1635782390659957,2.9356077192385386,3.7741492678481774,2.773035039607796,2.5028414731309514
Nrm,ENSMUSG00000059791,1.5767751714536087,1.4484699037212816,1.3577762684168269,1.6724848057313522,2.411621752097191,3.2537783621208836
