GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
Lphn2,0.08431247,-0.2854267,0.16174218,0.03429915,0.15627223,0.072122015,0.1639764,0.088535935,0.16517264,0.124664456,0.1651726,0.12466435,0.16517264,0.12466444
Lphn3,0.11908817,0.15804861,0.1065281,-0.22130017,0.11908817,0.15804861,0.1065281,-0.2213002,0.11908817,0.15804861,0.11908817,0.15804863,0.11908817,0.15804864
Lpin1,0.19393218,0.08627614,0.17529845,-0.09445223,0.18891081,-0.07956139,0.1767667,-0.054133043,0.19190186,0.006752044,0.18894792,-0.07843893,0.18871444,-0.08849454
Lpin2,-0.0017469525,0.097071484,-0.0017469525,0.0970715,-0.0017469525,0.09707154,-0.0017469525,0.09707151,-0.0017469525,0.09707151,-0.0017469525,0.097071454,-0.0017469525,0.097071484
Lpin3,0.14332992,0.14857231,0.14332992,0.14857233,0.14139616,0.090167746,0.14139616,0.09016778,0.14139616,0.090167835,0.14139616,0.090167806,0.14332992,0.14857243
Lpp,-0.033507526,0.077122174,-0.0032454133,-0.012513179,3.385544e-05,0.08652926,-0.0032454133,-0.012513196,3.3825636e-05,0.08652917,3.385544e-05,0.086529285,3.3825636e-05,0.08652924
Lrba,0.12721694,0.15787472,0.12721694,0.15787472,0.12721688,0.15787472,0.1272169,0.15787473,0.1272169,0.1578747,0.12721688,0.15787469,0.1272169,0.15787467
Lrch2,0.0034419894,0.087891996,0.0023262799,0.054195754,0.0023262799,0.05419576,0.0023262799,0.054195747,0.0023262799,0.054195687,0.0023262799,0.05419576,-0.003948331,0.06639967
Lrdd,0.11137971,0.036859818,0.10741043,0.0120477695,0.10992843,-0.006597666,0.10712069,-0.00055012666,0.111234665,0.02900832,0.11035606,0.0063185487,0.10938138,-0.025989128
Lrfn1,0.27868032,0.2189181,0.27868032,0.2189181,0.27868032,0.21891811,0.27868032,0.21891807,0.27868026,0.2189181,0.27868032,0.2189181,0.27868032,0.2189181
Lrfn3,0.0037637353,0.10047035,0.0037637055,0.10047035,0.0037637353,0.10047035,0.0037637353,0.10047038,0.0037637055,0.100470394,0.0037637353,0.10047035,0.0037637055,0.10047038
Lrfn4,-0.030465126,-0.14142229,-0.08289647,-0.36246714,-0.040513173,-0.4449012,-0.08289647,-0.36246714,-0.040513143,-0.44490123,-0.040513143,-0.4449013,-0.040513158,-0.44490123
Lrig2,0.10302341,0.027263155,0.106048286,0.01652923,0.106048256,0.016529245,0.106048256,0.0165292,0.106048256,0.01652919,0.106048256,0.016529283,0.098305285,-0.11523625
Lrig3,0.2399742,0.2010641,0.23997426,0.20106411,0.23824465,0.14882554,0.23824465,0.1488255,0.23824465,0.1488255,0.23824465,0.14882548,0.23997426,0.20106412
Lrmp,0.2080433,0.19903903,0.20804337,0.19903897,0.20804337,0.19903895,0.20804337,0.19903895,0.2080433,0.19903903,0.20804334,0.19903895,0.20804334,0.19903903
Lrp1,0.062084734,-0.0066209305,0.058550566,-0.1463975,0.06312165,-0.008337462,0.058121145,-0.17932755,0.05926615,-0.14474598,0.058550566,-0.14639758,0.05710846,-0.20483947
Lrp10,0.19654384,-0.110884815,0.19036925,-0.29737604,0.19876403,-0.043831438,0.19036922,-0.29737607,0.19036925,-0.29737607,0.19036925,-0.297376,0.19036922,-0.2973759
Lrp11,0.1172345,-0.07139658,0.14614269,-0.2119114,0.14751911,-0.170339,0.14889553,-0.1287665,0.14889553,-0.12876649,0.14889556,-0.12876645,0.15407646,0.027711174
Lrp2,0.2483756,0.14674518,0.2503289,0.2057427,0.2503289,0.20574276,0.2503289,0.20574267,0.25032896,0.2057427,0.2503289,0.20574264,0.2503289,0.20574282
Lrp4,-0.01163134,0.092872635,-0.01163134,0.092872635,-0.01163134,0.092872635,-0.01163134,0.09287259,-0.01163131,0.09287259,-0.01163131,0.092872635,-0.01163131,0.09287259
Lrp8,0.17521569,-0.245963,0.23873329,-0.01057006,0.24094349,0.056182973,0.24128199,0.066407144,0.24128199,0.06640722,0.24128199,0.066407174,0.24284273,0.113546
Lrpap1,0.009422541,0.10081084,0.009422541,0.10081081,0.009422541,0.10081084,0.009422541,0.10081081,0.009422541,0.10081084,0.009422541,0.100810796,0.009422541,0.10081084
Lrr1,0.44063175,0.179648,0.40212762,-0.19610661,0.43140298,-0.09908362,0.40212762,-0.19610663,0.43147045,-0.0970445,0.42661375,-0.24373141,0.4266138,-0.24373138
Lrrc1,-0.002549708,0.09802137,-0.005081564,0.021551834,-0.0050815344,0.021551756,-0.002549708,0.09802121,-0.002549708,0.09802124,-0.002549708,0.09802129,-0.002549708,0.09802134
Lrrc14,0.065966696,-0.10264726,0.024379015,-0.31662714,0.0589332,-0.36924106,0.025789112,-0.3188014,0.059330583,-0.36096546,0.05847925,-0.38295087,0.05689475,-0.3925524
Lrrc16a,-0.10318795,-0.30407223,-0.041110426,0.48798195,-0.041110456,0.48798195,-0.041110456,0.48798195,-0.041110456,0.48798195,-0.10318796,-0.3040722,-0.10318795,-0.30407223
Lrrc17,-0.059929997,-0.91586787,0.04894492,-0.5057092,0.047063112,-0.40055862,0.06547296,-0.049335137,0.08472082,0.037559643,0.08472085,0.03755959,0.08472085,0.03755963
Lrrc20,-0.057236433,-0.4061172,-0.05882503,-0.33182517,-0.061357647,-0.4673004,-0.061357647,-0.4673004,-0.061357647,-0.46730033,-0.061357647,-0.46730033,-0.104938194,-0.5570259
Lrrc31,0.2712208,0.2029988,0.2712208,0.20299876,0.2712208,0.20299888,0.2712208,0.2029989,0.2712208,0.20299886,0.2712208,0.2029988,0.2712208,0.2029988
Lrrc34,0.2866813,0.23504181,0.2866813,0.23504184,0.2866813,0.23504181,0.2866813,0.23504175,0.2866813,0.23504184,0.28668135,0.23504178,0.28668135,0.23504184
Lrrc40,0.4830255,0.20480071,0.43762618,-0.41960198,0.4700368,-0.18749064,0.43762618,-0.419602,0.46546334,-0.32562345,0.46085578,-0.46478292,0.46085584,-0.46478283
Lrrc42,-0.018394172,0.08784475,-0.018394172,0.087844774,-0.018394172,0.087844804,-0.018394172,0.087844774,-0.018394172,0.08784476,-0.018394172,0.08784474,-0.018394172,0.087844715
Lrrc46,-0.013451755,0.09011845,-0.013451755,0.0901185,-0.013451755,0.09011842,-0.013451755,0.0901185,-0.013451755,0.09011847,-0.013451755,0.09011847,-0.013451755,0.09011842
Lrrc47,0.07265565,-0.0006309524,0.066531956,-0.07103966,0.069770455,-0.13057967,0.069770485,-0.13057975,0.071621954,-0.07466054,0.069770455,-0.13057977,0.060760975,-0.09866234
Lrrc48,0.01706487,0.10595949,0.01706487,0.10595952,0.01706487,0.105959475,0.01706487,0.10595949,0.01706487,0.10595952,0.01706487,0.10595949,0.01706487,0.10595949
Lrrc51,0.032161772,0.11212784,0.032161772,0.112127796,0.032161772,0.112127826,0.032161772,0.112127796,0.032161772,0.112127796,0.032161772,0.112127796,0.032161772,0.112127766
Lrrc58,0.036685884,0.11437939,0.018923283,-0.42210078,0.036685884,0.11437935,0.018923283,-0.42210078,0.036685884,0.11437936,0.036685884,0.11437936,0.036685884,0.11437936
Lrrc59,-0.03697759,0.08025818,-0.040538058,-0.027277092,-0.040538043,-0.027277043,-0.040538028,-0.02727705,-0.040538043,-0.027277043,-0.040538043,-0.027277073,-0.043678075,-0.1221142
Lrrc61,0.11773342,0.14521705,0.11773342,0.14521705,0.11773342,0.14521705,0.11773342,0.14521705,0.11773342,0.14521705,0.11773342,0.14521705,0.11773342,0.14521705
Lrrc8c,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274
Lrrcc1,0.10353446,0.099363565,0.09993154,-0.009455016,0.10223594,0.060142346,0.09993157,-0.009454991,0.09993157,-0.009454988,0.10148516,0.037467547,0.100726664,0.0145583805
Lrrfip2,0.22002524,0.19281541,0.22002524,0.19281541,0.22002524,0.19281536,0.22002524,0.19281538,0.22002524,0.19281538,0.22002524,0.19281538,0.22002524,0.19281538
Lrrk1,0.10919756,-0.006453092,0.11403307,0.13959478,0.11403313,0.1395948,0.1140331,0.13959481,0.11403307,0.13959478,0.11403304,0.13959481,0.1140331,0.13959481
Lrrk2,0.12528545,0.08005442,0.13361827,0.032512985,0.1359019,0.10148546,0.1359019,0.10148539,0.1359019,0.10148541,0.13489485,0.07106985,0.12766889,0.08512412
Lrrn4,-0.036544085,0.047786027,-0.014056295,-0.09444016,-0.007787168,0.094905734,-0.007787138,0.09490577,-0.007787138,0.09490574,-0.007787138,0.094905674,-0.007787138,0.094905674
Lrrn4cl,-0.079593554,-0.37920234,0.013509572,-0.018113445,0.015001804,0.026957946,0.016725004,0.079001576,0.016724944,0.07900168,0.016724944,0.079001635,0.016724974,0.079001546
Lrwd1,0.37992507,0.12703212,0.3546512,-0.26123145,0.3732226,-0.19129945,0.35522527,-0.25990662,0.37326682,-0.20597334,0.3723197,-0.21856841,0.36479843,-0.31027898
Lsg1,0.19510972,-0.024752056,0.19219905,-0.032315083,0.19723427,0.039728798,0.19486126,0.04483986,0.19833821,0.06982127,0.19759563,0.050644994,0.19573906,-0.0078553725
Lsm10,-0.024825811,-0.07525015,-0.024825811,-0.075250134,-0.019387126,0.0890127,-0.019387126,0.08901268,-0.019387126,0.08901268,-0.019387126,0.08901277,-0.019387156,0.08901271
Lsm14a,-0.016028225,-0.16466069,0.008347094,-0.11940695,-0.004720539,-0.13408516,0.003257811,-0.18434234,-0.000937134,-0.019815398,-0.004720539,-0.1340852,-0.02415961,-0.41025186
Lsm2,0.12092233,0.05905184,0.098759204,-0.062274337,0.11258364,-0.14772929,0.09708241,-0.11696332,0.11455044,-0.09237096,0.11440539,-0.09270571,0.10906488,-0.23625833
Lsm3,0.44845176,0.17154738,0.4066062,-0.24190117,0.4384024,-0.17998958,0.40709502,-0.24077336,0.44021064,-0.13901062,0.4347266,-0.29101053,0.43298805,-0.32665965
Lsm4,0.14585632,0.087305665,0.13877288,0.020256447,0.14410508,0.009885436,0.13902253,0.020832507,0.1449166,0.027433602,0.14410505,0.009885579,0.1430201,-0.0073124934
Lsm5,0.07601917,0.094587624,0.07498261,0.01006134,0.07498264,0.010061324,0.07552421,0.01131133,0.0765495,0.042278655,0.07498264,0.010061359,0.07410598,-0.02768395
Lsp1,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274
Lsr,0.025718063,0.10532203,0.025718063,0.10532203,0.025718063,0.10532203,0.025718093,0.10532199,0.025718063,0.10532199,0.025718063,0.10532203,0.025718093,0.10532199
Lta4h,0.14034173,0.07147018,0.14020237,0.067259796,0.14020237,0.067259796,0.14105576,0.09303671,0.14105582,0.09303663,0.1410558,0.09303658,0.1410558,0.093036555
Ltb,0.13269785,0.16302772,0.13269788,0.1630277,0.13269788,0.16302772,0.13269788,0.16302769,0.13269785,0.16302775,0.13269788,0.1630277,0.13269782,0.16302775
Ltbp1,0.017685711,-1.2584844,0.23482823,-0.5345722,0.1959222,-0.33971116,0.25161487,-0.11692996,0.2596861,0.1268434,0.2596861,0.12684344,0.26153278,0.18261883
Ltbp2,0.2229793,-0.21047992,0.2915753,0.1798263,0.29330164,0.23196457,0.29330158,0.23196451,0.29330158,0.23196457,0.29330158,0.23196451,0.29330158,0.2319646
Ltbp3,-0.046197608,0.07523058,-0.046197593,0.07523058,-0.04619758,0.07523051,-0.046197593,0.07523056,-0.046197593,0.0752306,-0.046197623,0.07523056,-0.046197608,0.07523054
Ltbp4,0.010933101,-0.6967084,0.11297804,-0.060824104,0.11582011,0.025012797,0.11866212,0.110849515,0.11866206,0.110849574,0.11866212,0.110849544,0.11866212,0.11084953
Ltbr,0.53724957,0.14403054,0.5266667,-0.14641227,0.53100014,-0.015529811,0.5253518,-0.112076685,0.52659744,-0.09484354,0.52749634,-0.058681943,0.5219125,-0.017882816
Ltn1,0.051421344,0.10418512,0.051421374,0.10418523,0.051421314,0.10418521,0.051421344,0.10418523,0.051421344,0.1041852,0.051421344,0.10418524,0.051421344,0.10418525
Ltv1,0.14863777,0.12799294,0.13687557,-0.086918116,0.14321989,-0.13389681,0.13367122,-0.20359035,0.14680508,-0.045508094,0.14422566,-0.1035209,0.14322835,-0.18797015
Luc7l,0.31694686,0.14664207,0.2934445,-0.35212383,0.2970705,-0.39298418,0.29252195,-0.4120849,0.3064195,-0.34365535,0.29827857,-0.3612551,0.29148126,-0.49056044
Luc7l2,0.16327411,-0.018211676,0.16301578,-0.026014604,0.16270709,-0.035338208,0.16270709,-0.03533818,0.16301578,-0.026014468,0.16301578,-0.0260146,0.16191217,-0.059346072
Luc7l3,0.14574721,0.13138479,0.14096162,-0.07595843,0.14047518,-0.090650484,0.14127553,-0.08880328,0.14176196,-0.07411114,0.14096162,-0.07595834,0.13877937,-0.15851875
Luzp1,0.09918225,0.14543393,0.09918225,0.14543389,0.09918228,0.14543383,0.09918228,0.14543384,0.09918225,0.14543383,0.09918225,0.14543389,0.09918225,0.14543396
Lxn,0.007797748,0.100694,0.007797748,0.10069403,0.007797748,0.10069403,0.007797748,0.10069403,0.007797748,0.10069403,0.007797748,0.10069403,0.007797748,0.10069403
Ly6a,-0.009992063,0.06116677,-0.0130110085,-0.030015273,-0.0130110085,-0.030015178,-0.0130110085,-0.030015182,-0.0130110085,-0.030015234,-0.013011038,-0.030015191,-0.0220308,-0.012472121
Ly6e,0.20916691,-0.16282636,0.21773976,0.09609555,0.22144604,0.2080354,0.21773979,0.09609553,0.21773976,0.09609556,0.2177397,0.09609547,0.2177397,0.09609554
Ly6g6c,0.09900814,0.14598088,0.09900814,0.14598088,0.09900817,0.14598082,0.09900814,0.14598086,0.09900814,0.14598091,0.09900814,0.1459809,0.09900814,0.14598088
Ly6g6e,0.17108518,0.16714676,0.16770387,0.06502113,0.1677039,0.06502117,0.14868695,0.10200845,0.15833569,0.22511752,0.1537925,0.16229679,0.14472201,-0.017744534
Ly75,0.03269124,0.115464464,0.03269124,0.11546449,0.03269124,0.11546452,0.03269124,0.115464464,0.03269124,0.11546452,0.03269124,0.11546451,0.03269124,0.11546452
Lyar,0.32560223,0.24833985,0.31305665,-0.13057119,0.31961513,0.06751375,0.31305665,-0.13057116,0.31305665,-0.13057116,0.31305665,-0.13057116,0.31305665,-0.13057114
Lyn,0.26004028,-0.013080746,0.2661525,0.046377942,0.27050263,0.1777633,0.2661525,0.046377853,0.26615244,0.046377838,0.2661525,0.046377853,0.2651595,0.0163878
Lynx1,0.061638057,-0.27100727,0.11563617,0.0057924166,0.11563617,0.005792441,0.11748165,0.061530672,0.11748165,0.061530724,0.11748165,0.061530717,0.117406875,0.059272885
Lypd6,-0.029757082,0.053785518,-0.029136077,0.041840173,-0.029317036,0.036374032,-0.029004604,0.037095144,-0.028823644,0.042561397,-0.029136077,0.041840248,-0.029641807,0.020065458
Lypd6b,0.07059127,0.13406153,0.07059127,0.13406149,0.07059127,0.13406153,0.07059118,0.13406153,0.07059121,0.13406149,0.07059121,0.13406149,0.07059121,0.13406152
Lypla1,0.04886529,0.1230333,0.04886529,0.123033315,0.04886529,0.12303333,0.04886529,0.12303336,0.04886532,0.1230333,0.04886529,0.12303333,0.048865348,0.12303336
Lypla2,0.06407714,0.058264434,0.051038623,0.08362387,0.051038653,0.083623834,0.051038623,0.08362387,0.051038593,0.083623916,0.051038593,0.0836239,0.051038593,0.0836239
Lyplal1,0.006739795,-0.3523011,0.021964908,0.107539,0.021964908,0.10753901,0.021964937,0.10753904,0.021964937,0.10753912,0.021964908,0.10753901,0.021964908,0.1075391
Lyrm2,0.042209446,0.0970755,0.041305065,0.06975983,0.041305065,0.06975982,0.041305065,0.069759764,0.041305065,0.0697598,0.041305065,0.06975983,0.041305065,0.06975983
Lyrm4,-0.038742512,0.18365155,-0.054321855,-0.015127094,-0.023616135,-0.07484857,-0.03701894,-0.048780665,-0.037018925,-0.048780665,-0.03701894,-0.048780695,-0.03701894,-0.04878068
Lyrm5,0.064525664,0.16367754,0.055276483,0.045666583,0.07350588,0.010211015,0.07350588,0.010211004,0.07350588,0.010210989,0.07350588,0.010210941,0.07350588,0.010210985
Lyrm7,0.0044522285,0.09771171,0.004452288,0.09771168,0.0044522583,0.09771171,0.0044522583,0.09771168,0.0044522583,0.09771168,0.004452288,0.09771168,0.0044522285,0.09771171
Lysmd2,0.013119072,0.09562495,0.013119012,0.09562503,0.013119012,0.09562509,0.013119012,0.09562511,0.013119012,0.09562509,0.013119072,0.09562495,0.013119012,0.095625006
Lysmd3,0.003545612,0.09857781,-0.010664493,-0.33060634,0.003545612,0.09857781,-0.010664463,-0.33060637,-0.010664493,-0.33060634,-0.010664463,-0.33060634,0.003545612,0.09857781
Lysmd4,0.10291639,0.04880964,0.10429281,0.09038213,0.10429284,0.090382144,0.10429281,0.09038217,0.10429281,0.090382166,0.10429284,0.09038217,0.10429287,0.09038216
Lyst,0.11194697,0.008527935,0.12781924,0.05088246,0.12781927,0.05088246,0.12867272,0.07665932,0.12867272,0.07665935,0.12867269,0.07665927,0.12867272,0.07665922
Lyz2,0.13434458,0.044524066,0.12681371,-0.076121375,0.13235503,-0.015144683,0.12648815,-0.090274476,0.1302779,-0.08220036,0.13069618,-0.06524609,0.12130046,-0.122287855
Lzic,0.15482193,0.080646515,0.15293568,0.023675455,0.15293571,0.02367547,0.15243787,0.008640578,0.15243793,0.008640647,0.15243787,0.008640483,0.15256059,0.01234792
Lztfl1,0.17622656,0.18620168,0.17622659,0.18620162,0.17622656,0.18620159,0.17622656,0.18620169,0.17622653,0.18620165,0.17622653,0.18620168,0.17622653,0.18620166
Lzts2,-0.107583284,-0.26998073,-0.006660819,0.09415157,-0.006660819,0.09415155,-0.006660819,0.094151594,-0.006660819,0.09415157,-0.006660819,0.094151594,-0.006660819,0.09415158
M6pr,-0.03437692,0.032926142,-0.052649543,-0.06525286,-0.026343435,-0.11641732,-0.04316847,-0.08369319,-0.033687398,-0.10213351,-0.044628397,-0.12778743,-0.033687383,-0.10213359
Mab21l3,0.05304861,0.039744228,0.049240917,0.019395655,0.05264002,0.027778236,0.049378186,0.019712502,0.052310914,0.01400852,0.05248809,0.023188839,0.05165437,0.014810683
Macf1,-0.020430058,0.088362105,-0.020430058,0.0883621,-0.020430058,0.08836214,-0.025454074,-0.0633774,-0.025454074,-0.06337742,-0.025454074,-0.06337739,-0.025454074,-0.06337739
Macrod1,-0.039085537,0.10537036,-0.035656393,0.039411396,-0.035656422,0.03941138,-0.033931166,0.043393373,-0.033931166,0.04339333,-0.035656422,0.039411403,-0.03449723,0.038527362
Macrod2,0.006739795,-0.3523011,0.021964908,0.107539,0.021964908,0.10753901,0.021964937,0.10753904,0.021964937,0.10753912,0.021964908,0.10753901,0.021964908,0.1075391
Mad1l1,0.029021561,0.10955116,0.029021561,0.10955116,0.029021561,0.10955116,0.029021561,0.10955119,0.029021561,0.10955116,0.029021561,0.10955119,0.029021591,0.10955116
Mad2l1,0.44063175,0.179648,0.40212762,-0.1961066,0.43140298,-0.0990836,0.40212762,-0.19610663,0.43147045,-0.0970445,0.42661375,-0.24373138,0.42661375,-0.2437314
Mad2l1bp,0.0010444224,0.013344793,-0.014924407,0.044403642,-0.014924407,0.04440362,-0.014924437,0.044403665,-0.014924437,0.044403687,-0.014924467,0.044403665,-0.014924467,0.044403665
Mad2l2,0.1888029,0.08966378,0.1888029,0.0896638,0.19224262,0.1935527,0.19224262,0.19355272,0.1922426,0.19355275,0.19224262,0.19355278,0.19224256,0.19355279
Madd,0.03546384,-0.64817256,0.14764345,-0.2537363,0.15243211,-0.10910719,0.15722066,0.035522014,0.15722072,0.03552197,0.15722072,0.035521984,0.15960479,0.10752761
Mael,0.21184325,0.18906038,0.21184325,0.18906038,0.21184325,0.18906036,0.21184325,0.18906039,0.21184325,0.18906039,0.21184325,0.18906039,0.21184325,0.18906038
Mageb16,0.21593928,0.11184648,0.20468503,-0.039406072,0.21233878,-0.016122533,0.2045536,-0.05657977,0.21162477,-0.05089058,0.21172282,-0.034727357,0.20218608,-0.074087374
Maged1,0.28189987,0.15006098,0.2928859,0.12869363,0.29483926,0.18769114,0.29679263,0.24668865,0.29679263,0.24668859,0.2967927,0.24668862,0.29679263,0.24668862
Maged2,0.09224293,0.0870091,0.11100194,0.050523467,0.11100191,0.050523438,0.114337444,0.15126418,0.114337444,0.15126418,0.114337415,0.1512642,0.114337474,0.15126416
Magee1,0.17567056,0.14764848,0.1792975,0.14059402,0.17994243,0.160072,0.17929754,0.14059411,0.17929754,0.14059399,0.17994243,0.1600719,0.1799424,0.16007195
Mageh1,0.2048347,0.19850028,0.20483473,0.19850028,0.2048347,0.19850023,0.2048347,0.19850025,0.2048347,0.19850023,0.2048347,0.19850028,0.20483473,0.19850022
Magi1,-0.010588646,0.03740613,-0.009025961,0.08460373,-0.009025961,0.084603705,-0.009025961,0.08460368,-0.009025961,0.08460366,-0.009025961,0.08460366,-0.009025931,0.084603675
Magi2,0.2505533,0.20561402,0.2505533,0.20561402,0.2505533,0.20561399,0.2505533,0.20561399,0.2505533,0.20561402,0.2505533,0.20561397,0.2505533,0.20561402
Magi3,-0.026681215,-0.0894469,-0.020819932,0.08757919,-0.020819932,0.08757919,-0.020819932,0.08757916,-0.020819932,0.087579116,-0.020819962,0.08757913,-0.020819932,0.087579146
Magoh,0.15807211,0.12768695,0.1364074,-0.41029957,0.15110648,-0.37404975,0.14455634,-0.3995154,0.1612646,-0.30258012,0.14908957,-0.43496594,0.16161665,-0.47088265
Magohb,-0.028845146,0.018517455,-0.03682016,-0.008117117,-0.029043406,-0.023242671,-0.036456123,-0.00727694,-0.02867937,-0.022402458,-0.029043436,-0.02324266,-0.028798848,-0.023429153
Magt1,-0.026750714,-0.17420475,-0.026750714,-0.17420481,-0.026750714,-0.17420481,-0.026750714,-0.17420477,-0.026750743,-0.17420475,-0.026750743,-0.17420475,-0.07569076,-0.07901805
Mak16,0.3706581,0.103355765,0.32381195,-0.45236224,0.36075205,-0.19583514,0.323812,-0.4523622,0.34561467,-0.469448,0.3456146,-0.46944797,0.34561467,-0.46944794
Mal2,0.3041736,0.24103452,0.3041736,0.24103455,0.3041736,0.24103452,0.3041736,0.24103455,0.3041736,0.24103452,0.3041736,0.24103452,0.3041736,0.24103455
Malat1,0.18635386,0.11286013,0.18635386,0.11286014,0.18635386,0.11286013,0.18635386,0.11286014,0.18635386,0.11286011,0.18635386,0.11286013,0.18635386,0.11286017
Malt1,0.21384236,0.08826268,0.20682937,0.20335725,0.20832622,0.20558625,0.20275217,0.13446666,0.21373814,0.11309926,0.20275214,0.13446662,0.21681929,0.20615898
Mamdc2,0.1075356,0.0541988,0.10156003,-0.0068649873,0.105311185,-0.01251284,0.10119602,-0.022688633,0.10543311,-0.013661427,0.104252875,-0.044476755,0.09539607,-0.058480643
Mamdc4,-0.06950918,-0.68986577,-0.14963669,-0.28641322,-0.14963672,-0.28641325,-0.010438502,0.08945352,-0.010438502,0.08945352,-0.010438502,0.08945352,-0.010438502,0.08945352
Maml1,0.06530595,0.13060601,0.06301403,0.06138275,0.06301403,0.06138272,0.06301403,0.061382756,0.063014,0.06138277,0.06301403,0.061382808,0.06301403,0.06138274
Man1a,0.20581898,0.08367486,0.19685215,0.086374104,0.20678115,0.06706244,0.19731691,0.08744679,0.20797625,0.09019378,0.20678115,0.06706241,0.20523843,0.04949256
Man1a2,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274,0.24690002,0.20285274
Man1b1,0.15256014,0.012380192,0.15110111,-0.031686738,0.15317786,0.031038655,0.14868778,0.03977175,0.15096593,0.06883921,0.14889246,0.023779234,0.145327,0.11921373
Man1c1,0.0043512583,0.09877305,0.0043512583,0.09877297,0.0043512583,0.09877308,0.004351288,0.09877303,0.0043512583,0.09877305,0.0043512583,0.09877295,0.0043512583,0.09877297
Man2a1,0.13887191,-0.025232011,0.13651127,0.038963884,0.14072025,0.007968249,0.13603204,0.018065779,0.14165995,0.029929021,0.14142975,0.029397624,0.1415844,0.029279659
Man2a2,0.053308964,0.109791264,0.053308964,0.10979128,0.053308964,0.10979132,0.053308964,0.10979128,0.053308964,0.10979132,0.053308964,0.10979132,0.053308964,0.10979132
Man2b1,0.15560281,-0.051105924,0.15515727,-0.06456328,0.16048509,0.096350275,0.15515733,-0.064563334,0.15515727,-0.064563386,0.15515724,-0.06456333,0.15394112,-0.101293504
Man2b2,-0.009858608,-0.6911323,-0.018577456,0.081960455,-0.018577456,0.08196047,-0.018577486,0.0819605,-0.018577486,0.08196053,-0.018577486,0.081960574,-0.02090177,0.011760509
Mansc1,0.31021076,0.2423531,0.31021076,0.24235307,0.3102107,0.24235313,0.3102107,0.2423531,0.31021076,0.2423531,0.3102107,0.24235304,0.3102107,0.24235304
Maoa,0.23997426,0.2010641,0.23997426,0.20106411,0.23824465,0.14882554,0.23824465,0.1488255,0.23824465,0.1488255,0.23824465,0.14882548,0.23997426,0.20106412
Map1lc3a,0.058144033,-0.03976723,0.09664157,0.13797292,0.09664154,0.13797298,0.09664157,0.13797292,0.09664154,0.13797295,0.09664157,0.13797292,0.09664157,0.13797297
Map1lc3b,-0.021974087,0.062810004,-0.023066223,0.029823152,-0.023066223,0.029823156,-0.024898589,-0.025519066,-0.024898589,-0.025519066,-0.024898589,-0.025519101,-0.024704516,-0.019657243
Map2k1,-0.033507526,0.077122174,-0.0032454133,-0.012513179,3.385544e-05,0.08652926,-0.0032454133,-0.012513196,3.3825636e-05,0.08652917,3.385544e-05,0.086529285,3.3825636e-05,0.08652924
Map2k2,-0.008837581,0.09277037,-0.008837581,0.09277039,-0.008837581,0.092770435,-0.008837581,0.092770435,-0.008837581,0.09277037,-0.008837551,0.09277037,-0.008837551,0.09277037
Map2k3,0.33226323,0.12744538,0.3245805,-0.06786256,0.32582605,-0.030242272,0.32448375,-0.070784286,0.32578903,-0.03135974,0.32453823,-0.06914056,0.32231337,-0.0039036712
Map2k6,0.006774366,0.1013124,0.006774336,0.101312384,0.006774336,0.10131244,0.006774336,0.101312414,0.006774366,0.101312414,0.006774366,0.10131243,0.006774336,0.10131246
Map2k7,-0.010729402,0.09332152,-0.010729402,0.09332155,-0.010729402,0.09332146,-0.010729402,0.09332152,-0.0107293725,0.09332152,-0.0107293725,0.09332147,-0.010729402,0.09332152
Map3k11,0.18527892,-0.094213516,0.16667545,-0.4559509,0.17442152,-0.22199662,0.16843444,-0.4028226,0.1685713,-0.3986907,0.16857126,-0.39869076,0.1466502,-0.33915433
Map3k14,0.20742077,0.08569817,0.20040774,0.20079276,0.20190454,0.2030218,0.19633055,0.13190219,0.20731652,0.11053474,0.19633052,0.13190213,0.21039766,0.20359448
Map3k2,0.074507415,0.12664962,0.074507415,0.12664962,0.074507415,0.12664962,0.074507415,0.12664962,0.074507415,0.12664962,0.074507415,0.12664962,0.074507415,0.12664962
Map3k3,-0.00042015314,0.052317165,0.005861938,0.040098622,0.006978959,0.073835306,0.005861968,0.040098757,0.005861938,0.04009872,0.006978959,0.073835276,0.006978929,0.073835276
Map3k5,-0.03220518,0.010979986,-0.040127307,0.026388211,-0.032205194,0.010980058,-0.040127292,0.026388368,-0.032205194,0.010980198,-0.03220521,0.01098009,-0.032205194,0.010980053
Map3k7,0.049464464,0.046486616,0.049615324,-0.01850803,0.048676193,-0.04687061,0.049383998,-0.045237057,0.05032304,-0.016874416,0.049615264,-0.01850804,0.048385024,-0.07039112
