Cd300Ld-As1,Cd300Ld-As1
Dusp5P1,Dusp5P1
Dgkh,Dgkh
Tmem182,Tmem182
C16Orf46,C16Orf46
Lsm14B,Lsm14B
Casp8,Casp8
Plb1,Plb1
Linc02910,Linc02910
Slc5A3,Slc5A3
Kif19,Kif19
Slfnl1,Slfnl1
Gpr82,Gpr82
Ribc1,Ribc1
Oxgr1,Oxgr1
Cdc14C,Cdc14C
Sult1C4,Sult1C4
Tead1,Tead1
Catsper2,Catsper2
Pou5F2,Pou5F2
Rxfp2,Rxfp2
Bend7,Bend7
Slc18A2,Slc18A2
Ssmem1,Ssmem1
Mab21L3,Mab21L3
Basp1-As1,Basp1-As1
Mier3,Mier3
Sde2,Sde2
Uroc1,Uroc1
Pcdh15,Pcdh15
Tnrc6A,Tnrc6A
Arid2,Arid2
Amer3,Amer3
Otud7A,Otud7A
Ervw-1,Ervw-1
Fgf13,Fgf13
Fbxl18,Fbxl18
Linc01600,Linc01600
Pnpla1,Pnpla1
Depdc4,Depdc4
Cox6B2,Cox6B2
Niban3,Niban3
Epha10,Epha10
Wdr64,Wdr64
Btbd9,Btbd9
Heatr9,Heatr9
Parp15,Parp15
Arhgap42,Arhgap42
Linc01101,Linc01101
Mfsd2A,Mfsd2A
Atm,Atm
Calhm4,Calhm4
Nphp3,Nphp3
Atg9B,Atg9B
Cxorf58,Cxorf58
Tfap2B,Tfap2B
Ccdc13,Ccdc13
Linc02210,Linc02210
Mrgprx1,Mrgprx1
Hfe,Hfe
Rln3,Rln3
Csmd1,Csmd1
Adamts20,Adamts20
Sall3,Sall3
Agbl4,Agbl4
Lcal1,Lcal1
Slc17A8,Slc17A8
Linc02873,Linc02873
Satb2-As1,Satb2-As1
Rbfox1,Rbfox1
Slfn13,Slfn13
C12Orf40,C12Orf40
Cfap57,Cfap57
C5Orf64,C5Orf64
Adamts15,Adamts15
Ly86-As1,Ly86-As1
Edaradd,Edaradd
Ccdc171,Ccdc171
Cyp4Z2P,Cyp4Z2P
C18Orf15,C18Orf15
Muc19,Muc19
Klhdc7A,Klhdc7A
Ndufv1-Dt,Ndufv1-Dt
Aqp4-As1,Aqp4-As1
Cntnap4,Cntnap4
Fer1L6-As1,Fer1L6-As1
C1Orf127,C1Orf127
Ccdc162P,Ccdc162P
Agbl1,Agbl1
Linc02880,Linc02880
Linc00304,Linc00304
Terb1,Terb1
Myo1H,Myo1H
Asb14,Asb14
Rptn,Rptn
Linc00269,Linc00269
Vstm4,Vstm4
Ccdc150,Ccdc150
Stpg4,Stpg4
Fam9B,Fam9B
Flj40288,Flj40288
Ces5A,Ces5A
