GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
Adamts12,0.1195226,-1.0574838,0.15417245,-0.56210786,0.091181755,-0.38696373,0.121821105,-0.22697414,0.107770264,0.05464976,0.107770264,0.054649767,0.107770205,0.0546497
Adamts2,0.0064389706,-0.7894301,0.04947266,-0.3402592,-0.0088835955,-0.24398701,0.030383408,-0.1382941,0.004561305,0.11393753,0.004561305,0.11393753,0.0045612752,0.11393748
Adamts20,-0.044582248,0.04927091,-0.042669445,0.039227393,-0.04215148,0.03416769,-0.042055696,0.03533006,-0.04257369,0.040389698,-0.04266946,0.039227363,-0.040542975,0.019763287
Adamts5,0.054876447,-0.6885491,0.084849834,-0.2713658,0.03720218,-0.19275987,0.06926352,-0.10646197,0.048179865,0.099484324,0.048179865,0.09948428,0.048179835,0.099484265
Adamts9,0.1843583,-1.0398393,0.2054188,-0.40651962,0.15086716,-0.2548404,0.17740172,-0.11628531,0.16523325,0.12760817,0.16523328,0.12760814,0.16523325,0.12760809
Adamtsl3,-0.04133667,-0.5379746,0.016581476,-0.15853004,0.016581476,-0.15853003,-0.010358781,0.10462363,-0.01035881,0.104623616,-0.010358781,0.104623616,-0.01035881,0.104623616
Adamtsl4,-0.027392492,0.035168152,-0.01282984,0.0012959354,-0.021314263,0.08417207,-0.021314263,0.084172115,-0.021314263,0.08417207,-0.021314263,0.08417207,-0.021314204,0.08417216
Adap1,-0.02295816,0.097337514,-0.02295816,0.0973375,-0.02295813,0.0973375,-0.02295816,0.09733753,-0.02295816,0.097337514,-0.0229581,0.09733753,-0.02295816,0.0973375
Adarb1,0.04283437,0.004944708,0.06211722,0.09803204,0.06942281,0.08589615,0.06211719,0.09803201,0.06942281,0.08589612,0.06942281,0.085896105,0.069793135,0.0822788
Adat1,0.13793907,0.053327236,0.13770059,-0.0067060776,0.14714888,-0.031219674,0.13888943,-0.016103487,0.14427829,-0.0009635389,0.1460611,-0.02059459,0.14886492,-0.04660113
Adck1,-0.035385147,0.08871716,-0.03538516,0.08871715,-0.03538516,0.08871715,-0.03538516,0.08871715,-0.03538516,0.08871715,-0.03538516,0.08871715,-0.03538516,0.08871715
Adck2,0.060540795,0.14866011,0.060540736,0.1486601,0.060540766,0.14866008,0.060540766,0.14866008,0.060540766,0.14866011,0.060540766,0.1486601,0.060540795,0.14866008
Adck3,-0.008002222,0.105899155,-0.008002251,0.10589914,-0.008002251,0.105899155,-0.008002251,0.10589914,-0.008002222,0.105899185,-0.008002222,0.10589917,-0.008002251,0.10589914
Adck4,0.014222801,0.11919187,0.014222771,0.11919184,0.014222801,0.11919187,0.014222801,0.11919187,0.014222771,0.11919184,0.014222801,0.11919187,0.014222801,0.11919187
Adck5,-0.019848406,0.0989168,-0.019848377,0.09891683,-0.019848377,0.09891683,-0.019848406,0.098916814,-0.019848406,0.0989168,-0.019848406,0.0989168,-0.019848406,0.098916784
Adcy3,-0.02094251,0.079556584,-0.02094245,0.07955663,-0.02094251,0.079556614,-0.02094251,0.079556614,-0.02094248,0.079556614,-0.02094251,0.079556614,-0.02094251,0.0795566
Adcy6,0.0003798604,0.09233287,0.0003798604,0.092332855,0.0003798306,0.09233284,0.0003798604,0.092332855,0.0003798306,0.09233287,0.0003798306,0.092332855,0.0003798604,0.0923329
Adcy7,0.17392552,0.21614148,0.17392555,0.21614148,0.17392552,0.21614148,0.17392552,0.21614148,0.17392552,0.21614148,0.17392555,0.2161415,0.17392552,0.21614148
Add1,0.16238144,-0.4842054,0.15709716,-0.06236937,0.17096454,-0.050956786,0.15289122,-0.020335007,0.16593176,-0.0008461401,0.16588843,-0.0013727546,0.17542255,-0.09997297
Add3,0.03213656,0.13115758,0.0321365,0.13115755,0.03213653,0.13115756,0.03213656,0.13115755,0.03213656,0.13115753,0.03213653,0.1311575,0.03213656,0.13115756
Adh5,0.14033562,0.19552337,0.14033562,0.19552337,0.14033562,0.19552334,0.14033562,0.19552334,0.14033562,0.19552337,0.14033562,0.19552334,0.14033562,0.19552334
Adh7,-0.018952042,0.09946743,-0.018952042,0.09946743,-0.018952042,0.09946743,-0.018952042,0.09946741,-0.018952042,0.09946744,-0.018952042,0.09946746,-0.018952042,0.09946743
Adi1,-0.021163523,-0.017509628,-0.0111605525,-0.0049476177,0.009402037,-0.085243724,0.0094020665,-0.08524369,0.003039062,-0.023089845,0.003039062,-0.023089804,-0.009015143,0.094656244
Adipor1,0.143475,0.059622254,0.13776046,0.11544196,0.13776046,0.11544195,0.13259605,0.1658883,0.13259602,0.16588825,0.13259605,0.16588832,0.13259608,0.16588832
Adk,0.014223367,0.1201012,0.014223397,0.12010121,0.014223367,0.12010121,0.014223397,0.12010123,0.014223397,0.12010121,0.014223397,0.12010124,0.014223397,0.12010123
Ado,0.027756304,0.05497497,0.022466928,0.10664196,0.022466928,0.10664192,0.022466928,0.10664196,0.022466928,0.10664195,0.022466898,0.10664193,0.022466928,0.10664193
Adprhl2,0.1034531,-0.237334,0.08991608,-0.27058467,0.08535436,-0.08175783,0.06755862,-0.05219591,0.079137355,-0.02103005,0.079137355,-0.021030098,0.09043047,-0.1313418
Adra1b,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192
Adrb2,0.13824046,0.116049334,0.14853784,0.09209804,0.14253843,0.15070032,0.14253843,0.15070038,0.14253843,0.15070032,0.1425384,0.15070035,0.14253843,0.1507004
Adrbk1,0.14191636,0.19817482,0.1419164,0.19817488,0.1419164,0.19817488,0.1419164,0.19817485,0.1419164,0.19817485,0.1419164,0.19817488,0.14191636,0.19817482
Adrm1,-0.021242976,0.09785937,-0.021242976,0.09785937,-0.021242976,0.09785935,-0.021242976,0.09785935,-0.021242976,0.09785937,-0.021242976,0.09785937,-0.021242976,0.09785937
Adsl,0.15295625,0.06127676,0.17336065,-0.18797204,0.17987746,-0.18614082,0.17655814,-0.21616538,0.17692614,-0.15427107,0.18080014,-0.19515322,0.19330242,-0.2917937
Adss,-0.051334754,0.07977302,-0.041414216,-0.017131325,-0.0414142,-0.017131284,-0.04141423,-0.017131325,-0.04141423,-0.017131325,-0.04141423,-0.017131332,-0.03266512,-0.10259296
Adssl1,0.18074802,0.13479443,0.17646408,0.17664008,0.17646402,0.17664008,0.17646408,0.17664012,0.17646408,0.17664008,0.17646405,0.17664011,0.18074802,0.13479443
Aen,-0.024406075,0.023637105,-0.020519614,-0.05858715,-0.013242722,-0.08594899,-0.018570364,-0.07619849,-0.018324673,-0.034878407,-0.015126735,-0.06754576,-0.010367066,-0.11314738
Aes,0.29219133,0.15012312,0.3175813,-0.14429279,0.3137834,-0.10719442,0.3142287,-0.11154455,0.3139295,-0.108621836,0.31392956,-0.108621806,0.28280216,0.028115924
Aff1,-0.0029556155,0.10863897,-0.0029556155,0.10863897,-0.0029556155,0.10863896,-0.0029556155,0.10863899,-0.0029556155,0.10863899,-0.0029556155,0.10863896,-0.0029556155,0.10863899
Aff3,0.045544386,-0.26751247,0.10481644,-0.07616716,0.10481644,-0.076167166,0.088362336,0.08349416,0.08836228,0.08349405,0.08836231,0.08349411,0.08836231,0.0834941
Afg3l1,-0.0034199953,0.10744466,-0.0034199953,0.10744466,-0.0034199953,0.10744466,-0.0034199953,0.10744466,-0.0034199655,0.10744466,-0.0034199953,0.10744466,-0.0034199953,0.10744466
Afg3l2,0.099654675,-0.31317255,0.10887137,0.035453904,0.09161547,0.063921586,0.10322666,0.095174864,0.0955911,0.16975956,0.09559107,0.16975959,0.09559107,0.16975959
Aftph,0.025655866,0.08551185,0.022370338,0.045527626,0.03264469,0.028460044,0.022494674,0.0470364,0.032769024,0.029968817,0.03264469,0.028460052,0.030611664,0.03264853
Aga,0.04038942,-0.2754021,0.04038939,-0.27540207,0.04038942,-0.27540207,0.04038942,-0.27540207,0.04038942,-0.27540207,0.0007954836,0.111353114,0.0007954836,0.111353114
Agap1,0.04457271,-0.813267,-0.021904796,0.09765352,-0.021904826,0.09765349,-0.021904826,0.09765351,-0.021904796,0.09765354,-0.021904826,0.09765349,-0.021904796,0.09765352
Agap3,0.0033710003,-0.023445122,0.00337103,-0.023445122,-0.009826958,0.105473295,-0.009826958,0.10547328,-0.009826958,0.105473295,-0.009826958,0.105473265,-0.009826958,0.105473265
Agbl5,-0.013770461,0.10230066,-0.013770461,0.10230066,-0.013770461,0.10230066,-0.013770461,0.10230066,-0.013770461,0.10230066,-0.013770461,0.102300644,-0.013770461,0.102300644
Ager,0.18745264,0.2245623,0.18745267,0.22456227,0.18745261,0.22456224,0.18745267,0.22456227,0.18745261,0.22456224,0.18745264,0.22456227,0.18745261,0.22456227
Agfg1,-0.049598306,0.009451222,-0.049598306,0.009451196,-0.04959832,0.009451181,-0.049598306,0.009451188,-0.04959832,0.009451181,-0.049598306,0.009451214,-0.049598306,0.009451222
Aggf1,-0.030201882,0.031535666,-0.01618886,-0.10594538,-0.015996784,-0.10782168,-0.013633996,-0.12931527,-0.01973784,-0.06969256,-0.017733037,-0.09086188,-0.011869609,-0.14714724
Agk,0.07065827,0.07871266,0.06709513,0.113517344,0.06709516,0.113517344,0.06709513,0.11351733,0.06709513,0.11351736,0.06709516,0.113517374,0.06709513,0.11351733
Agl,0.07370466,0.13826503,0.08037186,0.0731391,0.08037186,0.07313909,0.07370466,0.13826504,0.0737046,0.138265,0.0737046,0.13826503,0.07370463,0.13826506
Agpat2,0.1654608,-0.2445224,0.15050536,-0.46041325,0.14241263,-0.38136274,0.15112427,-0.46434307,0.14577249,-0.41206667,0.14844611,-0.44029796,0.12401998,-0.43848348
Agpat3,-0.021242976,0.09785937,-0.021242976,0.09785937,-0.021242976,0.09785935,-0.021242976,0.09785935,-0.021242976,0.09785937,-0.021242976,0.09785937,-0.021242976,0.09785937
Agpat4,0.027860075,-0.13059637,-0.048488796,0.14223234,-0.041799173,0.17331529,-0.036261484,-0.04787686,0.026832402,-0.15268719,-0.036261484,-0.047876824,-0.00016343594,0.11100948
Agpat5,0.11257827,0.0009779856,0.16352555,-0.49280855,0.17209494,-0.47734544,0.18078041,-0.4649688,0.18459311,-0.40304175,0.17500639,-0.50578475,0.22684598,-0.5387895
Agpat9,0.0042615533,0.11402826,0.0042615533,0.11402823,0.0042615533,0.11402823,0.0042615533,0.11402826,0.0042615533,0.11402823,0.0042615533,0.11402826,0.0042615533,0.11402823
Agrn,0.11298978,-0.20350741,0.13822976,-0.0100964755,0.1442163,0.00356045,0.13203925,0.052307036,0.14093715,0.037526105,0.14082941,0.03621942,0.13906878,0.03984679
Agtpbp1,-0.046295017,0.08261354,-0.046295002,0.08261357,-0.046295017,0.08261357,-0.046295017,0.08261354,-0.046295017,0.08261356,-0.046295017,0.08261357,-0.046295017,0.08261356
Ahcy,0.049797654,0.14080249,0.049797654,0.14080249,0.049797654,0.14080249,0.049797654,0.14080249,0.049797654,0.14080249,0.049797654,0.14080249,0.049797654,0.14080249
Ahcyl2,0.19106334,0.18806759,0.19106337,0.18806759,0.19106334,0.18806762,0.19106334,0.1880676,0.19106334,0.18806762,0.19106334,0.18806763,0.19106334,0.18806763
Ahdc1,0.14924598,0.2029653,0.14924592,0.2029653,0.14924598,0.2029653,0.14924598,0.20296533,0.14924595,0.20296533,0.15942842,0.10350262,0.13563031,0.1430356
Ahnak,0.15012816,0.083275095,0.13858017,0.19607653,0.13858017,0.19607653,0.13858017,0.1960765,0.13858017,0.19607651,0.13858017,0.19607654,0.13858017,0.19607653
Ahnak2,-0.14484859,-1.4150693,0.07186833,0.15256551,0.07186833,0.15256551,0.07186833,0.15256551,0.07186833,0.15256551,0.07186833,0.15256551,0.07186833,0.15256551
Ahsa2,-0.027709052,-0.031979218,-0.038586304,0.074269876,-0.038586304,0.074269906,-0.038586304,0.07426992,-0.03858632,0.074269876,-0.038586274,0.074269935,-0.038586304,0.07426992
Ahsg,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192
Aifm1,0.10370797,0.04102928,0.089672625,0.12545489,0.108561814,0.09407653,0.108561814,0.094076544,0.108561784,0.094076574,0.108561784,0.094076514,0.108561814,0.09407656
Aifm2,-0.020277351,0.09830339,-0.020277321,0.09830344,-0.020277321,0.09830342,-0.020277321,0.09830342,-0.020277321,0.09830342,-0.020277321,0.09830342,-0.020277321,0.09830344
Aim1l,0.2923268,0.27277496,0.2923268,0.27277496,0.29761618,0.22110803,0.29761612,0.22110806,0.29761618,0.2211081,0.29761624,0.22110806,0.2923268,0.272775
Aim2,0.1707069,0.16134499,0.1707069,0.16134495,0.1707069,0.16134493,0.1707069,0.16134496,0.17070693,0.16134496,0.17070693,0.16134496,0.17070693,0.16134499
Aimp1,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192
Aimp2,0.12332189,0.01613791,0.12103766,-0.049665533,0.13256976,-0.06882239,0.12109721,-0.0489427,0.12965086,-0.03900624,0.13256976,-0.068822354,0.13286579,-0.0792212
Ak1,-0.027392492,0.035168152,-0.01282984,0.0012959354,-0.021314263,0.08417207,-0.021314263,0.084172115,-0.021314263,0.08417207,-0.021314263,0.08417207,-0.021314204,0.08417216
Ak2,0.015358299,0.12013301,0.06485075,-0.36331096,0.015358329,0.12013301,0.06485072,-0.36331096,0.015358329,0.12013301,0.015358329,0.12013301,0.015358299,0.12013301
Ak3,0.011670679,0.11558539,0.011670679,0.11558539,0.011670679,0.11558539,0.011670679,0.11558539,0.011670679,0.11558539,0.011670679,0.11558539,0.011670679,0.11558539
Ak5,0.14054435,0.018561203,0.1316863,0.10508703,0.13394415,0.08303234,0.13394415,0.083032414,0.13168633,0.10508703,0.13168627,0.10508697,0.13168633,0.10508706
Akap1,-0.008602083,0.104761675,-0.008602083,0.104761675,-0.008602083,0.104761675,-0.008602083,0.104761645,-0.008602083,0.104761675,-0.008602083,0.104761675,-0.008602083,0.104761675
Akap10,0.04713106,0.14035124,0.04713106,0.14035124,0.04713106,0.14035125,0.04713106,0.14035125,0.04713109,0.14035122,0.04713106,0.14035125,0.04713106,0.14035125
Akap11,0.1186935,-0.06295246,0.12375939,-0.08502963,0.115041256,-0.051626932,0.12437314,-0.091024786,0.11442751,-0.04563182,0.11465055,-0.04781056,0.10301021,-0.021902762
Akap12,0.23374641,-1.1275768,0.26535314,-0.4286993,0.20241275,-0.26969293,0.23566586,-0.12014116,0.21852177,0.1591551,0.21852177,0.15915509,0.21852171,0.15915507
Akap13,0.17726353,0.21904655,0.17726356,0.21904655,0.17726353,0.21904655,0.17726353,0.21904655,0.17726356,0.21904655,0.17726356,0.21904658,0.17726353,0.21904658
Akap2,0.009930223,-0.89829624,0.16317225,0.21018912,0.16317225,0.21018909,0.16317225,0.21018912,0.16317225,0.21018912,0.16317225,0.21018912,0.16317222,0.21018909
Akap8,-0.050588414,0.09234877,-0.033738658,-0.044768114,-0.033738673,-0.044768076,-0.033434138,-0.04107242,-0.033434138,-0.04107241,-0.033738673,-0.0447681,-0.026977465,-0.106653854
Akap8l,-0.0057241917,-0.14419624,-0.0057241917,-0.14419624,-0.029970407,0.092641935,-0.029970407,0.092641935,-0.029970407,0.092641965,-0.029970407,0.092641965,-0.029970407,0.092641935
Akap9,0.15242684,0.20401673,0.15242687,0.20401676,0.15242684,0.2040167,0.15242684,0.2040167,0.15242684,0.20401673,0.15242681,0.2040167,0.15242681,0.20401676
Akirin1,0.07452053,0.0028150044,0.078219146,-0.053479973,0.078219116,-0.053479962,0.07860085,-0.04884744,0.07860088,-0.048847392,0.078219116,-0.05347994,0.051459253,0.016249847
Akr1c14,0.12520343,-0.61410743,0.17138577,-0.49487367,0.1413883,-0.42211044,0.15797889,-0.35095498,0.1538736,-0.19611208,0.15183592,-0.17820714,0.11053762,-0.13925599
Akr7a5,0.004071951,0.11331649,0.004071951,0.11331649,0.004071951,0.11331649,0.004071951,0.11331648,0.004071951,0.11331649,0.004071951,0.11331649,0.004071951,0.11331649
Akt1,0.007836968,0.008132048,-0.0077942014,-0.030262563,0.019933254,-0.13452005,-0.00061547756,-0.100384876,0.0127545,-0.06439768,0.0127545,-0.0643977,0.025794685,-0.19177468
Akt1s1,0.20369104,-0.04346452,0.19031876,0.08715677,0.1903187,0.08715671,0.18515432,0.13760303,0.18515432,0.13760304,0.18289843,0.15963827,0.18515432,0.13760309
Akt2,0.014222801,0.11919187,0.014222771,0.11919184,0.014222801,0.11919187,0.014222801,0.11919187,0.014222771,0.11919184,0.014222801,0.11919187,0.014222801,0.11919187
Akt3,-0.021828711,0.09781344,-0.021828711,0.09781344,-0.021828711,0.09781344,-0.021828711,0.09781343,-0.021828711,0.09781343,-0.021828711,0.09781344,-0.021828711,0.09781343
Aktip,0.08845726,0.16545269,0.08845723,0.16545266,0.08845723,0.16545264,0.08845723,0.16545266,0.08845723,0.16545269,0.08845723,0.16545267,0.08845723,0.16545269
Alcam,-0.002042532,-0.02097271,-0.014678925,0.10245973,-0.0146788955,0.10245976,-0.0146788955,0.10245976,-0.0146788955,0.10245976,-0.0146788955,0.10245973,-0.0146788955,0.10245974
Aldh16a1,0.01480329,0.12060279,0.01480329,0.12060279,0.01480329,0.12060279,0.01480329,0.12060279,0.01480329,0.12060279,0.01480329,0.12060279,0.01480329,0.12060279
Aldh18a1,0.1436426,0.16300638,0.13601017,0.17568515,0.14364254,0.16300638,0.1360102,0.17568517,0.1436426,0.16300638,0.1436426,0.16300641,0.14364257,0.16300638
Aldh1a1,0.16891927,-0.21646951,0.19623736,0.029170271,0.19197774,0.070778534,0.1877181,0.11238673,0.1877181,0.11238676,0.1877181,0.11238676,0.18249995,0.16333799
Aldh1l1,-0.032079577,0.09092137,-0.032079577,0.09092136,-0.032079577,0.09092136,-0.032079592,0.09092134,-0.032079577,0.09092133,-0.032079577,0.09092136,-0.032079577,0.09092136
Aldh1l2,0.08284068,-0.0910092,0.090192676,-0.16282402,0.090192676,-0.16282403,0.090192676,-0.16282402,0.090192676,-0.16282402,0.090192676,-0.16282408,0.055175483,-0.16271359
Aldh2,-0.0037713647,0.108322665,-0.0037713647,0.108322665,-0.0037713647,0.10832262,-0.003771335,0.10832268,-0.0037713647,0.10832262,-0.0037713647,0.10832262,-0.0037713647,0.10832265
Aldh3a1,0.038196474,0.13258822,0.038196474,0.13258822,0.038196474,0.13258822,0.038196474,0.13258822,0.038196474,0.13258822,0.038196474,0.13258822,0.038196474,0.13258822
Aldh3a2,-0.024604857,0.09612693,-0.024604887,0.0961269,-0.024604887,0.096126914,-0.024604857,0.09612693,-0.024604887,0.096126914,-0.024604887,0.096126914,-0.024604857,0.09612693
Aldh3b1,0.06660044,0.13408242,0.06660044,0.13408239,0.06660044,0.13408238,0.06660044,0.13408242,0.06660041,0.13408236,0.06660044,0.13408239,0.06660044,0.13408244
Aldh4a1,-0.061624408,0.009435918,-0.044099674,-0.1617465,-0.05326116,-0.072256744,-0.04409966,-0.16174652,-0.04409966,-0.16174653,-0.05027634,-0.10141252,-0.044099674,-0.16174649
Aldh5a1,0.113357276,0.18010342,0.113357276,0.18010344,0.113357276,0.18010344,0.113357276,0.18010342,0.113357276,0.18010344,0.113357276,0.18010347,0.113357276,0.18010344
Aldh6a1,0.018207848,0.12258156,0.018207848,0.12258156,0.018207848,0.122581586,0.018207848,0.12258156,0.018207848,0.122581586,0.018207848,0.12258157,0.018207848,0.12258156
Aldh7a1,0.09990963,0.1719465,0.0999096,0.17194645,0.18234271,-1.3957968,0.18234271,-1.3957969,0.18234271,-1.3957969,0.18234271,-1.3957969,0.09990963,0.17194651
Aldh9a1,-0.14484859,-1.4150693,0.07186833,0.15256551,0.07186833,0.15256551,0.07186833,0.15256551,0.07186833,0.15256551,0.07186833,0.15256551,0.07186833,0.15256551
Aldoa,-0.5817021,-0.90818614,-0.61199987,-0.61223584,-0.60026175,-0.7268946,-0.60026175,-0.7268946,-0.60026175,-0.7268946,-0.60026175,-0.7268946,-0.3509138,0.1759959
Aldoc,0.08167049,0.16109826,0.08167049,0.16109823,0.08167049,0.16109823,0.08167049,0.16109823,0.08167049,0.16109823,0.08167046,0.1610982,0.08167049,0.16109823
Alg10b,-0.06836951,0.069181696,-0.06836952,0.06918171,-0.06836952,0.069181696,-0.06836951,0.069181725,-0.06836952,0.06918171,-0.06836951,0.069181696,-0.06836951,0.069181725
Alg11,0.23489404,0.1460065,0.2359165,0.07432307,0.25139713,0.06430352,0.25026482,0.051006544,0.25337088,0.045846846,0.25333327,0.04539078,0.25360465,0.038002666
Alg13,0.11837816,0.14378603,0.16786838,-0.32280058,0.14666137,-0.11564976,0.168055,-0.32053584,0.168055,-0.32053575,0.16786838,-0.32280064,0.17003456,-0.34141168
Alg2,-0.05091694,0.07970829,-0.05091694,0.07970831,-0.050916955,0.07970829,-0.05091694,0.07970834,-0.05091694,0.07970831,-0.033280402,-0.09256619,-0.074499965,-0.02409301
Alg5,0.11201608,-0.05271662,0.10086954,-0.05294437,0.13999718,-0.11794236,0.13999712,-0.11794238,0.13999712,-0.11794236,0.13999712,-0.11794238,0.13999712,-0.11794235
Alg6,0.07260242,-0.115097895,0.05160463,0.09001003,0.0516046,0.09001,0.05160457,0.09000997,0.05160463,0.09001002,0.0516046,0.09000999,0.05160457,0.09000999
Alg8,0.09852326,0.17107394,0.09852329,0.17107397,0.09852326,0.17107396,0.09852326,0.17107396,0.09852329,0.17107397,0.09852329,0.17107397,0.09852326,0.17107396
Alkbh1,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192
Alkbh2,0.12545931,-0.42473936,0.062216043,0.09588654,0.062216014,0.09588651,0.062216043,0.09588654,0.062216014,0.09588657,0.062216043,0.09588653,0.062216043,0.09588656
Alkbh6,-0.040967524,0.08584832,-0.040967524,0.08584833,-0.04096751,0.08584835,-0.040967524,0.08584835,-0.040967524,0.08584832,-0.04096751,0.08584835,-0.040967524,0.08584835
Alkbh7,0.10552293,-0.01956569,0.09070504,0.005049508,0.07927534,0.116696134,0.07927528,0.116696134,0.07927528,0.116696134,0.07927531,0.116696104,0.07927531,0.116696104
Alkbh8,0.034994304,0.13263026,0.034994304,0.13263024,0.034994304,0.13263024,0.034994304,0.13263021,0.034994304,0.13263023,0.034994334,0.13263023,0.034994304,0.13263026
Alms1,0.17632642,0.12052886,0.19279161,-0.02753925,0.18647254,0.03418645,0.19293085,-0.02584975,0.19293082,-0.025849784,0.18853122,0.014076214,0.19186038,-0.031080496
Alox12b,0.08256009,0.14313939,0.08256003,0.1431394,0.08256006,0.14313935,0.08256009,0.14313939,0.08256006,0.14313938,0.08256006,0.14313935,0.08256006,0.14313938
Alox5ap,-0.0079860985,-0.0274814,-0.012320638,0.09668405,-0.012320638,0.09668405,-0.012320638,0.09668405,-0.012320638,0.09668405,-0.012320638,0.09668405,-0.012320608,0.09668405
Alpl,-0.052660123,0.07891017,-0.04392758,-0.006389614,-0.04392758,-0.0063896365,-0.064337,0.027514104,-0.05298932,-0.026418898,-0.08936921,0.011771601,-0.054097205,-0.07250879
Als2,0.065721184,0.15100013,0.065721184,0.15100011,0.065721184,0.15100011,0.065721184,0.1510001,0.065721184,0.1510001,0.065721214,0.15100013,0.065721184,0.1510001
Als2cl,-0.006335795,-0.041067846,-0.020622998,0.09849043,-0.020622998,0.0984904,-0.020622998,0.09849045,-0.020622998,0.09849045,-0.020622998,0.0984904,-0.020622998,0.0984904
Alx1,-0.06472756,0.05546617,-0.06472756,0.05546617,-0.064727545,0.055466194,-0.064727545,0.055466164,-0.064727545,0.055466194,-0.064727545,0.055466186,-0.064727545,0.055466186
Alyref,0.1785954,0.15815468,0.18044752,0.084009364,0.1890262,0.0697587,0.1805948,0.08579677,0.18692198,0.09353863,0.18902618,0.06975873,0.18933985,0.062415842
Ambra1,0.082080424,0.062674075,0.082080424,0.062674105,0.08261472,0.057454806,0.08261475,0.057454836,0.082080394,0.062674046,0.082080394,0.062674075,0.082080424,0.06267412
Amdhd2,-0.012550175,0.10283822,-0.012550175,0.10283826,-0.012550175,0.10283822,-0.012550175,0.1028382,-0.012550175,0.1028382,-0.012550175,0.10283823,-0.012550175,0.10283823
Amigo1,0.058651507,-0.20054112,0.1126017,-0.30629772,0.10710257,-0.25258175,0.10160339,-0.19886573,0.10160345,-0.19886568,0.10160339,-0.19886567,0.070620626,0.10375027
Amn,0.0042615533,0.11402826,0.0042615533,0.11402823,0.0042615533,0.11402823,0.0042615533,0.11402826,0.0042615533,0.11402823,0.0042615533,0.11402826,0.0042615533,0.11402823
Amn1,0.10899401,0.10874373,0.10899401,0.10874374,0.10952836,0.10352446,0.10952836,0.10352448,0.10899401,0.10874373,0.10899401,0.10874371,0.10899404,0.10874377
Amotl1,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192
Amotl2,-0.019060731,-0.91614884,0.13418132,0.19233648,0.13418132,0.19233648,0.13418129,0.19233648,0.13418132,0.19233648,0.13418132,0.19233648,0.13418132,0.19233648
Ampd2,0.029570341,-0.22541758,-0.0010890365,-0.37405795,0.03431177,-0.27173233,-0.0010890663,-0.37405798,0.05348009,-0.45896935,0.05348009,-0.45896938,0.05348009,-0.45896927
Ampd3,0.008933485,0.11650938,0.008933485,0.11650939,0.028702974,-0.07660021,0.028703004,-0.07660018,0.028703004,-0.07660018,0.028703004,-0.07660021,0.008933485,0.11650939
Amph,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192,0.21274793,0.23751192
Anapc1,0.13536114,-0.029030623,0.14971197,-0.21131448,0.14912018,-0.18723424,0.15120584,-0.22299089,0.14544606,-0.14842953,0.14913106,-0.18733984,0.14239627,-0.22344309
Anapc10,0.08574638,0.004319586,0.104139745,-0.17583874,0.100313574,-0.13846433,0.10622582,-0.1949202,0.101242006,-0.14623845,0.10019362,-0.13729244,0.10766643,-0.20947991
Anapc11,0.16335586,-0.14347987,0.1458312,0.00014001131,0.13953695,0.09347318,0.13565561,0.1005767,0.13958454,0.09405017,0.13953692,0.093473196,0.13988018,0.08412789
Anapc16,-0.027072847,-0.050292734,-0.03199148,-0.0022477098,-0.040971577,0.085470214,-0.040971547,0.0854702,-0.040971577,0.085470185,-0.040971547,0.085470214,-0.040971547,0.085470185
Anapc2,0.019824117,0.122389406,0.019824117,0.122389406,0.019824147,0.12238939,0.019824117,0.122389406,0.019824117,0.12238939,0.019824117,0.122389406,0.019824117,0.122389406
Anapc4,0.11224267,0.07535951,0.124433726,-0.089771,0.11185196,0.033128154,0.124433726,-0.08977106,0.124433756,-0.089771055,0.12052727,-0.05161243,0.1290099,-0.13447104
Anapc5,0.13645732,-0.21959561,0.18164632,-0.5806265,0.20402792,-0.62903214,0.18068323,-0.5982084,0.19785398,-0.44355574,0.20387536,-0.5418327,0.1680783,-0.5492353
Ang,0.0042615533,0.11402826,0.0042615533,0.11402823,0.0042615533,0.11402823,0.0042615533,0.11402826,0.0042615533,0.11402823,0.0042615533,0.11402826,0.0042615533,0.11402823
Angel1,-0.013770461,0.10230066,-0.013770461,0.10230066,-0.013770461,0.10230066,-0.013770461,0.10230066,-0.013770461,0.10230066,-0.013770461,0.102300644,-0.013770461,0.102300644
