0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.6341084,-0.42049336,-0.65603185,-0.5044813,-0.65603185,-0.5044814,-0.652611,-0.50991124,-0.652611,-0.50991124,-0.65603197,-0.50448143,-0.6374886,-0.5047486
-0.47677222,0.14506316,-0.49342373,0.10579683,-0.49342373,0.10579683,-0.4883413,0.11024171,-0.48834124,0.11024172,-0.4934236,0.10579686,-0.48178223,0.11231963
-0.15002117,0.0122178085,-0.15002117,0.012217749,-0.15002117,0.012217749,-0.15002114,0.0122178085,-0.15002114,0.0122178085,-0.15002117,0.0122178085,-0.15002114,0.0122178085
-1.4533203,-0.4935851,-1.4874761,-0.5104642,-1.4890385,-0.5102343,-1.4791272,-0.51680267,-1.4806899,-0.5165728,-1.4890385,-0.51023424,-1.4733673,-0.52157235
-0.20640785,0.09651421,-0.20640782,0.096514255,-0.20640782,0.09651424,-0.20640782,0.09651427,-0.20640782,0.096514255,-0.20640785,0.096514255,-0.20640785,0.09651423
-0.26424447,-0.52174455,-0.2642444,-0.5217445,-0.26424447,-0.52174455,-0.26424447,-0.52174455,-0.26424447,-0.52174455,-0.2642444,-0.5217446,-0.26424435,-0.52174443
-0.4938223,-0.15414888,-0.526839,-0.2721166,-0.526839,-0.2721166,-0.52693677,-0.28194308,-0.5269369,-0.28194302,-0.52683914,-0.27211666,-0.52165985,-0.2738996
-0.050448656,-0.07956371,-0.050448686,-0.07956369,-0.050448656,-0.07956369,-0.050448656,-0.07956369,-0.050448656,-0.07956369,-0.050448686,-0.07956369,-0.050448686,-0.07956371
-0.4514099,-0.33153892,-0.46509853,-0.40424806,-0.46509853,-0.40424806,-0.46509847,-0.40424794,-0.46509853,-0.40424806,-0.46509847,-0.40424806,-0.46509853,-0.40424812
-0.45566508,-0.4260534,-0.45701513,-0.42464167,-0.45701525,-0.42464173,-0.45878014,-0.43122298,-0.45878014,-0.43122298,-0.45701513,-0.42464173,-0.4580916,-0.4289531
-0.61459625,-0.057951346,-0.6295819,-0.11099285,-0.6334256,-0.11042681,-0.62854064,-0.116119996,-0.6323843,-0.115554005,-0.6334256,-0.11042681,-0.626961,-0.13224405
-0.6476778,-0.36837208,-0.7443961,-0.35545278,-0.6962805,-0.33492267,-0.70659375,-0.3327301,-0.7090117,-0.3323741,-0.7100121,-0.33290052,-0.70801103,-0.33213282
-0.29344907,0.01495317,-0.29344913,0.014953159,-0.29344913,0.014953166,-0.293449,0.014953192,-0.29344907,0.014953196,-0.29344907,0.014953159,-0.29344907,0.014953196
-0.6123322,-0.27980423,-0.6337391,-0.3429398,-0.6337391,-0.3429398,-0.63819873,-0.36557382,-0.6381986,-0.36557376,-0.63373923,-0.3429398,-0.5614643,-0.47760707
-0.15537375,0.11774627,-0.15537375,0.11774627,-0.15537375,0.11774627,-0.15537375,0.11774627,-0.15537375,0.11774627,-0.15537375,0.11774627,-0.15537375,0.11774627
-1.0699767,-0.04615975,-1.1126822,0.017293062,-1.0647166,0.03826402,-1.0753222,0.039825827,-1.0786566,0.0403168,-1.0786564,0.040316783,-1.0779154,0.04020768
-1.4021845,-0.48622507,-1.4402689,-0.51121175,-1.4457335,-0.51040715,-1.4237771,-0.50322306,-1.4290886,-0.5024409,-1.4457335,-0.51040703,-1.4180527,-0.48953837
-0.47064134,-0.031934135,-0.4706414,-0.031934127,-0.4706413,-0.031934097,-0.4706414,-0.031934112,-0.47064134,-0.031934135,-0.4706414,-0.031934135,-0.47064134,-0.03193415
-0.3435165,-0.02356729,-0.3469977,-0.06474645,-0.34699765,-0.06474651,-0.34699765,-0.064746514,-0.34699765,-0.06474647,-0.3469976,-0.064746454,-0.3469977,-0.06474649
-0.5631151,-0.5542045,-0.5631151,-0.5542046,-0.5719466,-0.49395627,-0.57194674,-0.49395627,-0.57194674,-0.49395627,-0.5719466,-0.4939562,-0.57194674,-0.49395627
0.034200013,-0.33945876,0.034200013,-0.33945882,0.034200013,-0.33945876,0.034200028,-0.33945876,0.034200013,-0.33945876,0.034200013,-0.33945876,0.034200028,-0.3394587
-0.7381371,0.09273232,-0.738137,0.09273234,-0.738137,0.09273232,-0.7381371,0.092732295,-0.73813725,0.09273231,-0.7381371,0.09273231,-0.74209714,0.073793605
-0.26688263,-0.25532007,-0.27509144,-0.21873726,-0.27795604,-0.21831535,-0.27509144,-0.2187372,-0.2779561,-0.21831544,-0.27795598,-0.21831544,-0.27716395,-0.21843205
-0.2739624,-0.010919325,-0.2739623,-0.010919288,-0.2739624,-0.01091928,-0.27396235,-0.01091931,-0.2739623,-0.010919273,-0.27396235,-0.010919273,-0.27396235,-0.01091928
-1.2936126,-0.4090057,-1.3128941,-0.42270815,-1.3128939,-0.42270803,-1.3094223,-0.427054,-1.3094221,-0.42705405,-1.312894,-0.42270803,-1.3037301,-0.41737652
-0.5603738,-0.11797504,-0.5582397,-0.11828929,-0.5603738,-0.117975,-0.5582397,-0.11828929,-0.56037366,-0.117975056,-0.5603738,-0.11797504,-0.5603738,-0.11797507
-0.15537375,0.11774627,-0.15537375,0.11774627,-0.15537375,0.11774627,-0.15537375,0.11774627,-0.15537375,0.11774627,-0.15537375,0.11774627,-0.15537375,0.11774627
-0.25875673,-0.12101972,-0.25875673,-0.12101975,-0.25875673,-0.121019706,-0.25875673,-0.12101972,-0.25875673,-0.121019766,-0.25875673,-0.121019736,-0.25875673,-0.121019736
-0.565375,-0.71035635,-0.5636722,-0.7217291,-0.5700301,-0.7207929,-0.5662255,-0.72902983,-0.57258356,-0.7280935,-0.5700302,-0.7207929,-0.5697979,-0.73229414
-0.94780743,-0.24662338,-0.9922384,-0.38275993,-0.9953811,-0.38229716,-0.98714125,-0.3887912,-0.99028397,-0.38832843,-0.995381,-0.38229716,-0.97711146,-0.37701708
-0.5208254,-0.019421682,-0.52082527,-0.019421652,-0.5208254,-0.019421652,-0.52082527,-0.019421652,-0.5208254,-0.019421704,-0.5208254,-0.01942169,-0.5208254,-0.01942169
-0.51335144,-0.27946657,-0.51335156,-0.2794665,-0.51335156,-0.27946657,-0.51335156,-0.2794665,-0.51335156,-0.2794665,-0.51335156,-0.27946657,-0.51335156,-0.2794665
-0.44920263,0.13591142,-0.44920263,0.13591142,-0.44920263,0.13591143,-0.44920263,0.13591143,-0.44920263,0.13591143,-0.44920263,0.13591143,-0.44920263,0.13591143
-0.59678125,-0.40532863,-0.59678125,-0.40532857,-0.5967814,-0.40532857,-0.59678125,-0.4053285,-0.59678125,-0.40532857,-0.5967814,-0.40532857,-0.61284685,-0.49685204
-0.12611166,-0.182041,-0.12611166,-0.18204096,-0.12611166,-0.18204097,-0.12611166,-0.182041,-0.12611166,-0.18204099,-0.12611166,-0.182041,-0.12611166,-0.18204102
-0.5016527,-0.058375813,-0.5038053,-0.083838835,-0.5038053,-0.083838716,-0.5038053,-0.08383876,-0.5038053,-0.083838806,-0.5038053,-0.08383882,-0.50380516,-0.08383882
-0.71259665,-0.60092497,-0.7357713,-0.6330413,-0.73802984,-0.6251305,-0.7315521,-0.62427086,-0.7315521,-0.62427086,-0.73802984,-0.6251305,-0.7245009,-0.6325411
-0.42327675,-0.3313129,-0.42327687,-0.3313129,-0.4232767,-0.3313129,-0.4232768,-0.3313129,-0.42327687,-0.3313129,-0.4232767,-0.33131284,-0.42327675,-0.3313129
-0.64981043,-0.89562565,-0.79317164,-0.6062366,-0.77938616,-0.60073304,-0.7831321,-0.6001812,-0.7831322,-0.6001815,-0.7831321,-0.6001814,-0.7831322,-0.6001814
-1.1912273,0.09644184,-1.1912274,0.096441835,-1.1912273,0.09644184,-1.1912272,0.09644184,-1.1912273,0.09644184,-1.1912273,0.09644184,-1.1912273,0.09644184
-0.013580531,-0.017461747,-0.013580471,-0.017461702,-0.013580471,-0.017461695,-0.013580471,-0.017461687,-0.013580471,-0.017461687,-0.013580471,-0.017461687,-0.013580471,-0.017461687
-0.24432406,0.058441337,-0.244324,0.058441322,-0.244324,0.058441322,-0.244324,0.058441352,-0.244324,0.05844135,-0.244324,0.058441352,-0.24432406,0.058441352
-0.13342997,-0.025184728,-0.13342991,-0.025184736,-0.13342991,-0.025184706,-0.13343,-0.025184736,-0.13342994,-0.02518475,-0.13342994,-0.025184736,-0.13342994,-0.025184736
-1.2978542,-0.13305135,-1.336926,-0.1677247,-1.3449386,-0.16654465,-1.3273218,-0.17587343,-1.3353349,-0.17469354,-1.3449388,-0.16654468,-1.3228884,-0.16465853
-0.38140038,-0.044316955,-0.38582733,-0.06695423,-0.38582727,-0.066954225,-0.38582733,-0.06695423,-0.38582727,-0.06695423,-0.3858274,-0.06695425,-0.38514128,-0.06705523
-0.30387852,-0.11879443,-0.30387858,-0.11879443,-0.30387864,-0.118794456,-0.30387852,-0.11879444,-0.30387852,-0.11879443,-0.30387852,-0.11879444,-0.30286178,-0.11894417
-1.1450753,-0.033885136,-1.1450753,-0.033885173,-1.1450752,-0.033885114,-1.1450754,-0.033885136,-1.1450752,-0.03388521,-1.1450752,-0.03388519,-1.1450753,-0.033885196
-0.20571467,-0.12383552,-0.20571467,-0.123835504,-0.20571467,-0.123835534,-0.20571464,-0.12383546,-0.20571461,-0.12383549,-0.20571461,-0.12383549,-0.20571467,-0.123835504
-0.20111406,-0.45224524,-0.20167744,-0.45491236,-0.20167747,-0.45491236,-0.21619147,-0.48476607,-0.21619147,-0.484766,-0.2016775,-0.45491236,-0.21570459,-0.4767921
-0.17993656,0.071908094,-0.17993659,0.07190809,-0.17993659,0.07190809,-0.17993656,0.07190809,-0.17993656,0.07190808,-0.17993656,0.07190807,-0.17993656,0.07190809
-0.5242102,-0.2315063,-0.52827907,-0.24961565,-0.52827907,-0.24961554,-0.52778983,-0.24935819,-0.52778995,-0.24935822,-0.5282792,-0.24961568,-0.5275867,-0.24919812
-0.10035342,-0.053539798,-0.10035342,-0.053539783,-0.10035339,-0.05353979,-0.10035339,-0.053539783,-0.10035339,-0.05353979,-0.10035339,-0.05353979,-0.10035339,-0.05353979
-0.50350606,-0.32626772,-0.5080936,-0.32809913,-0.50809383,-0.3280992,-0.5065433,-0.32728332,-0.5065433,-0.32728338,-0.5080937,-0.3280992,-0.5058992,-0.3267759
-0.7318759,-0.50295794,-0.73282456,-0.5159165,-0.7328247,-0.51591647,-0.7328247,-0.51591647,-0.7328247,-0.51591647,-0.7328248,-0.5159166,-0.7328247,-0.5159164
0.034279346,0.032161657,0.034279317,0.03216164,0.034279317,0.032161623,0.034279317,0.032161623,0.034279346,0.03216163,0.034279317,0.032161627,0.034279317,0.032161634
-0.008235782,0.137712,-0.008235782,0.137712,-0.008235782,0.137712,-0.008235782,0.137712,-0.008235782,0.137712,-0.008235782,0.137712,-0.008235782,0.13771199
-0.2326372,-0.085352615,-0.2326372,-0.085352615,-0.2326372,-0.08535257,-0.2326372,-0.085352615,-0.2326372,-0.085352585,-0.2326372,-0.0853526,-0.2326372,-0.085352585
-0.29820666,0.15014371,-0.29820672,0.15014371,-0.29820666,0.15014371,-0.29820666,0.15014371,-0.29820666,0.15014371,-0.29820666,0.15014371,-0.29820666,0.15014371
-0.83039117,-0.56482136,-0.83424044,-0.5643337,-0.8342402,-0.56433374,-0.8352858,-0.57041526,-0.83528566,-0.57041526,-0.8342403,-0.5643337,-0.8341001,-0.5680264
-0.4110287,0.13274464,-0.4159393,0.11032707,-0.41593936,0.110327065,-0.41593936,0.11032708,-0.41593936,0.11032708,-0.41593936,0.110327095,-0.4159393,0.11032712
-1.2504402,-0.648587,-1.3121368,-0.47790098,-1.2574689,-0.45607626,-1.2723237,-0.45388883,-1.2723241,-0.4538889,-1.2723241,-0.45388883,-1.2723238,-0.45388877
-1.0336856,-0.6356483,-1.0449969,-0.6390721,-1.0449971,-0.6390722,-1.0426658,-0.64218074,-1.0426662,-0.64218074,-1.0449969,-0.6390722,-1.0402998,-0.63868517
-0.5256702,-0.2583602,-0.52879775,-0.2733177,-0.53169715,-0.21751894,-0.53169715,-0.21751894,-0.53169703,-0.21751885,-0.53169715,-0.21751894,-0.5314685,-0.23770036
-0.62274337,0.023431655,-0.5810025,-0.0072373673,-0.5810025,-0.007237375,-0.5810025,-0.0072373673,-0.5810025,-0.007237375,-0.5810025,-0.007237375,-0.5810025,-0.0072373673
-0.028374821,0.13570592,-0.028374821,0.13570592,-0.028374821,0.13570592,-0.028374821,0.13570592,-0.028374821,0.13570592,-0.028374821,0.13570592,-0.028374821,0.13570592
-1.0955819,-0.5345742,-1.0938135,-0.5936589,-1.124526,-0.5867431,-1.0927738,-0.60352457,-1.1234857,-0.59660894,-1.1245258,-0.5867432,-1.1148102,-0.5937391
-0.4678137,-0.16494675,-0.4678137,-0.16494675,-0.46781358,-0.16494676,-0.46781364,-0.16494675,-0.4678137,-0.16494675,-0.46781358,-0.16494676,-0.47259077,-0.20109637
-0.49960914,-0.05428092,-0.58544636,0.049696762,-0.54053676,0.067625605,-0.55274034,0.06942265,-0.55274034,0.06942259,-0.55274034,0.069422625,-0.55274034,0.069422595
-0.77873564,-0.24101327,-0.7816659,-0.24256288,-0.7816659,-0.24256285,-0.78025365,-0.24132757,-0.7802535,-0.24132754,-0.78166604,-0.24256288,-0.7807933,-0.24637376
0.028805107,-0.15880401,0.028805107,-0.15880398,0.028805092,-0.15880403,0.028805077,-0.15880404,0.028805107,-0.15880403,0.028805092,-0.15880403,0.028805092,-0.158804
-0.06084606,-0.03494235,-0.06084606,-0.03494235,-0.06084606,-0.03494235,-0.06084606,-0.03494235,-0.06084606,-0.03494235,-0.06084606,-0.03494235,-0.06084606,-0.03494235
-0.56798947,-0.48332697,-0.56798947,-0.4833271,-0.56798947,-0.48332703,-0.5679896,-0.48332703,-0.56798947,-0.48332715,-0.56798935,-0.48332697,-0.56798947,-0.48332703
-0.69121885,-1.1444612,-0.691754,-1.1480458,-0.691754,-1.148046,-0.69206154,-1.1654916,-0.6920613,-1.1654915,-0.66930056,-1.2137126,-0.68107724,-1.2010224
-0.4088234,-0.18393736,-0.4088234,-0.18393731,-0.40882346,-0.18393734,-0.40882352,-0.18393733,-0.4088234,-0.18393728,-0.40882346,-0.18393736,-0.40882346,-0.18393736
-0.051167578,0.1546394,-0.051167578,0.1546394,-0.051167578,0.1546394,-0.051167578,0.1546394,-0.051167578,0.1546394,-0.051167578,0.1546394,-0.051167578,0.1546394
-0.75734866,-0.88981616,-0.76348007,-0.8903282,-0.76348007,-0.8903284,-0.7641021,-0.8978523,-0.7641021,-0.8978522,-0.76348007,-0.8903283,-0.76167464,-0.8940948
-1.2932553,-0.91098666,-1.3326516,-1.0720749,-1.3373448,-1.0745442,-1.3355684,-1.0898728,-1.3355684,-1.0898731,-1.3373452,-1.074544,-1.2751726,-1.1430196
0.03595692,-0.060227953,0.03595692,-0.060227975,0.03595689,-0.060227953,0.03595683,-0.060227983,0.03595689,-0.06022796,0.03595689,-0.060227945,0.03595689,-0.06022796
-0.021246344,0.11887295,-0.021246344,0.11887293,-0.021246344,0.118872955,-0.021246344,0.118872955,-0.021246344,0.118872955,-0.021246344,0.118872955,-0.021246314,0.11887296
-0.014393747,0.10308162,-0.014393717,0.10308163,-0.014393717,0.103081636,-0.014393777,0.103081614,-0.014393777,0.10308162,-0.014393777,0.10308163,-0.014393777,0.10308162
-0.0030046701,0.10389044,-0.0030046403,0.10389042,-0.0030046701,0.10389042,-0.0030046403,0.10389043,-0.0030047,0.10389042,-0.0030046403,0.10389044,-0.0030046403,0.10389044
0.023918927,0.011674747,0.023918957,0.011674754,0.023918957,0.011674743,0.023918957,0.011674739,0.023918986,0.011674769,0.023918927,0.011674739,0.023918927,0.011674739
-0.014393747,0.10308162,-0.014393717,0.10308163,-0.014393717,0.103081636,-0.014393777,0.103081614,-0.014393777,0.10308162,-0.014393777,0.10308163,-0.014393777,0.10308162
-0.09141904,-0.0006785691,-0.090667665,-0.0023686811,-0.09430933,-0.0018324405,-0.089690864,-0.0018547177,-0.09333247,-0.0013184547,-0.09430927,-0.0018324219,-0.09292683,-0.000998795
-0.14289033,-0.09808983,-0.1428903,-0.09808983,-0.14289033,-0.098089814,-0.14289033,-0.098089814,-0.14289027,-0.098089814,-0.1428903,-0.098089784,-0.1428903,-0.0980898
-0.004329771,0.10650335,-0.004329771,0.10650335,-0.004329741,0.10650334,-0.004329741,0.10650334,-0.004329771,0.106503345,-0.004329771,0.106503345,-0.004329771,0.10650334
0.009576678,-0.042063467,-0.019853532,-0.048407584,0.050305963,-0.020398363,0.031241268,-0.017590955,0.031241238,-0.017590955,0.031241298,-0.01759094,0.031241298,-0.017590947
-0.17883477,-0.074063726,-0.17883483,-0.07406374,-0.18836716,-0.072660014,-0.18836722,-0.072660066,-0.18836716,-0.07266005,-0.18836713,-0.072660014,-0.18836713,-0.072660014
-0.16220161,-0.08269034,-0.1508716,-0.0843588,-0.15589255,-0.08361943,-0.1508716,-0.08435881,-0.15087163,-0.0843588,-0.1508716,-0.08435874,-0.13698238,-0.08640407
-0.14433655,-0.08755861,-0.13392386,-0.1406328,-0.13894475,-0.13989338,-0.13392392,-0.14063278,-0.13392392,-0.14063278,-0.13392386,-0.14063276,-0.10355693,-0.14510457
0.017521262,0.11972383,0.017521262,0.11972382,0.017521262,0.11972381,0.017521262,0.11972381,0.017521232,0.11972382,0.017521262,0.11972382,0.021535724,0.11913265
-0.07299304,0.010124754,-0.046031564,0.006154418,-0.07299307,0.010124732,-0.046031535,0.006154433,-0.07299307,0.010124758,-0.046031564,0.006154433,-0.07299304,0.01012475
-0.100135505,-0.06499788,-0.100135535,-0.06499789,-0.100135565,-0.06499793,-0.100135565,-0.06499793,-0.100135565,-0.064997934,-0.100135535,-0.06499789,-0.100135505,-0.06499788
-0.101724476,-0.16908447,-0.101724476,-0.16908452,-0.10722461,-0.16827452,-0.101724416,-0.16908447,-0.101724386,-0.16908444,-0.101724476,-0.16908444,-0.101724446,-0.16908444
-0.0991154,-0.109809354,-0.0991154,-0.10980937,-0.09911537,-0.109809384,-0.09911534,-0.10980937,-0.0991154,-0.109809354,-0.09911534,-0.109809324,-0.09911534,-0.109809324
0.034279346,0.032161657,0.034279317,0.03216164,0.034279317,0.032161623,0.034279317,0.032161623,0.034279346,0.03216163,0.034279317,0.032161627,0.034279317,0.032161634
0.053253114,-0.07278216,0.059619024,-0.073719576,0.053253114,-0.07278215,0.05961904,-0.07371959,0.053253114,-0.07278216,0.053253174,-0.072782114,0.053253144,-0.072782144
-0.04552427,-0.060991615,-0.04552433,-0.060991652,-0.04552427,-0.060991608,-0.04552424,-0.060991623,-0.04552427,-0.06099163,-0.04552424,-0.060991615,-0.04552427,-0.06099163
0.03435567,0.11412345,0.03435567,0.114123456,0.03435567,0.114123456,0.03435567,0.114123456,0.03435567,0.114123456,0.03435567,0.11412347,0.03435567,0.11412348
-0.025965303,-0.20265959,-0.029301763,-0.20505707,-0.031761855,-0.20469482,-0.0282754,-0.20400517,-0.029975265,-0.20375483,-0.031761795,-0.20469485,-0.022392362,-0.20417745
-0.09528297,-0.12563485,-0.093847364,-0.12584625,-0.093847305,-0.12584628,-0.093847334,-0.12584625,-0.093847305,-0.12584622,-0.093847364,-0.12584628,-0.08723974,-0.12681933
-0.08941001,0.120971836,-0.08941001,0.120971836,-0.08941001,0.120971836,-0.08941001,0.120971836,-0.08941001,0.120971836,-0.08941001,0.120971836,-0.08941001,0.120971836
-0.039444625,0.08817416,-0.039444625,0.08817416,-0.039444625,0.08817416,-0.039444625,0.08817416,-0.039444625,0.08817416,-0.039444625,0.08817416,-0.039444625,0.08817416
0.029863402,-0.038148187,0.029863402,-0.03814818,0.029863462,-0.03814818,0.029863432,-0.038148195,0.029863462,-0.038148165,0.029863417,-0.038148187,0.029863447,-0.038148202
-0.38076153,-0.07939151,-0.37954518,-0.0855089,-0.38923904,-0.084057406,-0.3764151,-0.08387056,-0.38620666,-0.08245675,-0.38923576,-0.084055856,-0.3833435,-0.08168109
-0.12729666,0.061555203,-0.12729663,0.06155522,-0.12729663,0.061555214,-0.12729663,0.061555207,-0.12729666,0.061555218,-0.12729663,0.06155523,-0.12729663,0.061555225
-0.043492585,0.06285515,-0.043492585,0.06285514,-0.043492615,0.062855124,-0.043492585,0.062855154,-0.043492585,0.06285516,-0.043492585,0.06285516,-0.043492585,0.06285517
0.02690193,0.0726374,0.02690196,0.07263743,0.026901916,0.07263742,0.02690196,0.07263743,0.02690193,0.0726374,0.026901975,0.072637446,0.02690193,0.07263742
-0.010118008,0.10453536,-0.010118037,0.104535356,-0.010118037,0.104535356,-0.010118008,0.10453536,-0.010118008,0.10453536,-0.010117978,0.10453538,-0.010118008,0.10453536
-0.041692972,-0.09681831,-0.041692972,-0.09681833,-0.041692972,-0.09681834,-0.041692942,-0.0968183,-0.041692942,-0.09681831,-0.041692972,-0.09681831,-0.041692972,-0.09681831
0.043566376,0.039181136,0.043566376,0.03918114,0.043566346,0.039181136,0.043566406,0.039181143,0.043566346,0.039181136,0.043566376,0.039181136,0.043566376,0.03918114
-0.12842092,-0.13103293,-0.12842089,-0.13103293,-0.12842089,-0.13103291,-0.12842092,-0.13103293,-0.12842086,-0.13103293,-0.12842089,-0.13103291,-0.12842092,-0.13103293
-0.08928937,0.09478298,-0.0892894,0.09478296,-0.0892894,0.09478296,-0.0892894,0.09478296,-0.0892894,0.09478296,-0.0892894,0.09478296,-0.08928937,0.09478298
-0.086190045,-0.03230633,-0.08161089,-0.032980636,-0.08161089,-0.032980636,-0.08161092,-0.03298065,-0.08161089,-0.032980643,-0.08161095,-0.03298065,-0.06213501,-0.035848632
-0.047548264,-0.031072184,-0.047548264,-0.03107217,-0.047548264,-0.03107217,-0.047548324,-0.031072207,-0.047548264,-0.031072184,-0.047548324,-0.0310722,-0.047548324,-0.0310722
-0.15804252,-0.08732998,-0.15804252,-0.08733001,-0.15804249,-0.08732998,-0.15804258,-0.08733001,-0.15804249,-0.08732998,-0.15804246,-0.08733,-0.15673581,-0.08752242
-0.07876271,-0.11564396,-0.079276085,-0.11694373,-0.079276055,-0.1169437,-0.079276115,-0.11694373,-0.079276115,-0.11694372,-0.079276115,-0.11694378,-0.079276115,-0.11694373
-0.2715957,0.011506863,-0.27159557,0.011506863,-0.27159563,0.011506848,-0.27159563,0.011506837,-0.27159563,0.011506852,-0.27159563,0.011506837,-0.26807788,0.008575194
0.09062749,-0.045896694,-0.054061323,-0.09893404,-0.03126976,-0.10081272,-0.04065913,-0.097726494,0.0074242353,-0.064704,-0.022170246,-0.08364898,0.06321323,-0.035317987
-0.12313759,0.062201284,-0.12313759,0.06220127,-0.12313762,0.062201273,-0.12313762,0.062201273,-0.12313756,0.062201276,-0.12313762,0.062201284,-0.12313762,0.06220129
-0.08928937,0.09478298,-0.0892894,0.09478296,-0.0892894,0.09478296,-0.0892894,0.09478296,-0.0892894,0.09478296,-0.0892894,0.09478296,-0.08928937,0.09478298
-0.3262566,0.10268123,-0.3262566,0.10268123,-0.3262566,0.10268123,-0.3262566,0.10268123,-0.3262566,0.10268123,-0.3262566,0.10268123,-0.3262566,0.10268123
-0.0899618,-0.07775465,-0.08996183,-0.07775463,-0.08996183,-0.07775465,-0.08996183,-0.07775465,-0.08996186,-0.07775472,-0.08996186,-0.07775472,-0.08996186,-0.077754706
0.019446999,0.07594806,0.019446999,0.07594806,0.019446999,0.07594806,0.019446999,0.07594807,0.019447029,0.07594808,0.019447029,0.07594808,0.019446999,0.07594808
-0.064327985,0.0482925,-0.064327985,0.048292503,-0.064327925,0.04829251,-0.064327985,0.048292503,-0.064327985,0.04829249,-0.064327955,0.048292503,-0.064327985,0.048292495
-0.064727575,-0.08383156,-0.064727545,-0.08383156,-0.064727545,-0.08383159,-0.064727575,-0.08383161,-0.064727575,-0.08383161,-0.064727575,-0.08383159,-0.064727604,-0.08383159
-0.064327985,0.0482925,-0.064327985,0.048292503,-0.064327925,0.04829251,-0.064327985,0.048292503,-0.064327985,0.04829249,-0.064327955,0.048292503,-0.064327985,0.048292495
-0.0693216,-0.020982444,-0.06932157,-0.020982437,-0.06932157,-0.020982452,-0.06932157,-0.02098246,-0.06932157,-0.020982444,-0.0693216,-0.020982452,-0.06932163,-0.02098243
0.051061794,-0.013095766,0.05106181,-0.013095789,0.042365313,-0.011815131,0.05106178,-0.013095781,0.05106178,-0.013095781,0.05106181,-0.013095751,0.051061794,-0.013095766
-0.050197005,-0.02999217,-0.050197035,-0.029992186,-0.050197035,-0.029992193,-0.04549548,-0.03068453,-0.04549548,-0.030684523,-0.049874246,-0.029175103,-0.039601773,-0.031552404
0.038470432,0.059874773,0.038470402,0.059874766,0.038470402,0.059874773,0.038470402,0.05987476,0.038470402,0.059874766,0.038470432,0.059874773,0.038470417,0.059874777
-0.06708595,-0.058295965,-0.06708595,-0.05829598,-0.06708589,-0.058295913,-0.062384397,-0.05898831,-0.062384397,-0.058988318,-0.06676316,-0.05747889,-0.05649069,-0.059856214
-0.11140123,-0.01431454,-0.11140123,-0.014314555,-0.11140123,-0.014314555,-0.10732961,-0.014914133,-0.10732961,-0.01491414,-0.111121714,-0.013606936,-0.10222548,-0.01566574
0.019591868,-0.008612283,0.019591838,-0.008612312,0.019591868,-0.008612305,0.019591898,-0.0086122975,0.019591898,-0.008612268,0.019591898,-0.008612279,0.019591868,-0.008612327
0.023723155,0.105230436,0.023723155,0.105230436,0.023723215,0.10523044,0.023723215,0.105230466,0.023723215,0.10523045,0.023723215,0.10523045,0.023723215,0.105230466
-0.058752775,-0.088016614,-0.07151082,-0.086137876,-0.07151082,-0.086137876,-0.07151085,-0.086137906,-0.07151082,-0.086137876,-0.07151088,-0.086137876,-0.07151091,-0.086137876
-0.04470989,-0.07564376,-0.04470992,-0.07564378,-0.04470989,-0.07564376,-0.040008366,-0.0763361,-0.040008336,-0.076336116,-0.044387132,-0.07482669,-0.03411469,-0.077204004
0.03761497,0.08836453,0.03761494,0.08836453,0.03761494,0.08836452,0.03761497,0.088364534,0.03761497,0.08836454,0.03761497,0.088364534,0.03761497,0.08836453
0.051664203,0.09437129,0.009881228,0.10052424,0.009881198,0.10052423,0.009881169,0.100524224,0.009881228,0.10052424,0.009881228,0.10052422,0.009881198,0.10052421
-0.07559663,0.059359834,-0.07559663,0.05935983,-0.07559666,0.059359822,-0.07559666,0.059359815,-0.07559666,0.059359822,-0.07559666,0.05935982,-0.07559663,0.059359834
-0.1888786,0.08468136,-0.18887857,0.08468136,-0.1888786,0.084681354,-0.18887857,0.084681354,-0.18887863,0.084681354,-0.18887857,0.08468135,-0.18887857,0.08468135
-0.10167152,-0.14882785,-0.10167155,-0.14882788,-0.10167155,-0.14882785,-0.10167155,-0.14882784,-0.10167152,-0.14882785,-0.10167155,-0.14882785,-0.10167155,-0.14882784
0.011599094,0.10531845,0.011599094,0.10531846,0.011599153,0.10531846,0.011599094,0.10531845,0.011599153,0.10531846,0.011599094,0.10531846,0.011599094,0.10531846
0.019446999,0.07594806,0.019446999,0.07594806,0.019446999,0.07594806,0.019446999,0.07594807,0.019447029,0.07594808,0.019447029,0.07594808,0.019446999,0.07594808
-0.022751778,-0.117760465,-0.022751778,-0.117760494,-0.022751749,-0.117760465,-0.022751749,-0.11776045,-0.022751749,-0.117760494,-0.022751778,-0.117760494,-0.022751749,-0.117760494
-0.15745094,-0.0344318,-0.14925942,-0.03563808,-0.14925948,-0.035638086,-0.14925948,-0.035638034,-0.14925951,-0.03563811,-0.14925948,-0.03563807,-0.14925951,-0.035638094
-0.14924517,-0.111651614,-0.14169458,-0.11454515,-0.15230963,-0.11298202,-0.14059266,-0.11396538,-0.15120772,-0.112402245,-0.15230954,-0.112982005,-0.14674437,-0.112631544
-0.06380752,-0.05171588,-0.06380752,-0.051715903,-0.06380758,-0.05171591,-0.06380752,-0.05171588,-0.06380752,-0.05171588,-0.06380758,-0.05171588,-0.06380758,-0.05171591
