0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.48601544,-0.10496591,-0.1500291,-0.6111742,-0.029588703,-0.5205963,0.023287797,-0.6498732,-0.04947863,-0.558764,-0.36543322,-0.11281669,0.2308214,-0.5717466,-0.02035207,-0.5634462,-0.13133883,-0.57219565,-0.1522828,-0.5817376
0.0763125,0.18253638,0.07631251,0.18253632,0.07631251,0.18253632,0.07631251,0.18253632,0.0763125,0.18253638,0.07631251,0.18253632,0.07631251,0.18253632,-0.12789746,0.41720673,-0.02209182,0.12314064,-0.022091784,0.12314064
-0.13050228,0.16962586,0.07943533,-0.19882515,-0.22628044,0.11797001,-0.048393812,-0.13260011,-0.25249875,0.20225877,-0.41870087,0.11717716,-0.38956887,0.09749717,-0.0028271563,-0.14337593,-0.18498105,0.21987294,-0.21650557,0.2315628
0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356
-0.3477983,0.25409865,-0.013619211,0.17084116,-0.12637453,-0.2273013,-0.11685312,0.355602,-0.013619263,0.17084116,-0.11778948,0.2310396,-0.1637743,0.18990605,-0.01428346,0.09537975,-0.013619263,0.17084116,-0.013619248,0.17084114
0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,-0.017689768,0.3406421,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356
-0.37522224,-0.25722173,0.14383948,-0.3028671,-0.25504717,-0.20554978,-0.054206442,0.28306967,0.093024135,-0.01108244,-0.035369676,0.07534878,-0.048871722,-0.13487677,0.13159275,-0.2795507,0.09302407,-0.011082464,0.13066709,-0.09466667
-0.39214712,-0.051603302,-0.6500541,0.08073811,-0.49635398,0.3954983,-0.20048885,0.10518312,-0.89651763,0.30411932,-0.39260188,0.35357672,-0.8891858,0.47329473,-0.7752212,0.4935895,-0.079319,-0.24225818,-0.43060562,0.025207167
-0.3147086,-0.04419125,0.1289125,-0.44851014,0.23104303,-0.3972526,0.3585469,1.0703982,0.13709559,-0.33004376,0.4506092,0.96786594,0.20681493,-0.4001864,0.19328797,1.0709429,0.18387817,-0.09723971,-0.027921047,-0.2580838
-0.23534663,-0.3310433,-0.45488364,-0.3153318,-0.003514666,-0.5930301,-0.129317,-0.16374004,0.022377115,-0.52434945,-0.5371415,-0.34523532,0.027186064,-0.6209979,0.037492674,-0.46301946,-0.074056596,0.0112253055,-0.013196677,0.10171638
-0.031235654,-0.53688717,-0.007162746,-0.25800997,-0.15231572,-0.030214304,0.057667855,-0.26592666,0.057667736,-0.26592663,0.08863072,-0.33541587,0.057667844,-0.26592663,0.037561134,-0.2456979,0.037561167,-0.24569793,0.037561126,-0.24569784
-0.9581712,-0.37366042,-0.7563789,-0.5951196,-0.09160115,-0.43772057,-0.031767424,-0.586301,0.44842574,-0.69889075,-0.31864443,-0.38763103,0.32728767,-0.64293915,0.44889182,-0.68810785,0.5534156,-0.6123234,0.45634085,-0.33826926
0.4208931,-0.064341486,-0.30591738,0.15295504,-0.36757624,0.20280598,-0.36757624,0.20280598,-0.36757624,0.20280598,0.3579388,-0.0939259,-0.36757624,0.20280598,-0.36757624,0.20280598,0.4208931,-0.064341486,0.4208931,-0.064341486
-0.74326706,0.31794068,-0.26084673,0.5589419,-0.03203578,0.44229126,-0.46474004,0.22901022,0.5978329,-0.27227694,0.6084096,-0.20976256,0.51429784,-0.32622263,0.55711484,-0.28847995,-0.7949411,0.31201425,-0.7663384,0.328485
-0.72736144,-0.5363801,-0.023017209,-0.6686477,-0.3100207,-0.35461137,-0.029647585,-0.10200111,0.35788015,-0.46202174,-0.31806305,-0.36725694,0.13412714,-0.5696118,0.26478612,-0.6818976,0.46980244,-0.38517284,0.39323863,-0.44756007
-0.44496793,-0.3389441,0.088214755,-0.51243573,-0.29283595,-0.14685123,-0.30763626,0.3141106,0.18480988,-0.27647984,-0.24161278,-0.13129398,-0.064940676,-0.20214607,0.22981946,-0.4453092,0.18523596,-0.21979263,0.22022544,-0.2868149
-0.18524529,0.31370232,-0.18524522,0.3137023,-0.08917643,0.30644554,-0.18524522,0.3137023,-0.18524522,0.3137023,-0.19296761,0.3049101,-0.22285463,0.29445717,-0.18524522,0.3137023,-0.18524522,0.3137023,-0.18524529,0.31370232
-0.23125575,-0.3348313,-0.2305574,-0.4767247,-0.17667772,0.14596549,0.09632258,-0.34508702,0.16386111,-0.21064965,-0.18519422,-0.11052104,0.10612823,-0.23330922,0.15968598,-0.34931588,0.18378374,-0.25306407,0.21198201,-0.29246578
0.4208931,-0.064341486,-0.017689768,0.3406421,0.06306191,-0.22325356,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,0.06306191,-0.22325356,-0.017689768,0.3406421,-0.017689768,0.3406421
-0.39875203,0.24803676,-0.3812033,0.1369972,0.10810992,-0.31600785,-0.26324072,0.3745335,-0.35379982,0.16459674,-0.39294606,0.26890388,-0.27846533,0.19540344,-0.29672527,0.17300908,-0.31601706,0.06619949,-0.3160171,0.06619946
-0.43803278,0.12322343,-0.30747595,0.05103051,-0.29552844,0.23819947,-0.18316428,0.15973704,-0.18316428,0.15973704,-0.18316428,0.15973704,0.6021943,0.074021846,0.6021943,0.074021846,0.5129936,-0.037676744,-0.18316425,0.15973707
0.16273616,0.29258433,0.16273616,0.29258433,-0.67331207,0.2710829,0.43952727,0.18360369,0.16273616,0.29258433,-0.52843183,0.49950346,-0.5942098,0.5154616,0.16273616,0.29258433,0.08223644,0.23016255,0.16273616,0.29258433
0.23446596,-0.49488947,0.06743999,0.31982407,-0.4949878,0.3404562,0.068585284,0.14783414,-0.02173204,0.37966964,0.09259483,-0.117501356,-0.03419004,0.2744446,-0.005584251,0.2397116,-0.05466165,0.07271356,0.0744787,0.14190486
0.2295532,-0.20053957,0.19166689,0.6804879,0.19166689,0.6804879,0.076856926,-0.306928,0.2295532,-0.20053957,0.1340486,-0.0063518593,0.2295532,-0.20053957,0.22955322,-0.2005396,0.1340486,-0.0063518593,0.13404852,-0.006351837
0.19981836,-0.56039923,0.08828142,-0.34396118,-0.2194923,-0.028015176,-0.3123071,0.4129314,0.11315033,-0.22573307,-0.0011265241,-0.20522769,0.22016618,-0.36061642,-0.14657818,-0.37067387,0.23305017,-0.544964,0.14766185,-0.45905706
0.3441723,-0.111265264,0.3441723,-0.111265264,0.34417227,-0.11126522,0.34417224,-0.11126522,0.3441723,-0.111265264,0.34417224,-0.11126522,0.3441723,-0.111265264,0.34417218,-0.11126522,0.34417224,-0.11126522,0.34417227,-0.11126522
-0.14863224,-0.1408942,-0.076205105,-0.17384137,-0.37040633,0.020222863,0.13743567,-0.3553142,0.17771585,-0.35762134,0.12661165,-0.26737773,-0.2928552,-0.009093055,0.35558158,-0.4627898,0.022782259,-0.30160305,-0.04025602,-0.24999206
-0.33577752,0.16284494,-0.23771836,-0.026728494,-0.23347913,-0.2820035,-0.4178901,-0.110636674,-0.35655499,-0.0033270132,-0.26871163,-0.18023007,-0.19905542,-0.27304977,-0.21912731,-0.117550075,-0.24761452,0.19548891,-0.24711616,0.21061559
0.19143185,-0.041521706,-0.43631035,0.20065334,0.20432566,0.9412151,0.18503778,-0.50275326,-0.012271468,-0.29235816,0.024941102,-0.18437268,0.13114335,-0.46478555,0.18503778,-0.50275326,0.13030036,-0.3932439,0.19143184,-0.041521706
0.051411938,0.2408323,-0.04634032,0.06118784,-0.3483741,0.18887778,0.8244429,0.067592256,-0.03808401,0.28776333,0.03313509,0.3584728,0.29557723,0.010689608,0.64102423,0.088326804,-0.1652915,0.19058527,-0.43640938,0.44254875
0.41122544,0.4352317,-0.0115850195,-0.20107971,-0.30610207,0.28996804,0.82804716,-0.30078694,0.57081956,-0.021959642,-0.36654297,-0.019873986,-0.046197172,0.16433902,0.76842445,-0.25340044,0.34411344,0.14716254,-0.49184412,0.38744202
0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486
-0.37740254,-0.09163018,-0.4595129,0.027891709,0.2475001,-0.29456586,-0.51730937,-0.14750916,-0.052234422,-0.46604103,-0.17944169,-0.30652836,-0.04447225,-0.44437876,-0.06972985,-0.33485028,-0.021698084,-0.41714835,-0.59668845,-0.099783845
-0.2634094,0.41306922,-0.25328943,-0.27291954,-0.3094591,-0.16258283,0.0005739331,-0.40896037,-0.2245002,-0.060490467,-0.3262226,0.15497667,-0.09586166,-0.21022664,-0.03252944,-0.30966043,-0.16871129,-0.34032023,-0.14188959,0.14239283
-0.5663527,-0.24351768,-0.7390269,-0.3195288,-0.55833006,-0.53269506,0.12932347,-0.6932852,0.14673837,-0.86374414,-0.27602428,-0.057082072,0.036208555,-0.4268231,0.43505982,-0.778059,0.039303526,-0.4767862,0.053393703,-0.28457522
-0.47092992,-0.34910783,-0.030665379,-0.4018435,-0.17590202,-0.3255213,0.029956345,0.053508326,0.24800324,-0.5043336,-0.031225484,-0.4045066,0.15077353,-0.5909776,0.28374305,-0.6566696,0.24136841,-0.3782213,0.27546287,-0.4488203
0.6279499,1.3197587,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.6279499,1.3197587,0.6279499,1.3197587
-0.37892964,-0.242978,-0.25947565,-0.45428857,0.10492061,-0.3577279,-0.2508811,-0.04602111,0.28828123,-0.2574384,-0.30832115,-0.20342678,0.12144315,-0.34019652,0.3171513,-0.36871657,0.33140752,-0.2203693,0.34590477,-0.25532013
-0.09324087,-0.19235364,0.03731596,-0.26454654,0.029738177,0.32060766,0.16162765,-0.15584002,0.16162765,-0.15584002,0.16162765,-0.15584002,0.17839181,-0.20703731,0.17839181,-0.20703731,0.29844287,-0.15288271,0.16162768,-0.15584
0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356
0.05345504,-0.26788458,-0.1531906,-0.2919243,-0.0039752573,-0.23457931,0.034949273,0.1695272,-0.017335106,0.048320193,0.024885911,0.030418081,-0.044837635,0.11624945,-0.31248114,0.3430445,0.08538509,-0.39102563,0.0853851,-0.3910256
-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,0.4208931,-0.064341486,-0.017689768,0.3406421,0.4208931,-0.064341486,0.4208931,-0.064341486,-0.017689768,0.3406421,-0.017689768,0.3406421
-0.09998199,-0.22304736,-0.23359032,0.29910073,-0.112785354,0.048554707,-0.28997967,0.1806444,-0.15541175,0.043076124,-0.2841577,-0.30777225,-0.25681424,0.13919964,-0.35846332,0.28729147,-0.09735675,0.11260403,-0.21141602,0.25433007
-0.374441,-0.5652785,-0.644775,-0.44937542,-0.24208383,-0.6699609,0.29323587,-0.8967653,0.39164528,-0.8023708,-0.17266536,-0.4125171,0.29194552,-0.4820506,0.36978978,-0.4908776,0.19416454,-0.6051307,0.21860386,-0.6584859
0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,-0.36757624,0.20280598,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486,0.4208931,-0.064341486
-0.017689768,0.3406421,0.06306191,-0.22325356,0.4208931,-0.064341486,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,0.4208931,-0.064341486,0.4208931,-0.064341486,-0.017689768,0.3406421,-0.017689768,0.3406421
-0.54824394,0.29902133,0.8498798,0.032075096,-0.24182339,0.60775614,-0.14778839,0.3978701,0.18386169,0.4216887,0.5879369,-0.10479351,0.26944998,-0.06907124,0.059527908,0.2255622,-0.60351914,0.5002994,-0.6674358,0.6440345
-0.39375532,-0.466014,0.17108215,-0.5112174,-0.2694308,-0.28540432,0.12344223,-0.029451339,0.37000272,-0.5100683,-0.048551586,-0.4284114,0.14723782,-0.6640803,0.26782978,-0.7511854,0.3636693,-0.40851682,0.38776243,-0.51195693
0.1290306,-0.0121216,0.60610396,-0.17189275,-0.7770524,0.32719788,-0.6333604,0.38399813,-0.50097793,0.31169283,0.36277995,0.069935106,-0.6333604,0.38399813,0.36277995,0.069935106,-0.1852433,-0.02912199,-0.18524326,-0.02912196
-0.4957041,-0.08023466,-0.6108212,0.003007705,-0.388397,-0.3564926,0.16520558,-0.48276612,0.27787682,-0.575332,-0.18931694,-0.47738993,-0.11700694,0.015305429,0.20307614,-0.41740966,-0.27436733,-0.04174509,0.122364044,-0.1626376
-0.6692484,0.39212266,0.5601905,0.09137013,0.67030346,0.09853958,0.35267824,0.07231951,-0.6692484,0.39212266,0.35267824,0.07231951,-0.6692484,0.39212266,-0.6692484,0.39212266,-0.5741313,0.1492924,-0.6692484,0.39212266
-0.017689768,0.3406421,-0.017689768,0.3406421,0.06306191,-0.22325356,0.06306191,-0.22325356,0.4208931,-0.064341486,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421
0.06306191,-0.22325356,-0.017689768,0.3406421,0.6279499,1.3197587,-0.017689768,0.3406421,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,-0.017689768,0.3406421,-0.017689768,0.3406421
-0.42978114,0.24377716,-0.42417175,0.05642704,-0.37432775,-0.015392118,-0.56391793,0.12548421,-0.588158,0.13357739,-0.34101832,0.17111127,0.17073454,-0.20883423,0.18939261,-0.20214863,-0.4329195,0.0410387,-0.47663575,0.18172865
0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259
-0.038202073,0.6031701,0.4208931,-0.064341806,0.035086483,-0.38789526,-0.017690077,0.340642,0.24153964,0.35512945,-0.017690077,0.340642,0.063061915,-0.2232536,0.063061915,-0.2232536,-0.038202073,0.6031701,-0.038202073,0.6031701
-0.4874068,-0.52150565,0.00032023713,-0.5158116,-0.40493628,-0.33730727,-0.026935045,-0.17584597,0.2025169,-0.5651371,-0.2965679,-0.545954,0.17792547,-0.7685596,0.44220686,-0.8625458,0.2740958,-0.4124793,0.25725234,-0.4641953
-0.5250481,-0.22387332,-0.29544568,-0.4872408,0.19046557,-0.30790728,0.2682861,-0.34574544,-0.5150975,-0.24328192,-0.039306577,-0.114080854,0.24000695,-0.5220559,0.30503234,-0.6512277,-0.384301,-0.31486496,-0.5009831,-0.26926616
-0.062232997,-0.5059086,-0.09711677,-0.4494241,-0.12616573,-0.24379209,0.1490574,-0.3997727,0.1455098,-0.63651425,0.25889137,-0.6326868,0.013751425,-0.48024508,0.3454081,-0.68304557,0.18206726,-0.661709,-0.1686206,-0.42797035
-0.6737229,-0.09310394,-0.20525144,-0.56515694,0.075028926,-0.73337585,-0.2823763,-0.4244562,-0.17077005,-0.53752506,-0.47102016,-0.26217097,0.3185388,-0.64144754,-0.21960174,-0.49841323,-0.17452508,-0.5106651,-0.3669384,-0.35119745
-0.5512266,-0.07693531,-0.53710365,-0.04969793,-0.41698593,-0.46170557,-0.06072252,-0.30156437,-0.3586136,-0.07547038,-0.22463955,-0.22604907,-0.3665956,-0.06651478,-0.20331267,-0.15446776,-0.1536095,-0.233788,-0.54427433,-0.08953339
-0.22596799,0.12107008,-0.16706915,0.087049864,-0.30568254,-0.17443371,-0.37368786,-0.047425043,-0.42892045,0.09114126,-0.36135566,-0.1667134,-0.38540792,-0.06948249,-0.19410172,-0.11519287,-0.17838173,-0.032097757,-0.17788364,-0.03885216
-0.0440644,-0.26093873,-0.005935136,-0.50432056,0.237267,-0.63715386,-0.14327772,-0.26706806,0.0004074946,-0.50836694,-0.14327769,-0.26706806,-0.031607952,-0.27285555,-0.04406445,-0.26093867,0.00040746853,-0.508367,0.06412193,-0.46108732
-0.3249317,-0.11559472,-0.40051004,0.084128715,-0.62400997,0.18850614,-0.30285224,0.22527768,-0.55555165,-0.07002858,-0.47756737,0.31224722,-0.7167407,0.35288507,-0.5364966,0.31360003,-0.14248808,-0.08527571,-0.3675157,0.11659352
-0.19538811,-0.15447475,-0.019837841,-0.34898627,-0.05831134,-0.24466665,0.068479985,-0.3159937,0.082549304,-0.3281779,-0.34103268,0.23988198,0.15607266,-0.28921747,0.113320634,-0.34787306,-0.098906785,-0.18293272,-0.04929362,-0.28226328
0.12750068,-0.24453558,0.34643322,-0.34506506,0.30400097,-0.1387678,0.12221037,0.07048689,0.12221037,0.07048687,0.12221043,0.07048692,-0.62347597,0.48988435,-0.6873226,0.4648279,0.19474347,-0.35595283,0.19474338,-0.35595283
-0.017689768,0.3406421,-0.017689768,0.3406421,0.06306191,-0.22325356,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421
0.06306191,-0.22325356,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,0.06306191,-0.22325356,-0.017689768,0.3406421
-0.31050786,0.5187743,-0.053126622,0.07552724,0.16610853,-0.28110844,-0.27029932,-0.009276078,-0.09829509,-0.11967882,-0.35068655,0.03444688,-0.08673301,-0.09878685,-0.104412526,-0.044594444,-0.12595667,-0.1588534,-0.1259567,-0.15885332
-0.8673212,-0.34340778,-0.9053606,-0.53918064,-0.11749178,-0.501609,-0.08694488,-0.3099664,0.3882699,-0.4806868,-0.47126245,-0.39050615,0.22991897,-0.6952057,0.36804503,-0.5621222,0.34094068,-0.38426152,0.4084871,-0.24012795
-0.014258776,0.15052857,0.04005645,0.057040967,0.14694867,-0.42578956,0.24606167,-0.56980956,0.020470504,-0.3872064,0.2460617,-0.56980956,0.24606164,-0.56980956,0.14513832,-0.4124895,-0.01864887,-0.44260758,-0.018648833,-0.44260755
-0.4218641,-0.04583457,-0.19509439,-0.10563359,-0.19612934,-0.25776353,0.13759387,-0.30228922,-0.23842295,-0.088494025,-0.26363102,0.0783397,-0.10739735,-0.1893865,-0.15211502,-0.13381736,-0.2584564,-0.32039428,-0.44660825,-0.14037542
-0.47107148,0.1643135,-0.5829763,0.14336409,-1.0357448,-0.056205753,-0.5443251,0.050972268,-0.8285498,0.15100001,-0.7242033,0.21981288,-0.7567142,0.57638747,-0.26517153,-0.117419645,-0.7281452,-0.07702358,-0.87434435,0.055563726
-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421
-0.05930702,-0.5921443,-0.17810881,-0.5749395,-0.14822234,-0.2804036,0.02359213,-0.5163872,-0.28369612,-0.31879905,-0.51255745,0.043240342,-0.08064097,-0.46636572,-0.05348968,-0.39482245,0.0016975589,-0.5610768,-0.42867205,-0.29726237
0.1529562,0.43365267,0.15492356,-0.20826286,-0.30107355,0.29066533,-0.2172422,0.05930251,-0.18197389,-0.021680733,-0.12401399,0.0067579886,-0.27010837,0.22225235,0.46594378,-0.4337037,-0.4655717,0.3142289,-0.5043304,0.29196534
-0.11256136,-0.08807801,-0.07383624,0.2256412,0.30563122,0.8034518,0.022178013,-0.578456,-0.26621804,0.082908325,-0.44782573,-0.089758545,-0.037325192,-0.47850892,0.06387256,-0.5621254,0.028795412,-0.21022211,-0.18636931,-0.022786582
0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,-0.017689768,0.3406421,0.06306191,-0.22325356,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,0.06306191,-0.22325356,0.06306191,-0.22325356
-0.18653461,0.5227312,-0.2527064,0.37926736,0.11319816,-0.1451228,-0.18653461,0.5227312,-0.18653461,0.5227312,-0.18653463,0.5227312,-0.18653461,0.5227312,-0.18653463,0.5227312,-0.18653461,0.5227312,-0.18653461,0.5227312
-0.31405985,0.25804135,-0.13618688,-0.22983411,-0.27184856,0.20353036,-0.18906185,0.043295316,-0.2239893,-0.1777269,-0.5051417,0.39372927,-0.21258694,0.1286281,0.23470505,-0.57644093,-0.79937404,0.34908095,-0.88426423,0.40587652
0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356,0.06306191,-0.22325356
-0.028911714,-0.2798239,0.56091166,-0.42263022,-0.11952838,-0.096574746,-0.39725944,0.5351985,-0.42150682,0.44317198,-0.38181865,0.5894494,-0.4235962,0.7093923,-0.19604574,0.4566994,0.5348518,-0.47733697,0.53987724,-0.45072755
0.4208931,-0.064341486,0.4208931,-0.064341486,-0.36757624,0.20280598,-0.017689768,0.3406421,-0.017689768,0.3406421,0.4208931,-0.064341486,0.4208931,-0.064341486,-0.36757624,0.20280598,-0.36757624,0.20280598,0.4208931,-0.064341486
-0.48441923,0.016364364,-0.25833026,-0.17386524,-0.6943197,0.17668244,0.07744965,-0.26655355,-0.12750407,-0.33436581,-0.23699416,-0.2870066,-0.2154979,-0.22237317,-0.23308907,-0.18619476,0.23820308,-0.48688734,0.04767264,-0.3306035
