0,1,2,3,4,5,6,7,8,9,10,11
-0.29305366,0.17387505,-0.39494315,0.08028802,-0.29305366,0.17387505,0.37877333,1.1767461,0.16289338,-0.06028563,0.6436129,-0.17977728
-0.11589997,0.20785072,-0.10949347,0.20566389,-0.06559984,0.13459672,-0.08153219,0.122187585,-0.058296822,-0.031400044,1.346572,-1.9911135
0.4677125,0.9725861,0.18375924,0.5476434,0.4058638,0.8885069,0.28765014,-0.042710077,0.08774628,-0.13168882,0.20036289,0.2689451
0.75077164,0.12936714,0.75077164,0.12936729,0.8025885,0.1602397,0.7603696,0.09462182,-0.4643878,-1.2711799,-1.4074451,0.6092383
0.41495863,1.0070282,0.439563,1.047504,0.767908,1.0417042,0.56853455,0.75362223,-0.22204357,-0.30206323,-0.19207075,0.36878595
0.4543127,-0.31540483,0.36006668,-0.33708194,0.46507004,-0.2576793,0.48462355,-0.17198503,0.3866575,-0.34651855,0.24307287,-0.6128085
0.38208184,-0.02977283,0.43106678,-0.10090239,0.39194337,-0.10021289,0.18412206,0.14359312,-0.45561233,-0.08895506,-0.3996927,-0.07782619
0.56182575,0.90298265,-0.07853282,-0.46893543,0.6754867,-0.07265405,0.16390419,0.73223,-1.2490867,0.36999294,-0.046549797,-0.5057165
-0.3496721,0.27719876,-0.33391932,0.35337478,-0.18340626,0.325113,-0.26097158,0.38903314,-0.27705848,0.029904883,-0.48248926,0.3127872
0.5932447,0.6403261,0.67436653,1.0757357,0.54590005,0.7739914,0.18124473,-0.20858605,1.2241131,-0.55768156,-0.5892677,0.3819255
-0.0827194,0.19347383,-0.0827194,0.19347383,-0.0827194,0.19347383,-0.0827194,0.19347383,-0.0827194,0.19347383,-0.0827194,0.19347383
-1.5392617,0.2484849,-0.7395612,0.13538429,-0.70820767,0.049424585,0.4309314,-0.023841318,-0.61368793,-0.9748352,-0.3466418,-0.6060352
-0.3329296,1.1779301,-0.64420104,1.3620385,-0.2939246,1.2162682,-1.0102513,0.73341936,-0.54786384,-0.3360352,-0.30053765,0.8816594
-0.13864276,-0.40528667,-0.015130319,-0.48008305,0.0022991206,-0.1736583,0.064156584,-0.23534046,0.21600235,-0.2153411,0.4795515,-0.10749607
-0.0827194,0.19347383,-0.0827194,0.19347383,0.2568523,-0.32861722,-0.33825326,0.060265146,0.2568523,-0.32861722,-0.0827194,0.19347383
0.4000584,-0.16701166,-0.6538577,0.032550756,0.5704046,-0.76581454,0.18171272,-0.0138725415,-0.6651056,0.7885017,-0.5506546,0.081686765
-0.26625198,-0.37046778,-0.48488888,-0.364235,-0.52592635,-0.21370952,-0.22949746,0.04658482,-0.1547418,0.28420436,-0.2821222,0.10941939
-0.0641037,-0.46566296,-0.26505864,-0.09245895,-0.404556,-0.5893132,-0.31661728,-0.24715431,-0.118299596,-0.8395056,0.1272223,-0.019844797
-0.33825326,0.060265146,0.2568523,-0.32861722,0.2568523,-0.32861722,0.44534928,-0.11066021,0.44534928,-0.11066021,-1.1504487,0.06082879
-0.33825326,0.060265146,0.19238824,-0.05825882,-0.33825326,0.060265146,-0.33007693,0.16126096,-0.33007693,0.16126096,0.25223064,-0.47882366
-0.6616795,-0.13463524,0.010949131,0.2415681,-0.109704025,0.08813135,0.7546305,0.5560747,0.25706762,0.5203476,0.46568722,0.30094358
0.5942064,-0.42980075,0.5942064,-0.42980075,0.5942064,-0.42980075,0.5942064,-0.42980075,0.5942064,-0.42980075,0.2568523,-0.32861722
0.53810626,0.6104448,0.5248383,0.57421696,0.75226206,0.7174458,0.71992755,0.26968035,0.6421847,-0.25874352,0.46714684,-0.9077031
-0.04026433,0.28842905,-0.038179576,0.32348484,0.17602932,0.25558993,-0.11338366,0.30069065,-0.39559883,-0.036512647,-0.61126864,0.4147619
-0.6267133,0.89473814,-0.86005914,1.0700729,-0.39598122,1.0740405,-1.0168205,0.8221501,-0.6339828,-0.21089076,-0.28653398,0.9914023
0.4606258,-0.46846533,0.2140823,-0.25481245,0.14211673,0.057594437,0.84170985,-0.39246523,-0.079610705,-0.15408158,0.58505595,0.61589456
0.2568523,-0.32861722,0.2568523,-0.32861722,0.2568523,-0.32861722,0.2568523,-0.32861722,0.2568523,-0.32861722,-0.0827194,0.19347383
-0.74336493,0.82855254,-0.7029421,0.8945156,0.3334458,0.8231012,-0.39261883,0.1748908,-0.76342255,-0.57239527,-0.02673743,0.7837804
-0.06399981,0.49230933,-0.063999906,0.49230933,-0.16404328,0.51192725,-0.061513066,0.04232965,0.34461504,-0.26243895,0.14671016,0.38594693
-0.100315735,-0.30176777,0.10329257,0.7983847,0.09555738,0.56284666,0.2002494,-0.12608089,1.353333,-0.7930298,-0.6575173,0.1031333
0.5555596,0.061555225,0.3978851,-0.38835764,0.7642726,-0.60910535,-0.4740397,0.9194444,-0.4335962,0.27994078,-0.47221765,0.022482429
0.45981482,0.26317668,0.55689,0.11811717,0.5495334,0.10792036,0.5213789,0.48816466,-0.27758428,-0.32423133,0.050300665,-0.4472803
-0.0009786077,-0.032558385,-0.0009786077,-0.032558385,-0.0009786077,-0.032558385,0.19238824,-0.05825882,0.5942064,-0.42980075,0.44534928,-0.11066021
-0.6448289,-1.0065422,-0.602175,-1.061824,-0.9901993,-0.7471737,-0.2865628,-0.4590078,0.3087033,0.56165975,0.7054958,1.0650611
-0.18894589,0.75345343,-0.1819067,0.74537176,0.23126298,0.7135993,-0.09733044,0.5905964,-0.6340105,-0.15728821,-0.4461288,0.6474008
0.22901112,1.1295118,0.17534369,1.2934915,0.14991218,0.9689745,-0.17733097,0.033334766,0.643229,-0.39702433,-0.5614531,-0.0471463
0.7116693,-0.31029424,0.7116693,-0.31029424,0.7116693,-0.31029424,-0.33007693,0.16126096,-0.33007693,0.16126096,0.19238824,-0.05825882
-0.054067902,-0.0398524,-0.1854018,-0.48524654,-0.96123654,-0.06445673,-0.35540357,-0.48245996,0.48003086,0.6963436,0.85849667,0.9321609
0.2568523,-0.32861722,-0.33825326,0.060265146,-0.33825326,0.060265146,0.2568523,-0.32861722,0.2568523,-0.32861722,-0.0827194,0.19347383
-0.5875157,-0.48247027,-0.8058215,-0.5961076,-1.3919832,-0.40195507,-0.34937236,0.060791515,0.3112915,0.06855823,-0.06483207,0.49247205
0.2485714,-0.15391529,0.123155184,-0.5563022,-0.6168961,-0.06893554,0.18886188,-0.46266907,0.69433606,0.50643724,0.072267495,0.89513063
-0.36586517,-0.29382637,-0.27987,-0.5586109,-1.2411989,-0.3313749,-0.24275759,-0.59547836,0.4972455,0.6208654,0.5680049,0.67948437
-0.20492971,-0.31414756,-0.3112298,-0.76953125,-0.90401244,-0.31304917,-0.21138862,-0.5254954,0.6060627,1.0117283,0.7771094,0.9939775
0.38639376,-0.46289623,0.047919624,-0.21235938,-0.14769468,-0.2512306,-0.4410871,0.85598004,-0.616441,0.36653984,0.11423136,0.61040926
0.30375013,-0.651809,-0.69335043,-0.65568,0.2405405,-1.1519221,-0.15242222,0.4746466,-1.1915894,0.63923776,-0.92985827,0.30516034
0.9767914,-0.3117031,-0.35280523,-0.52515787,0.029658176,-0.5902687,-0.61297065,0.8848308,-1.3451447,0.7055478,-0.55656886,0.3198533
0.36341605,-0.7158052,0.5039596,-0.5108511,0.35707638,-0.72212017,0.77350324,-0.010882299,-0.083812065,-0.24709989,0.4527181,-0.6869438
-0.5558462,-0.47892278,0.8849233,0.4480912,-0.29236305,-0.22905917,-0.29365084,0.12474136,0.26146686,0.03780134,-0.44590607,-0.028864492
0.057005215,0.47306606,-0.016355395,-0.47725356,-0.29020312,0.6807988,-0.35128987,-0.15220852,0.24335358,0.81126374,0.2393552,0.40694404
0.44534928,-0.11066021,0.44534928,-0.11066021,0.34561747,-0.19139817,-1.1504487,0.06082879,0.34561747,-0.19139817,0.34561747,-0.19139817
0.3697103,0.63083476,0.3034912,0.36776683,0.32887167,0.5260521,0.43331775,0.18245433,0.22912326,-0.29249546,0.3729162,0.3161932
0.19238824,-0.05825882,0.19238824,-0.05825882,0.19238824,-0.05825882,0.19238824,-0.05825882,0.5942064,-0.42980075,0.5942064,-0.42980075
0.5942064,-0.42980075,0.5942064,-0.42980075,0.5942064,-0.42980075,-0.33825326,0.060265146,-0.33825326,0.060265146,0.2568523,-0.32861722
-0.33825326,0.060265146,-0.33825326,0.060265146,0.2568523,-0.32861722,-0.0827194,0.19347383,0.2568523,-0.32861722,0.5942064,-0.42980075
0.2568523,-0.32861722,0.2568523,-0.32861722,0.2568523,-0.32861722,0.2568523,-0.32861722,-0.0827194,0.19347383,0.44534928,-0.11066021
