Zfp746,1.840367024,2.31909066,2.463286931,3.008118665,2.300748897,2.290954009,2.274418461,2.125091734,2.187180253,2.097748794
Zfp750,1.66635502,2.305471892,1.754912949,2.344958686,1.815044444,2.487480096,2.063615439,2.45863206,1.792486427,1.93953575
Zfp768,2.495751826,2.017001379,2.173083746,2.74031422,2.789178653,3.106384754,2.890781228,2.824249255,2.777755864,2.614603875
Zfp770,0.765287506,0.840694609,1.038658452,1.045511389,1.136309002,1.017046223,1.21083492,1.198900651,1.097025348,1.046278806
Zfp771,2.234824825,1.813972804,1.458690789,1.518504627,1.650860161,2.207301229,1.695964305,1.742145587,1.363986738,2.131079581
Zfp787,2.46629553,2.316246216,2.347904215,2.199568486,2.396091092,2.623833261,2.521867461,2.583791456,2.390752693,2.429514607
Zfp800,1.009381995,1.154905584,1.589165233,1.67062484,1.479592222,1.586135729,1.544346291,1.50201039,1.345813505,1.26727325
Zfp865,1.185578863,0.806315726,0.878470467,1.375187498,1.27515014,1.390068868,1.275901999,1.267181357,1.231616814,1.260072631
Zfp93,0.91280239,0.789195821,0.905339219,1.203913206,1.111333662,0.990933326,1.210830896,1.063002124,1.117220097,1.063743911
Zfpm1,2.868131038,2.64144633,2.414553744,3.951432827,3.51321717,3.484942812,3.15287899,3.046240338,3.273752033,3.215325891
Zfx,1.426362761,1.420470339,1.437874768,1.640579538,1.644350513,1.492335849,2.028970926,2.042050256,1.658372493,1.462275503
Zhx1,2.507409961,2.539778805,2.459328804,2.916302178,2.872620909,2.468302562,2.647036392,2.721137166,2.982137721,2.779847126
Zhx3,2.365991338,2.531097082,1.523912981,2.028143479,2.429001312,2.041278476,2.656249247,2.312769773,2.525138075,2.575468783
Zkscan1,2.326974033,2.138072501,1.927828419,1.974240093,2.044073842,1.767036874,2.056973538,2.097143822,2.394516671,2.286610644
Zkscan14,1.615147592,1.350814788,0.944160263,1.093728271,1.144843918,0.804382886,1.251682601,1.093271692,1.553146289,1.421207479
Zkscan17,1.772297947,1.810045791,1.594276611,2.155205622,2.050464962,2.245348316,2.163382758,1.742805473,1.923260374,1.789726606
Zkscan3,2.686330595,2.195314541,2.572526274,2.532604326,2.789363686,2.222764915,2.511180408,2.701744,2.627667689,2.845986611
Zkscan5,1.700959473,1.635741633,1.54355862,2.023417174,1.932864693,1.710079629,1.957246671,1.837923757,1.899282383,1.923453579
Zkscan6,1.192452536,1.50927807,1.449375788,1.284351035,1.279315044,1.060350252,1.282638153,1.335766899,1.287210769,1.264982547
Zscan12,1.51683241,1.436946302,1.283369684,1.670289401,1.546489551,1.550738759,1.675585986,1.508907064,1.503327363,1.57297812
Zscan21,2.233941333,2.005116829,2.167824703,2.428642834,2.397069555,2.12442456,2.622124657,2.269945271,2.245684546,2.239978681
Zzz3,1.522858452,1.468656367,1.820741089,2.053288395,1.984598128,1.959019764,2.046530378,1.925404656,1.764334678,1.741428724
0610007L01Rik,3.757515198,3.927798072,4.217785796,4.443280498,4.456768109,4.649571555,4.855392175,4.71629507,4.199044552,3.915471136
0610007P08Rik,1.155169444,1.139469533,1.294960574,1.440319074,1.493062674,1.409384985,1.618256374,1.587778258,1.406141876,1.278419667
0610007P14Rik,4.136416662,3.334006772,2.678288959,3.408548149,3.862403036,4.106289168,3.807227742,3.912357297,3.747038182,3.523509279
0610007P22Rik,3.092709806,2.723262786,2.853671667,3.142256162,2.82141396,3.008913928,2.804010567,2.810975269,2.685703805,2.735807763
0610009B22Rik,3.975412928,3.673410163,3.292327758,3.880082193,3.876552326,3.805554018,4.251212689,3.80141192,3.981058683,3.763419625
0610009D07Rik,4.364173164,3.982391644,4.210061569,4.169797782,4.098479652,4.138194665,4.227554514,3.974847,3.958543511,4.118627221
0610010F05Rik,1.474649432,1.667459825,1.884401205,2.398488766,1.986479928,2.402842454,2.263354794,2.14646832,1.800416658,1.783657598
0610010O12Rik,1.66235711,1.47651134,1.357605771,1.679753227,1.516615859,1.521973128,1.540434101,1.520089784,1.551478727,1.05505252
0610011F06Rik,6.273722497,6.063210703,5.735216093,5.374525183,5.46120415,5.580531378,5.661166853,5.516130411,5.787551357,6.032402623
0610012H03Rik,3.282012114,3.062808828,3.44573873,3.875681277,3.871203437,3.612558631,3.647106926,3.716321484,3.986301777,3.734587423
0610030E20Rik,2.863055169,2.478943555,2.346227645,2.795933874,2.829051403,2.281004523,2.73708407,2.763384792,2.996040302,3.030684175
0610037P05Rik,3.055797522,2.8392029,2.535835801,3.021892479,3.133697559,3.321963835,4.05665184,3.711657267,3.322980605,3.157077298
0610040J01Rik,3.548590862,3.56253669,3.354090662,3.451671063,3.505736885,3.810264792,3.494319885,3.563614154,3.572527512,3.62121402
0910001L09Rik,4.606118066,4.164663845,3.801828618,3.758577675,4.17636678,4.188414888,4.30582755,4.143865133,4.124136039,4.111601909
1100001G20Rik,8.937349396,8.765598836,8.89920422,8.862913441,9.348042394,9.535471959,9.590253529,9.458641654,9.159433121,8.881242774
1110001J03Rik,4.603758394,4.207488051,4.02105215,3.554756489,3.748659924,3.927915519,3.953823403,4.098338513,4.130803848,4.409416738
1110002B05Rik,4.792352278,4.578344473,4.058645082,4.175535128,4.441609366,4.928133665,5.094862642,5.191705584,5.152482949,4.546494023
1110002N22Rik,2.552673943,2.337713506,2.665516429,2.729594107,2.421009221,2.499814759,2.553964315,2.812924727,2.580509375,2.531428282
1110003E01Rik,3.171323597,3.082398689,2.863196372,3.320898558,3.210755779,3.057919765,3.2903827,3.102879337,3.37595723,3.282490394
1110007C09Rik,2.411613154,2.127190346,1.916716224,2.422989778,2.323684293,2.77668229,2.553088698,2.278005563,2.170673475,2.293864056
1110008F13Rik,4.351173235,4.44573723,4.293365807,4.545206118,4.703156028,4.875085928,4.758065494,4.589556192,4.39164988,4.348853391
1110008L16Rik,1.957293946,1.982832479,1.926063633,2.145386732,2.005096803,1.869043479,2.134426577,1.87465403,2.099058779,2.142989696
1110008P14Rik,2.156657976,2.030083803,1.852861698,1.988249983,2.597961374,2.651700821,2.542383058,2.617416152,2.289798204,2.029248762
1110012L19Rik,3.130649647,2.658078691,2.106776207,2.563314429,2.666803681,2.561837968,2.793777307,2.721177661,2.959244628,2.959061689
1110014N23Rik,1.550006793,1.572562302,1.482258441,1.587246619,1.567900569,1.515048032,1.649094137,1.489170544,1.607481043,1.585786235
1110018J18Rik,4.583434741,4.439392339,3.973162691,3.684306982,4.068344313,3.871509903,4.332942856,3.990465945,4.474089243,4.380900459
1110021J02Rik,0.987109253,0.745371549,0.797574198,1.278187723,1.395293703,1.329073294,1.370717111,1.141642068,0.953236738,0.947707169
1110031I02Rik,2.257452443,1.907252653,1.662776098,1.776782384,2.09558773,2.241416573,2.175686849,2.139721393,1.942183137,2.048524865
1110032A03Rik,2.481533721,2.099273731,1.812922215,1.978040149,2.319979613,2.040281174,2.048812792,2.098106567,2.183084696,2.269966576
1110034A24Rik,0.870049093,0.791554818,0.587847823,0.902083711,0.993701376,1.891667149,1.471199509,1.062205442,0.927013725,0.880400066
1110034B05Rik,1.850041162,1.427526223,1.174814842,1.522810644,1.371809024,1.330717946,1.517263213,1.539014768,1.538978876,1.761619438
1110037F02Rik,1.703553438,1.810835348,2.032645854,2.103935183,2.054715029,2.027086245,2.303696323,2.19019149,2.077765938,2.011708717
1110038D17Rik,4.28063146,4.25909447,3.461855054,4.082995901,4.066982138,3.638367107,4.285266885,4.139991056,4.20527698,4.085644837
1110038F14Rik,2.399602701,1.968010885,2.263175426,2.386114583,2.288070848,2.364958659,2.536277071,2.489059181,2.259266455,2.130703949
1110065P20Rik,3.369312031,3.066880203,2.294078108,3.516366195,3.845157334,3.450807173,3.63558269,3.37651659,3.153443991,3.231300986
1110067D22Rik,2.948627384,2.614229968,2.10600327,1.597232809,3.428716565,1.86302847,3.180865693,3.153415389,3.388680522,2.93878114
1190003J15Rik,6.900161271,6.501117914,6.382458574,6.401778558,6.529933893,6.539825746,6.335811091,6.771452262,6.534707,6.575702128
1190005F20Rik,2.701523943,2.245231524,2.503391427,2.876354881,2.796740783,3.022188973,3.116275193,3.044403983,2.72247504,2.527836744
1190005I06Rik,2.068755233,1.540124714,0.985234558,1.583850252,2.029432253,2.008584304,1.918034179,1.594402545,2.016699933,1.623721279
1200011I18Rik,1.678066841,1.836872597,1.917416427,1.987535859,1.946746361,1.834855486,2.001430955,1.920982445,2.162121774,2.060837017
1200011M11Rik,1.6599209,1.971969379,1.911132104,1.932862137,1.823487207,1.98056396,2.01006478,1.80256789,1.81921395,1.957401201
1200014J11Rik,1.024226938,0.928518665,1.038626022,1.295888023,1.202298044,1.420016856,1.412694258,1.322263576,1.225288337,1.132824867
1300002K09Rik,4.241617259,4.349808674,4.54120355,3.812693892,4.476158111,3.609994022,4.299514941,4.528696798,4.563813821,4.566057361
1300010F03Rik,3.839479068,4.11717161,4.473245287,4.775553426,4.748035451,4.741907929,4.260606716,4.14708526,4.422705979,4.309918241
1300014I06Rik,5.027345091,3.981330029,3.465653028,4.278200536,4.952683172,4.537051076,4.927326719,5.328562227,5.197994075,5.024123904
1300017J02Rik,6.782549235,6.802959416,6.497481629,6.211476317,6.331733809,6.301772976,6.281646905,6.291942517,6.562064661,6.727739229
1300018I17Rik,1.613695133,1.809930926,0.987435418,1.369137561,1.475417461,1.625314073,1.563327108,1.353306423,1.527523561,1.532541163
1300018J18Rik,3.998971453,3.769497597,3.24588644,3.534739951,3.549407025,3.449219562,3.418962433,3.461808993,3.790133077,4.024732617
1500003O03Rik,5.953060204,6.361197464,6.510150509,6.789449856,6.779925259,6.811386985,6.36855886,6.362608595,6.015024319,6.141646352
1500011H22Rik,1.158840683,0.971992121,0.952158878,1.08241203,0.830293332,1.55669981,1.907454832,1.694129606,1.140708317,1.117316037
1500012F01Rik,1.948982162,1.670637823,1.719269179,1.677541698,1.311409186,1.854541319,1.488799182,1.41699438,1.623538662,1.661489803
1500031L02Rik,1.433624337,1.023651369,0.461949089,1.620023767,1.672738165,1.628431336,1.848655059,1.67311481,1.64339794,1.580368183
1600002H07Rik,4.34247009,5.222072547,4.651409677,5.365661074,5.148510359,4.745543029,4.464417879,4.333127048,3.632861487,3.591971416
1600027N09Rik,1.266705801,1.056202574,1.236109253,1.349201049,1.2152358,1.39978659,1.359136656,1.284371234,1.02623754,1.172771923
1700001C19Rik,2.431674842,1.956164523,1.091056486,0.735364117,1.059081126,1.086979599,0.830664055,1.378587457,2.3361145,2.400043519
1700012B15Rik,1.708996322,1.705353624,1.574866143,1.404752834,1.470532842,1.401330039,1.688520618,1.465948735,1.627229445,1.625876439
1700017B05Rik,1.523481231,4.362220234,3.187674573,2.140381158,2.174013713,2.176116404,2.49610157,2.50309954,1.984264416,1.831967347
1700019E19Rik,1.692411131,1.454263542,1.841893791,1.685993694,1.694567234,1.594869627,1.368200562,1.596593813,1.369187854,1.405622524
1700019G17Rik,3.527737585,3.122500421,4.069632744,4.601436936,4.284887131,3.919411767,3.728137638,4.024772845,4.47069589,3.978440718
1700021F05Rik,3.70409761,3.077820837,3.210361445,3.576454015,3.323282404,3.471253426,3.508879965,3.72794571,3.391740284,3.373023444
1700029F09Rik,1.24308925,1.172990674,0.886443953,1.367723287,1.334365808,1.878520116,2.109969643,1.560448591,1.030910902,1.039065116
1700034H14Rik,3.577705133,3.274859971,2.941411223,3.549433685,3.566819621,3.287204888,3.915785542,3.543956557,3.527949793,3.526052331
1700052N19Rik,1.025741643,1.120340281,1.453758808,1.55038728,1.402783719,1.827277625,1.844559539,1.710514475,1.361241731,1.235100681
1700066M21Rik,3.348823984,2.835336817,1.907603193,2.542062831,3.095499698,3.333760212,3.890120649,3.513553442,3.632465687,3.489575315
1700123O20Rik,3.223674627,3.079564852,3.161577747,3.420797859,3.40542267,3.345256703,3.48220881,3.480005114,3.299771735,3.139972311
1810006K21Rik,3.920797406,3.444302846,3.650349111,4.12606784,4.14812156,3.986090066,4.353065307,4.173625282,3.609671783,3.61758879
1810011O10Rik,3.571268177,5.790873293,3.488480314,2.192477333,3.258590601,3.436759103,2.604640949,3.627191349,3.408920074,2.474672204
1810019J16Rik,1.182751528,1.01854716,0.867186014,1.584291674,1.306096798,1.116079128,1.087212034,1.197482629,1.29201168,1.191574982
1810020D17Rik,2.905708473,2.55804454,2.249802286,2.094834682,2.422397817,2.534458152,2.292693938,2.16618232,2.62862319,2.640300698
1810031K17Rik,3.669775095,3.359458663,2.462369385,3.24761051,2.97619803,2.805280283,3.027036675,2.656791094,3.344253381,3.532309839
1810035L17Rik,2.640498024,2.176172109,2.280100645,2.30510466,2.495828818,2.560832138,2.674160089,2.679749797,2.195464862,2.301462451
1810037I17Rik,3.829461146,3.349311765,3.428533481,3.765193342,3.69895255,4.226527997,4.464596363,3.975201929,3.551661795,3.470168699
1810046J19Rik,5.524338934,5.105619958,4.761606467,4.975238293,5.491008515,5.140309956,5.262275541,5.164329216,5.138486216,5.176998951
1810048J11Rik,1.031750107,0.824453474,0.652640562,1.024356183,1.341939413,1.090136326,1.215833303,1.139753777,1.29497342,1.248869915
1810049H13Rik,2.938212265,2.199715157,1.615564316,1.924688792,2.062515172,1.989974261,1.812229325,2.239046211,2.50627378,2.72952882
1810055G02Rik,3.122732318,5.313933362,5.78525493,5.065735961,4.231519042,4.062111688,3.965543681,3.407838049,2.741532224,2.562335658
2010003K11Rik,2.503612866,3.254433818,6.383635254,6.403697989,4.08960386,5.634658657,4.38347609,4.345067246,3.747547546,2.487175269
2010011I20Rik,4.562466745,4.643436583,3.979677077,3.937281512,4.937458131,4.303761545,4.174963645,4.222273898,4.657655578,4.828360814
2010012O05Rik,1.719206184,1.72490655,2.071510952,2.278556215,1.970165871,2.093374639,1.97325379,1.884258563,1.703894697,1.670526786
2010106G01Rik,4.192221108,4.370044169,4.137135013,4.649976605,4.409536253,4.448739726,4.721926245,4.568855696,4.626399203,4.39702196
2010107E04Rik,7.470613408,7.066918047,7.031237889,6.936373414,7.199116726,7.412135207,7.339346415,7.448993918,7.033484998,7.113999064
2010107H07Rik,2.870009842,2.707338579,2.588474674,3.160149669,3.11957452,3.314997266,2.601298113,2.585353696,2.457200612,2.817388865
2010305A19Rik,2.111544868,2.04988766,1.907304108,2.469544648,2.337878474,2.716402617,2.473598601,2.510677767,2.052164287,1.999465293
2010321M09Rik,1.811961139,1.659099821,1.724449931,2.121552408,2.074669252,2.043729659,2.263807016,2.198566485,2.05309619,1.934306989
2200002D01Rik,2.201151071,1.67306118,1.697828441,1.945584739,2.304581263,2.401896332,2.556774215,2.931349842,2.428115544,2.310823443
2210016L21Rik,1.531513363,1.12871248,0.714592009,1.191611405,1.332424322,1.295074871,1.412894705,1.386612781,1.375504712,1.445795005
2300009A05Rik,3.488438148,2.864053779,2.364457729,2.959633234,2.82297572,2.870573575,2.611350607,2.625498982,3.004276931,3.337709381
2310004I24Rik,2.780779039,2.686958065,2.071747526,2.549875831,2.274560293,2.178393236,2.194784835,2.038212164,2.6101206,2.654077785
2310008H04Rik,1.031717035,1.029000216,1.020298345,1.494497362,1.338281715,1.528327052,1.919617098,1.643221484,1.27407513,1.095912868
2310008H09Rik,2.231120086,2.276366067,2.126141368,2.58301249,2.635255153,2.740701816,2.809516063,2.701700332,2.681921873,2.432754448
2310009B15Rik,2.345746209,2.01746984,2.092619782,2.211596206,1.906660843,2.008528353,1.866040977,1.914819404,1.690826881,1.984171184
2310011J03Rik,2.549317601,2.189034265,1.966219761,2.859411038,2.717918417,2.739060948,2.815486538,2.632504153,2.545414707,2.478932321
2310021P13Rik,2.251504756,2.41844594,2.620547716,2.505127454,2.510497211,2.554830419,2.503440658,2.420469338,2.303926643,2.378113934
2310022B05Rik,2.050803296,2.125453159,1.731163174,2.288137838,2.156995646,2.157142529,1.939405227,2.109429655,2.272788913,2.207530123
2310030G06Rik,3.462832051,3.104198858,2.895968455,3.71489817,3.442690191,3.306155624,3.672751365,3.428946851,3.304342317,3.270260638
2310035C23Rik,1.72089601,1.641574777,1.716516593,1.751917159,1.901735705,1.523072611,1.861391336,1.861775368,1.899759609,1.958496139
2310035K24Rik,2.970437785,2.729904842,2.861922217,3.046210523,2.733043811,2.791028748,3.25298352,3.245058548,3.012707664,3.167014139
2310036O22Rik,5.555741328,5.054153511,4.585996048,4.723889768,4.829504351,4.922266071,5.068177935,4.864067922,4.557853302,4.813333715
2310044G17Rik,2.704679806,3.009235575,3.570978092,3.443818245,3.405684405,3.528901903,3.405413264,3.322354381,2.909883741,2.85391105
2310045N01Rik,2.017753151,1.743284154,1.695225864,1.873567435,2.141266264,1.892329402,2.100484029,2.126849419,1.911280561,1.888864477
2310061C15Rik,1.871623575,1.590705201,1.429318177,1.681960398,1.956047165,2.423546547,2.706166811,2.290632892,1.743631775,1.868450257
2310061I04Rik,3.21754392,2.938691324,2.660218663,2.994775942,2.921893715,3.272035554,2.980137218,3.004903429,2.99840541,3.080328195
2310067B10Rik,2.320177047,2.281420411,1.949393775,2.128136625,2.441632491,2.300851672,2.670021624,2.846182462,2.732762971,2.531059719
2410002I01Rik,1.574646211,1.251926378,1.430239406,1.970790382,1.70820307,1.921844433,1.788483741,1.705605811,1.63850847,1.516120296
2410003K15Rik,2.065041521,1.693737489,1.930460161,1.903693987,1.931398551,2.055772846,2.082880424,2.142300823,1.779881319,1.82462985
2410004B18Rik,1.568868066,1.558440837,1.845655629,1.872826133,1.691813605,1.646830131,2.046848311,1.864394325,1.346648699,1.245775429
2410015M20Rik,5.895475154,5.580070944,5.324431334,5.279948128,5.645575336,5.759683637,5.634289814,5.488435811,5.414406635,5.644545187
2410016O06Rik,1.336457194,1.603562816,1.5650312,1.704889342,1.504994387,1.85419168,1.676216496,1.428357196,1.227505679,1.207084455
2410018M08Rik,4.493419423,4.32936612,4.299276466,4.289420954,4.346967423,4.442534386,4.274589051,4.277354507,4.111275563,4.208814164
2410022L05Rik,1.427944283,1.09898032,0.742353978,1.382093016,1.432932943,1.9366508,1.777294607,1.387705806,1.252781929,1.114213918
2410042D21Rik,0.935488228,0.952793223,1.144138548,1.36001454,1.29626251,1.45994816,1.665264114,1.565417514,1.136522527,1.044344566
2410091C18Rik,2.517837423,2.364227639,2.274604934,2.522768413,2.636253284,2.477764401,2.885663722,3.015568046,2.675618412,2.582944873
2410127L17Rik,2.698496131,2.636517808,2.492114496,3.052164221,2.822361441,3.094754824,3.102241769,3.038470326,2.884440158,2.825646749
2500003M10Rik,3.664094102,3.636127074,3.617160262,3.714109557,3.732014174,3.7319466,3.995215418,3.844810678,3.693091149,3.72718186
2510009E07Rik,0.99176114,0.900419217,0.454027227,1.170432051,1.276716035,1.339728549,1.369355598,1.46768327,1.537086881,1.258493249
2510039O18Rik,2.83791648,2.923367133,2.769890015,2.907019135,2.938799509,3.015459066,3.189312842,2.805019555,2.73243198,2.785693678
2510049J12Rik,2.5147691,2.4751755,2.320441645,3.076241018,2.97894103,2.984756784,3.565601093,3.585344635,3.153517816,2.515038684
2610001J05Rik,2.30823053,1.968643576,2.236475891,2.578901612,2.338250227,2.444102491,2.644954044,2.444258013,2.245964649,2.293282293
2610002J02Rik,2.313588078,2.035124679,1.871360666,3.148339119,2.945973273,3.032348988,3.13835868,3.203732758,2.691661261,2.33541094
2610002M06Rik,2.043355925,1.943082533,1.853228682,2.327946347,2.183935554,2.025805275,2.598162787,2.564246324,2.578328366,2.303915174
2610008E11Rik,1.518149571,1.072568899,1.351615689,1.406539561,1.4484744,1.115827892,1.395713307,1.37775749,1.630213877,1.576813076
2610021A01Rik,1.251724264,1.160299105,1.198140121,1.452897272,1.381004114,1.792517792,1.440419741,1.491993697,1.450908857,1.270292981
2610027L16Rik,2.166558451,2.055463549,2.281222164,2.452534426,2.404308482,2.683868753,2.72898238,2.519711211,2.09311118,2.239267184
2610029G23Rik,1.048775784,0.937692663,0.87947544,1.403416406,1.398378951,1.591946923,1.816569619,1.349320053,1.030078844,0.979586598
2610034B18Rik,1.494111376,1.256492223,2.70427247,2.421702433,2.115653703,1.965818575,2.332858609,2.176504568,1.75627907,1.74428505
2610301B20Rik,1.206230826,1.216289087,1.06470544,1.38336563,1.483839607,1.467258316,1.448126252,1.1996234,1.510118929,1.340630531
2610507B11Rik,3.694466702,3.832918615,3.888595881,3.879013864,4.116387487,4.130198567,4.202462123,4.047369276,4.216888389,4.267127416
2610528E23Rik,1.147328401,0.955569387,1.099916146,1.45287928,1.326487424,1.586220148,1.830615121,1.539435152,1.023548336,1.069858783
2610528J11Rik,2.932390782,2.031803734,0.768375555,1.947266387,2.27494656,1.948461821,2.24577856,2.133135853,3.011666837,2.899631105
2700007P21Rik,1.366920721,1.145966741,1.328438768,1.488894851,1.490820721,1.406520764,1.597798533,1.638816833,1.556118631,1.480249752
2700029M09Rik,2.05870811,1.663201331,1.608782561,2.111830141,2.282298109,2.69030674,3.028824414,2.90863594,2.167305787,1.846872115
2700050L05Rik,1.707638073,1.372160075,1.716925393,1.940459143,1.989542192,1.860863527,1.918568823,2.103208594,1.755109461,1.748665902
2700060E02Rik,5.125454565,4.867441692,4.621078853,4.949436655,5.097624638,5.202837396,5.407156884,5.389055747,4.969443314,4.943162078
2700062C07Rik,2.542404809,2.277771887,2.511701088,2.629715856,2.551795588,2.617675261,2.876026672,2.572194953,2.487115942,2.436391369
2700089E24Rik,4.71093004,4.415451561,3.863483702,4.485846249,4.789328169,4.763896983,4.606192768,4.635082891,4.566915724,4.488626456
2700094K13Rik,2.196031132,1.866188548,1.367098248,1.210192035,2.218014373,3.911945601,4.979331184,3.944732105,2.536249039,1.980902067
2700097O09Rik,0.83945092,0.705439239,1.154806432,1.233425176,1.080077425,1.142822323,1.013755529,1.129473824,0.974472717,0.866616433
2810002N01Rik,1.996870885,1.726929828,1.588412926,1.521954223,1.906872151,1.774400948,1.718056581,1.847906906,1.779782741,1.818752352
2810004N23Rik,3.517248445,3.371898574,3.638320296,4.168480953,4.075655649,3.97954556,3.808894762,3.893631366,3.527878564,3.599293617
2810007J24Rik,8.128632053,7.943493072,7.308929899,5.667743068,5.605276022,5.761262818,5.42701525,4.215640341,7.806062792,8.24060595
2810008M24Rik,3.105302952,2.941527284,3.143337427,3.244644834,3.181701784,3.144018303,3.572893505,3.478621149,3.250077296,3.034023593
2810021B07Rik,1.957226727,1.409840984,1.009121018,1.621567083,1.42848708,1.328184105,1.444703974,1.460094118,1.887517942,1.804910175
2810025M15Rik,1.766766935,1.48860242,1.204636633,1.289555257,1.619510478,2.060957816,2.293740494,1.828372078,1.714144026,1.697216047
2810046L04Rik,1.08626565,1.265928942,1.392127119,1.216006875,1.324358422,1.245919467,1.319849126,1.291296182,1.233289753,1.275444283
2810055F11Rik,2.661294313,2.183162468,1.539187568,2.003938946,2.356770073,2.264061775,2.392937971,2.437388027,2.572701455,2.507101513
2810403A07Rik,2.978029435,2.583958184,3.084353742,3.394756696,3.076729675,3.067488025,3.065525814,3.067612279,2.832711259,3.141140014
2810407C02Rik,5.424227643,5.559085085,5.677846526,5.542884852,5.725679688,5.635852578,6.071729871,6.090961663,5.718485359,5.517580531
2810422O20Rik,1.33328813,0.978712499,1.148489481,1.444773121,1.308246714,1.537030053,1.702175907,1.511702898,1.297709802,1.210338034
2810428I15Rik,3.345018086,2.787274572,2.599196934,2.480664929,2.703709677,2.873517644,3.051510181,2.919692497,2.758957395,2.871411886
2810459M11Rik,4.117358031,3.231804442,3.463813747,4.627827287,4.217512554,4.58531421,4.448984919,3.968357364,4.234647078,4.406679999
2810474O19Rik,1.348084161,1.770915278,1.317633133,1.414779179,1.423016312,1.442080739,1.753676561,1.563084774,1.616025677,1.670726335
2900097C17Rik,1.761796242,2.183155708,2.85511317,2.342088232,2.365535681,2.257596169,2.038693867,2.433431181,2.268600568,2.832481955
3110002H16Rik,1.734160768,1.697666407,1.223517018,1.70016531,1.719962093,1.639305117,1.688069484,1.692706466,1.666173618,1.68939428
3110043O21Rik,1.6771863,3.461095741,3.072806167,2.837717292,2.213621271,1.629368884,2.431146489,2.092931191,1.855076852,1.527475007
3110052M02Rik,1.47166533,1.102295309,0.949455994,1.270887348,1.582670244,1.443070568,1.632458327,1.968081714,1.917803095,1.449062604
3110057O12Rik,2.400417214,2.268544244,1.858702351,2.090381991,2.169389531,1.721925756,2.07295511,2.248817577,2.697148427,2.6325708
3110082I17Rik,1.518394391,1.204979164,3.085594301,1.314730556,1.06640823,1.149807614,1.325281094,1.434119058,1.284349937,1.944582731
3200002M19Rik,1.363925619,1.130035005,0.876986715,1.018163646,1.367838849,1.698909239,1.868864499,1.546019023,1.157159629,1.171413104
3830406C13Rik,2.453614748,2.090712681,1.997143515,2.559061299,2.310305715,2.070845779,2.314163221,2.466895059,2.532283443,2.479288844
4732418C07Rik,1.533709027,1.69950707,1.747285829,1.952752706,1.917679182,1.806299972,1.999994062,1.840863366,1.84775534,1.764358914
4732471D19Rik,0.935899088,1.001246592,0.904144115,1.145537536,1.18936401,1.198068105,0.974642511,0.982669346,1.029144316,1.0432556
4833420G17Rik,3.064676184,2.893794761,3.294793965,3.25225594,2.958656296,2.644147809,2.977574288,2.614018689,2.861973815,2.843133253
4833439L19Rik,3.914831555,4.271533375,4.396873733,4.110090028,4.36789599,4.478678881,4.625723477,4.723083553,4.322834811,4.1944646
4833442J19Rik,3.927314871,4.802584967,3.20560976,4.524486183,4.303940096,3.206417282,4.249426871,4.096565689,4.699996215,4.139575282
4921524J17Rik,2.229334061,1.802671661,2.179898557,2.458690728,2.371606439,2.990002626,3.221274071,3.173226565,2.153339037,1.978873332
4930420K17Rik,5.934500473,6.171767822,6.271249355,5.761230193,5.885192464,5.972730343,5.763959253,5.41401212,5.620150505,5.525322535
4930430F08Rik,1.485022026,1.328305912,1.11523124,1.60561183,1.548295152,1.446854934,1.95375921,1.673374081,1.576539892,1.183676601
4930444A02Rik,1.359866949,1.047036556,1.333314,1.864884071,1.66208754,1.559503222,1.723766338,1.766369444,1.702590568,1.550187758
4930453N24Rik,2.147478298,2.347343624,2.365258199,2.467231654,2.51802054,2.424907927,2.538810288,2.34167491,2.202255618,2.241755637
4930455F23Rik,1.423588115,1.080385058,0.734042475,1.780078181,1.60569722,1.48881891,1.561404183,1.526807465,1.455382471,1.318843381
4930471M23Rik,2.191114325,2.212845666,2.434659793,2.855372657,2.739667289,2.800755948,2.787190454,2.594441815,2.370172367,2.322127745
4930506M07Rik,3.077277391,3.101493593,3.297489508,4.097727806,3.636905508,3.537521142,3.430715076,3.716301275,3.586891,3.451397485
4931406C07Rik,6.251826345,6.135365469,5.886198922,5.339723788,6.078342881,6.267203913,6.342331198,6.492787821,6.439001905,6.459411026
4931406P16Rik,1.144718455,1.377524813,1.442182767,1.406225524,1.283168943,1.070768526,1.338342601,1.253799205,1.31521723,1.282840845
4932438A13Rik,1.532032668,1.662989508,1.294503805,1.446570796,2.010995983,1.29335064,1.936002319,1.853985032,1.909802392,1.749801131
4933403F05Rik,3.003634449,2.751902456,2.113593978,1.839339343,2.309305198,2.436799473,2.538975237,2.556711506,3.48459856,3.639233959
4933411K20Rik,1.393089662,1.378797651,1.496919315,1.760298488,1.659297087,1.709896546,1.770449105,1.72499947,1.761937969,1.768258436
4933421E11Rik,1.351887555,1.176715403,1.530238016,1.433936406,1.280811591,1.110251085,1.690928361,1.590446595,1.537613577,1.34738424
4933424B01Rik,2.045585252,1.876481183,2.112890592,2.305946408,2.20313814,2.194653011,2.586793681,2.481542186,2.178404777,2.149425595
4933426M11Rik,2.982630699,3.706723215,4.532308522,3.427679155,3.592319177,3.530063931,4.01194992,3.96924317,3.042242366,2.644403823
4933439F18Rik,2.638971807,2.663974088,2.183453051,2.437581312,2.610773808,2.440432558,2.576840904,2.206020572,2.806659664,2.850250677
