Axl,4.349229931,4.359847373,4.404524267,4.378023735,4.706156202,5.605264621
B230118H07Rik,3.568190929,3.493797624,3.518242202,3.334343358,3.000651952,2.737315163
B230219D22Rik,3.91832026,4.00606596,3.946642802,3.686007076,3.978005484,4.255552994
B2m,8.009172528,8.046481967,7.94599045,8.194866048,8.130047704,9.915128742
B3galnt1,1.076253519,1.286424735,0.966211316,0.798833972,1.246901644,3.192399007
B3gnt3,2.646578915,2.848597689,2.669630226,3.700021983,3.46645934,3.732916208
B3gnt8,0.737513177,0.718666843,0.707889105,0.477286304,0.943776963,2.20691816
B430306N03Rik,0.04584312,0.04999327,0.073668039,0.414711985,1.281944942,2.077958078
B4galnt1,0.626426557,0.664935758,0.792482562,1.08993732,2.234265084,3.584344928
B4galt1,4.092126235,4.122584094,4.087603945,4.871466704,4.986045345,5.417341101
B4galt2,1.540034706,1.551176584,1.645892115,1.515480103,2.131887999,3.169002547
B4galt6,2.244333416,2.32867497,2.217467317,2.202263878,2.543827989,3.65013599
B9d2,2.703875952,2.680462578,2.782009925,2.489754358,3.014897633,3.264934768
BC017643,1.729370027,1.838280268,1.712620733,1.877887605,2.613661568,3.53455704
BC028528,1.3289089,1.141296883,1.044892878,0.998083772,1.175305865,2.13813019
BC034090,2.828550093,2.588244987,2.908566516,2.196796257,2.597528263,2.371324598
Bace1,2.454507915,2.491872192,2.477728667,2.68488122,2.819055319,2.998329881
Bace2,1.534317428,1.566097639,1.465249163,0.99399511,1.231485823,2.38109088
Bag5,3.660202115,3.771688701,3.658214754,3.756508276,3.848823821,3.86789401
Bag6,4.804120667,4.767885327,4.8455642,4.728152386,4.827508847,4.844520182
Bak1,3.542800078,3.425792321,3.419309557,3.484263204,4.404669112,5.242205995
Banf1,6.388212871,6.303629114,6.246299269,6.354238293,6.897187357,6.998264292
Baz1a,0.924412549,1.10558093,1.092749874,1.815875821,2.04541236,2.478354027
Bbip1,3.102201836,3.209491155,3.075568077,2.912800584,3.0360172,3.442936304
Bcam,6.49944062,6.434244902,6.510451527,6.464577581,6.60119843,5.934855916
Bcar1,2.954022935,3.145356504,3.089210589,3.635360028,3.592713816,3.655688623
Bcas2,3.44122457,3.478659927,3.450408439,3.340057744,3.365475373,3.669097819
Bcat1,0.180411813,0.210999799,0.142161416,0.43210642,0.901616641,1.937822721
Bccip,4.513932719,4.507255668,4.464401155,4.507103194,4.834086797,4.778353948
Bcdin3d,1.718944277,1.912566697,1.681203631,1.673854977,2.243495313,2.392845248
Bckdha,5.535854981,5.408366529,5.446240784,5.513818027,5.079036319,4.133665971
Bckdhb,5.411451995,5.465185094,5.359927436,5.358140298,4.824269011,4.127911266
Bcl10,2.270559921,2.33106171,2.25016818,2.82513609,2.898714392,3.448519924
Bcl2l1,3.565228127,3.581409047,4.137062582,5.065679214,4.616946014,3.91214044
Bcl7b,4.193148008,4.173395404,4.012206045,4.18645821,4.467342036,4.208410328
Bgn,4.470984385,4.527573498,4.32076292,4.175797788,5.306902298,7.790805197
Bicc1,1.97932508,2.093757351,2.108853884,2.120243638,2.378201652,3.989766602
Bicd2,4.375404091,4.536390994,4.475681367,3.958407706,4.549764007,4.388195728
Bid,0.389627401,0.417355566,0.328262327,0.714573686,1.26791728,1.997570531
Bik,2.809563628,3.03407283,2.656216659,2.611468399,2.991464869,3.300998634
Bin1,2.428596931,2.52747281,2.411351291,2.481803704,3.712415789,4.983751282
Birc2,2.631880623,2.52692364,2.628131172,2.583265592,2.618976074,3.084033588
Birc3,1.443318899,1.512490457,1.401078126,2.454646669,2.18660103,2.729445462
Birc5,0.110965864,0.154257239,0.068217006,0.075627768,0.47058133,3.295316464
Blnk,0.378359661,0.347666588,0.288744342,0.181066509,0.345603915,2.204082026
Bloc1s4,3.440619412,3.541357088,3.378712678,3.624518519,4.013390779,4.090837713
Blvrb,2.368748277,2.343225778,2.383848501,2.331594218,2.765766447,4.499109449
Bmp1,3.549709458,3.338739362,3.393279856,3.166094517,4.053751242,6.124388683
Bmp2,0.657321946,0.565794561,0.713413275,1.111341129,1.597049862,2.297374644
Bmp2k,0.708400355,0.755965708,0.73076866,1.084807838,1.328681937,2.294698258
Bmp4,2.580729283,2.208678779,2.589355394,3.773420153,2.848547946,2.540623463
Bmp6,4.865260901,4.372743307,4.854957274,4.687947603,4.041131131,3.694472158
Bmper,1.056802593,0.933211018,1.189769931,1.200155193,1.500082794,2.84836573
Bmpr1a,3.447346569,3.60681431,3.387662846,3.347808494,3.538042651,3.675679879
Bms1,2.982748504,2.928067357,2.946847539,2.779292693,3.400843314,3.442484255
Bnip2,4.744633205,4.738267891,4.705301999,4.573421427,5.034445257,5.355736588
Bnip3l,3.766888518,3.772219476,3.780769412,3.708307996,4.137512794,4.473353291
Bod1,6.020482646,5.914004573,5.93057113,5.836961883,5.771508792,5.373499217
Bola1,4.3643902,4.284407874,4.280002923,4.059876431,4.240998181,4.080587127
Bola3,5.684910829,5.7560379,5.591708567,5.581728688,5.314976391,5.026007613
Bphl,2.965937979,2.976434892,2.961682704,2.876482158,2.401298118,2.736630918
Bpnt1,3.156596599,3.165390156,3.232606378,2.882889524,3.281017651,3.372931034
Brd2,4.03009537,4.087030097,4.043880444,4.540272842,4.659904309,4.863712487
Brd3,2.506388706,2.472399137,2.394667435,2.263862114,2.491264223,2.882410114
Brd8,1.688293027,1.760525181,1.636062957,1.605519424,1.909216383,2.467874064
Brd9,2.343192928,2.275505243,2.29069082,2.022473972,2.216342072,2.698307946
Bri3,6.187374174,5.986724973,6.325114376,6.168552156,5.867335516,5.884227252
Brix1,3.008134605,2.994033602,2.904721539,3.339342928,3.672790358,3.702380915
Brms1,3.885487755,3.732863144,3.686065288,3.887338023,4.418170551,4.942886132
Brms1l,2.345651921,2.365605222,2.248364255,1.958511988,2.310175547,2.93759918
Brpf1,2.311987617,2.169737127,2.287537112,2.555967445,2.734861631,2.975717035
Bsg,9.396268202,9.325023114,9.351714651,9.249232104,8.996419568,8.732826491
Bst1,0.511274545,0.54597929,0.386447982,1.632990587,2.854603999,3.164254367
Bst2,5.100219942,5.251185334,4.889250524,4.802523891,5.696129467,7.466038633
Btaf1,1.585765422,1.67131747,1.609861468,1.833955684,2.042699475,2.52099388
Btbd1,5.485996876,5.419294357,5.483124925,5.332853678,5.343194667,5.250432775
Btd,2.389125857,2.485636195,2.440802304,2.133036415,2.543700769,3.413822558
Btf3,6.07117855,6.012067922,5.947350325,6.329918304,6.803972206,7.110026622
Btg1,2.383161089,2.47758041,2.587155499,3.787389001,4.159350616,4.312771789
Btg2,3.614278444,4.245187093,6.312426609,6.115649934,5.087514035,4.548578025
Btk,0.42483764,0.435184277,0.419880132,0.764823694,1.629431551,2.792662493
Btnl9,3.451194735,3.920816761,3.385790299,3.525245335,3.367048873,2.644463218
Bub1,0.020061371,0.023547854,0.010855342,0.01934754,0.169975422,2.116248192
Bub1b,0.238416425,0.29519388,0.164572023,0.235518149,0.527368027,3.109101146
Bub3,2.536496959,2.521745408,2.438222981,2.472175568,2.95367569,3.429864558
Bves,3.315058051,3.431859113,3.341056306,3.087314711,3.139555823,2.733143128
Bzw1,4.326517134,4.367413598,4.32319013,4.465578745,5.086714611,5.748334703
Bzw2,4.631086064,4.629448602,4.588243203,4.269924606,4.397752881,3.977931199
C130080G10Rik,3.718476061,4.157365971,3.805139162,3.648906577,3.295957351,3.577810663
C1qa,6.080026386,6.001399799,6.066671134,5.874599112,6.535767776,9.497376274
C1qb,5.471467195,5.446110366,5.475068872,5.646714884,6.141473848,9.407168357
C1qbp,5.183567881,5.088162182,5.131174182,5.145940591,5.274556003,4.603866125
C1qc,5.001985454,4.945804153,4.899211972,4.704226672,5.387953525,8.476907389
C1qtnf1,2.239611823,2.417450965,2.171901028,2.437347802,1.716607438,2.62811797
C1qtnf2,2.433166034,2.434587624,2.211676617,1.180911176,1.916054227,3.526975027
C1qtnf4,2.76269707,2.55900875,2.602708208,2.468105883,2.344123431,1.671547514
C1qtnf6,2.347122037,2.438838059,2.302815488,2.25975886,3.329656031,6.113959339
C1qtnf7,1.41840992,1.448295378,1.563776331,1.190118807,1.043181157,2.21768836
C1qtnf9,5.142170522,4.987217285,5.04587571,4.727567545,4.348520485,3.589645881
C1ra,2.360406668,2.293971009,2.377832258,2.493065667,2.09170379,3.496434344
C3,4.345296073,4.594773862,4.343133468,4.745307996,4.457952339,6.012926451
C330027C09Rik,0.211070986,0.235123582,0.260936479,0.198149265,0.458524039,2.27167689
C3ar1,1.062488202,1.018671697,1.022191852,1.428831166,2.760753247,5.429715185
C4b,1.365163829,1.358515424,1.454179172,2.100798585,1.948877894,3.340752405
Cab39,3.940910371,3.965483764,4.028756477,4.39426674,4.272792249,4.264895986
Cab39l,1.782991064,1.873923396,1.763241298,1.804034093,1.933468185,2.444709111
Cacfd1,3.647024282,3.603236129,3.517876616,3.153576406,3.503957439,3.331269579
Cacna1c,3.354788595,3.602320474,3.435288765,3.188939232,3.198776495,2.659940147
Cacna2d1,3.63344311,3.712022631,3.760753297,3.666258625,3.608814921,3.04452106
Cacng7,1.894998133,1.948809835,1.760391827,1.708124828,1.977219394,3.156510428
Cactin,3.729987672,3.696999763,3.469509793,3.521112042,4.00810952,4.221153005
Cacul1,2.562263671,2.664192961,2.558519587,2.623426739,2.860025255,3.398035728
Cacybp,4.60422094,4.692067246,4.593348685,4.429257591,4.727471907,5.073162708
Cad,1.574924574,1.808907182,1.517109179,1.74129017,2.323194389,2.516122184
Calcrl,2.738811101,2.911911266,2.670180201,2.582994262,2.827148244,3.256034611
Cald1,2.764998212,2.95392638,2.66464794,2.835768321,3.562378951,4.460109744
Calhm2,1.195898373,1.23062157,1.02207428,0.967364794,1.250966479,2.282431529
Calm1,5.848145555,5.964710811,5.830452535,5.82094401,6.626950895,7.331800731
Camk1,3.578223048,3.53396434,3.507523259,3.452905882,4.240545397,4.567014776
Camk2a,2.905166509,3.017326116,3.007950215,2.421764882,2.437234124,1.95076418
Camk2g,3.122786695,3.07567375,3.061529622,2.781139427,3.395744172,3.276902932
Camk2n1,3.188480514,2.940023035,3.306758783,2.971165883,2.515471027,2.681128761
Camk2n2,1.333597046,1.314227926,1.437080938,1.633196465,2.08026335,3.035909181
Camkk2,1.397083574,1.397023314,1.330571722,1.867001398,2.004147667,2.380127617
Caml,2.81709965,2.801284329,2.583802065,2.697574527,3.184126884,3.613598466
Cand1,2.095436266,2.227881984,2.055581266,2.1480933,2.540407183,3.089794846
Cand2,4.384904386,4.408578994,4.380044955,3.769792265,4.042460257,3.546795873
Cant1,2.998486029,2.997040073,2.89952566,2.693031536,3.185039565,3.928081506
Cap2,5.203370986,5.252296033,5.254901411,4.917044306,5.390557331,4.830270796
Capg,2.35797231,2.386640103,2.3175119,2.935199653,5.11509639,6.441429495
Capn1,3.214446872,3.20215709,3.201623139,2.988053042,3.561627104,4.197791251
Capn2,3.692850456,3.748694978,3.843278252,3.948250533,4.401367978,4.873483596
Capn7,3.250147835,3.260396798,3.285481302,2.980803333,3.259468425,3.507297223
Caprin1,3.604786704,3.749667626,3.547863449,3.311244585,3.837381108,4.592462509
Capza1,2.821204394,2.940288476,2.740998636,3.208657072,3.814989754,5.002225423
Capzb,6.142994411,6.131120521,6.165491962,6.288255398,6.493107743,6.86368401
Car14,5.333800707,5.161603159,5.504912387,5.221927118,4.426583124,3.894558433
Car4,3.647984362,3.56340514,3.86260516,4.736056687,3.57134392,1.773540416
Card10,3.86310154,3.685385328,3.728132915,3.611975546,3.530035818,3.453804413
Cars,1.859436269,1.84694525,1.842793857,2.087934914,2.534120147,2.550897548
Casc3,2.882216894,2.933577913,2.886426183,2.91197008,3.065645275,3.390127539
Caskin2,4.462268843,4.471639845,4.572154721,4.509033666,4.491155484,4.05885633
Casp1,1.534170647,1.539764541,1.248527861,1.170413859,1.901381598,3.750235262
Casp12,1.614125648,1.276391613,1.378087549,1.606727676,1.876909054,2.776981507
Casp3,0.938169173,1.084670892,1.002724343,0.886620532,1.911205729,3.627290119
Casp4,0.683678707,0.56725696,0.711734499,1.794732796,1.558530967,2.312108432
Casp6,1.395490021,1.422875364,1.349148817,1.286283613,1.474746819,2.383603615
Casp7,2.556941421,2.547901998,2.430405938,2.106978911,2.550927676,3.463856759
Casp8,2.121903411,2.217667176,1.932282239,2.882887323,3.291213379,4.297495137
Casq1,2.441564173,2.388474763,2.11281403,2.046044457,2.838500757,2.467962545
Casq2,8.098388389,8.244799593,8.069258413,7.758018398,7.820366382,7.605840211
Cast,3.343979605,3.384394746,3.436792253,3.596135061,4.001827861,3.655324439
Cat,5.931408899,5.902825794,5.994773107,5.910992922,5.782207554,5.394311447
Cav1,6.551564063,6.343195908,6.290875163,6.378896057,6.511683276,6.632577829
Cav2,4.837420507,4.687031484,4.642494354,4.497653996,4.657046752,4.761949756
Cav3,5.87853545,5.755270901,5.848839312,6.332241262,6.719401957,5.578930546
Cbfa2t3,2.63173135,2.537433857,2.579015317,2.157065351,2.203266226,2.12624236
Cblb,1.475094706,1.560569724,1.544385519,2.421707855,2.241064172,2.51606088
Cbr2,3.523090242,3.661401258,3.697796541,3.138103259,3.707646287,4.956828536
Cbx1,3.328576397,3.348714084,3.274616105,2.834865415,3.505153079,4.128070789
Cbx3,2.726841196,2.757971227,2.750581236,2.516444929,2.874535713,3.678141542
Cbx5,3.018142407,3.153678607,3.038019762,2.63202232,3.346582427,3.785108091
Cbx6,3.14172812,3.177330571,3.018809728,2.740800734,3.389877522,4.071377669
Ccar1,2.461988075,2.195131901,2.53045249,2.086526105,2.358820015,2.862619877
Ccdc102a,2.172450258,2.26195486,2.240173942,2.10599425,2.554092914,3.713872529
Ccdc115,3.018007095,3.110058913,2.945101913,3.106881476,3.67066253,3.657138404
Ccdc141,3.808392036,3.830060167,3.910139535,3.250913056,3.326348502,2.926833514
Ccdc34,0.818299291,0.786803889,0.75292146,0.640508398,0.893397246,2.18142365
Ccdc43,2.45954484,2.541431295,2.421837749,2.27581608,2.818006307,2.938565984
Ccdc59,2.255293696,2.126799736,2.237592498,2.280005979,2.645324903,2.874404871
Ccdc69,2.792251819,2.581966035,2.740407986,1.87402121,2.513594956,2.566628689
Ccdc80,4.273951379,4.263395563,4.337296979,4.244145946,4.321762757,6.437761552
Ccdc85a,2.491160509,2.442236399,2.702433603,2.51480863,2.184014638,1.553007283
Ccdc85b,6.698286871,6.510598665,6.685212996,6.934044629,6.928222029,6.807473743
Ccdc88b,0.592152021,0.523747135,0.574688835,0.965869923,2.589075571,3.093899221
Ccdc9,3.024860614,3.09734425,2.936596374,3.347486241,3.582600366,3.712029423
Ccl2,1.499953274,2.101822378,2.687846331,5.19309441,5.893989454,6.156439427
Ccl3,0.304375604,0.429032915,1.619923695,2.63946012,3.440115616,3.284871661
Ccl4,0.189834204,0.316111908,1.189786964,2.999691655,3.421844175,3.167717208
Ccl6,2.898109694,3.138096481,3.144975413,5.336410643,6.832954193,6.590891851
Ccl7,1.781262403,1.885019366,2.860773533,5.013517421,5.545688459,6.138622487
Ccl9,1.815566167,2.150196261,2.139412501,3.552854573,5.129055518,5.475567708
Ccna2,0.073452349,0.084728638,0.069345838,0.057081565,0.369878741,3.55435112
Ccnb1,0.025317669,0.015307741,0.054407348,0.015629891,0.152614459,3.040815732
Ccnb2,0.18608613,0.168425914,0.273626249,0.152934393,0.485109888,4.629486616
Ccnc,1.471119595,1.565349144,1.475596401,1.295873804,1.752708545,2.456869844
Ccnd3,2.562567534,2.712598414,2.665533748,2.517550959,2.902687557,3.270696059
Ccne1,0.389763019,0.469453627,0.301418994,0.657878937,0.800143416,1.958108349
Ccne2,0.608920351,0.732165746,0.600610978,0.629509366,0.76648409,1.909783426
Ccnf,0.088190816,0.099482837,0.103500429,0.10077734,0.398262892,2.648039084
Ccng2,1.926660218,2.100658942,1.866216397,2.003469797,2.046394058,2.851960783
Ccnh,3.201155827,3.204062431,3.131740499,2.782349031,2.958717358,3.077160754
Ccnl1,2.301729838,2.086724953,2.671424725,2.923832171,2.842796928,3.404255666
Ccnyl1,2.622211823,2.581384074,2.591763115,2.900130766,3.274480113,3.431161012
Ccr1,0.44189207,0.520096954,0.491852251,3.106158717,3.68057539,3.817382094
Ccr2,0.36758032,0.363810081,0.362603179,1.098094555,3.259523903,4.434179322
Ccr5,0.633983047,0.55228605,0.516345316,1.130260258,2.113947063,3.956102021
Ccrl2,2.739666489,2.665064306,2.964507351,2.783760271,2.764204064,2.105317002
Cct2,5.209751682,5.22884464,5.183722251,5.452311468,6.009083994,6.011956993
Cct3,4.082378785,4.157893275,4.097105615,4.3084213,4.927457261,4.801162876
Cct4,4.570841887,4.661951585,4.536166114,4.664947568,5.089290974,5.2015477
Cct5,5.102207232,5.137060372,5.050513515,5.250445289,5.900623902,5.957718201
Cct6a,4.525099411,4.570107856,4.47941603,4.780829433,5.449322142,5.381688266
Cct7,4.29163495,4.332160025,4.250743814,4.42689447,4.852589264,4.724785791
Cct8,5.379825794,5.374948434,5.322062506,5.502644472,6.108582623,6.119228655
Cd109,0.470749675,0.462894815,0.388037008,0.203496463,0.671179937,2.324554398
Cd151,6.456308648,6.398057806,6.446170764,6.465199482,6.91001967,6.695807847
Cd164,4.688631082,4.780262711,4.81407699,4.741179828,4.853795629,5.012649993
Cd180,0.180860585,0.214083538,0.227816883,0.126086027,0.772825459,3.336618361
Cd248,2.662762293,2.719274425,2.344156943,2.188842515,2.779800427,4.710623399
Cd24a,0.809135655,0.829599726,0.95734698,2.499562481,3.565267324,3.557589408
Cd276,1.041805202,1.194302354,1.047816207,0.698535301,1.253407639,3.515221766
Cd2bp2,3.454299432,3.362474475,3.389395859,3.195275503,3.611897936,3.968831788
Cd300a,0.290003003,0.624959921,0.377436825,0.782978975,1.25781967,3.180186895
Cd300lb,0.257438155,0.276662264,0.286034527,1.121457228,1.90298486,3.602670442
Cd300lf,0.00438573,0.071481805,0.113194139,2.890272471,3.393453382,3.01374204
Cd300lg,5.734205407,5.672826731,5.541462674,5.71087905,5.155080494,4.186496017
Cd302,2.9438724,2.864193287,2.833238794,3.560456528,3.113617302,4.687382987
Cd33,0.626622356,0.696129468,0.569997894,2.096580594,2.060804116,2.016792448
Cd34,4.125829055,4.152449822,3.947080283,3.592402197,4.203297213,5.247273005
Cd36,8.411707378,8.667786131,8.498639339,8.914314642,8.438843181,7.767584373
Cd37,0.860773582,0.880301504,0.986193337,1.193392522,2.22846584,3.719252788
Cd38,2.719142131,2.487401992,2.302943756,2.605754395,2.897885813,3.712533355
Cd40,0.882963906,0.841480637,0.920989841,0.923208123,1.060415098,2.191649492
Cd44,0.971752626,1.182316658,1.007506125,2.919447463,3.52775915,3.883755871
Cd47,3.600282929,3.62063766,3.681066458,3.74006057,4.107939323,4.705415415
Cd48,1.136322957,1.247143133,1.127369169,1.093282001,2.361447523,5.062209479
Cd52,1.705714749,1.844674935,1.899141126,2.660682716,4.490607118,5.729043019
Cd53,1.886159793,1.973691973,1.79994659,3.883991514,4.64839409,6.233613742
Cd55,1.579101455,1.681209533,1.540672701,1.047620537,1.260738889,2.295652981
Cd59a,5.774347492,5.850071888,5.869790035,5.708995828,5.448134136,5.07479205
Cd5l,0.042395981,0.025726218,0.181365687,0.041063542,0.230585971,3.702555416
Cd68,2.454272113,2.35595246,2.393303035,3.016847026,4.528023159,7.537695902
Cd72,0.766230062,0.589082586,0.750082958,0.363649973,0.952071166,3.862722456
Cd74,5.858895304,5.92737593,5.77990671,5.499231546,6.230030148,7.880085256
Cd79b,0.51079233,0.973749416,0.997052202,0.822425263,1.052760302,1.918973082
Cd81,6.510279781,6.540745586,6.390513941,6.093544383,6.44724605,6.736155569
Cd82,2.327417195,2.328375366,2.141173161,2.22013122,2.861117404,3.787573152
Cd83,1.385804885,1.391645569,1.605280077,1.08655208,0.966007469,2.553694053
Cd84,0.357794143,0.423098613,0.373991729,0.790792812,1.623511906,3.862074437
Cd86,0.739394481,0.815474724,0.748003983,0.923373402,1.319097401,1.896651596
Cd9,4.139279565,4.129483151,4.164603207,4.676047569,4.964265726,5.483739148
Cd93,4.120162997,4.316513024,3.86762102,4.131988132,4.536687252,5.556953244
Cda,0.650608754,0.852534988,0.655088259,0.444942658,1.513843272,1.900959976
Cdc123,3.860598575,3.852860016,3.8199934,3.748572658,3.943570224,4.19300391
Cdc16,3.525622895,3.61041212,3.483062295,3.51492183,3.947599493,4.693866658
Cdc20,0.733475078,0.587813492,0.758697838,0.789023366,1.086486076,4.357864921
Cdc25b,0.882443621,0.947392243,0.89910797,0.924480932,1.238344285,2.713019369
Cdc25c,0.0,0.0,0.010901305,0.02085869,0.145814169,1.781959576
Cdc27,2.019349703,2.092555683,2.115680391,1.996519781,2.361649894,3.271056379
Cdc34,6.446204294,6.393795935,6.389388111,6.104361208,6.594991982,6.125007497
Cdc37,4.433824834,4.325311175,4.37347829,4.238440195,4.293305913,4.679861864
Cdc42bpb,3.448535585,3.620215657,3.50232254,3.531505276,3.630835809,3.763136077
Cdc42ep1,4.557776595,4.429576992,4.480264457,4.627790339,4.620826102,4.733085533
Cdc42ep3,3.908960582,3.940261232,3.896297827,3.83175816,3.755503551,3.583987373
Cdc42se1,3.02480202,3.084681008,3.110723061,3.697915588,4.127211205,4.995282783
Cdc42se2,3.50845158,3.587574134,3.538897244,3.388296357,3.896956983,4.426003761
Cdc45,0.937566142,1.235448838,1.1755186,0.844950392,1.363234573,2.820410905
Cdc6,0.139233374,0.136567322,0.152798441,0.227392012,0.505080687,1.621102972
Cdca2,0.045569965,0.093798092,0.063718523,0.026753222,0.196256044,1.604942009
Cdca3,0.110061295,0.139009084,0.149332341,0.124030502,0.30474192,3.416453291
Cdca4,1.27724791,1.295526065,1.051356062,1.514582716,1.89676614,2.695570585
Cdca5,0.040569811,0.048202416,0.033664078,0.019028868,0.359302636,2.280965638
Cdca7,0.540519,0.664227606,0.461149666,0.876059694,1.677073407,2.380031249
Cdca7l,0.019374799,0.071975475,0.057230923,0.033462604,0.225942394,1.575603036
Cdca8,0.069782875,0.057540207,0.090728837,0.093911487,0.361163055,2.495029468
Cdh11,0.521856911,0.665432963,0.576411352,0.507241567,0.384044776,2.039648239
Cdh13,3.963106015,3.837278362,3.937386106,3.603514705,3.681537975,3.316596172
Cdh2,4.847124318,5.166927173,4.874436375,4.656147506,5.35813911,4.736718226
Cdh5,6.133268425,6.169357301,5.941369877,6.377697374,6.147707593,6.244090966
Cdk1,0.126766386,0.151310609,0.053443072,0.074229769,0.346676903,3.166118328
Cdk11b,3.981094415,3.912790442,3.950453995,3.986023773,4.184495831,4.317003468
Cdk16,5.106663961,5.062839921,5.16638912,4.857777802,5.02925597,5.160945488
Cdk19,2.504001933,2.523375295,2.589561364,2.326387439,2.459604819,3.000100195
Cdk2,1.51951263,1.532274924,1.431209647,1.513518781,1.777536742,2.521522629
Cdk20,0.666824654,0.633021925,0.598262599,0.606248503,1.024016838,1.84768534
Cdk2ap1,4.406954097,4.299305544,4.458053159,4.490126196,4.768391207,4.667716109
Cdk2ap2,3.656477229,3.61091187,3.533259331,3.354759182,4.688152039,4.428034372
Cdk4,3.695358971,3.611851163,3.512825746,3.557929374,4.414396877,5.338243211
Cdk5,3.357873342,3.337573773,3.367051267,2.9121438,3.394200721,3.951760389
Cdk5rap3,2.856009346,2.70661632,2.744010681,2.689740969,3.023840754,3.662833026
Cdk6,0.77663686,0.780853687,0.809297813,0.712024966,1.148321634,1.875147376
Cdk7,2.282916197,2.389006507,2.177596753,2.191482075,2.621457929,3.015975881
Cdkn1c,4.148436602,4.033205953,4.138010213,3.387051015,2.999477469,2.594727967
Cdkn2aipnl,3.176451412,3.165808783,3.11525606,3.023374668,3.8367936,4.422494548
Cdkn2b,0.479314598,0.490608402,0.33365491,0.421626076,1.106988973,2.139899387
Cdkn3,0.203685368,0.327989237,0.46555025,0.164154866,0.332732423,3.500000589
Cdt1,0.520582678,0.436251128,0.536154934,0.654062865,1.458591433,2.814654086
Ceacam1,2.459289967,2.252611128,2.280891933,1.831935034,2.041899858,1.841185957
Cebpd,2.574542102,3.135099398,3.939333477,5.087763275,4.110633523,4.092445868
Cebpz,2.483264852,2.582417156,2.503976606,2.850510659,2.887024888,2.893516644
Cenpa,2.769254853,2.688363569,2.531239922,2.758493987,2.258267242,3.355011968
Cenpc1,0.962001219,1.081450688,0.935473277,0.895087396,1.299395543,1.999567255
Cenpe,0.054236583,0.04519729,0.024323459,0.040343383,0.090378539,1.994257976
Cenph,0.060301191,0.03985062,0.067770645,0.063274495,0.463197968,2.299682676
Cenpm,0.230481531,0.409207634,0.298658232,0.172200152,0.603835927,3.234168519
Cenpn,0.303480876,0.263054557,0.208266003,0.146878696,0.46746417,1.829121149
Cenpq,1.346800843,1.543644733,1.366840404,1.154876189,1.400269577,2.175548915
Cenpt,0.743012817,0.740002258,0.705503085,0.756736422,1.539470606,2.386837181
Cep170,0.973171224,1.075143732,0.930744063,1.239497433,1.647947342,2.04461018
Cep55,0.029804032,0.04381761,0.022756484,0.023660064,0.202124849,2.642356645
Cep57,1.787964854,1.768023637,1.914507166,1.852255119,1.901960623,2.560979902
Cep68,3.075219682,3.168136536,3.223163308,2.443172896,2.732673489,2.737309244
Cept1,2.747464792,2.780704156,2.762211587,2.716530613,3.272052844,3.953267565
Cercam,0.961095007,0.917752662,0.997635683,0.491802511,1.256965744,3.445482981
Ces1d,5.071378563,4.864878159,5.259307051,4.575330881,3.735312332,2.895414287
Cetn2,3.693866551,3.599651834,3.629505229,3.498363686,3.610136398,4.100181471
Cetn3,3.39066601,3.264380891,3.432036022,3.320237271,3.674076012,4.143253473
Cfdp1,4.566596957,4.61157946,4.408158596,4.437820092,4.994242315,5.745117371
Cfh,3.872061995,4.00011735,4.025744864,4.38695605,3.536107463,4.710777872
Cfl1,6.349497479,6.386004384,6.200958786,6.69924827,7.869979441,9.107986609
Cfl2,6.270037166,6.19439674,6.20402275,6.399051938,6.906806254,6.064878781
Cflar,2.218699558,2.274980026,2.156710474,2.453505599,2.630489322,2.888056711
Cfp,2.094113404,2.268000156,2.111659652,2.534767616,4.564297997,6.330189461
Cgnl1,3.030236487,3.151182239,2.956957596,2.727734021,2.729520701,3.250843896
Cgref1,0.649136393,0.612143917,0.669503092,1.266633154,1.743236068,2.058949099
Cgrrf1,3.045483941,2.761526941,2.951313869,2.483274825,2.731918064,2.957751956
Chaf1b,0.134715205,0.115992272,0.17923717,0.209323995,0.451246773,1.631101628
Chchd10,7.3666826,7.318675273,7.350806662,7.314896136,7.047821852,6.095858886
Chchd3,6.782806855,6.793433739,6.726756226,6.649434431,6.266114335,5.889540787
Chchd4,2.994930119,2.970861587,2.861765702,2.813357649,3.246903121,2.848061142
Chchd7,4.432715334,4.307413113,4.407373882,4.181989813,3.890898832,3.517299411
Chd6,2.294459012,1.975551921,2.5022424,2.735107915,2.368300715,1.76064938
Chek2,1.516920242,1.460924801,1.245490262,0.743867753,1.223657686,2.335919636
Chfr,2.091703113,1.897089451,1.930508221,2.063946894,2.489860849,3.134552893
Chid1,1.61105657,1.659038979,1.500231424,1.17907272,1.537478693,2.384770165
Chmp1a,4.346983041,4.331351555,4.269735103,4.286977083,4.608145723,4.997536773
Chmp1b,2.834803049,2.840050425,2.741221813,2.700085136,3.12080922,3.567781928
Chmp2a,6.317641927,6.26497679,6.243143973,6.3682087,6.676039022,6.773770455
Chmp2b,4.250509774,4.20118118,4.209983923,4.172306896,4.349871948,4.557438312
Chmp3,4.320846193,4.419598962,4.262245063,4.177460413,4.663793656,5.149098551
Chmp6,3.564752805,3.600574114,3.444289418,3.372420881,3.913662194,4.200180982
Chordc1,2.52963806,2.503781981,2.533612119,1.977723966,2.739508436,2.993262017
Chpf2,1.496580489,1.495655544,1.474192636,1.680387278,2.249612175,3.1766512
