Genesymbol	0	1	2	3	4	5	6
Prkce	2.737996667	7.69852	9.032666667	6.4738	5.172476667	5.086493333	1.433293333
Prkcg	0.940602	2.431543333	11.85443333	14.31686667	13.71146667	9.102203333	1.65824
Prkch	0.300512	0.220429333	0.454854	0.888936333	2.043003333	3.143353333	2.114806667
Prkcsh	154.3723333	93.7061	85.65823333	92.52596667	98.51973333	100.0956667	77.58146667
Prkcz	2.203173333	1.567986667	5.31149	9.99751	11.15973333	15.49916667	12.25973333
Prkd1	8.51636	1.594696667	0.564894	1.246802333	0.539894	0.398658	2.400366667
Prkd2	5.978116667	6.132186667	5.126	2.534163333	3.830146667	5.06054	5.8349
Prkd3	12.97546667	17.8795	16.46896667	12.98333333	14.75103333	13.4131	17.46576667
Prkg1	7.991113333	0.045104633	0.048717067	0.033871933	0.040832167	0.0	0.173454733
Prkg2	22.7841	0.592927333	0.173430333	0.567155333	1.72603	1.020848333	0.992728
Prkrip1	55.5931	50.61083333	48.96636667	66.26706667	65.35856667	72.6782	53.75316667
Prkrir	52.55733333	45.38773333	39.81896667	35.4416	30.0011	24.5716	28.17666667
Prl14l	5.34788	8.407423333	13.86766667	9.555233333	10.71601667	7.78655	13.1716
Prmt1	346.9026667	581.1016667	504.0596667	535.8666667	478.388	456.6676667	358.9873333
Prmt10	8.467026667	9.669193333	7.874283333	8.604836667	9.939863333	10.06034667	13.32283333
Prmt2	30.909	3.345606667	2.91964	3.772596667	4.98746	4.14655	10.49195333
Prmt3	25.29576667	39.8977	37.43886667	46.237	35.32316667	31.46246667	38.39803333
Prmt5	44.18763333	100.7146333	93.74646667	115.2296667	115.5293333	113.0366667	97.1893
Prmt6	10.48756667	11.57606667	10.88046667	12.6378	9.528066667	8.070323333	8.463943333
Prmt7	22.22793333	41.36313333	42.3285	35.50206667	44.03143333	59.69676667	52.45076667
Prnp	212.526	83.1119	68.4831	53.53086667	22.81103333	24.26183333	14.11786667
Prodh	0.883312667	20.98436667	19.1977	23.4613	26.99716667	28.6221	12.29573333
Prorsd1	20.18256667	8.04317	7.43478	9.762596667	9.62135	8.314243333	13.97376667
Pros1	53.0508	13.97646667	11.111	16.72296667	8.98704	11.17681	11.22693333
Prosc	27.68193333	28.12006667	27.0666	21.74353333	21.63993333	27.28303333	16.72276667
Prpf19	33.68133333	62.73416667	51.03096667	53.37596667	46.46523333	41.797	41.87486667
Prpf3	30.8785	37.9731	39.2977	53.31873333	45.3818	37.0294	56.5263
Prpf38a	38.7624	64.59346667	66.19316667	68.28373333	61.64366667	67.51636667	67.81526667
Prpf38b	56.55913333	78.26323333	86.8299	85.9786	69.1222	72.56243333	73.5437
Prpf39	15.31246667	15.00603333	21.2466	18.7338	16.1402	15.76236667	19.47846667
Prpf40a	86.27993333	120.103	125.8416667	123.9656667	116.6773333	112.9343333	150.2193333
Prpf4b	24.60696667	33.73573333	41.51593333	37.0633	30.17946667	25.4251	39.71713333
Prpf6	42.17113333	46.05146667	45.8888	46.3052	45.4358	41.02806667	50.00323333
Prpf8	62.0803	109.3686667	123.2343333	126.0466667	137.0286667	122.2416667	192.0486667
Prph	0.100301567	0.263584333	0.0368989	0.212243	0.222883333	1.035438667	5.039283333
Prps1	23.16353333	72.11666667	59.98453333	47.64416667	64.0229	90.51943333	77.077
Prpsap1	57.4584	52.69853333	52.25103333	67.24023333	74.7772	81.48456667	88.24296667
Prr11	10.05486	24.3884	20.00573333	17.0224	17.09696667	17.9153	13.8322
Prr12	8.166523333	12.62916667	15.00076667	13.7001	12.9388	12.74293333	11.57233333
Prr13	97.1186	101.9614333	72.0062	89.07786667	89.13543333	76.58686667	33.36126667
Prr14	35.76983333	23.63166667	26.17323333	24.70583333	20.8493	18.49783333	17.6724
Prr18	0.067851867	2.1841	1.83949	5.536496667	2.939156667	1.917233333	0.355874
Prr3	15.13683333	20.28656667	23.8936	19.27066667	19.365	19.38576667	18.5474
Prr5	13.73283333	6.021623333	4.890493333	6.396103333	12.44706667	11.13356667	10.81812333
Prrc2a	120.4783333	144.7083333	156.195	152.763	138.845	153.648	126.4756667
Prrc2b	47.57796667	53.88856667	58.23596667	46.4056	54.7001	52.2498	62.91636667
Prrc2c	30.4173	45.80893333	61.368	52.61243333	53.43076667	45.50366667	112.865
Prrg2	17.42736667	4.469426667	6.658756667	6.115716667	5.413296667	4.045003333	6.946583333
Prrg3	1.567377333	8.373956667	8.565166667	6.673693333	6.7176	5.92074	2.410906667
Prss12	2.297693333	4.43788	3.91823	4.559026667	0.538033667	0.379003667	0.546892667
Prss16	0.469528667	3.298753333	7.905136667	4.791923333	3.721676667	3.968346667	1.536646667
Prss23	434.5213333	15.025	7.4192	12.27023333	5.03651	4.218053333	7.61179
Prss32	0.099591233	0.909061867	1.978604667	7.367683333	17.40913333	9.217496667	1.5527073
Prss35	13.79023333	18.99443333	8.754703333	7.22932	2.27881	5.008126667	1.635319667
Prss36	4.353686667	17.79607	23.5828	32.7295	45.67606667	39.26436667	19.78126667
Prss42	0.048067667	0.081842167	0.021206567	0.069586467	0.294799333	2.06111	2.650613333
Prss8	0.0	0.033103333	1.088488333	1.402893667	3.707453333	4.090063333	5.38142
Prtg	0.096233833	0.289564	0.143079667	0.296822	1.58006	0.635862667	16.67603333
Prune2	2.65332	0.547521	0.235146333	0.401972333	0.416263333	0.371388667	2.705703333
Prx	4.80146	125.0603333	112.2763333	67.08083333	56.32216667	42.6885	3.518553333
Psap	539.0346667	92.89896667	101.387	86.7541	88.68563333	99.012	130.0043333
Psat1	301.3296667	266.6833333	217.3143333	256.1266667	285.3696667	350.0643333	331.6866667
Psd3	5.58839	0.917568	0.35907	0.491978	0.371171667	0.217417	1.004075667
Psd4	2.520036667	0.259588	1.704258667	2.996436667	4.94914	2.937243333	5.532183333
Pskh1	19.85736667	19.228	17.29856667	13.6225	12.1366	12.82536667	12.2082
Psma1	140.6953333	219.109	203.4186667	209.054	190.943	187.3646667	195.3566667
Psma2	285.724	267.1216667	229.146	280.3463333	255.109	265.4356667	268.4733333
Psma3	237.1586667	195.5326667	200.3483333	239.2183333	212.317	223.7293333	218.639
Psma4	199.9476667	197.3553333	162.1466667	174.7963333	164.204	176.724	211.6276667
Psma5	80.09573333	126.8763333	104.01	129.106	111.7496667	107.3866667	112.2106667
Psma7	278.6313333	346.4626667	301.665	337.8136667	326.6653333	319.1683333	291.2593333
Psma8	0.750642333	0.529325	0.297829667	0.267716333	0.132206333	1.045780333	5.644606667
Psmb10	11.5179	11.4637	11.29826667	13.11826667	25.83913333	26.40123333	69.86646667
Psmb2	194.4683333	186.2976667	168.3276667	206.7473333	190.7906667	193.065	202.018
Psmb4	540.5266667	570.7813333	494.452	623.8323333	546.754	599.6496667	518.1403333
Psmb8	1.028325667	0.135492667	0.165638233	0.150045	3.470986667	1.984986667	49.90253333
Psmb9	0.733581333	0.818137333	0.902199	0.345121333	1.357432333	1.84367	17.78863333
Psmc1	164.461	224.0356667	182.9376667	210.6163333	194.582	213.0976667	168.4856667
Psmc2	119.4573333	104.28	84.41963333	113.1226667	95.75913333	85.7412	102.7306667
Psmc3	316.513	242.4566667	195.5773333	249.0496667	235.1533333	206.9883333	244.0523333
Psmc4	158.6656667	154.7893333	127.58	168.8533333	146.1823333	137.5216667	160.3293333
Psmc5	157.9373333	154.4993333	132.0396667	192.5946667	210.6723333	201.9786667	255.893
Psmc6	141.5356667	133.5263333	120.7913333	134.2903333	120.4113333	135.508	148.7013333
Psmd1	112.2906667	112.2063333	101.377	117.7266667	112.794	111.1796667	176.7433333
Psmd10	22.64286667	19.08063333	14.52883333	16.4251	19.43406667	19.87396667	19.5335
Psmd12	104.149	117.1316667	104.8863333	136.326	150.1926667	147.6473333	202.7323333
Psmd14	174.7853333	175.2033333	162.4483333	192.5346667	179.6986667	186.6483333	165.707
Psmd5	86.67783333	50.25833333	46.97666667	38.7939	39.2574	45.3196	59.7404
Psmd7	169.3763333	166.468	147.713	164.358	157.2913333	150.296	139.7683333
Psmd8	378.5853333	191.3526667	170.8936667	207.62	202.4733333	198.1703333	107.6283333
Psme1	48.99236667	50.2654	54.6717	47.9109	66.6751	72.8047	154.311
Psme2	103.4917667	54.32363333	53.40333333	59.60336667	67.98936667	65.43366667	267.9926667
Psme3	105.0529333	140.6893333	146.6886667	174.3673333	199.8203333	193.0223333	192.299
Psme4	35.0179	34.12673333	42.37953333	46.55476667	56.79536667	60.92213333	94.3308
Psmf1	23.008	27.62606667	27.0578	29.08083333	32.42843333	31.76206667	33.459
Psmg1	31.92533333	49.17493333	49.78686667	55.1406	58.50993333	64.04886667	79.7662
Psmg3	28.069	44.92663333	37.87296667	43.70143333	49.22136667	51.88276667	29.69626667
Psmg4	17.13796667	52.93656667	46.94466667	60.2146	70.7468	65.0366	29.0095
Psors1c2	0.358963	0.172572667	0.657400667	1.844516667	4.791273333	2.059346667	9.42751
Pspc1	28.11013333	46.96536667	63.22036667	56.10826667	42.44473333	31.48316667	63.9902
Psph	47.16643333	18.93176667	19.40136667	21.79783333	29.76176667	50.04346667	28.19103333
Psrc1	96.60176667	237.857	279.2383333	229.619	225.585	258.864	99.86143333
Pstk	36.21706667	29.2	35.407	29.27016667	34.6312	40.98486667	41.7636
Pstpip1	6.16842	0.289768333	0.389466333	0.424247667	1.115316667	0.597018333	1.882353333
Pstpip2	1.79578	4.823916667	6.1377	5.196036667	2.548426667	1.506523333	2.472196667
Ptbp1	398.9306667	664.3623333	565.2713333	564.9456667	433.2593333	396.8313333	547.0436667
Ptbp2	9.527956667	16.189	18.43793333	16.19013333	20.2308	13.7197	24.1176
Ptcd3	42.24006667	75.20526667	73.29923333	80.3668	74.44876667	63.0794	73.3729
Ptch2	0.168182	2.97605	3.100573333	5.1515	10.03259667	7.207306667	5.5127
Ptdss1	34.39096667	19.05986667	15.82203333	17.7756	15.20303333	13.71996667	13.80696667
Ptdss2	21.65543333	17.76133333	16.651	18.35606667	20.33743333	25.16286667	37.73553333
Pten	26.95833333	31.45296667	37.37296667	26.7234	21.96316667	20.4032	24.96313333
Pter	22.86483333	29.65386667	22.71423333	12.76323333	12.24113333	13.9502	8.831773333
Ptges3	63.2466	93.1382	95.90966667	123.581	106.9326667	115.3283333	136.015
Ptgfrn	37.28033333	48.74683333	56.51996667	55.5126	73.54656667	62.87993333	22.85406667
Ptgis	10.03166667	0.326049	0.432431333	0.55771	1.99271	4.92161	9.55022
Ptgr1	28.06956667	4.177866667	4.623673333	10.96363667	5.990836667	6.455243333	12.60056667
Ptgr2	16.28933333	19.63456667	22.08063333	17.46766667	20.93523333	22.19723333	15.44726667
Ptgs1	24.40583333	0.0824486	0.842836333	0.752729333	1.181906667	0.483469667	2.57935
Ptk2b	14.07856667	9.260453333	13.48066667	14.07283333	12.48543333	15.07756667	6.517986667
Ptk7	94.88613333	85.73963333	73.25113333	50.19576667	48.3965	44.83806667	54.451
Ptma	321.8706667	948.3133333	877.449	936.633	736.414	832.0243333	1236.09
Ptms	476.9096667	205.0676667	226.0013333	194.5536667	216.6736667	211.9653333	88.75246667
Ptn	55.59783333	0.980449667	0.486048333	0.237633	0.136058667	0.086416867	1.51482
Ptov1	165.3756667	113.035	110.1263333	82.43566667	85.19323333	81.36676667	106.019
Ptp4a2	174.778	125.7196667	118.8016667	106.7373333	100.2221333	97.7601	140.1106667
Ptp4a3	24.43676667	82.6595	86.67216667	72.58846667	61.84613333	58.69783333	8.320996667
Ptpdc1	6.19112	7.2764	9.850003333	10.09051	9.579586667	9.02952	2.05205
Ptpla	57.33936667	10.05869	6.627923333	9.541256667	7.43098	8.277863333	6.427223333
Ptplad1	33.42373333	24.8578	23.04363333	23.02826667	25.0667	21.5456	20.06523333
Ptplad2	13.94263333	0.477876667	0.440831	0.52096	0.568804	0.662058667	0.755502
Ptplb	7.107963333	9.132236667	7.453746667	8.906016667	6.42288	7.037153333	10.04106
Ptpmt1	57.57203333	38.08266667	30.0973	35.86006667	29.5782	24.38013333	15.38373333
Ptpn11	75.22463333	39.77546667	35.83866667	32.91006667	30.7037	29.00363333	28.2782
Ptpn13	3.326246667	0.954421333	2.041123333	2.75566	4.67772	3.629613333	11.7441
Ptpn14	28.26706667	43.43513333	54.0239	37.1626	28.0657	27.8954	17.99276667
Ptpn2	24.71173333	31.275	35.6944	44.52066667	41.0248	42.58246667	46.964
Ptpn23	29.7484	13.74066667	14.6897	14.26926667	15.82063333	14.83426667	18.65286667
Ptpn3	2.728006667	8.296616667	10.2868	11.1305	9.1447	8.75475	9.643116667
Ptpn6	0.852093333	4.066386667	6.828613333	7.629153333	8.596516667	6.95212	20.13596667
Ptpn9	45.18556667	23.96	19.74223333	15.43603333	12.7106	10.91993333	8.797843333
Ptprb	3.98142	0.134377867	0.039819033	0.052003	0.042465533	0.038413867	0.0987265
Ptprd	6.75191	0.412912	0.564729	1.231317667	3.92605	3.623736667	0.915021
Ptpre	4.14563	1.830346667	2.45486	1.4783	1.534606667	0.935976667	0.305538333
Ptprf	22.3348	76.26356667	81.74156667	84.914	89.99976667	76.66613333	63.3893
Ptprg	50.5075	29.06863333	27.1268	22.70623333	23.18736667	20.27203333	18.9993
Ptprk	20.7848	13.10086667	18.1923	21.2686	14.35346667	11.7266	10.04526333
Ptprm	13.16766667	4.30882	1.32834	0.892270333	0.399527667	0.300906333	1.058258333
Ptprn	35.05586667	0.171129367	0.0876782	0.686655667	2.33331	3.19273	6.36724
Ptprn2	0.033913033	1.454876667	3.76301	3.568976667	3.432683333	1.24596	0.239197
Ptprs	37.25866667	33.4759	44.37366667	35.97846667	42.42893333	37.8811	27.561
Ptprz1	2.06797	3.072203333	6.304703333	3.52553	2.57219	2.172466667	0.268969333
Ptrf	403.0076667	297.8066667	163.479	83.33763333	91.66216667	128.278	17.81996667
Ptrh2	12.0414	17.1749	16.60233333	18.18366667	20.8762	13.0698	16.8034
Ptx3	39.63316667	6.809063333	0.559510333	1.487779333	0.361833	0.285522333	0.3032939
Pum1	22.16086667	34.63283333	37.9759	37.142	33.07813333	26.3179	48.48873333
Purg	5.57818	3.027306667	2.694553333	2.022	2.77481	3.002296667	3.936146667
Pus10	13.78333333	31.49513333	40.30916667	43.1444	59.36473333	47.0586	39.22626667
Pus3	7.008316667	16.0005	15.38793333	18.6462	17.33266667	13.483	9.971906667
Pus7	20.77006667	39.28343333	54.3205	43.55893333	50.42326667	48.16403333	38.8945
Pus7l	4.98268	8.16021	6.833276667	10.4412	9.036286667	9.412016667	5.758746667
Pvrl1	10.26373333	2.916636667	5.85283	10.64476667	10.28746667	7.050286667	4.816806667
Pvrl2	32.4583	8.78712	12.3022	13.0111	15.41586667	22.74413333	41.3284
Pvrl3	57.27033333	20.289	16.6257	20.97746667	15.8886	14.03353333	17.90996667
Pvrl4	0.124249833	0.433676333	2.860016667	10.19638667	7.53922	3.70744	1.268524667
Pwp1	39.81243333	71.67216667	70.18346667	69.57213333	65.74343333	60.6433	64.4685
Pwp2	15.16613333	24.54693333	22.45986667	29.0677	26.78313333	23.8501	27.41056667
Pwwp2a	9.950746667	28.6	38.89966667	40.92606667	43.46176667	40.73446667	40.22643333
Pwwp2b	12.44363333	1.152838667	0.756277	1.279493333	2.252616667	3.742863333	4.05043
Pxdn	58.2464	50.56066667	33.63043333	17.23586667	15.33716667	16.54433333	17.90386667
Pxmp2	1.85175	7.926883333	6.27912	7.94471	6.45754	9.856343333	11.47023333
Pxmp4	9.130916667	6.64663	6.93009	5.357236667	4.463676667	5.170536667	4.108076667
Pxn	29.19936667	15.10633333	12.72956667	10.26293333	14.47686667	13.6997	19.00956667
Pycard	0.498188	0.934525	2.194263333	2.148656667	5.724593333	8.271596667	14.33726667
Pycr1	28.71436667	10.32055667	18.6796	13.5421	32.9397	60.25113333	39.5383
Pycr2	44.726	74.8192	73.60356667	90.76643333	102.7522	122.366	105.8941333
Pycrl	28.41336667	37.211	32.4579	32.59966667	36.11383333	39.60913333	21.45753333
Pygb	59.06063333	26.74976667	18.2972	18.79343333	23.88656667	24.11676667	25.13106667
Pygl	2.357966667	6.9231	11.51496667	5.794976667	6.731706667	4.446566667	6.199116667
Pyroxd1	9.63117	7.589913333	7.075163333	9.48592	7.01204	6.601136667	10.20518667
Qars	128.5453333	135.278	141.8933333	166.0626667	169.1386667	151.21	137.9923333
Qk	40.37816667	48.14523333	47.828	41.868	35.32096667	37.1696	53.71943333
Qprt	0.0148088	0.015119267	0.0158597	0.033531533	0.499413667	0.886061667	6.36804
Qrich2	0.055674667	0.014291433	0.956214333	1.349741667	7.046696667	2.489533333	0.544392333
Qrsl1	6.973833333	8.204673333	8.860553333	13.52763333	13.66543333	14.4219	15.69806667
Qser1	7.159343333	29.4476	31.83763333	27.5512	21.45133333	15.0074	17.484
Qsox1	214.1256667	26.38803333	20.7932	28.85643333	50.9195	49.2206	33.5761
Qsox2	14.4245	18.7471	17.33803333	18.32336667	20.64903333	20.63543333	9.77918
Qtrt1	17.3059	26.20823333	24.8685	27.41803333	30.74653333	28.4685	22.05256667
Qtrtd1	15.5861	68.02906667	86.68326667	90.61003333	87.20326667	57.98116667	49.51996667
R3hdm1	14.17313333	23.44963333	29.52756667	25.6244	26.0742	28.4733	31.59073333
Rab11a	351.3303333	175.0903333	165.6353333	183.4813333	203.729	193.0516667	167.0563333
Rab11b	54.92036667	40.27003333	42.1349	44.67546667	43.138	35.5003	38.35303333
Rab11fip1	1.064851667	2.30667	3.313303333	4.9845	4.342953333	4.475176667	5.813503333
Rab11fip2	3.883356667	7.54722	7.891776667	4.737516667	3.81793	3.316713333	3.016476667
Rab11fip3	12.73496667	8.00199	7.49654	6.902446667	9.61854	9.814026667	9.093833333
Rab11fip5	22.10813333	6.70874	4.406426667	7.291233333	9.91285	11.80513333	2.416083333
Rab13	20.53653333	12.2624	9.23291	3.263146667	3.806733333	4.30436	6.496413333
Rab14	89.72163333	76.51463333	77.73626667	68.124	58.53083333	60.42043333	56.1938
Rab15	3.16093	1.103995	3.407326667	3.991216667	6.524873333	5.22599	7.14078
Rab18	125.0406667	60.00083333	59.5406	54.76186667	60.8736	65.05233333	66.7058
Rab20	2.51258	0.486254333	0.209679867	0.245925667	0.700740667	0.575621333	2.96943
Rab22a	22.45796667	9.90297	9.027803333	10.33768	9.170993333	6.449466667	6.30531
Rab23	34.04093333	15.79203333	15.38973333	14.2524	14.75613333	17.41206667	23.94766667
Rab25	0.049255667	0.413084333	8.915173333	20.51716667	27.86786667	17.45696667	12.25670667
Rab27b	5.004273333	0.284379333	0.082911233	0.335971333	0.238620333	0.082868167	0.216603333
Rab28	26.5186	26.4162	25.59673333	33.27486667	27.1428	28.38193333	14.96303333
Rab2b	27.4049	13.38333333	7.7209	9.57597	8.008636667	10.35805333	13.1335
Rab30	9.546626667	12.65323333	12.051	8.509543333	5.50357	3.909686667	2.08731
Rab32	21.3199	23.15923333	11.5972	10.48558667	2.57295	2.175536667	1.006123667
Rab33b	12.17593333	3.75905	3.595313333	2.715366667	2.753913333	2.330313333	2.848953333
Rab34	146.017	55.90133333	32.14796667	14.33246667	22.79253333	26.96143333	52.3231
Rab3a	7.967043333	3.535716667	3.424856667	2.7691	4.421806667	4.7613	1.059213667
Rab3gap2	18.71456667	10.31333	13.20673333	15.18463333	19.69223333	18.77026667	15.77366667
Rab40c	28.0274	31.57036667	28.1515	26.34433333	26.76133333	28.03106667	20.35293333
Rab43	18.441	3.47488	3.05176	3.136666667	2.816656667	4.202966667	3.172966667
Rab5a	46.16713333	22.3446	24.3072	26.91906667	23.71966667	25.41853333	37.22333333
Rab7	267.6783333	158.6163333	150.634	170.4603333	147.9923333	150.45	138.4526667
Rab7l1	10.41088333	14.3315	10.11783667	4.72484	3.827843333	4.994313333	5.224846667
Rab8b	14.13693333	13.37876667	10.79463333	8.451906667	13.12686667	12.14116667	5.544103333
Rabac1	91.58146667	32.5102	37.54896667	31.09216667	46.80066667	50.32793333	29.13896667
Rabep1	31.1058	27.5179	30.00166667	27.6386	33.66126667	30.97093333	33.03683333
Rabep2	14.5833	9.55014	9.72231	9.104103333	8.50587	8.74606	8.929363333
Rabepk	41.5783	36.70573333	34.09153333	23.56433333	32.6134	37.8184	25.07313333
Rabgap1	29.88606667	21.8632	25.56593333	24.63166667	25.02633333	21.81083333	22.0212
Rabgap1l	7.46984	4.66483	5.537436667	3.505226667	3.511006667	3.787796667	5.526546667
Rabggta	10.81625	17.24033333	25.70743333	31.0237	34.05286667	41.90953333	23.80573333
Rac3	16.96906667	7.450746667	49.80416667	138.944	187.284	143.488	24.04876667
Racgap1	37.31576667	80.72596667	81.3069	80.54213333	84.94216667	85.80263333	66.432
Rad1	14.41163333	36.87386667	39.71696667	40.9629	40.98023333	52.0809	38.66446667
Rad17	14.4828	14.72696667	14.17793333	16.52793333	14.75046667	15.63396667	18.92893333
Rad18	11.0499	25.5459	28.25563333	24.64436667	22.3515	23.32056667	20.88246667
Rad21	55.95033333	135.621	126.006	104.082	95.2014	103.1473333	104.8638667
Rad23a	77.50613333	111.9653333	108.2213333	93.2836	107.534	125.8216667	91.3597
Rad51	12.0317	56.56116667	58.76843333	49.98806667	48.95713333	60.65776667	69.85363333
Rad51ap1	6.07906	26.08433333	32.7312	34.2152	30.51733333	34.24483333	24.02166667
Rad51c	1.61095	3.445123333	3.55251	3.87615	6.415343333	9.445066667	20.4698
Rad52	13.43353333	14.5417	17.66083333	15.2223	13.27536667	11.69683333	13.84973333
Rad54b	3.982236667	14.7306	24.1813	20.0322	19.29343333	23.97546667	35.67426667
Rad54l	4.693023333	19.48676667	23.5899	20.56153333	22.8115	23.29443333	24.82053333
Rad9b	0.908439	1.84402	3.495656667	2.74586	6.3221	7.959163333	5.83922
Radil	6.406096667	18.0792	11.6587	7.734983333	8.075116667	13.67443333	5.63642
Rae1	51.2928	69.70346667	81.58356667	99.09293333	116.5856667	111.6363333	101.705
Raf1	47.905	62.03976667	68.94333333	70.65056667	62.13586667	58.91273333	56.61003333
Rai1	15.10286667	15.44706667	17.59316667	15.14523333	14.32216667	12.80246667	20.4623
Rai14	75.80773333	70.9619	65.8218	46.86086667	30.29413333	32.89783333	30.3628
Ralb	70.51813333	33.52376667	31.1472	28.35373333	26.32763333	26.7978	38.85596667
Ralbp1	27.75403333	22.69016667	21.16146667	23.98176667	26.12856667	27.0915	29.7649
Ralgapa1	5.895596667	11.45446667	15.7469	13.88046667	12.93	10.66343333	8.06772
Ralgds	12.3518	8.029356667	16.1431	11.53363333	10.41452333	13.62963333	14.34883333
Ramp2	1.261652333	14.8596	7.240126667	4.607213333	15.77606667	15.31316667	13.89426667
Ran	234.104	356.544	289.8823333	342.3233333	313.889	330.4583333	296.9346667
Ranbp1	254.5853333	384.7826667	354.809	422.2836667	372.0523333	371.3093333	363.189
Ranbp17	2.219806667	3.53431	2.965543333	2.201883333	2.417343333	5.454416667	17.8699
Ranbp2	29.94763333	28.8235	33.63986667	29.6817	26.406	22.68873333	42.72203333
Ranbp3	48.5762	55.0048	49.93916667	57.26233333	51.24383333	48.95613333	45.27203333
Ranbp9	26.43743333	23.89816667	22.66873333	26.9369	24.96023333	21.28966667	20.4588
Rangrf	25.7242	41.03376667	59.93213333	90.78996667	108.8936667	96.31693333	67.46756667
Rap1a	22.1516	27.65773333	32.24646667	35.8225	29.5823	26.71526667	15.7449
Rap1b	149.444	68.1613	56.92383333	75.2656	73.17126667	65.2886	76.61996667
Rap1gap2	12.1164	27.95056667	14.49283333	8.92782	17.30373333	10.26663667	1.62251
Rap2c	28.9545	17.42473333	16.55913333	15.28716667	13.44866667	13.05816667	16.58213333
Rapgef1	43.14543333	36.758	32.20886667	37.35096667	34.09736667	28.83176667	28.81766667
Rapgef3	7.029186667	1.364100333	1.696933333	1.98877	1.43229	1.313661667	1.876029
Rapgef4	0.271339333	22.68306667	25.23996667	21.54283333	16.64573333	12.94293333	0.316458
Rapgef6	7.37136	12.22496667	11.45156667	11.13359	11.83703333	8.449886667	15.48186667
Rars	128.822	102.5969667	94.66603333	119.6743333	131.427	123.5133333	160.8963333
Rars2	19.5046	34.67406667	34.33786667	33.79963333	37.02453333	37.1921	37.12773333
Rasa1	77.52146667	34.5257	36.5449	39.79006667	34.5125	31.16143333	38.96043333
Rasa2	9.4543	6.12725	8.129126667	7.51778	7.396263333	6.785403333	5.75428
Rasa3	32.5325	7.51047	4.244413333	2.268816667	2.593316667	3.613346667	2.5274
Rasal2	9.99511	4.444956667	6.049296667	5.387146667	5.4845	5.17522	8.204903333
Rasgrp1	0.714660667	0.444105667	0.698595	4.016363333	8.823226667	9.082073333	2.0874
Rasgrp2	1.074167	0.7107	0.707610333	0.727986	3.243406667	6.848816667	49.1794
Rasgrp3	13.2523	0.067313967	0.045940167	0.218634	0.095255233	0.0533786	1.276285
Rasl11a	6.197553333	3.270473333	2.085966667	2.97036	3.47034	3.442763333	1.435873333
Rasl11b	5.69454	1.041131333	0.917804667	0.884762	1.10161	2.159793333	2.931093333
Rassf3	14.218	16.31213333	13.35883333	10.04875	15.4106	16.40256667	13.8972
Rassf5	4.932183333	0.227683333	0.491542333	0.394964333	0.334363	0.332823667	1.222026667
Rassf6	5.933393333	0.046242433	0.389686333	0.941387	2.00688	2.773933333	2.7446
Rassf7	12.06833333	12.2224	16.38536667	17.1013	19.46906667	18.47656667	17.9619
Rassf8	8.832376667	3.06324	1.647903333	2.283919667	1.831759667	2.568813333	0.974725333
Raver1	29.64416667	54.04923333	53.05146667	60.5207	54.84543333	41.36093333	46.56933333
Rb1cc1	63.69873333	20.6696	25.8532	21.79823333	20.22303333	19.52676667	34.30536667
Rbak	4.98113	6.345333333	7.849583333	7.17978	5.446003333	4.491086667	4.419063333
Rbbp4	167.2516667	372.825	288.981	228.559	192.7256667	208.9043333	215.6286667
Rbbp6	23.2701	34.7408	47.06363333	45.45596667	35.1319	27.63643333	40.33073333
Rbbp7	219.94	304.604	280.634	273.0673333	238.244	235.3493333	274.4823333
Rbfox2	51.4935	35.29736667	34.29393333	29.58673333	32.43903333	28.97783333	17.76613333
Rbl1	4.768203333	12.7054	11.74796667	9.497873333	7.395973333	7.464473333	9.061493333
Rbm10	15.68943333	33.53186667	30.09923333	30.6584	30.75523333	27.80826667	31.0408
Rbm12	11.73065	28.6429	33.89826667	24.9847	21.69213333	16.41773333	31.14186667
Rbm14	18.9369	39.67136667	36.77423333	38.43646667	35.02916667	31.00383333	32.3447
Rbm15	4.97577	6.95983	8.53858	7.10596	6.165616667	5.560876667	14.07233333
Rbm15b	8.449316667	5.223186667	3.361586667	6.584896667	5.793273333	3.783103333	0.952964333
Rbm17	133.0156667	168.368	173.7296667	185.7583333	159.926	182.3416667	165.8366667
Rbm19	17.46163333	18.90593333	16.50213333	23.90923333	22.44226667	18.997	20.17926667
Rbm20	0.730568	4.169	6.756783333	5.077143333	7.40903	6.491943333	1.37006
Rbm22	34.7934	51.32563333	50.84863333	55.55903333	48.77656667	46.51556667	41.5557
Rbm24	0.241278333	2.48357	3.856823333	7.186256667	10.40211667	7.183326667	0.849363667
Rbm25	45.5342	65.90613333	76.27366667	81.04986667	67.22956667	59.866	76.0033
Rbm26	20.86943333	33.0241	44.4962	35.919	35.30343333	43.8475	47.0879
Rbm27	10.48365667	18.02733333	20.98883333	22.05103333	20.6459	18.5103	24.32593333
Rbm3	177.19	273.6853333	225.64	227.9386667	171.88	157.032	90.80446667
Rbm33	13.1375	24.32053333	28.4329	32.42136667	28.13506667	26.0827	30.3713
Rbm34	11.6073	14.42173333	15.1872	18.53723333	15.6937	14.35663333	16.01653333
Rbm38	13.25106	59.7833	50.7463	44.18123333	58.62083333	56.22136667	52.89303333
Rbm39	151.9283333	182.541	226.1693333	210.1996667	166.3923333	176.525	270.6453333
