Source,Target
Cnot2,Bptf
Cnot2,Zfp110
Cnot2,Trim33
Cnot2,Prkdc
Cnot2,Srebf2
Cnot2,Thoc1
Cnot2,Trp53bp1
Cnot2,Bdp1
Cnot2,Zfp1
Cnot2,Rtf1
Cnot2,Zfp292
Cnot2,Zfp26
Cnot2,Gtf2e1
Cnot2,Taf13
Cpsf6,Dmtf1
Cpsf6,Crebzf
Cpsf6,Pnn
Cpsf6,Bcor
Cpsf6,Zfp143
Cpsf6,Zzz3
Cpsf6,Hnrnpk
Cpsf6,Pbrm1
Cpsf6,Nfyb
Cpsf6,Zfp280c
Cpsf6,Hmgb1
Cpsf6,Mysm1
Cpsf6,Ctcf
Cpsf6,Lin54
Cpsf6,Thoc1
Cpsf6,Sp1
Cpsf6,Hnrnpab
Cpsf6,Hdac2
Cpsf6,Zfml
Cpsf6,Mga
Cpsf6,Snapc3
Cpsf6,Fubp1
Cpsf6,Zfx
Cpsf6,Zfp292
Cpsf6,Zfp26
Cpsf6,Bclaf1
Cpsf6,Tardbp
Cpsf6,Sfpq
Cpsf6,Zfp451
Cpsf6,Taf1
Cul1,Gtf2b
Cul1,Trim33
Cul1,Zfp326
Cul1,Trp53bp1
Cul1,Zc3h8
Cul1,Rtf1
Ddx39b,Smarce1
Ddx39b,Taf1c
Ddx42,Ubp1
Ddx42,Dmtf1
Ddx42,Zfp384
Ddx42,Bptf
Ddx42,Phf21a
Ddx42,Trim33
Ddx42,Trp53bp1
Ddx42,Bdp1
Ddx42,Zfp1
Ddx42,Fubp1
Ddx42,Rtf1
Dek,Cbfb
Dek,Bcor
Dek,Zzz3
Dek,Hnrnpk
Dek,Nono
Dek,Hmgb1
Dek,Zfp711
Dek,Sarnp
Dek,Ctcf
Dek,Lin54
Dek,Sp1
Dek,Hnrnpab
Dek,Fubp1
Dek,Rtf1
Dek,Zfp292
Dek,Zfp26
Dek,Bclaf1
Dek,Tardbp
Dek,Sfpq
Dhx15,Rybp
Dhx15,Rps3
Dhx15,Zfp322a
Dhx15,Ubp1
Dhx15,Gtf2b
Dhx15,Erf
Dhx15,Cbfb
Dhx15,Drap1
Dhx15,Edf1
Dhx15,Bcor
Dhx15,Smarce1
Dhx15,Zzz3
Dhx15,Hnrnpk
Dhx15,Pbrm1
Dhx15,Zfp280c
Dhx15,Nono
Dhx15,Zfp524
Dhx15,Bptf
Dhx15,Nr1d1
Dhx15,Kdm2b
Dhx15,Trim33
Dhx15,Zfp329
Dhx15,Zfp326
Dhx15,Atf1
Dhx15,Adnp2
Dhx15,Prkdc
Dhx15,Gmeb1
Dhx15,Lass5
Dhx15,Ctcf
Dhx15,Yy1
Dhx15,Thoc1
Dhx15,Trp53bp1
Dhx15,Hdac2
Dhx15,Rbbp5
Dhx15,Fubp1
Dhx15,Rtf1
Dhx15,Zfp292
Dhx15,Zfp26
Dhx15,Tardbp
Dhx15,Rxra
Dhx15,Zfp422
Dhx15,Smad2
Dhx15,Sfpq
Dhx15,Taf13
Dhx15,Irf3
Dhx15,Zfp451
Dhx15,Taf1
Dock11,Stat5a
Dock11,Rybp
Dock11,Ubp1
Dock11,Pias1
Dock11,Gtf2b
Dock11,Cbfb
Dock11,Zbtb1
Dock11,Bcor
Dock11,Nfyc
Dock11,Nono
Dock11,Bptf
Dock11,Phf21a
Dock11,Creb1
Dock11,Kdm5c
Dock11,Yy1
Dock11,Grlf1
Dock11,Aebp2
Dock11,Bdp1
Dock11,Foxn2
Dock11,Zfp292
Dock11,Zfp26
Eif3e,Rbck1
Eif3e,Rps3
Eif3e,Zfp46
Eif3e,Cbfb
Eif3e,Zfp384
Eif3e,Smarce1
Eif3e,Zzz3
Eif3e,Hnrnpk
Eif3e,Bptf
Eif3e,Nr1d1
Eif3e,Trim33
Eif3e,Atf1
Eif3e,Thoc1
Eif3e,Msl3
Eif3e,Arnt
Eif3e,E2f4
Eif3e,Rtf1
Eif3e,Zfp26
Eif3e,Taf13
Eif3f,Rps3
Eif3f,Csda
Eif3f,Cbfb
Eif3f,Smarce1
Eif3f,Hnrnpk
Eif3f,Ncoa2
Eif3f,Nono
Eif3f,Phf21a
Eif3f,Gmeb1
Eif3f,Lass5
Eif3f,Patz1
Eif3f,Rtf1
Eif3f,Zfp26
Eif3f,Taf1c
Fam76b,Tcf12
Fam76b,Ubp1
Fam76b,Pias1
Fam76b,Crebzf
Fam76b,Pnn
Fam76b,Zbtb1
Fam76b,Bcor
Fam76b,Zfp143
Fam76b,Zzz3
Fam76b,Zfp280c
Fam76b,Mysm1
Fam76b,Kdm3a
Fam76b,Lin54
Fam76b,Sp1
Fam76b,Fubp1
Fam76b,Zfx
Fam76b,Hltf
Fam76b,Zfp292
Fam76b,Zfp26
Fam76b,Tardbp
Fam76b,Taf4a
Fam76b,Zfp217
Fip1l1,Ing2
Fip1l1,Pias1
Fip1l1,Dmtf1
Fip1l1,Crebzf
Fip1l1,Zbtb1
Fip1l1,Zfp384
Fip1l1,Zzz3
Fip1l1,Hnrnpd
Fip1l1,Bptf
Fip1l1,Phf21a
Fip1l1,Trim33
Fip1l1,Zfp329
Fip1l1,Prkdc
Fip1l1,Ncor1
Fip1l1,Yy1
Fip1l1,Thoc1
Fip1l1,Aebp2
Fip1l1,Trp53bp1
Fip1l1,Bdp1
Fip1l1,Carhsp1
Fip1l1,Zfp1
Fip1l1,Fubp1
Fip1l1,Rtf1
Fip1l1,Zfp292
Fip1l1,Zfp26
Fip1l1,Zfp451
Fubp1,Dmtf1
Fubp1,Ahctf1
Fubp1,Crebzf
Fubp1,Pnn
Fubp1,Zzz3
Fubp1,Pbrm1
Fubp1,Zfp280c
Fubp1,Zfp280d
Fubp1,Bptf
Fubp1,Mysm1
Fubp1,Kdm3a
Fubp1,Ctcf
Fubp1,Lin54
Fubp1,Thoc1
Fubp1,Bdp1
Fubp1,Zfml
Fubp1,Mga
Fubp1,2810403A07Rik
Fubp1,5830418K08Rik
Fubp1,Atr
Fubp1,AU019823
Fubp1,Baz2b
Fubp1,BC016423
Fubp1,Birc6
Fubp1,Bod1l
Fubp1,Cdc40
Fubp1,Cpsf7
Fubp1,Cspp1
Fubp1,Cstf3
Fubp1,Ctdspl2
Fubp1,Cwf19l2
Fubp1,Fgfr1op2
Fubp1,Gm17066
Fubp1,Gtf3c2
Fubp1,Hnrnpa2b1
Fubp1,Hnrnpr
Fubp1,Luc7l
Fubp1,Luc7l3
Fubp1,Matr3
Fubp1,Mbtd1
Fubp1,Mcmbp
Fubp1,Mir17hg
Fubp1,Morc3
Fubp1,Narg2
Fubp1,Nktr
Fubp1,Npat
Fubp1,Nup153
Fubp1,Nxf1
Fubp1,Pds5a
Fubp1,Phf14
Fubp1,Phf6
Fubp1,Phip
Fubp1,Prpf38a
Fubp1,Prpf38b
Fubp1,Prpf39
Fubp1,Prpf4b
Fubp1,Pwwp2a
Fubp1,Ranbp2
Fubp1,Rbm25
Fubp1,Rbm3
Fubp1,Rbm39
Fubp1,Rbm4
Fubp1,Rc3h2
Fubp1,Rictor
Fubp1,Rlf
Fubp1,Rnpc3
Fubp1,Rpl30
Fubp1,Rps6kb1
Fubp1,Rsrc2
Fubp1,Sf3b1
Fubp1,Sf3b3
Fubp1,Sfpq
Fubp1,Sfrs18
Fubp1,Smek2
Fubp1,Snrnp48
Fubp1,Spopl
Fubp1,Srek1
Fubp1,Srsf10
Fubp1,Srsf11
Fubp1,Srsf3
Fubp1,Srsf7
Fubp1,Tardbp
Fubp1,Thoc2
Fubp1,Tpp2
Fubp1,Trmt11
Fubp1,Trmt13
Fubp1,Trpc2
Fubp1,Trpm7
Fubp1,Ttc14
Fubp1,U2surp
Fubp1,Ube3a
Fubp1,Ythdc1
Fubp1,Zcchc11
Fubp1,Zcchc7
Fubp1,Zfp101
Fubp1,Zfp207
Fubp1,Zfp266
Fubp1,Zfp292
Fubp1,Zfp945
Fubp1,Zmym4
Fubp1,Zfp26
Fubp1,Bclaf1
Gm17066,Ubp1
Gm17066,Zfp280d
Gm17066,Zfp329
Gm17066,Zfp26
Gm17066,Tardbp
Hmgn2,Hnrnpk
Hmgn2,Pbrm1
Hmgn2,Hmgb1
Hmgn2,Hdac2
Hmgn2,Zfp26
Hmgn2,Sfpq
Hnrnpa0,Gli3
Hnrnpa0,Smarce1
Hnrnpa0,Hnrnpd
Hnrnpa0,Hnrnpk
Hnrnpa0,Nono
Hnrnpa0,Hmgb1
Hnrnpa0,Kdm2b
Hnrnpa0,Trim33
Hnrnpa0,Zfp329
Hnrnpa0,Zfp326
Hnrnpa0,Zfp354c
Hnrnpa0,Trp53bp1
Hnrnpa0,Hdac2
Hnrnpa0,Patz1
Hnrnpa0,Rtf1
Hnrnpa0,Zfp26
Hnrnpa0,Zfp422
Hnrnpa0,Smad2
Hnrnpa0,Sfpq
Hnrnpa0,Zfp451
Hnrnpa0,Ssbp2
Hnrnpa2b1,Ubp1
Hnrnpa2b1,Crebzf
Hnrnpa2b1,Pnn
Hnrnpa2b1,Zzz3
Hnrnpa2b1,Hnrnpk
Hnrnpa2b1,Zfp280c
Hnrnpa2b1,Nono
Hnrnpa2b1,Phf21a
Hnrnpa2b1,Rbmx
Hnrnpa2b1,Zfp329
Hnrnpa2b1,Zfp326
Hnrnpa2b1,Thoc1
Hnrnpa2b1,Zfp292
Hnrnpa2b1,Zfp26
Hnrnpa2b1,Tardbp
Hnrnpa2b1,Sfpq
Hnrnpa3,Zfp322a
Hnrnpa3,Ubp1
Hnrnpa3,Erf
Hnrnpa3,Drap1
Hnrnpa3,Edf1
Hnrnpa3,Zzz3
Hnrnpa3,Hnrnpk
Hnrnpa3,Pbrm1
Hnrnpa3,Nono
Hnrnpa3,Zfp524
Hnrnpa3,Atoh8
Hnrnpa3,Rbmx
Hnrnpa3,Zfp329
Hnrnpa3,Zfp326
Hnrnpa3,Atf1
Hnrnpa3,Hdac2
Hnrnpa3,Rbbp5
Hnrnpa3,Rtf1
Hnrnpa3,Zfp292
Hnrnpa3,Zfp26
Hnrnpa3,Tardbp
Hnrnpa3,Zfp422
Hnrnph1,Rps3
Hnrnph1,Zfp322a
Hnrnph1,Ubp1
Hnrnph1,Edf1
Hnrnph1,Zfp120
Hnrnph1,Zzz3
Hnrnph1,Hnrnpk
Hnrnph1,Pbrm1
Hnrnph1,Nono
Hnrnph1,Zfp524
Hnrnph1,Rbmx
Hnrnph1,Zfp326
Hnrnph1,Hdac2
Hnrnph1,Zfp26
Hnrnph1,Sfpq
Hnrnph3,Zfp329
Hnrnph3,Trp53bp1
Hnrnph3,Zbtb7b
Hnrnpk,Rps3
Hnrnpk,Zfp322a
Hnrnpk,Edf1
Hnrnpk,Zzz3
Hnrnpk,1110001J03Rik
Hnrnpk,Crat
Hnrnpk,Dnajc4
Hnrnpk,Fahd1
Hnrnpk,Retsat
Hnrnpk,Ptpmt1
Hnrnpk,Dgcr6
Hnrnpk,Optn
Hnrnpk,Cgrrf1
Hnrnpk,Pdk2
Hnrnpk,Hadha
Hnrnpk,Aup1
Hnrnpk,Rhbg
Hnrnpk,Gstm6
Hnrnpk,Agpat2
Hnrnpk,Trim14
Hnrnpk,Sco2
Hnrnpk,Msra
Hnrnpk,Actr3
Hnrnpk,Armcx2
Hnrnpk,Cacybp
Hnrnpk,Cbx3
Hnrnpk,Cct4
Hnrnpk,Cnpy4
Hnrnpk,Cntln
Hnrnpk,Ddx5
Hnrnpk,Dsel
Hnrnpk,Eid1
Hnrnpk,Elp2
Hnrnpk,Golga7
Hnrnpk,Gstcd
Hnrnpk,Hdac2
Hnrnpk,Hmgn1
Hnrnpk,Hnrnph2
Hnrnpk,Hnrnpr
Hnrnpk,Hspa14
Hnrnpk,Kbtbd2
Hnrnpk,Matr3
Hnrnpk,Morf4l2
Hnrnpk,Mrfap1
Hnrnpk,Nae1
Hnrnpk,Nap1l1
Hnrnpk,Nono
Hnrnpk,Oaz1
Hnrnpk,Parg
Hnrnpk,Pbrm1
Hnrnpk,Pogz
Hnrnpk,Poldip3
Hnrnpk,Ptma
Hnrnpk,Ran
Hnrnpk,Rbbp7
Hnrnpk,Rheb
Hnrnpk,Rlim
Hnrnpk,Rpl14
Hnrnpk,Rpl3
Hnrnpk,Rpl5
Hnrnpk,Rpl6
Hnrnpk,Rpl9
Hnrnpk,Rps11
Hnrnpk,Rps12
Hnrnpk,Rps27a
Hnrnpk,Rsbn1
Hnrnpk,Sf3b1
Hnrnpk,Sfpq
Hnrnpk,Ska2
Hnrnpk,Smchd1
Hnrnpk,Srsf3
Hnrnpk,Srsf6
Hnrnpk,Srsf7
Hnrnpk,Sumo1
Hnrnpk,Sumo2
Hnrnpk,Tbca
Hnrnpk,Tsn
Hnrnpk,Tuba1b
Hnrnpk,Tubb5
Hnrnpk,Vbp1
Hnrnpk,Wbp5
Hnrnpk,Wdr45l
Hnrnpk,Wsb1
Hnrnpk,Wtap
Hnrnpk,Ythdc1
Hnrnpk,Ywhaq
Hnrnpk,Zc3hav1l
Hnrnpk,Zfp251
Hnrnpk,Zfp26
Hnrnpk,Zfp451
Hnrnpk,Zranb2
Hnrnpk,Sra1
Hnrnpk,Zfp524
Hnrnpk,Zfp422
Hnrnpk,Mycl1
Hnrnpr,Zfp322a
Hnrnpr,Ash1l
Hnrnpr,Zzz3
Hnrnpr,Pbrm1
Hnrnpr,Zfp280d
Hnrnpr,Nono
Hnrnpr,Zfp524
Hnrnpr,Bptf
Hnrnpr,Zfp326
Hnrnpr,Hdac2
Hnrnpr,Zfp260
Hnrnpr,Zfp292
Hnrnpr,Zfp26
Hnrnpr,Smad5
Hnrpll,Rybp
Hnrpll,Smarce1
Hnrpll,Zfp524
Hnrpll,Zfp326
Hnrpll,Atf1
Hnrpll,Zfp711
Hnrpll,Rtf1
Hnrpll,Tardbp
Hnrpll,Sfpq
Ik,Pias1
Ik,Gtf2b
Ik,Vps72
Ik,Zfp93
Ik,Rnf10
Ik,Zbtb1
Ik,Zfp148
Ik,Zzz3
Ik,Zfp524
Ik,Zfp110
Ik,Trim33
Ik,Zfp329
Ik,Zfp326
Ik,Atf1
Ik,Thoc1
Ik,Trp53bp1
Ik,Sub1
Ik,Rtf1
Ik,Taf13
Kdm2b,Zzz3
Kdm2b,Kdm5b
Kdm2b,Trim27
Kdm2b,S100a1
Kdm2b,Aes
Kdm2b,Chpt1
Kdm2b,Sdhc
Kdm2b,Pdk2
Kdm2b,Hadha
Kdm2b,Sdc1
Kdm2b,Cebpa
Kdm2b,Map2k3
Kdm2b,1500011B03Rik
Kdm2b,2810021J22Rik
Kdm2b,8430410K20Rik
Kdm2b,Arxes1
Kdm2b,B630019K06Rik
Kdm2b,Bai3
Kdm2b,Cntnap2
Kdm2b,Cxxc4
Kdm2b,Edc3
Kdm2b,Efhc2
Kdm2b,Elp3
Kdm2b,Fam169a
Kdm2b,Fam18b
Kdm2b,Fkbp1b
Kdm2b,Glrb
Kdm2b,Gnat2
Kdm2b,Gpr85
Kdm2b,Gtdc2
Kdm2b,Insm1
Kdm2b,Mcart6
Kdm2b,Mtap9
Kdm2b,Nfasc
Kdm2b,Nup153
Kdm2b,Pak3
Kdm2b,Pogz
Kdm2b,Qsox2
Kdm2b,Rims3
Kdm2b,Rpn1
Kdm2b,Rsbn1
Kdm2b,Sall4
Kdm2b,Scg5
Kdm2b,Sdk2
Kdm2b,Sec23ip
Kdm2b,Sfpq
Kdm2b,Spc25
Kdm2b,Spcs3
Kdm2b,Srsf7
Kdm2b,Stau2
Kdm2b,Sumo1
Kdm2b,Syt13
Kdm2b,Terf2
Kdm2b,Tmem130
Kdm2b,Tmx1
Kdm2b,Trim33
Kdm2b,Trim9
Kdm2b,Trp53bp1
Kdm2b,Ucn3
Kdm2b,Upf3b
Kdm2b,Zcchc18
Kdm2b,Zdbf2
Kdm2b,Carhsp1
Kdm2b,Zfp26
Kdm2b,Taf12
Luc7l3,Dnmt3a
Luc7l3,Zfp322a
Luc7l3,Pnn
Luc7l3,Zfp148
Luc7l3,Zzz3
Luc7l3,Pbrm1
Luc7l3,Zfp280d
Luc7l3,Bptf
Luc7l3,Rbmx
Luc7l3,Trim33
Luc7l3,Zfp329
Luc7l3,Zfp326
Luc7l3,Ctcf
Luc7l3,Thoc1
Luc7l3,Hdac2
Luc7l3,Zfp1
Luc7l3,Rtf1
Luc7l3,Crebbp
Luc7l3,Zfp292
Luc7l3,Zfp26
Luc7l3,Bclaf1
Luc7l3,Tardbp
Luc7l3,Sfpq
Matr3,Zfp322a
Matr3,Ahctf1
Matr3,Zzz3
Matr3,Pbrm1
Matr3,Zfp280c
Matr3,Zfp280d
Matr3,Nono
Matr3,Bptf
Matr3,Rbmx
Matr3,Thoc1
Matr3,Hdac2
Matr3,Zfp292
Matr3,Zfp26
Matr3,Bclaf1
Matr3,Tardbp
Matr3,Sfpq
Med20,Rps3
Med20,Zfp46
Med20,Ubp1
Med20,Gtf2b
Med20,Edf1
Med20,Zzz3
Med20,Nono
Med20,Gmeb1
Med20,Yy1
Med20,Rbbp5
Med20,Zfp26
Med20,Taf10
Med20,Taf13
Mettl3,Gtf2b
Mettl3,Zfp384
Mettl3,Trim33
Mettl3,Zfp329
Mettl3,Prkdc
Mettl3,Trp53bp1
Mettl3,Zc3h8
Mettl3,Rbbp5
Mettl3,Zfp1
Mettl3,Rtf1
Mettl3,Zfp26
Mettl3,Taf1c
Mpzl1,Stat5a
Mpzl1,Stat5b
Mpzl1,Zfp711
Mpzl1,Pbx3
Mpzl1,Sall2
Mpzl1,Smarca1
Nae1,Rnf10
Nae1,Zbtb1
Nae1,Zzz3
Nae1,Trim33
Nae1,Zfp329
Nae1,Zfp326
Nae1,Atf1
Nae1,Trp53bp1
Nae1,Hdac2
Nae1,Rtf1
Nae1,Zfp26
Nae1,Rxra
Nae1,Smad2
Nae1,Taf13
Nae1,Zfp451
Npat,Dnmt3b
Npat,Dmtf1
Npat,Ahctf1
Npat,Zbtb1
Npat,Zzz3
Npat,Pbrm1
Npat,Zfp280c
Npat,Zfp280d
Npat,Bptf
Npat,Mysm1
Npat,Trim33
Npat,Kdm3a
Npat,Zfp329
Npat,Zfp326
Npat,Prkdc
Npat,Lass5
Npat,Lin54
Npat,Hinfp
Npat,Thoc1
Npat,Trp53bp1
Npat,Bdp1
Npat,Zfp1
Npat,Foxo4
Npat,Zfp292
Npat,Zfp26
Npat,Tardbp
Npat,Rxra
Npat,Zfp451
Npat,Ssbp2
Nup153,Dnmt3b
Nup153,Zfp865
Nup153,Ubp1
Nup153,Pias1
Nup153,Gtf2b
Nup153,Ahctf1
Nup153,App
Nup153,Zbtb1
Nup153,Bcor
Nup153,Zfp384
Nup153,Zzz3
Nup153,Nfx1
Nup153,Bptf
Nup153,Zfp110
Nup153,Phf21a
Nup153,Trim33
Nup153,Zfp329
Nup153,Prkdc
Nup153,Gmeb1
Nup153,Ctcf
Nup153,Yy1
Nup153,Thoc1
Nup153,Aebp2
Nup153,Nrf1
Nup153,Trp53bp1
Nup153,Zc3h8
Nup153,Bdp1
Nup153,Zfp1
Nup153,Rtf1
Nup153,Foxn2
Nup153,Zfp292
Nup153,Zfp26
Nup153,Gtf2e1
Nup153,Zfp217
Parp2,Dnmt3b
Parp2,Prkdc
Parp2,Ctcf
Parp2,Nrf1
Parp2,Rbbp5
Parp2,Bclaf1
Parp2,Tardbp
Pds5b,Phf20
Pds5b,Psmc3ip
Pds5b,Cbfb
Pds5b,Rnf10
Pds5b,Edf1
Pds5b,Zfp524
Pds5b,Trim33
Pds5b,Zfp512
Pds5b,Trp53bp1
Pds5b,Hdac2
Pds5b,Rbbp5
Pds5b,Patz1
Pds5b,Sub1
Pds5b,Rtf1
Pds5b,Zbtb7b
Pds5b,Bmi1
Pds5b,Zfp26
Pds5b,Zbtb41
Pds5b,Zfp451
Phf6,Crebzf
Phf6,Bcor
Phf6,Smarce1
Phf6,Zfp280c
Phf6,Nono
Phf6,Creb1
Phf6,Zfp326
Phf6,Gmeb1
Phf6,Lin54
Phf6,Yy1
Phf6,Rtf1
Phf6,Zfp292
Phf6,Zfp26
Phf6,Tardbp
Phf6,Sfpq
Phf6,Zfp451
Phf6,Taf1
Pnn,Crebzf
Pnn,Arid4b
Pnn,Bclaf1
Pnn,Ccnt2
Pnn,Ctdspl2
Pnn,Ddx3x
Pnn,Fnbp4
Pnn,Gabpa
Pnn,Gorab
Pnn,Gpbp1
Pnn,Hnrnpab
Pnn,Ints8
Pnn,Ivns1abp
Pnn,Mob4
Pnn,Phip
Pnn,Prpf39
Pnn,Prpf4b
Pnn,Pwwp2a
Pnn,Qtrtd1
Pnn,Rbm25
Pnn,Rbm3
Pnn,Rbmx
Pnn,Rnpc3
Pnn,Rsrc2
Pnn,Sec61a2
Pnn,Sf3b1
Pnn,Sfpq
Pnn,Sfrs18
Pnn,Sfswap
Pnn,Snapc3
Pnn,Srek1
Pnn,Srsf10
Pnn,Srsf3
Pnn,Stag1
Pnn,Stag2
Pnn,Syncrip
Pnn,Taf4a
Pnn,Tardbp
Pnn,Thrap3
Pnn,Tia1
Pnn,Trmt13
Pnn,Ttc14
Pnn,Zfml
Pnn,Zfp207
Pnn,Zfp280c
Pnn,Zfp948
Pnn,Zfx
Pogz,Tet1
Pogz,Pparg
Pogz,Nfx1
Pogz,Gmeb1
Pogz,Rbbp5
Pogz,Patz1
Pogz,Rtf1
Pogz,Zfp292
Pogz,Zfp26
Ppil4,Pias1
Ppil4,Gtf2b
Ppil4,Dmtf1
Ppil4,Zfp93
Ppil4,Zfp148
Ppil4,Trim33
Ppil4,Zfp329
Ppil4,Prkdc
Ppil4,Aebp2
Ppil4,Trp53bp1
Ppil4,Zc3h8
Ppil4,Bdp1
Ppil4,Zfp1
Ppil4,Rtf1
Ppil4,Gpbp1
Ppp2ca,Mecp2
Ppp2ca,Zfp618
Ppp2ca,Zfp46
Ppp2ca,Hnrnpd
Ppp2ca,Zfp524
Ppp2ca,Atoh8
Ppp2ca,Rbmx
Ppp2ca,Trim33
Ppp2ca,Zfp329
Ppp2ca,Gmeb1
Ppp2ca,Msl3
Ppp2ca,Cebpb
Ppp2ca,Zfpm1
Ppp2ca,Rtf1
Ppp2ca,Taf13
Prdm15,Crebzf
Prdm15,Zbtb1
Prdm15,Bcor
Prdm15,Zfp329
Prdm15,Rtf1
Prdm15,Zfp292
Prdm15,Zfp26
Prpf38a,Dmtf1
Prpf38a,Nfyb
Prpf38a,Creb1
Prpf38a,Trim33
Prpf38a,Lin54
Prpf38a,Thoc1
Prpf38a,Aebp2
Prpf38a,Bdp1
Prpf38a,Zfp292
Prpf38a,Tardbp
Prpf38a,Gtf2e1
Prpf4b,Ubp1
Prpf4b,Crebzf
Prpf4b,Zfp280c
Prpf4b,Bdp1
Prpf4b,Tardbp
Pwwp2a,Dmtf1
Pwwp2a,Crebzf
Pwwp2a,Zfp143
Pwwp2a,Zzz3
Pwwp2a,Pbrm1
Pwwp2a,Zfp280d
Pwwp2a,Mysm1
Pwwp2a,Rbmx
Pwwp2a,Kdm3a
Pwwp2a,Zfp329
Pwwp2a,Ctcf
Pwwp2a,Lin54
Pwwp2a,Zfp292
Pwwp2a,Zfp26
Pwwp2a,Tardbp
Pwwp2a,Sfpq
Rbbp7,Rps3
Rbbp7,Smarce1
Rbbp7,Zzz3
Rbbp7,Zfp524
Rbbp7,Nr1d1
Rbbp7,Trim27
Rbbp7,Trim33
Rbbp7,Zfp326
Rbbp7,Atf1
Rbbp7,Trp53bp1
Rbbp7,Hdac2
Rbbp7,Smarca1
Rbbp7,Rbbp5
Rbbp7,Rtf1
Rbbp7,Zfp26
Rbbp7,Zfp422
Rbbp7,Tada2a
Rbbp7,Smad2
Rbbp7,Sfpq
Rbbp7,Taf13
Rbbp7,Irf3
Rccd1,Nfx1
Rccd1,Prkdc
Rpl30,Dnmt3b
Rpl30,Ubp1
Rpl30,Dmtf1
Rpl30,Ahctf1
Rpl30,Crebzf
Rpl30,Bcor
Rpl30,Zfp143
Rpl30,Nfx1
Rpl30,Zfp280c
Rpl30,Mysm1
Rpl30,Prkdc
Rpl30,Ctcf
Rpl30,Lin54
Rpl30,Hinfp
Rpl30,Aebp2
Rpl30,Nrf1
Rpl30,Bdp1
Rpl30,Foxn2
Rpl30,Zfx
Rpl30,Hltf
Rpl30,Zfp292
Rpl30,Tardbp
Rpl30,Sfpq
Rpl30,Chd1
Rpl41,Rps3
Rpl41,Ubp1
Rpl41,Nono
Rpl41,Bptf
Rpl41,Ctcf
Rpl41,Srrt
Rps11,Csda
Rps11,Cbfb
Rps11,Zfp384
Rps11,Ncoa2
Rps11,Lass5
Rps11,Naca
Rps11,Zfp26
Rps17,Rps3
Rps17,Ubp1
Rps17,Cbfb
Rps17,Bcor
Rps17,Nono
Rps17,Phf21a
Rps17,Nrf1
Rsbn1,Mecp2
Rsbn1,Nfic
Rsbn1,Pias1
Rsbn1,Erf
Rsbn1,Bcor
Rsbn1,Zzz3
Rsbn1,Phf21a
Rsbn1,Trim33
Rsbn1,Zfp329
Rsbn1,Zfp326
Rsbn1,Yy1
Rsbn1,Rtf1
Rsbn1,Zfp292
Rsbn1,Zfp26
Rsbn1,Zfp451
Rtf1,Smarce1
Rtf1,Hnrnpd
Rtf1,Satb1
Rtf1,Trim33
Rtf1,Zfp329
Rtf1,Gmeb1
Rtf1,Zfp1
Rtf1,Ltbr
Rtf1,Slc25a10
Rtf1,Ptms
Rtf1,Slc25a39
Rtf1,Fkbp8
Rtf1,Aes
Rtf1,Ring1
Rtf1,Ap2s1
Rtf1,Atp5l
Rtf1,Ubl7
Rtf1,Appl1
Rtf1,Asf1a
Rtf1,Atf1
Rtf1,Cep97
Rtf1,Chd6
Rtf1,Dnajc7
Rtf1,E130307A14Rik
Rtf1,Edc3
Rtf1,Epc1
Rtf1,Epc2
Rtf1,Exoc2
Rtf1,Fam160b2
Rtf1,Fam168b
Rtf1,Fem1c
Rtf1,Gm1976
Rtf1,Mbtps2
Rtf1,Msl2
Rtf1,Phf14
Rtf1,Ppp1r7
Rtf1,Ppp3cb
Rtf1,Qser1
Rtf1,Rbm34
Rtf1,Rfx7
Rtf1,Rpl5
Rtf1,Scaf8
Rtf1,Snrnp200
Rtf1,Srsf7
Rtf1,Ssbp2
Rtf1,Sumo1
Rtf1,Surf6
Rtf1,Taf13
Rtf1,Taf3
Rtf1,Tia1
Rtf1,Tmeff1
Rtf1,Tmem194b
Rtf1,Tnrc6c
Rtf1,Trp53bp1
Rtf1,U2surp
Rtf1,Uba3
Rtf1,Uchl5
Rtf1,Upf3b
Rtf1,Usp47
Rtf1,Vbp1
Rtf1,Ythdc1
Rtf1,Zfp26
Rtf1,Zfp292
Rtf1,Zfp317
Rtf1,Zfp68
Rtf1,Zfp932
Rtf1,Zfp955a
Rtf1,Zranb2
Sf3b1,Dmtf1
Sf3b1,Zzz3
Sf3b1,Pbrm1
Sf3b1,Zfp280d
Sf3b1,Mll3
Sf3b1,Bptf
Sf3b1,Phf21a
Sf3b1,Mysm1
Sf3b1,Ctcf
Sf3b1,Thoc1
Sf3b1,Zfp292
Sf3b1,Zfp26
Sf3b1,Bclaf1
Sf3b1,Sfpq
Sfpq,Dmtf1
Sfpq,Smarce1
Sfpq,Zzz3
Sfpq,Zfp280c
Sfpq,Nono
Sfpq,Hmgb1
Sfpq,Nr1d1
Sfpq,Rbmx
Sfpq,Kdm3a
Sfpq,Zfp711
Sfpq,Sarnp
Sfpq,Adnp2
Sfpq,Ctcf
Sfpq,Thoc1
Sfpq,Hnrnpab
Sfpq,Hdac2
Sfpq,Zfp292
Sfpq,Zfp26
Sfpq,Bclaf1
Sfpq,Tardbp
Sfpq,Abhd14b
Sfpq,Mif4gd
Sfpq,1110054O05Rik
Sfpq,Cnot6
Sfpq,Cstf2
