source,target,p-value,model
Prdm4,Actg1,1.269296325718924e-09,-1
Hnf4a,Decr2,1.3091553467576232e-09,-1
Kdm1b,Gne,1.3106426699092197e-09,-1
Taf9,Gemin6,1.3159782749586159e-09,-1
Rbck1,Dnm2,1.320223523052501e-09,-1
Ppara,Mut,1.337685435281944e-09,-1
Ncoa3,Pml,1.3539842175215044e-09,1
Rxrg,Egln1,1.3572965791909875e-09,1
Prox1,Cyp2c50,1.3915501420803258e-09,-1
Chd9,D5Ertd579e,1.4541697828048524e-09,-1
Creb3,Bag5,1.465483391176106e-09,-1
Zfp367,Prkcd,1.4681696702618346e-09,-1
Nr2c2,Chd4,1.5067742394221306e-09,-1
Chd4,Nr2c2,1.5067742394227727e-09,-1
Elf1,Rod1,1.507517578594678e-09,-1
Cxxc1,Ncln,1.5100710710538283e-09,-1
Nr2f2,Tmem110,1.5105886526288305e-09,-1
Zhx3,Pglyrp2,1.5421939997438766e-09,1
Pml,Kif21a,1.5855218418149112e-09,-1
Klf6,Dstn,1.5856968121354653e-09,1
Zfp217,Ctss,1.622173694619222e-09,1
Nr1h4,Tmem19,1.6545549905971898e-09,-1
Hnf1b,Cyp2j5,1.6697510293659156e-09,-1
Irf2,Birc3,1.6940675181591263e-09,-1
Ilf2,Hsp90ab1,1.6977826533920224e-09,1
Nono,Znhit1,1.7882718531799576e-09,-1
Hmbox1,Ephb4,1.833914854939872e-09,1
Sod2,Mosc1,1.8668117330678145e-09,1
Zfp574,Irf2bp1,1.8857682254857416e-09,1
Gtf2b,Ppp1r37,1.9271178296919277e-09,-1
Rcor1,Fat1,1.9539707933397715e-09,-1
Hnf1b,Pck1,1.958968862700074e-09,1
Rxrg,Lipc,1.979496526540609e-09,1
Sod2,Lipc,1.979496526540609e-09,1
Nfyb,Rbm8a,2.043647058217326e-09,-1
Srebf2,Sod1,2.0752619662599806e-09,-1
Taf4a,Plekha3,2.0991372859022576e-09,1
Tbl1xr1,Mon1b,2.1150092990575153e-09,1
Mef2a,Git2,2.12273892301228e-09,1
Nr1h4,Dpyd,2.1421562121915843e-09,-1
Rxrg,F11,2.1556077836142447e-09,1
Rxrg,Baat,2.1664296008002437e-09,1
Rxrg,Fetub,2.1828898010676557e-09,1
Rere,Fgg,2.1874348225646674e-09,1
Bcor,Cstf2t,2.190896646488178e-09,-1
Rxrg,Gulo,2.2127299998567576e-09,1
Hmbox1,D17Wsu104e,2.23778090079597e-09,1
Sox6,Dera,2.2795885486857138e-09,1
Rbmxl1,Srsf3,2.295525222999285e-09,-1
Rara,Xylt2,2.296079396990842e-09,-1
Srebf2,Dctn1,2.367524217604363e-09,-1
Hlf,Prr16,2.400138551263078e-09,1
Rxrg,Hao1,2.4701828735226694e-09,1
Sod2,Hao1,2.4701828735226694e-09,1
Smad2,B4galnt1,2.5483874401359756e-09,1
Naca,Sf3a3,2.5896316162333368e-09,-1
Zfp110,Zkscan6,2.6052094889721834e-09,-1
Npm1,Cct2,2.627125250161473e-09,-1
Med1,Chd8,2.638048412778978e-09,-1
Chd8,Med1,2.638048412778978e-09,-1
Rxrg,Isca1,2.691421659265857e-09,-1
Foxn3,Itga1,2.7454589756347067e-09,1
Tfb1m,Mettl8,2.7876223908999324e-09,-1
Zfp865,Raver1,2.826898363346384e-09,1
Smarce1,Cbx1,2.870501984488143e-09,-1
Rbmxl1,Trp53inp2,2.8803160810054e-09,-1
Prox1,Asgr2,2.910187514539164e-09,-1
Gatad1,Cops6,2.9284919362628357e-09,-1
Smarcc1,Eif3d,2.9363815255434645e-09,-1
Elf1,Ptpn6,2.9741415592407915e-09,1
Rxrg,Serpina3m,3.017797899182795e-09,1
Sod2,Serpina3m,3.017797899182795e-09,1
Rxrg,Hgd,3.126691763452247e-09,1
Gabpa,Tomm70a,3.126767490297437e-09,-1
Gata4,Nfe2l1,3.155719904987532e-09,1
Sod2,Orm2,3.1792491943725794e-09,1
Pbrm1,Impad1,3.1793469123196004e-09,-1
Bdp1,Tbk1,3.194296332932654e-09,-1
Cry2,Ldha,3.275944022752678e-09,1
Prox1,Angptl3,3.2941646074218e-09,-1
Ets1,Tgfbr2,3.3079639373498043e-09,1
Mll2,Polr2a,3.337650937645057e-09,-1
Rxrg,Angptl3,3.544678323898356e-09,1
Sod2,Angptl3,3.544678323898356e-09,1
Zfp326,Arl6ip6,3.5800599885492397e-09,-1
Pml,Zfp217,3.6696749262144092e-09,-1
Zfml,Ube3a,3.670541063418109e-09,-1
Foxn3,Wwp1,3.694937436095138e-09,1
Med6,Npm1,3.7398478833438525e-09,-1
Nr2c2,Ddx6,3.917444741845362e-09,-1
Rxrg,Asgr1,3.918652689400214e-09,1
Rnf141,Wdr37,3.960748153860991e-09,-1
E2f4,Fam108c,4.026661141830356e-09,1
Rxrg,Fga,4.041191860523281e-09,1
Zfp524,Cyhr1,4.088395735426892e-09,-1
Cdk9,Cdt1,4.141634160971766e-09,1
Rbck1,Tmed10,4.151340255285675e-09,1
Ppp1r8,Snrpb,4.18138777352584e-09,-1
Ppp1r8,2610029G23Rik,4.196926981147684e-09,-1
Ccnt1,Mkl1,4.200589078011731e-09,-1
Sox6,Cyp2j6,4.2365905335704505e-09,1
Ddx58,Usp18,4.2673507484161075e-09,-1
Foxn3,Nr2f2,4.458598018398191e-09,1
E2f4,Csk,4.459037069818929e-09,-1
Zfp93,Slc7a6os,4.502250513333541e-09,-1
Ppargc1a,1110037F02Rik,4.523655257216817e-09,1
Rere,Plin5,4.56598278100574e-09,1
Nfya,Add1,4.604397642751425e-09,-1
E2f6,Rps6ka1,4.613625905252116e-09,1
Gtf2f1,Cdt1,4.626455817875373e-09,-1
Zfp161,Trim37,4.770875974167553e-09,1
Rxrg,Aspdh,4.772838272362511e-09,1
Nfya,Arid1a,4.841501620533058e-09,-1
Zfp574,Cyhr1,4.907600562766285e-09,1
Rxrg,Kng1,4.915376885997111e-09,1
Sod2,Kng1,4.915376885997111e-09,1
Grlf1,Lcp1,4.923577022613595e-09,1
Zfp524,Exosc5,5.015599993668371e-09,-1
Nr1i2,Nlrp6,5.081143120301238e-09,1
Zfp574,Brap,5.1238312977217875e-09,1
Hnf1b,Hgd,5.174753761663081e-09,-1
Rxrg,Cyp17a1,5.186206683616458e-09,-1
Elf1,Whsc1l1,5.200678415919569e-09,-1
Foxn3,Rest,5.235527238177111e-09,1
Ssrp1,Srsf9,5.283280153560022e-09,1
Srrt,4930506M07Rik,5.285062873159491e-09,-1
Mef2a,Alcam,5.3053657523687336e-09,1
Prox1,Amdhd1,5.5206679671455395e-09,-1
Pml,Grk6,5.542542833361252e-09,-1
Ncor1,Usp45,5.5666781915437304e-09,-1
Foxj2,Tpk1,5.682210390130551e-09,1
Rxrg,Tuba8,5.7189712810090024e-09,-1
Zfx,Rpl30,5.7898660448592615e-09,-1
Thra,Tmem141,5.819256317143275e-09,-1
Taf4a,Zc3h7a,5.96320184601265e-09,1
Ptges2,Ufsp1,6.037422600744676e-09,-1
Zfp110,2610021A01Rik,6.050100026846649e-09,-1
Med6,Nup43,6.568808487676842e-09,-1
Rxrg,Dpys,6.579011733352892e-09,-1
Sod2,Dpys,6.579011733352892e-09,-1
Rxrg,Apoh,6.812971401767966e-09,1
Sod2,Apoh,6.812971401767966e-09,1
Tcea3,Fitm1,6.898343080653451e-09,-1
Xbp1,Tram1,6.9612108392598725e-09,1
Prox1,Kynu,7.1069552121137236e-09,-1
Abt1,Taf5l,7.16320377229046e-09,-1
Crebbp,Cbll1,7.283881644672301e-09,-1
Esr1,Prr16,7.47278058168841e-09,-1
Smad2,Armc10,7.474689844265826e-09,1
Zfp512,Wdr6,7.498446115552261e-09,-1
Gtf2i,Cmpk1,7.63252319402862e-09,-1
Gtf2i,Stat5b,7.645738913997561e-09,-1
Nr1h4,Sgk2,7.673393739690619e-09,-1
Rxrg,Ndufb2,7.82635158926994e-09,1
Sod2,Ndufb2,7.82635158926994e-09,1
Rfc1,Ncapd3,7.841222010659318e-09,-1
Rxrg,Slc17a3,7.851612990158788e-09,1
Sod2,Slc17a3,7.851612990158788e-09,1
Hnrnpk,Hadha,7.857149824796665e-09,-1
Thoc1,Psmc6,8.0354359741111e-09,-1
Ddx1,Cfdp1,8.276951997968257e-09,-1
Sox6,Galm,8.386978143610092e-09,1
Ddx41,Psmf1,8.679195795545865e-09,-1
Zbtb6,Cryzl1,8.833330727554981e-09,-1
Tshz1,Tgm2,8.909041586179768e-09,-1
Smad2,Rpl6,8.913780098601624e-09,1
Zfp148,Lztfl1,8.968726749183469e-09,-1
Thap11,Cops8,8.969862415698475e-09,-1
Foxn2,Prpf38b,9.009779894155978e-09,1
Mbd3,Abcf2,9.051071571922718e-09,-1
Smad2,Srsf3,9.056039202463735e-09,1
Rxrg,Acnat2,9.198022226138702e-09,1
Dedd2,Atp5sl,9.316303998637466e-09,-1
Zfx,Lin54,9.362121722669348e-09,1
Ppp1r8,Wdr77,9.38607837020592e-09,-1
Zhx3,Cyp2j5,9.585579235818883e-09,1
Nfe2l1,Cst3,9.606410020747698e-09,1
Zbtb24,Ggct,9.63958734233185e-09,-1
Ikzf5,Rsbn1,9.707112081325187e-09,-1
Cry2,Cdt1,9.74874868107814e-09,1
Zfp800,Ube3a,9.963303153191929e-09,-1
Bcor,Anp32e,1.0043240679253602e-08,1
Gabpb1,Nup160,1.0132678939427235e-08,-1
Kdm2a,Nsmaf,1.0230030330791321e-08,-1
Med26,Nxt1,1.0239975504269835e-08,-1
Taf13,Hmg20b,1.0320373283184708e-08,-1
Hmg20b,Net1,1.0369220576732178e-08,1
Rxrg,Asgr2,1.0637856048508756e-08,1
Sod2,Asgr2,1.0637856048508756e-08,1
Nolc1,Lmnb1,1.1254349722825098e-08,-1
Grlf1,Ptpn6,1.1342355954707272e-08,1
Foxn2,Spopl,1.1349023850583994e-08,1
Kdm6b,Mast2,1.1513265147395603e-08,1
Hnf1b,Acot4,1.151466558583169e-08,1
Kdm5a,Rps6kb1,1.181945064000296e-08,-1
Hsf1,Fam53a,1.1896313872837793e-08,-1
Sod2,Hoga1,1.1944922231181482e-08,1
Pml,Swap70,1.2134396431599835e-08,-1
Smad2,Ints6,1.2155565219126873e-08,1
Smarcc1,Dut,1.2211364372518404e-08,-1
Zbtb24,Rnf115,1.2283972877448142e-08,-1
Ddx41,Thoc5,1.232082851022525e-08,1
Gtf2i,Akt2,1.2729110031613296e-08,-1
Rora,C2cd2,1.3406472338165274e-08,-1
Taf12,Eif2c1,1.372851256721539e-08,-1
Nr2f2,Dock4,1.4080240524351812e-08,-1
Ddx1,Tcp1,1.4234093050684193e-08,-1
Nfat5,Zmym5,1.4365249827302395e-08,-1
Trim33,Aplp2,1.4565695440688138e-08,-1
Zbtb24,Lysmd4,1.514091384706999e-08,-1
Prox1,Ugt3a2,1.55778582576007e-08,-1
Apex1,Nup93,1.5601011680054482e-08,-1
Cbx2,Sae1,1.562065873657855e-08,1
Gtf2f2,Mcts2,1.5882738358509163e-08,-1
Zbtb6,Shc1,1.633562530497913e-08,-1
Rxrg,Cyp2j5,1.6546292182961703e-08,1
Sod2,Cyp2j5,1.6546292182961703e-08,1
Nr1h4,Kcnk5,1.676778035553138e-08,-1
Foxj2,Tmem167,1.7863220800974114e-08,-1
Zhx3,Gldc,1.7885693734143186e-08,1
Zfp574,Dgcr2,1.8387550635668102e-08,1
E2f4,Hmg20b,1.8506065117092833e-08,1
Hmg20b,Tmed10,1.870020495501251e-08,-1
Taf13,Scaf1,1.8704505665611654e-08,1
Tfip11,Tada3,1.9178803342637952e-08,-1
Hlf,Oit3,1.9731953435553526e-08,1
Zfp217,Samd9l,1.989980123592217e-08,1
Nr1h4,BC025446,2.0072787754800356e-08,-1
Npm1,Snrpg,2.0222754355735153e-08,-1
Sox18,Cd97,2.046369890729771e-08,1
Nfya,Ankrd13a,2.069356905218519e-08,-1
Ptges2,Sdhb,2.1231957552642028e-08,-1
Xrcc5,Rpap2,2.130469144323916e-08,-1
Srf,Ranbp6,2.136894910184024e-08,1
Nfkb1,Nicn1,2.140949080161354e-08,1
Zbtb16,Thrsp,2.161667281461057e-08,-1
Pcgf6,Msh6,2.1830054069754938e-08,-1
Tada2a,Sfr1,2.219840752275178e-08,-1
Rbmxl1,Tcp1,2.2293698602787854e-08,-1
Pus1,Cd97,2.2334897155219646e-08,-1
Cbx2,Eftud2,2.2434806348767824e-08,1
Adar,Ptpn6,2.251129532729005e-08,-1
Gabpb2,Crlf3,2.2666674601257367e-08,-1
Zfx,Papd4,2.2820945018677386e-08,1
Mll3,Ubxn2a,2.303446129169406e-08,-1
Rptor,Fstl1,2.3269888401853692e-08,-1
Ash2l,Gtf2h3,2.3652935403895828e-08,-1
Mbd3,Stip1,2.372930564620237e-08,-1
Zbtb41,Acyp1,2.3785140098852304e-08,-1
Zfp865,Wibg,2.4202787997017975e-08,1
Grlf1,Parp14,2.4203075589846787e-08,1
Nfil3,Fgg,2.4414018350324147e-08,1
Tfdp1,Mtf2,2.458714605332277e-08,-1
Nr1i2,Anks4b,2.5062842512877847e-08,-1
Tfpt,Ino80b,2.52139418260507e-08,-1
Nfia,Orm1,2.5322649134005144e-08,-1
Sod2,Nampt,2.612319287514907e-08,-1
Zfx,Ascc3,2.6611576769124317e-08,-1
Prox1,Slc17a3,2.6682945554682398e-08,-1
Grlf1,Dennd1b,2.6748615554093097e-08,-1
Srebf2,Arpc4,2.6853923538304607e-08,-1
Prox1,Mup3,2.6890959048949024e-08,-1
Prox1,Serpina3k,2.738219779732562e-08,-1
Ppargc1a,Ppara,2.7410886999821657e-08,1
Ddx1,Tnks1bp1,2.7797344289840385e-08,-1
Hmgb2,Anp32b,2.7956344263919442e-08,-1
Zbtb7a,D0H4S114,2.8031548314147587e-08,-1
Foxj2,Psmg1,2.835850695137077e-08,1
Nfyb,Syncrip,2.8880134858214283e-08,1
Rxrg,Inhbc,2.9251388845968822e-08,1
Sod2,Inhbc,2.9251388845968822e-08,1
Creb3l3,G6pc,2.9409765581266064e-08,-1
Irf9,Erap1,2.945974441039176e-08,-1
Taf9,Ruvbl1,2.9576324843592085e-08,-1
Nr1h4,Slc22a1,2.9712648832763803e-08,-1
Apex1,Usp39,2.975775124444521e-08,-1
Smad2,Plrg1,3.0186854304016983e-08,1
Stat6,Snx9,3.128011680768973e-08,1
Nfe2l1,Pea15a,3.197050939025866e-08,1
Rxrg,Serpinc1,3.2378026178843935e-08,1
Thrb,Egfr,3.349463943727346e-08,-1
Sarnp,Anp32e,3.3802301881780205e-08,-1
Kdm1b,Slc25a16,3.4090167331454e-08,1
Rxrg,1190005I06Rik,3.439634541531038e-08,1
Rbck1,Klhdc2,3.4454238158753637e-08,1
Adar,Ctnnd1,3.4489229269573307e-08,-1
Mef2d,F8a,3.5911194534915566e-08,1
Nr2c2,Zer1,3.602036927461107e-08,-1
Onecut1,Apoa5,3.616469999226074e-08,-1
Nfx1,Zfp622,3.6211200575994153e-08,-1
Prox1,Uox,3.6403652583185276e-08,-1
Stat5a,Tmed10,3.6482975708143617e-08,1
Trp53,Dapk3,3.651263034909281e-08,1
Hnf1b,Glyat,3.713467365448752e-08,-1
Med1,Flot2,3.7327903837409575e-08,-1
Nfil3,Abcb11,3.7468715697097344e-08,1
Foxn2,Cdk12,3.7646517278200786e-08,-1
Zfp865,Gemin7,3.832084731969728e-08,1
Taf1d,Hnrnpa1,3.865839875496123e-08,-1
Rbck1,Ppp1r16a,3.867203258933159e-08,-1
Atf5,1810019J16Rik,3.9035567345745856e-08,-1
Rxrg,Pet112l,3.933565994732277e-08,1
Hinfp,Arhgap12,3.951134930465518e-08,-1
Rxrg,Smcr7,3.9744316408144695e-08,-1
Taf9,Cct3,4.047758291857556e-08,-1
Cry2,Cks2,4.073999590828338e-08,1
Mll2,Cic,4.1259818953410765e-08,1
Cic,Mll2,4.1259818953415456e-08,1
Men1,Abcf2,4.1300310041996203e-08,-1
Npm1,Serbp1,4.18472236045621e-08,-1
Zbtb24,Nup153,4.200713674437084e-08,-1
Ezh1,Elmo3,4.2398694371139175e-08,1
Drap1,Vegfb,4.245248115751286e-08,-1
Chd9,Scfd1,4.2790478752828e-08,-1
Zhx3,Rps8,4.340187638355854e-08,-1
Smad2,Snx4,4.3937553109272385e-08,1
Smarcc1,Npm1,4.421287363368673e-08,-1
Dmtf1,Zfp830,4.4815611907034783e-08,-1
Nfatc3,Elf1,4.502385669952225e-08,-1
Sod2,D9Ertd402e,4.532450381641802e-08,1
Smad2,Uba2,4.660727440700169e-08,-1
Nr2f6,Cth,4.729532892242055e-08,-1
Calcoco1,Cyp2f2,4.73380578715227e-08,-1
Irf6,Ppm1f,4.97364660760578e-08,-1
Sarnp,Rnpepl1,4.993793961507635e-08,-1
Maf,Sgsm3,5.023779752913193e-08,-1
Nfya,Eprs,5.1345760457652654e-08,1
Zhx3,Hrg,5.169396584214579e-08,1
Tfip11,Drg2,5.1772412356007095e-08,-1
Rxrg,Serpina3k,5.23720402171507e-08,1
Sod2,Serpina3k,5.23720402171507e-08,1
Dmtf1,Zfp943,5.3150769419285014e-08,-1
Zzz3,Uba3,5.383102722366047e-08,-1
Hdac2,Tipin,5.394351775007999e-08,-1
Rere,Asgr1,5.543488935998284e-08,1
Nfya,Ctnnb1,5.632080343257394e-08,-1
Smarcc1,Rcc2,5.7986629775487104e-08,-1
Hdac2,Cct2,5.832217833732722e-08,-1
Zfp672,Supt7l,6.072128447124138e-08,-1
Ezh1,1110007C09Rik,6.115380436573399e-08,1
Zfpm1,Tlcd2,6.115699305948944e-08,-1
Foxn3,Sec13,6.139354979682166e-08,1
Zfp654,Usp34,6.217652788633622e-08,-1
Hnf1b,Pigr,6.229410596540004e-08,1
Nfia,Atp11c,6.2308875026922e-08,-1
Nfe2l1,Dera,6.417613577820495e-08,1
Gabpb1,Mettl4,6.432735411195899e-08,-1
Hnf1b,Agxt2,6.450267164340803e-08,-1
Foxp4,Samd1,6.537184268413588e-08,-1
Gmeb2,Tmem53,6.639757385085038e-08,-1
Gon4l,Tmem53,6.639757385085515e-08,1
Foxj2,Strap,6.713660647470245e-08,1
Ash1l,Bptf,6.721469652172656e-08,-1
Bptf,Ash1l,6.721469652175075e-08,-1
Hdac2,Rnps1,6.722566051773198e-08,-1
Nfx1,Srsf7,6.722919906956632e-08,-1
Hdac2,Cse1l,6.785063497301525e-08,-1
Zscan21,Zmiz2,6.949425201715397e-08,-1
Smad2,Morf4l2,7.011058762679436e-08,1
Taf13,Tigd2,7.094281547450262e-08,-1
Gtf2e1,2010107H07Rik,7.096386858604712e-08,-1
Zhx3,Vnn3,7.271005932825347e-08,1
Rbl2,Odc1,7.406849128575271e-08,1
Gm98,Slc35a1,7.418850240855071e-08,1
Gm98,Pdxdc1,7.418850240855071e-08,1
Mafb,Ephx2,7.561502373409616e-08,-1
Med6,Psma5,7.580224241671241e-08,-1
Ahctf1,Zfp207,7.756815042867895e-08,-1
Phb,Gtf2h4,7.827141841740532e-08,-1
Snai2,Wwc2,7.836043528457295e-08,-1
Hlf,Necab1,7.859932974314616e-08,1
Rxrg,Atp5g1,7.936858981417216e-08,-1
Mef2a,Opa3,7.940578319102387e-08,1
Nr3c1,Pebp1,8.157120157477374e-08,-1
Irf6,Tmem125,8.186527074242765e-08,1
Maz,Ap2a1,8.411994095241442e-08,-1
Rxrg,Mrpl30,8.446501864736008e-08,1
Ppara,Ptgr2,8.737709194381917e-08,-1
Nfx1,Hnrnpa1,9.003796589325231e-08,-1
Csrnp1,Csf1,9.037380325267489e-08,-1
App,Thada,9.102090328826854e-08,-1
Men1,Zhx3,9.162759546424387e-08,1
Zfpm1,Sidt2,9.16566639523176e-08,-1
Srebf2,Atf6b,9.206743094442876e-08,-1
Atf6b,Srebf2,9.206743094442908e-08,-1
Crebbp,Zc3h13,9.219346841895216e-08,-1
Mynn,Dhrs3,9.221043568235372e-08,-1
Gmeb2,Iigp1,9.24500565878369e-08,-1
Arid5b,Iigp1,9.24500565878369e-08,-1
Rcor3,Ifitm3,9.275753131255829e-08,1
Taf2,Atad2,9.361151473595245e-08,-1
Mybbp1a,Dnttip2,9.610821496631662e-08,-1
Zhx3,Slc6a13,9.621080928057909e-08,1
Ahctf1,Pus3,9.634588462953597e-08,-1
Cbx2,Nmi,9.701236329705455e-08,1
Tfdp1,Rfc4,9.968344197392538e-08,-1
Med6,Cfdp1,1.0061910744704505e-07,-1
Prox1,Cfhr1,1.0150989859906066e-07,-1
Taf13,8430410K20Rik,1.0565347510980464e-07,-1
Rps3,2010321M09Rik,1.0892883434308262e-07,-1
Ddx1,Hdac2,1.1461755967149146e-07,-1
Thap7,2810008M24Rik,1.1466114432988822e-07,-1
Cry2,Cdc20,1.1478496423225211e-07,1
Gabpa,Dld,1.1589573720363017e-07,1
Nr1h4,Cyp2j6,1.1812887794746739e-07,-1
Xrcc6,Fastkd2,1.1854626813029357e-07,1
Sub1,Cfdp1,1.213800566157253e-07,1
Ppara,1300010F03Rik,1.2224260362613624e-07,-1
Topors,Rest,1.2295630838612922e-07,-1
Rest,Topors,1.2295630838612922e-07,-1
Hlf,Angptl3,1.25931018942601e-07,1
Nr1h4,Hmgcl,1.2767179113682527e-07,-1
Nr1i2,Rab17,1.2939843093512578e-07,1
Npm1,Hprt,1.295865785786978e-07,1
Cbx2,Cmtm6,1.313529992598736e-07,1
Pa2g4,Nvl,1.3151207823362268e-07,-1
E2f4,Zbtb7b,1.3309785708789767e-07,1
Zfx,Nfatc3,1.3495335297300984e-07,1
Nfatc3,Zfx,1.3495335297302916e-07,1
Foxj2,Ormdl1,1.3661797568084593e-07,1
Zfp691,Dyrk1b,1.3772500611635723e-07,-1
Foxn3,Klhl24,1.421490927938893e-07,1
Taf13,2700060E02Rik,1.4664935412949627e-07,-1
Snai2,Cog1,1.4796048750350672e-07,-1
Nfx1,Taf5l,1.479815942258342e-07,-1
Cry2,0610007L01Rik,1.4849343106345622e-07,-1
Topors,Naa15,1.5127423586896084e-07,-1
Gata4,Mid1ip1,1.52833130629462e-07,1
Grlf1,Nckap1,1.5589641299523316e-07,1
Zhx3,Fetub,1.5840346185893092e-07,1
Ruvbl2,Wdr5,1.5917211022224426e-07,-1
Rxrg,Cd300lg,1.5922519193697054e-07,-1
Adar,Kctd15,1.5954373453013233e-07,-1
Rxrg,Cyp2c37,1.6001950333313644e-07,1
Sod2,Cyp2c37,1.6001950333313644e-07,1
Prox1,Akr1d1,1.601792710906308e-07,-1
Prox1,Qprt,1.6478912437727854e-07,-1
Nfkb1,Rap1b,1.6583363059963893e-07,1
Irf9,Nt5dc1,1.7128233606859835e-07,-1
Hmg20b,Glt8d1,1.730076792861892e-07,1
Sod2,Fam35a,1.7375256166763664e-07,-1
Nfatc3,Stag2,1.7382107697258172e-07,1
Rxrg,Prpsap1,1.7496729234702017e-07,-1
Irf9,Ifit3,1.7510563984446183e-07,-1
Cbfb,Rbm22,1.7651877453346494e-07,-1
Zhx3,Cfhr2,1.8149173350596195e-07,1
Rxrg,Ces1c,1.8502263261773246e-07,1
Mta2,Gdi1,1.884564765663546e-07,-1
Phb,Pmpca,1.8971759265253145e-07,-1
Msl3,Mgrn1,1.9005536009387105e-07,-1
Rxrg,Vnn3,1.9286765220982564e-07,-1
Hhex,Hn1,1.973962245338697e-07,-1
Xrcc6,Farsb,2.0020733326749637e-07,-1
Kdm5a,Zcchc11,2.0101870303331636e-07,-1
Pcna,Usp1,2.0186195692316671e-07,-1
Zfp672,Cops3,2.0354853033487282e-07,-1
Cry2,Gns,2.0364176365781368e-07,1
Pml,Cdh2,2.0398224842462818e-07,-1
Snapc1,Aktip,2.1006285259810641e-07,-1
Zhx3,Apon,2.1330609703255412e-07,1
Taf9,Unc93b1,2.2122228485183522e-07,-1
Rxrg,Bhmt,2.2242085014542128e-07,1
Sod2,Bhmt,2.2242085014542128e-07,1
Fubp1,Brd8,2.2346296111128773e-07,-1
Cxxc1,Exosc10,2.2420395906757975e-07,-1
Foxn2,Rictor,2.2454823665340054e-07,1
Bcl6,Scd1,2.2635553109273466e-07,-1
Bdp1,Slc7a6os,2.3072854454771658e-07,-1
Naca,Rpl18a,2.318421801514482e-07,-1
Apex1,Cct2,2.3437776042934013e-07,-1
Hnf4a,Ugt2b35,2.3622420126805808e-07,-1
Sox6,Decr1,2.3696338335920464e-07,1
Zfp36,Birc3,2.3742491566337953e-07,-1
Hhex,Ptpn6,2.3789867981879923e-07,-1
Zhx3,Dnase2b,2.4064282055924766e-07,1
Gzf1,Il1rap,2.4078504356811637e-07,-1
Nr1i3,Acot12,2.4164085005469773e-07,1
Cbx2,Ctss,2.41947453977316e-07,1
Cdk9,Rcc2,2.430842136675373e-07,1
Rxrg,F13b,2.451975572122465e-07,1
Sod2,F13b,2.451975572122465e-07,1
Nfya,Arhgap1,2.457945340329219e-07,-1
Bptf,Rnf166,2.502317035367578e-07,1
Nr2f2,Lphn2,2.553857540752856e-07,-1
Nfyb,Dkc1,2.569758943355121e-07,-1
Zhx3,Mug1,2.578192232545836e-07,1
Rcor3,Gstk1,2.6190446710051707e-07,1
Sod2,Abcb11,2.623534631654471e-07,1
Prox1,Ugt3a1,2.628357218631057e-07,-1
Zfp120,Tmem39a,2.645644122914615e-07,1
Prox1,Bhmt,2.689782367465019e-07,-1
Lass2,Irf5,2.699302207508207e-07,-1
Irf5,Lass2,2.699302207508368e-07,-1
Rnf4,Dhx8,2.7411240924954174e-07,-1
Thap11,Gsdmd,2.771493040179737e-07,-1
Ppp1r8,Ssrp1,2.7757935277297014e-07,-1
Ash2l,Smpdl3a,2.783217306738482e-07,-1
Crebzf,Rbm3,2.802611491246809e-07,-1
Dmtf1,Cspp1,2.8749297464981824e-07,-1
Rxrg,Hfe2,2.893687896378696e-07,1
Sod2,Hfe2,2.893687896378696e-07,1
Sarnp,Hdac2,2.905118612665675e-07,-1
Smad2,Nup205,2.9177763875642805e-07,1
Carm1,Metrn,2.959869355286015e-07,1
Npm1,Ddx18,2.9731452767552176e-07,-1
Foxn2,Krit1,2.993139858465274e-07,1
Olig1,Inca1,2.998885864147446e-07,1
Prox1,Keg1,3.0442819064152653e-07,-1
Maf,Phka1,3.086494621385134e-07,-1
Tmf1,Aktip,3.1152630587721075e-07,-1
Zkscan14,Fstl1,3.11936510387953e-07,1
Lin54,Dbr1,3.126286350448125e-07,1
Cic,Klc2,3.2134524600845674e-07,-1
Zhx3,Akr1c20,3.215165989736395e-07,1
Gtf2f1,Cct7,3.2778655186084227e-07,-1
Hmbox1,Prdx2,3.2779820819701957e-07,1
Rxrg,Asph,3.2965272488976647e-07,-1
Rxrg,9630033F20Rik,3.2965272488977706e-07,-1
Zhx3,Cyp2a12,3.30113333724017e-07,1
Nolc1,Cenpm,3.354375968190969e-07,-1
Nfya,Lrp10,3.3612416449854235e-07,1
Nr2f2,Wwc2,3.4199333297800433e-07,-1
Atf2,BC003331,3.4388656229369296e-07,-1
Irf6,Slc44a3,3.44894886467616e-07,-1
Zscan21,Med4,3.489373813938483e-07,-1
Ubp1,Wsb1,3.4928165604756867e-07,-1
Zhx1,Rhot1,3.4933209418289267e-07,-1
Rxrg,Serpind1,3.528639254630117e-07,1
Sod2,Serpind1,3.528639254630117e-07,1
Cxxc1,Setdb1,3.563495996486197e-07,1
Bptf,Dnajb14,3.604528421893551e-07,-1
Taf9,Cct5,3.6148040858800273e-07,-1
Smad2,Zzz3,3.6253151155761866e-07,-1
Calcoco1,Rin3,3.626531049936965e-07,-1
Sox6,Mrpl15,3.6709650037917325e-07,1
Mynn,Mgst1,3.744182468488476e-07,-1
Nfyb,Etaa1,3.784569631866272e-07,-1
Zhx3,Slc27a5,3.786070851794292e-07,1
Hlf,Dpys,3.809689900829078e-07,1
Zhx3,Pemt,3.9398471543534925e-07,1
