source,target,p-value,model
Stat6,Iqgap1,0.0007904466114640901,-1
Rfc1,Cdk2,0.0007945239162114405,1
Nr5a2,Hsd17b13,0.0007953930237963362,-1
Dhx33,Ubap2l,0.0007966273039680279,1
Zfp592,0610030E20Rik,0.0008099282752050677,-1
Rbl2,Cct4,0.0008153859134581322,1
Rbl2,Cct4,0.0008153859134581322,1
Nfkb2,B230118H07Rik,0.0008223687921691057,-1
Atf2,Cnot6l,0.0008232863720552724,-1
Rps3,Dalrd3,0.000826987676605226,1
Zbtb44,Cdadc1,0.0008363493590851076,1
Foxa3,Cyp3a11,0.0008397668225640106,-1
Zbtb44,Clcc1,0.0008417942419411882,1
Atf4,Sdc1,0.0008468854875404296,1
Nkap,Cops5,0.0008511440721994447,-1
Tfpt,Bola1,0.0008573566973900973,-1
Apex1,Polr1c,0.0008608655436727429,-1
Rtf1,Zfp330,0.0008640714100128788,-1
Foxa3,Ambp,0.000864824363845095,-1
Pnn,Arid4b,0.0008722037338261643,-1
Arid4b,Pnn,0.000872203733826207,-1
Crebzf,Hltf,0.0008729688647830183,-1
Hltf,Crebzf,0.0008729688647830183,-1
Nfyc,Nadk,0.0008731053895381074,-1
Pa2g4,Apex1,0.0008755001391825823,-1
Apex1,Pa2g4,0.0008755001391826036,-1
Rxrg,Fetub,0.0008823095484361706,-1
Foxa3,Mgam,0.0008921738558138739,-1
Zbtb41,Pds5b,0.0008950779045864685,-1
Npm1,Cacybp,0.0009003495189847465,-1
Ddx1,Cbwd1,0.0009003880459295698,-1
Pa2g4,Noc4l,0.0009013245786018366,-1
Dhx33,Prmt3,0.0009026028942916573,-1
Hdac1,Rnf11,0.0009048492690858544,-1
Apex1,Orc6,0.0009169214302984795,-1
Zbtb24,Rnf115,0.0009171751688317356,1
Foxa2,Atp8b1,0.0009237765084734434,-1
Thap7,Med29,0.0009238831150999977,-1
Hdac2,Ikbkap,0.0009283864270608229,-1
Smad5,Trim14,0.0009379527304645011,-1
Etv3,Vkorc1,0.000951100213475548,1
Crebzf,Zfp53,0.0009592238179884207,-1
Apex1,Nup37,0.000962367778498406,-1
Tada2a,Upf3b,0.000974092424293045,1
Zfp36,H2-K1,0.0009947098364388018,-1
Crebzf,2810046L04Rik,0.0010022797673928745,-1
Xrcc6,Zcrb1,0.0010086931375324574,-1
Hnrnpd,Nkrf,0.0010167148150245252,1
Dhx33,Wdr43,0.0010245481398184395,-1
Rbck1,Eif3e,0.0010270843055840374,1
Cdc5l,Dhrs3,0.001030196038640307,-1
Zfp326,Ubl7,0.0010347417381946131,1
Maz,Ubl7,0.0010354772491823214,-1
Nfkb1,Iqgap1,0.0010358128916505126,-1
Esrra,Ccdc90a,0.0010442055224240793,-1
Apex1,Dut,0.0010499062113445803,-1
Dhx33,Nup155,0.0010506266573851808,-1
Mbd3,Vps4b,0.0010538061231543975,-1
Nfyb,Inpp5a,0.001059185059952858,-1
Fubp1,Snrnp48,0.0010737813456581171,-1
Foxa2,Hgfac,0.0010906175455899986,1
Hsf1,Dctn2,0.001092040110769199,-1
Apex1,Cd74,0.0010947861352883248,-1
Mlxipl,Acox1,0.0010959493949013906,1
Mterfd1,Eif2a,0.0011058109436233058,-1
Carhsp1,Copg,0.0011211759862525135,1
Hnrnpk,Eif3e,0.0011515082729799501,1
Hmg20b,Slc25a10,0.0011546670829494837,-1
Clock,Arhgap12,0.0011615596712996606,-1
Dhx33,2310008H09Rik,0.001173191355988281,1
Rfc1,Tcerg1,0.0011859483152916624,1
Bdp1,Naa30,0.0011871433111683334,-1
Mafb,C1qb,0.0012001697217434372,1
Zfp36,Nup85,0.0012074434263535194,-1
Hsf1,Aes,0.0012135031227738088,-1
Nr1i2,Gjb1,0.001214604807299394,-1
E2f3,Fmo1,0.001215315217433648,-1
Rbbp5,Utp3,0.001216836661151683,-1
Nr1i2,Slc25a15,0.0012203724536828608,-1
Ddx1,Mki67ip,0.0012476935994591254,-1
Trim33,Wdr11,0.0012493024759767145,1
Phb,Timm8a1,0.001250566265429365,-1
Hsf1,Rad23a,0.0012527808586092878,-1
Foxa3,Nr1i3,0.0012554567933071095,-1
Nr1i3,Foxa3,0.0012554567933071115,-1
Cic,Acn9,0.001255887203390991,1
Nkrf,Rfc1,0.0012636144879377468,1
Rfc1,Nkrf,0.0012636144879377554,1
Zfp524,Aes,0.0012742711023015693,-1
Dhx33,Wdr36,0.0012743232372630184,-1
Foxa3,Ces1g,0.001279528172825874,-1
Taf13,Mios,0.0012940257144874138,1
Gtf2e2,Arl6ip6,0.0012966763217784395,-1
Apex1,Cct6a,0.0012999169520101306,-1
Rfc1,Smc2,0.001309129011761436,1
Cenpb,Prdm2,0.0013168401280169186,1
Cenpb,Prdm2,0.0013168401280169186,1
Tgif1,Gabpb1,0.0013190287541520662,-1
Tfam,Abcb7,0.0013261550581610514,1
Ncoa3,Plekhm1,0.0013472406782799537,-1
Clock,Hook1,0.0013528660498674492,-1
Mycl1,Nadk,0.0013728488611468677,1
Nr1i2,Cyp2d10,0.0013749553879111253,-1
Zbtb24,Mknk2,0.0013808936465851357,1
Nr5a2,Cyp2c68,0.0014036693862641185,-1
Trim33,Rbbp7,0.0014209091345720984,1
Taf13,1110008P14Rik,0.00142950027050825,1
Csrnp1,Tff3,0.0014299203845908135,-1
Foxa2,Cyp2j6,0.0014477670226311723,-1
Set,Zfp828,0.0014550876235250986,-1
Hnrnpab,Pus7,0.001461767943743922,-1
Clock,Strbp,0.0014619497602605552,-1
Hnrnpab,Isg20l2,0.0014753987480995558,-1
Dhx33,Polr1b,0.0014887660496984243,-1
Sarnp,Nup107,0.0014902046755166255,-1
Zfp367,Mars,0.0014921493399782577,-1
Drap1,Mrpl14,0.001495997641107399,1
Creb3l3,Cps1,0.001500459573751111,-1
Irf7,Ttc7,0.0015032575715882672,-1
Mterfd1,Tbc1d8b,0.0015063702438430104,-1
Nr1d1,Mgrn1,0.0015313785143415604,-1
Hnf1b,Abhd11,0.001551490193222672,-1
Ssrp1,Rpl3,0.0015535870584228021,-1
Zfml,Rnpc3,0.0015593324950782556,1
Mbd3,Kat2a,0.0015619913290383187,-1
Ilf3,AW112010,0.0015699365432668144,-1
Zbtb24,Pigh,0.0015715084787973396,1
Ing2,Ppp3cb,0.0015719505874066436,-1
Srebf2,Hcfc1,0.0015778624659520944,-1
Nolc1,Tmem147,0.001587022550357229,1
Sarnp,Dis3,0.0015930193987171,-1
Stat1,H2-K1,0.001594168896096869,-1
Nr5a2,Ces2e,0.0015963335194719983,-1
Rps3,Tra2b,0.0015968246921241503,1
Dnajc2,Brix1,0.0015982692615705218,-1
Zfp36,Zmynd19,0.0016117385268304577,-1
Zbtb41,Ncbp2,0.0016371672215690057,-1
Npm1,Cfdp1,0.0016376885412980836,-1
Nfyb,Pmpcb,0.0016436931671555798,1
Rbbp5,Sumo2,0.0016543822359686264,-1
Nr1h3,Proz,0.0016669836301612324,1
Crebzf,Tbk1,0.001685299169791052,-1
Zbtb44,Tmem25,0.0017299588846463418,1
Nostrin,Entpd8,0.0017377517312217297,1
Apex1,Nob1,0.0017433093812160814,-1
Foxk2,Ncoa5,0.0017477854869758546,1
Nfe2l2,2010003K11Rik,0.0017692928916576344,1
Rbl2,Mphosph10,0.0018059540073523945,1
Pa2g4,Cbx1,0.0018511792434842654,-1
Rfc1,Orc2,0.0018600943721882568,1
Zfp36,Eri2,0.0018619962740352208,-1
Taf13,Tmx1,0.001866070925368047,1
Carhsp1,Mrpl14,0.0018669734640969751,1
Srebf2,Ubl7,0.0018752069232442648,1
Foxa3,Gjb1,0.0018792248505696664,-1
Ing2,Svip,0.0018849916772598638,1
Trim28,Tada2a,0.0018936571720873266,-1
Tada2a,Trim28,0.0018936571720874866,-1
Rbmx,Zranb2,0.0018950924596254169,1
Elf1,Dennd2d,0.001905371829458032,1
Tfb1m,Tfam,0.0019060001405829677,1
Elf1,Cnot6l,0.0019099062383621064,1
Trim33,Rpl31,0.0019244155943308134,1
Hnrpdl,Zfp932,0.0019312542610498134,-1
Zbtb16,Acacb,0.0019454867298434998,-1
Nfix,Zcchc24,0.0019515138651881746,-1
Nfic,Rad23a,0.001991601074051267,-1
Med1,Polr1a,0.0019935637700746137,-1
Ahctf1,Naa16,0.001994151085031719,-1
Dhx33,Gart,0.001995541068119451,-1
Set,Snrpf,0.0020104939093165365,-1
Rfc1,Naa25,0.0020107358988974366,1
Nr1h3,Slc23a1,0.002011435328040382,1
Sarnp,Klhl13,0.002017573894105571,-1
Irf1,Stat1,0.0020213391050006675,-1
Stat1,Irf1,0.002021339105001112,-1
Trim33,Dcaf13,0.0020437731932116347,1
Nfkb1,Kctd10,0.0020496835390148766,-1
Zfp322a,Hnrnpm,0.0020702281239841874,-1
Nostrin,Ces2e,0.0020736875070915387,1
Ruvbl2,Eftud2,0.002076398804873788,-1
Ddx1,Rtcd1,0.0020943787480358547,-1
Smarcc2,Ptov1,0.002107538355837999,-1
Nkrf,Rnmt,0.0021086898443461537,1
Sarnp,Tsn,0.0021115870333468516,-1
Foxa3,Foxa2,0.0021141741177958234,1
Foxa2,Foxa3,0.002114174117795829,1
Zbtb7a,Myh10,0.0021158127805454507,-1
Zbtb7a,Myh10,0.0021158127805454507,-1
Zhx1,Rwdd1,0.002118887890507099,1
Pias1,Rmi1,0.0021246398705999066,-1
Zfp36,Mertk,0.0021347340025440037,-1
Arnt,Pcdh1,0.0021506618094932067,-1
Zfp36,Kpna2,0.0021587742799451127,-1
Apex1,Rbbp7,0.002170001782559155,-1
Dmtf1,Ankhd1,0.002180891576740275,-1
Trim27,Rpa1,0.0021903912941549216,-1
Hnrpdl,Zfp330,0.002227820537290045,1
Sarnp,Cacybp,0.0022413057045447358,-1
Fubp1,Prpf4b,0.0022596269419376557,-1
Pias1,Rsbn1,0.002279162409624144,-1
Nr1h4,Tmprss2,0.0023085253395765996,-1
Kdm5a,Pds5a,0.0023177671877332084,-1
Nr1i2,Leap2,0.002333402561493249,-1
Mbd3,Mus81,0.0023386232515571845,-1
Epas1,Sult1a1,0.0023470156948011286,1
Smad7,Ptrh2,0.0023779259389035425,1
Cc2d1a,Fam98c,0.002396386434509919,-1
Foxa1,Ces1g,0.0023982510190149495,1
Ercc3,Exoc1,0.002422979972336642,-1
Nr1h3,Fmo5,0.0024287776869209043,1
Nr1i2,Aldob,0.002452446720140045,-1
Klf12,Hrsp12,0.0024559567104217,-1
Rxrg,Apoa5,0.002463480597274724,-1
Sod2,Apoa5,0.002463480597274724,-1
Apex1,Rbm17,0.002464155239926911,-1
Rbbp5,Trim28,0.0024644003063594394,-1
Ruvbl2,Aaas,0.002468183721475521,-1
Sin3a,Xpo7,0.0024734322385369704,-1
Mafb,Prlr,0.0024839295589624715,-1
Tshz1,Cat,0.0025013083086557297,-1
Hnrpdl,Eif3e,0.0025086448821981825,1
Ruvbl2,Senp3,0.0025368023604603854,-1
Foxa1,Entpd8,0.0025474382319947237,-1
Mterfd1,Nars2,0.0025528421379511844,1
Irf1,Klhdc10,0.002554636751791904,-1
Irf7,Erap1,0.0025609109605706586,-1
Rps3,Pigs,0.002579222978356523,1
Nkrf,Dbr1,0.00259370796430165,-1
Nfkb2,Cul4a,0.0026060579918208925,-1
Stat5b,Akt2,0.0026098713838832786,-1
Rfc1,Polr1e,0.0026163647354262177,1
Esrra,Dhrs11,0.0026764439649128095,1
Phf5a,Apex1,0.0026772008340290457,-1
Apex1,Phf5a,0.0026772008340293823,-1
Zfp280c,Trmt6,0.0026773208406435716,-1
Apex1,Shq1,0.002678308816806766,-1
Bcl3,Brms1l,0.0026812518702303235,-1
Rxrg,Orm1,0.0026842120227127835,-1
Sod2,Orm1,0.0026842120227127835,-1
Nr1h4,Ttr,0.002734561485773384,-1
Zfp523,Myg1,0.0027393322943138443,1
Taf13,0910001L09Rik,0.002783881394306816,1
Nfyb,Ptrh2,0.0028037602866088206,1
Nr1i3,Ugt2b5,0.0028250365101608796,-1
Arnt,Cenpq,0.002849276146424933,-1
Dnajc2,Exosc1,0.002854154178840355,-1
Zbtb16,Tenc1,0.0028595540838234415,-1
Smarce1,Zfp828,0.0028609101799858157,1
Abt1,1810048J11Rik,0.002866905440770735,-1
Ing2,Armc8,0.002876442089465263,-1
Dnajc2,Urb2,0.0028794745842075143,-1
Zfp593,Usp39,0.00288774442420734,1
Nfic,Akt1s1,0.0028988158066673474,-1
Nr1i3,Gstm3,0.002922582799409638,-1
Ruvbl2,Sucla2,0.0029265458530432034,-1
Set,Nup107,0.0029583243822327117,-1
Tfam,Farsb,0.0029670376867469922,1
Rxrg,Cyp2c54,0.0029744387030607,-1
Sod2,Cyp2c54,0.0029744387030607,-1
Med1,Phf3,0.002994857359302431,-1
Clock,Rprd2,0.003003300040393419,-1
Zfp653,Arrb2,0.003011847379648383,1
Thoc1,Eif3e,0.003019616481921061,-1
E2f6,Drg1,0.0030285742565937797,-1
Ahr,Ctsh,0.003032637357434797,1
Rps3,Utp3,0.003034639077708521,-1
Hnrnpd,Xpo7,0.0030467205729023572,-1
Naca,Rps7,0.0030502221484645254,1
Dhx33,Gnl3,0.0030503285193012896,-1
Foxa3,Krt8,0.003059871443181466,1
Ahr,Gng12,0.0030649317182136924,1
Nostrin,Smpdl3a,0.0030710711634108065,-1
Dhx33,Cirh1a,0.003081869268856808,-1
Drap1,Hadha,0.00309533929615277,1
Cic,C330018D20Rik,0.0031189802090616473,1
Zfx,D15Ertd621e,0.0031192527073519902,-1
Srebf2,Mta2,0.003120420501279433,-1
Mta2,Srebf2,0.0031204205012795604,-1
Nfic,Akt2,0.0031291085900071853,-1
Nr1h4,Proz,0.003214860288305771,-1
Nr1i2,Hsd17b6,0.0032475109415050253,-1
Hnf4a,2200002D01Rik,0.0032592124114576445,1
Irf1,Psmb10,0.0032663612722469925,-1
Ldb1,Ino80e,0.0033221495020151707,-1
Tmf1,Pigh,0.003322412274183931,-1
E2f3,Ints5,0.00332253298881918,-1
Mxi1,Reps1,0.0033372025150661777,-1
Nr1h2,Uba5,0.0033656780977389467,-1
Pa2g4,Mak16,0.00336671579551426,-1
Apex1,Psma5,0.003368176675541282,-1
Zkscan14,Parp6,0.0033741299188962542,1
Ptges2,2010305A19Rik,0.0033830135849688154,-1
Zbtb16,Abca8a,0.0034030413871645655,-1
Bclaf1,Stag1,0.0034118726822277073,1
Smad7,Ccl6,0.0034546194813384386,1
Rbmx,Oaz1,0.00346212712680049,1
Myst3,Tpt1,0.0034962186554590765,1
Rtf1,Slc25a10,0.0034990575722503308,1
Pnn,Phip,0.0035197521121307245,-1
Cdc5l,Cd302,0.0035213415304023925,-1
Ctnnb1,Mlf2,0.0035323157773686623,-1
Zfp787,Pcx,0.003541702471700695,1
Cc2d1a,Ppard,0.003554577949017692,-1
Rfc1,Usp1,0.0035575180874678394,1
Arnt,Eif3e,0.0035866679271399707,-1
Trim33,Aes,0.0035946546747914953,1
Trim33,Aes,0.0035946546747914953,1
Dnajc2,Tex10,0.0035953514649475363,-1
Zfp629,Zbtb48,0.0035958793116442063,-1
Nolc1,Pus7,0.003595949654758418,-1
Ddx1,Ncbp1,0.003598225097570298,-1
Mterfd1,Metap1d,0.0036590020093896177,-1
Nfyb,Wasf2,0.0036757199752799176,-1
Nr1i2,Sec14l2,0.0037447342210226537,-1
Mbd3,Josd2,0.0037537002653542924,-1
Set,Ctps,0.0037658292107772906,-1
Irf9,Itsn2,0.0037692917726603317,1
Thoc1,Glrx3,0.00380251887525138,1
Nfyb,Eif2a,0.003814301385538526,-1
Foxa2,Cndp2,0.0038164134496161575,-1
Tada2a,Stat6,0.00382386481932218,-1
Nr1h4,Ddc,0.003835049518712202,-1
Nr1h4,Abcc2,0.003871608372603312,-1
Atf5,Qsox1,0.003878630399504542,-1
Zscan21,Mef2d,0.003904984847573182,1
Mef2d,Zscan21,0.003904984847573275,1
Pias1,Ptms,0.003921052254679689,1
Bcl6,Cyp2d22,0.00395642383806653,-1
Tcf3,Mlf2,0.003963501877079537,-1
Mysm1,Nsd1,0.003975125472055037,-1
Ing2,Rnf115,0.0039770257483049895,1
Sox18,Tm4sf1,0.003982232202438285,-1
Hnrnpk,Ptpmt1,0.003983622911783849,-1
Chd8,Acn9,0.003984827118413086,-1
Taf2,Mettl4,0.003986176404291619,-1
Trim33,Usp42,0.003995733407061918,-1
Sarnp,Smc3,0.004001305225830576,-1
Gtf2h5,Parn,0.0040014432891630446,-1
Phb,Rab11b,0.004032959949346531,-1
Ing2,Zcrb1,0.0040383485994847715,1
Lin54,Cpsf2,0.004047233282178233,-1
Nr1i2,Creb3l3,0.004049369757252405,-1
Creb3l3,Nr1i2,0.004049369757252405,-1
Trim33,Pgls,0.0040575965572429975,1
Nostrin,Cd74,0.00406404530611825,-1
Dhx33,Nup107,0.004064505006374578,-1
Ubp1,Akap8,0.004074390302213744,-1
Rybp,Cenpc1,0.004088936679112274,-1
Trp53,Rps18,0.004091994702389072,1
Yap1,Phldb2,0.004128038302386271,-1
Zhx1,Elp4,0.0041337327992060505,1
Zfp280c,Rpl30,0.004152621011956358,-1
Thoc1,Rmi1,0.004162031211049607,-1
Dmtf1,Psma1,0.0041665500700777125,-1
Cggbp1,Dcp1a,0.004176163891545521,-1
Clock,Arfgef1,0.004192622351196998,-1
Tgif1,Fbxl17,0.004192900268249386,-1
Ssrp1,Cfdp1,0.004195093564052251,-1
Elf1,Tep1,0.004195791413287706,1
Elf1,Ttc7,0.0042083792413976535,1
Phf5a,Rrp8,0.004223161677175412,-1
Tfam,Prmt3,0.004240691055728685,1
C1d,Alg5,0.004289203526275656,1
Set,Eftud2,0.004299831842677751,-1
Foxa3,Tm6sf2,0.004344553786314991,-1
Cebpb,Gm2a,0.004351214873261753,-1
Mlx,Pdcd6ip,0.004352039488038359,1
Gtf2f2,2310009B15Rik,0.0043702262301389735,-1
Tfam,Fastkd5,0.004376025643401777,1
Tada2a,Cct6a,0.0043778674933723245,-1
Mysm1,Mll5,0.004403231994835018,-1
Cic,Ndufs4,0.004411227386862146,1
Elf1,2310008H09Rik,0.004415767014340314,1
Bptf,Ifrd2,0.004417524587456656,-1
Zfp148,Chm,0.004428987371155877,-1
Sall1,Cyp2r1,0.004429010566115057,-1
Set,Smarcad1,0.004435375045106581,-1
Rfc1,Smpd4,0.004442072714623633,1
Hnrnpk,Retsat,0.004460853797166753,-1
Hnrnpk,Retsat,0.004460853797166753,-1
Rbl2,Rps3,0.004499155318391103,1
Rps3,Rbl2,0.004499155318391114,1
Arnt,Polr2b,0.004499311785512508,-1
Zfp395,Ptms,0.004506503910055665,1
E2f5,2010321M09Rik,0.004508276891142248,1
Irf1,Erap1,0.004519315531883283,-1
Phf5a,Gar1,0.0045271231356610025,-1
Zzz3,Map2k3,0.0045344554941660255,1
Nr0b2,Slc25a42,0.004554231493467602,1
Pa2g4,Ran,0.004577748858267164,-1
Nkrf,Surf6,0.004611036340735598,-1
Atf1,Upf3b,0.0046137561032697245,-1
Npm1,Rpl3,0.004629134600967596,-1
Rxrg,Klkb1,0.0046653006657277184,-1
Sod2,Klkb1,0.0046653006657277184,-1
Mbd3,Cdk10,0.00468333561751977,-1
Rybp,Dhx15,0.004722173220726718,-1
Zbtb41,Psip1,0.004744838622839873,-1
Mynn,Rngtt,0.004769048403480053,-1
Pa2g4,Timm22,0.004840642404320507,-1
Nr1i2,Cyp3a25,0.004852914201700081,-1
Trim33,Mknk2,0.004856832087357526,1
Hlf,F5,0.00486964565038544,1
E2f6,Thoc3,0.004903042039484905,-1
Stat1,Tbk1,0.004904745443740604,1
Tcf3,Bag6,0.004926989598036211,-1
Nr1h3,Sec14l2,0.004942020569045623,1
Foxa1,Mgam,0.004952120120571707,-1
Mll2,C330018D20Rik,0.004954060416207871,1
Zzz3,Mrpl14,0.004968381746056054,1
Smarca5,Vps4b,0.004968846539339088,-1
Rbbp5,Ythdf1,0.004972090633106871,-1
Nr1h3,Rbbp7,0.004975191082469695,-1
Dhx33,Rcc2,0.004986215242163889,-1
Zbtb48,Scyl1,0.004996638383504772,1
Crebzf,Fip1l1,0.004999337402829845,-1
Dhx33,Ppan,0.005005400929571063,-1
Stat1,Samhd1,0.005027060325738547,-1
Rora,Grb14,0.00504487121419842,-1
Abt1,Nup107,0.005068424974384406,-1
Nolc1,Nsun2,0.005087338567805632,-1
Pias1,Ythdc1,0.005090301907854052,1
Nolc1,Aaas,0.00512127106899678,-1
Zbtb16,Fxyd1,0.005132176082082374,-1
Ncor1,Ppp3cb,0.005167141094999279,-1
Nr1i3,Hsd3b3,0.005174839312532991,-1
Rps3,Sin3b,0.005178920692839934,1
Rps3,Cnot10,0.005178921597143831,1
Pparg,Mpzl3,0.005182820671182265,-1
Tgif1,Smn1,0.005265632387220938,-1
Hnf1b,Krt8,0.00526853762264596,1
Zfp653,Ino80e,0.005293450428371291,-1
Foxa3,Dnajc22,0.00529739033035866,-1
Lrpprc,Hspa9,0.005328800265538716,-1
Tmpo,Sephs1,0.0053336526798006545,-1
Pparg,Ap1m1,0.0053478641664516414,-1
Gtf2h5,Arl3,0.00535900652233688,-1
Stat1,Tnfrsf1b,0.005376007067475427,-1
Sra1,Rab18,0.005397818802414205,1
Taf13,Rnf167,0.005406336784595175,1
Epas1,Ces1d,0.00541664633644679,-1
Smarca5,Fyttd1,0.0054276079715604875,1
Hdac2,Zranb2,0.005472209395451371,-1
Rbl2,Sin3b,0.005477805683372939,1
Rbl2,Cnot10,0.005477805915171809,1
Set,2700029M09Rik,0.0054977761959271445,-1
Nostrin,Fabp2,0.005510593464295457,1
Ppard,Slc6a8,0.005540758388311099,1
Clock,Scamp1,0.005545908100202215,-1
Klf9,Pdk4,0.005546232039996617,-1
Bahd1,Adra1b,0.005567825705126886,-1
Xrcc6,Fastkd2,0.005597140200052513,1
Zbtb48,Fdxr,0.005605584603634874,1
Maf,Faah,0.00561736471637948,1
Ppp1r8,Hint1,0.005619919200440028,1
Phf5a,Abt1,0.005643918694986592,-1
Abt1,Phf5a,0.005643918694988209,-1
Rest,Nol9,0.005659797940178103,-1
Creb3l3,Cyp4f14,0.005691804088227097,-1
Mef2a,Cav2,0.005696621368946249,1
Ercc2,Tut1,0.005722027800389131,1
Grlf1,Eif1ad,0.005722342987175502,-1
Zbtb16,Fzd4,0.005727469646352407,-1
Hlf,Rnf144b,0.005733811729341104,-1
Dhx33,Smarcad1,0.005739153267303123,-1
Sin3a,Atg16l1,0.005758298277002443,-1
Set,Ppan,0.005860697093541001,-1
Rxrg,Hpx,0.005864600376200665,-1
Sod2,Hpx,0.005864600376200665,-1
Set,Rpl13a,0.005888693013316288,-1
Trim28,Fbxo8,0.005895195777697046,-1
Adar,Csk,0.005897735753208606,1
Rela,Myo1c,0.0059393979729889185,-1
Ssrp1,Eif3g,0.005940337726121164,-1
Sin3a,Dnttip2,0.006024082083418739,1
Tada2a,Impdh2,0.00603072920705973,-1
Phf5a,Dap3,0.006043699884536371,-1
Nr1i2,Aadac,0.006061453733127494,-1
Carhsp1,Wdr11,0.006065943397055554,-1
Taf2,Rfc1,0.006098914390176063,1
Rfc1,Taf2,0.006098914390176167,1
Nkrf,Rpf2,0.006100932998714408,-1
Nr1i3,Naprt1,0.006105070738752129,-1
Nr1i2,Tm6sf2,0.00611556588140081,-1
Elf1,Nt5dc1,0.006120530814957296,1
Creb3l3,Ces2a,0.00613323727675956,-1
Phf5a,Thoc3,0.006136055606328132,-1
Rtf1,Ubl7,0.006167307781882403,-1
Foxa2,0610040J01Rik,0.0061795915173338415,1
Rxrg,9130409I23Rik,0.00618804682812028,-1
Sod2,9130409I23Rik,0.00618804682812028,-1
Wbp7,Spen,0.00619134470229848,1
Spen,Wbp7,0.006191344702298664,1
Rorc,Gpd1,0.006198887744109645,-1
Myst4,Map3k2,0.006220571222820985,-1
Cenpb,Ing1,0.006245425599801143,1
Clock,Aftph,0.0062554489297478285,1
Gtf2f2,Polr1e,0.006266127019602627,-1
Foxa2,Akr1c19,0.006270477103136623,1
Bdp1,1110008P14Rik,0.006290478031863126,1
Nr1i2,Agmat,0.006308557246634273,-1
Nkrf,Fam135a,0.006318854821214338,-1
Nr1h2,Stat6,0.0063526793333746005,1
Stat6,Nr1h2,0.0063526793333746326,1
Stat1,H2-Q7,0.006363574304084495,-1
Rbl2,Gpn1,0.006373965903303549,1
Zzz3,Gnai3,0.006376913213837349,-1
Irf5,Rars2,0.006385873945459953,-1
Gtf2e1,Fastkd2,0.00639113445922927,1
Tfam,Strap,0.0064202655653242706,-1
Rxrg,Asgr2,0.006427853517412973,-1
Sod2,Asgr2,0.006427853517412973,-1
Mxd4,Cd97,0.006456274605993613,-1
Stat1,Tmem179b,0.0064570570190169724,-1
Hnrnpab,Gar1,0.006469527261028916,-1
Maz,Ubqln4,0.006497772743572264,-1
Hnrnpab,Nucks1,0.006498523870276541,-1
Cenpb,Ppp2r1b,0.006508790301788903,1
Stat3,Mafk,0.006510062826309983,-1
Mafk,Stat3,0.006510062826309983,-1
Nr1i2,Tat,0.006512472370447395,-1
Nr1h2,Dnm2,0.006521717857204326,1
Dhx33,Ilf3,0.006541453175381059,-1
Rest,Atic,0.006545914579149339,-1
Nr1i2,Adh4,0.006546437545980509,-1
App,Nup153,0.006615439110487701,-1
Taf13,Dhx15,0.006679630809316574,1
Trp53,Ubap2l,0.006719205714476681,-1
Irf7,Stat1,0.0067210920775033585,-1
Stat1,Irf7,0.006721092077503635,-1
Pa2g4,Nsun2,0.006730945377397456,-1
App,Tfam,0.006750801128276619,1
Foxa3,C4bp,0.006769112205771572,-1
Dhx33,Noc3l,0.00677657179150735,-1
Med1,Tra2b,0.0067919767866668436,-1
Epas1,Otud1,0.006854407284669934,-1
Cebpb,C1ra,0.006860052018910403,1
Nr1i3,Nags,0.006860507707679576,-1
Pa2g4,Trim27,0.006873121866908986,-1
Zfp800,Whsc1l1,0.006891333326212366,-1
Taf12,Slc31a1,0.006920198641348644,-1
Hmgn5,Gemin7,0.0069321340964916475,-1
Hnrnpk,Vbp1,0.006940668167886345,-1
Zfp322a,Zfp422,0.0069505235153232425,-1
Zfp524,Ints6,0.006960241063428413,-1
Nr1i3,Hsd17b2,0.00699292509838359,-1
Foxa3,Hsd17b6,0.00700094088772867,-1
Zfp593,Fastkd3,0.007058950049409552,-1
Foxa3,Cyp3a25,0.007093463061022039,-1
Safb2,Fam193b,0.007173362766165468,-1
Zbtb44,Hibch,0.0072114368097395696,-1
Nr1i3,Slc25a4,0.007214897633033227,-1
Stat6,Xdh,0.007240382988165117,-1
Gtf2e2,Mak16,0.007247660017771291,-1
Zfp281,Gmds,0.007273035765785744,-1
Nfic,Rsbn1,0.007328294191280793,-1
Set,Wdr36,0.007335210732645439,-1
Mybbp1a,Armc6,0.007340596398189398,-1
Phf5a,Mtus1,0.007365537516334253,-1
Crebzf,4833420G17Rik,0.007386173686216266,-1
Ruvbl2,Ilf3,0.007386369114579737,-1
Nr1h4,Cldn3,0.007435480947298198,-1
Dmtf1,Appbp2,0.0074564929985935086,-1
Smarcc1,Apex1,0.007459949056728066,-1
Klf9,Hfe,0.007477327404968015,-1
Dnajc2,Ypel3,0.00749377844302355,-1
Nfyb,Wdr3,0.007496420129535775,-1
Rxrg,Asgr1,0.007502680314897599,-1
Tcf3,Ap2s1,0.007520282422884957,-1
Rfc1,Taf1d,0.007550846624903775,1
Nr1h3,Slc25a10,0.007571583110380228,1
Olig1,Agxt2l1,0.007575051550361997,-1
Esrra,Ogdh,0.0075979767941438715,1
Foxa2,Cpn1,0.007605944917028311,-1
Nr1i2,Lect2,0.007614379736226747,-1
Atf7,Klhl26,0.007618002591590737,-1
Smad7,Ttr,0.007650304691449476,1
Cic,Samd4b,0.007672311267089364,-1
Taf13,Rbbp7,0.0076849516073774216,1
