source,target,p-value,model
Nfatc4,Pcdh18,1.7880253572095027e-13,-1
Rfc1,Tex10,1.801978485619127e-13,-1
Stat3,Cct5,1.8212239663689843e-13,-1
Stat3,Dck,2.2072806064463e-13,-1
Twist1,Foxc2,2.2679133416600578e-13,-1
Foxc2,Twist1,2.2679133416602183e-13,-1
Irf8,Naip2,2.3174545946135515e-13,-1
Med6,Cks1b,2.374028623138024e-13,-1
Gtf2e2,Zwilch,2.377541585568116e-13,-1
Tbx20,Arfgap3,2.3848029011552755e-13,-1
Sp100,Tap2,2.6726610205771835e-13,-1
Msl3,Nucks1,3.037229030638079e-13,-1
Esrra,Ptgr2,3.2993079855874365e-13,1
Ets2,Anxa2,3.635903882411153e-13,-1
Hdac2,Stmn1,3.831193053705076e-13,-1
Stat1,Tnfaip8l2,3.9877572859827454e-13,-1
Gtf2e2,Snrpa1,4.1066610254263423e-13,-1
Ppargc1a,Atp5g3,4.2129228552283707e-13,-1
Irf5,Olfml1,5.044255309335549e-13,1
Kdm1a,Myef2,5.217321585608585e-13,-1
Sphk1,Chrnb1,6.305293031716971e-13,-1
Ezh2,Dck,6.421884091426997e-13,-1
Smarca5,Impad1,6.540592536573217e-13,-1
Tbx3,Lipe,6.814520947916536e-13,1
Scx,Slc36a1,7.221422060673141e-13,-1
Ncor2,Hdac7,7.331383986109536e-13,1
Med6,Rfc3,7.380979383393017e-13,-1
Runx3,Nfib,7.75910118327902e-13,-1
Taf2,Ddx10,7.809792856063333e-13,-1
Tead2,Cpxm1,8.576071740274165e-13,-1
Nfatc4,Cdh11,8.905704925932228e-13,-1
Irf8,Fkbp15,9.240645621355874e-13,-1
Hdac2,Sumo2,1.0896854078587885e-12,-1
Csde1,Csgalnact2,1.1095899274889365e-12,-1
Mier1,Pparg,1.1170378030767805e-12,-1
Med6,Ccnb1,1.145192184392254e-12,-1
Phtf1,Emb,1.1668194638789965e-12,-1
Zbtb16,Hp,1.1784149535749743e-12,1
Hells,Gins1,1.1786462153446566e-12,-1
Cdc5l,Hnrnpu,1.2455688688466625e-12,-1
Stat1,Nfkbie,1.2723794209980585e-12,-1
Aebp1,Osmr,1.298738408535156e-12,1
Nr4a1,Apbb1,1.3565248711202052e-12,1
Gtf2f2,Toe1,1.4181193814950885e-12,-1
Zfx,Suz12,1.4967682091983803e-12,-1
Smad2,Hmgn1,1.4983481794349199e-12,1
Stat1,Stk17b,1.5025739834791506e-12,-1
Tfdp1,Tcp1,1.5689398189030168e-12,1
Sox18,Scgb3a1,1.6845313005945791e-12,-1
Med6,Plk4,1.7491617911059838e-12,-1
Xbp1,Serp1,1.753012348619145e-12,-1
Nostrin,Hpgd,1.7649236448225832e-12,-1
Mybbp1a,Snrpa,1.955051484575566e-12,-1
Top2a,Aspm,1.9791458520407658e-12,-1
Tead3,Dnajc24,2.0097049563058012e-12,1
Ctcf,Armc10,2.010758610069504e-12,-1
Tada2a,Ctps,2.0605707116955943e-12,-1
Med6,Cct2,2.1132395353061653e-12,-1
Zkscan3,Trpm7,2.1261037513445814e-12,-1
Hltf,Zc3h7a,2.2930746148865884e-12,-1
Msl3,Gmnn,2.375504729614443e-12,-1
Pcna,Eri1,2.8484513534451027e-12,-1
Mybl2,Rbmx2,3.12114186461265e-12,1
Nolc1,Cars,3.2427637871045616e-12,-1
Pparg,Higd2a,3.3280974581813208e-12,1
Ssrp1,Xpo1,3.4265560077838814e-12,-1
Gtf2e2,Snrnp40,3.559656682956573e-12,-1
Ctcf,Cep57,3.8518892053467735e-12,-1
Dnmt1,Wdr3,3.8527156134954336e-12,-1
Mybl2,Cct2,4.062824663136127e-12,1
Ilf3,Psat1,4.925273540617067e-12,-1
Nfe2l2,Pnp,4.981464586967503e-12,-1
Zfpm1,Ppp2ca,5.579807877555701e-12,1
Zeb1,Dact1,5.826754054596302e-12,1
Kdm1a,Tex10,5.988713921080337e-12,-1
Zfp281,Cdk16,5.992129539601536e-12,-1
Stat3,Nup155,6.225058947544842e-12,-1
Hmgb1,Slc39a10,6.437980472536708e-12,-1
Rest,Cdk6,6.5937977034271594e-12,-1
Hnrnpab,Msh6,6.642057224744169e-12,-1
Med6,Snrnp40,7.091990247031559e-12,-1
Smarca5,Bub3,7.094286251188505e-12,-1
Zbtb16,Pigf,7.156689186922535e-12,1
Sarnp,Orc2,7.845564238485474e-12,-1
Nostrin,AW112010,7.871010821597729e-12,1
Tcea3,Pccb,8.384487764845296e-12,-1
Tmpo,Ltv1,8.42503757258493e-12,-1
Ogg1,E2f4,8.716691182770514e-12,-1
E2f4,Ogg1,8.716691182770514e-12,-1
Tfdp1,Qtrt1,8.998766816427615e-12,1
Sox17,Cytl1,9.680575224675076e-12,-1
Set,Msh6,1.0331776579879269e-11,1
Smarce1,Nup62,1.0430125111936657e-11,-1
Sox18,Cytl1,1.1391940205143917e-11,-1
Ppp1r8,Hnrnpab,1.252165515252767e-11,-1
Hnrnpab,Ppp1r8,1.2521655152535977e-11,-1
Safb,Tmem143,1.2925037044615988e-11,1
Med6,Kif22,1.6086447677991374e-11,-1
Basp1,Nxn,1.6264589131847058e-11,1
Med6,Kifc5b,1.641744590300928e-11,-1
Topors,Ddx10,1.648166683621316e-11,-1
Cenpb,Akt1,1.674579922547891e-11,-1
Irf8,Cd300lf,1.7153502227966103e-11,-1
Nr1h3,Dnmt1,1.725836595876472e-11,-1
Mybl2,Plk4,1.808763422163269e-11,1
Hdac2,Mex3b,1.9031245120479744e-11,-1
Kdm1a,Rbmxl1,1.9337029357998498e-11,-1
Mbd3,Ftl1,2.1472216906988627e-11,-1
Nfkb1,Rassf5,2.1897299231726795e-11,-1
Hdac2,Tcp1,2.276820065601165e-11,-1
Nr1h3,Cyp2d22,2.317074461257279e-11,-1
Nfkb1,H2-K1,2.359377433393763e-11,-1
Cdc5l,Mtf2,2.40480079859971e-11,-1
Npm1,Wdr36,2.5082523342754486e-11,-1
Arid5b,Ogfrl1,2.829195329651342e-11,1
Gtf2f2,Thumpd1,2.9152275496136074e-11,-1
Cebpa,Slc25a10,2.973673152612755e-11,1
Gtf2e2,Trip13,2.990588410429068e-11,-1
Hnrnpk,Nup107,2.9934013430429393e-11,-1
Klf9,Errfi1,3.111238846229322e-11,1
Pou2f2,Tacc2,3.132204305182969e-11,-1
Hnrnpab,Snrpg,3.167161906211118e-11,-1
Prrx2,Fstl1,3.700217055044372e-11,-1
Gata4,Pepd,4.041305455883752e-11,1
Stat3,Nup37,4.047362840432782e-11,-1
Rfc1,Msh6,4.13751080642025e-11,-1
Pou2f2,Ptprg,4.607602431689402e-11,-1
Hmgb2,Hmgn2,5.144448899843498e-11,-1
Rest,Zfp36l1,5.275807665642494e-11,-1
Kdm1a,Mtf2,5.7012630770807154e-11,-1
Tfdp1,Espl1,5.844826773833149e-11,-1
Kdm1a,Cct2,5.999351601211833e-11,-1
Stat3,Sf3a3,6.011040044425534e-11,-1
Zc3h8,Ung,6.076612803217567e-11,-1
Cebpa,C4b,6.356435937721668e-11,1
Tcea3,Slc39a6,6.53836907831793e-11,-1
Rbmxl1,Xpo1,6.782163931574523e-11,-1
Dnmt1,Hnrnpa0,6.983206113053281e-11,-1
Nfix,S1pr1,7.756541503558007e-11,1
Irf5,Unc93b1,8.603894268574633e-11,-1
Ets2,Hk2,8.613337269327263e-11,-1
Mta2,Dcaf12,8.819449112625905e-11,-1
Zbtb16,Errfi1,8.962647400390773e-11,1
Tbl1xr1,Slmap,9.818301671267494e-11,-1
Hdac2,Anapc1,1.2019379434469958e-10,-1
Msl3,Nup85,1.2144307932245777e-10,-1
Hdac2,Cct6a,1.272170545972516e-10,-1
Aebp1,Vcl,1.28769513060506e-10,1
Hmgb2,Hat1,1.3200745844411488e-10,-1
Nostrin,Pon3,1.4079633866976668e-10,1
Med6,Nsmce1,1.4314083530181208e-10,-1
Nr4a1,Dera,1.4398164355818293e-10,1
Hnrnpk,Gpd1,1.4494783146862284e-10,-1
Aebp1,Bgn,1.5692091917455918e-10,-1
Atoh8,Olfml1,1.6407057957766454e-10,1
Aebp1,Col4a2,1.6925978789573267e-10,-1
Hnrnpab,Srsf1,1.7468386666829383e-10,-1
Med6,Msh6,1.7827705943054019e-10,-1
Zbtb42,Myof,1.8656526386991123e-10,-1
Mxd3,B2m,1.937634483338025e-10,-1
Phb,Ptges2,1.9698344540843353e-10,1
Ptges2,Phb,1.9698344540843353e-10,1
Med6,Rbmxl1,1.97796958439555e-10,-1
Med6,Bub1,2.140573562184559e-10,-1
E2f3,Prelid1,2.1714036290555019e-10,-1
Tfdp1,Nusap1,2.2160275015269089e-10,-1
Prrx1,Pdgfrb,2.21908863999324e-10,-1
Nfic,Wipi1,2.2597187518761526e-10,-1
Zfx,Taf2,2.3228447639987332e-10,-1
Taf2,Zfx,2.3228447639988105e-10,-1
Rxrg,2310040G24Rik,2.328970891859215e-10,-1
Nr1h3,Nup107,2.3546725764631165e-10,-1
Mafb,Ttl,2.3680649366028916e-10,-1
Nostrin,Rassf3,2.3774688313152924e-10,-1
Cebpa,Mgll,2.47216778109936e-10,1
Cebpa,Rilp,2.5233850644276893e-10,1
Smad5,Alkbh7,2.5983569241656885e-10,1
Ncor2,Akt1,2.6362404632910496e-10,-1
Gtf2e2,Kif20a,2.717329104613712e-10,-1
Tfdp1,Ndc80,2.74855569423408e-10,1
Irf9,Gmfg,2.796629371979011e-10,1
Nfkb1,Tgfbr2,2.970075897066593e-10,-1
Med6,Magoh,3.198511303809494e-10,-1
Apex1,Rbm14,3.233099984878993e-10,-1
Ifi204,Apobr,3.691653412100326e-10,-1
Topors,Ddx46,4.5703594944488013e-10,-1
Kdm1a,Snrnp40,4.6050917776289165e-10,-1
Nostrin,Pcdh1,4.965338166703495e-10,1
Nostrin,Pon2,5.098975024210529e-10,1
Pbx2,Aifm1,5.25542739231321e-10,-1
Pparg,Agpat2,5.386042380897378e-10,1
Med6,Chaf1b,5.407886848183936e-10,-1
Sarnp,Serbp1,5.4613228955796e-10,-1
Tead2,Efs,5.548825263423341e-10,-1
Mxd3,Lsm5,5.59411415499023e-10,-1
Ctnnb1,Sik3,6.074766549728369e-10,1
Smarce1,Nup205,6.133509038778665e-10,-1
Yap1,Kcnab2,6.190818000574893e-10,-1
Rbbp8,Psmd14,6.260215117407738e-10,-1
Yap1,Nedd4,6.31640628182005e-10,-1
Ncor2,Sdhd,6.333646116717303e-10,1
Nostrin,Slc7a6,6.490229206835359e-10,-1
Uhrf1,Tcf19,6.490722821036555e-10,-1
Smad2,Sfr1,6.573774307110969e-10,1
Gtf2e2,Plk4,6.681441242589176e-10,-1
Yap1,Gpc4,7.257976258621425e-10,-1
Suz12,Topors,7.269131126448878e-10,-1
Topors,Suz12,7.269131126455997e-10,-1
Med6,Gins2,7.621641036171527e-10,-1
Ctnnb1,Fam20c,8.615960203983962e-10,1
Psmc3ip,B2m,8.825969044767813e-10,-1
Smarce1,Orc6,9.022788876648473e-10,-1
Irf1,Rhog,9.211905311117335e-10,-1
Ndn,Nxn,9.50164995483441e-10,-1
Pa2g4,Hdgf,9.521515819326377e-10,1
Hdgf,Pa2g4,9.52151581932677e-10,1
Arid5b,Agtr1a,9.85292040543832e-10,-1
Ilf2,Nop58,9.976963015061127e-10,-1
Cebpa,Syt7,1.0112326500783367e-09,1
Pa2g4,Spc24,1.0306060160245973e-09,-1
Ddx41,Prepl,1.035920294423144e-09,-1
Hmgb2,Pold3,1.103038843973955e-09,1
Sarnp,Eif1ax,1.1235792058016636e-09,-1
Nr2f6,Oaf,1.180420459468461e-09,-1
Med6,Snrpg,1.2119268053495302e-09,-1
Hdac2,Anp32b,1.3161474016028149e-09,-1
Stat3,Psma5,1.3384968695964823e-09,-1
Mybl2,Hat1,1.3762435672144165e-09,-1
Cebpa,Ssh3,1.3839810580381451e-09,1
Tfdp1,Cenpe,1.402028417267679e-09,1
Arid5b,Serpinf1,1.5112088673750816e-09,-1
Taf2,Cep57,1.5125463830871689e-09,-1
Gtf2a1,Srsf10,1.5694667550652502e-09,1
Med6,Bub1b,1.5756649512286919e-09,-1
Sox12,H2-K1,1.5916441830385972e-09,1
Fubp3,Nudcd2,1.7339527956887144e-09,1
Mafg,Krt19,1.8433141224480996e-09,1
Hnrnpab,Cpsf2,1.934066970091537e-09,-1
E2f1,Hspa12a,1.9843652672981904e-09,-1
Gata4,Gpd1,2.0342265160625704e-09,1
Pa2g4,Rrs1,2.04607920629644e-09,-1
Topors,Cdc27,2.0580633780315194e-09,-1
Ilf3,Tcp1,2.0606884132484938e-09,1
Twist1,Crtap,2.2134032612217973e-09,-1
Maf1,Prmt2,2.2753040403599447e-09,-1
Prrx2,Ccdc102a,2.4070028873550535e-09,-1
Smarce1,Pdcd5,2.4264872389718568e-09,-1
Stat1,AI662270,2.4269559123830675e-09,-1
Gtf2e2,Orc6,2.481150534743547e-09,-1
Prrx2,Rcn3,2.5877893080131343e-09,-1
Cdc5l,Orc2,2.6899571097145084e-09,-1
Ankrd1,Yipf7,2.7172066203481667e-09,-1
Rxrg,Tmod4,2.7707867944592025e-09,-1
Sox18,Timp3,2.7887351165049748e-09,-1
Rxrg,Cox6a2,2.854636303036158e-09,-1
Prrx1,Col6a3,2.897798401588436e-09,-1
Ctnnb1,Gorasp2,2.94785982935169e-09,1
Esrra,2200002D01Rik,3.031795353220568e-09,-1
Ctnnb1,Ralb,3.066969711456928e-09,1
Tfdp1,Pbk,3.097682089773981e-09,-1
Hdac2,Cct5,3.1074417028958463e-09,-1
Hnrnpk,Dnmt1,3.1364832294452824e-09,-1
Msl3,Snrpe,3.2039606132955746e-09,-1
Hnrnpab,Mtf2,3.312323924490739e-09,-1
Zbtb16,C3,3.335850296975447e-09,1
Tardbp,Syncrip,3.629007088851923e-09,-1
Fli1,Esyt1,3.6748218691483268e-09,1
Msl3,Tex10,3.6973943084480224e-09,-1
Maf,Prnp,3.754757645650479e-09,1
Smad5,Cmbl,3.841367622947454e-09,1
Pparg,Mvp,4.071518551055257e-09,-1
Nr2f6,Sh3d19,4.1279963372373454e-09,-1
Npm1,H2afz,4.529326736267121e-09,-1
App,Fndc3b,4.584421721743298e-09,-1
E2f3,Dock9,4.660203100747141e-09,1
Msl3,Xpo1,4.687852931938444e-09,-1
Stat1,H2-K1,4.784366005568851e-09,-1
Smarce1,Cdca4,4.8811840875491765e-09,-1
Sarnp,Syncrip,4.9494311990268744e-09,-1
Stat3,Dkc1,4.987262377345884e-09,-1
Msl3,Pdcd5,5.545757561305328e-09,-1
Top2a,Gins1,5.640692973353056e-09,-1
Pa2g4,Cdc45,5.795853847437007e-09,-1
Med6,Tipin,5.8998382663448065e-09,-1
Npm1,Atad2,5.950944674473824e-09,1
Tead3,Araf,6.069269597779193e-09,1
Pnn,Tardbp,6.084183789609401e-09,-1
Tardbp,Pnn,6.084183789609401e-09,-1
Med6,Zwilch,6.16335151210632e-09,-1
Npm1,Ska3,6.378323913090411e-09,-1
Safb,C1qtnf4,6.627804497857407e-09,1
Mbd3,Exosc10,6.696504697747359e-09,-1
Aebp1,Col8a1,6.7884817941193405e-09,1
Cc2d1a,Atp6v0a2,6.836140440819495e-09,1
Hdac2,Ilf3,7.41712327338212e-09,-1
Pcna,Rbmx2,7.550613429157511e-09,1
Gtf2a1,Atp6v1c1,8.56993962837323e-09,-1
Sarnp,Ppig,8.777862953288072e-09,-1
Hnrnpk,Cgrrf1,8.903853171196834e-09,1
Mybl2,Smc2,9.168971707705963e-09,-1
Zfp354c,H2afy2,9.247799950113113e-09,1
Foxc2,Kirrel,9.808400614431863e-09,-1
Zbtb16,H6pd,1.0108290850297067e-08,1
Med6,Racgap1,1.0359121747944531e-08,-1
Rxrg,Ip6k3,1.0440308086975146e-08,-1
Nr3c2,Psat1,1.050456805971929e-08,1
Nr3c2,Fignl1,1.0650886796496448e-08,1
Nfyc,Fem1c,1.0667933643764381e-08,-1
Bcl3,Kifap3,1.1154970600926191e-08,-1
Zfx,Ddx46,1.1716696141046594e-08,-1
Atoh8,Tspan3,1.1825126866882804e-08,1
Tead2,Enah,1.187415638333785e-08,-1
Fos,Ahsg,1.1923173750556092e-08,1
Nfyb,Yme1l1,1.4005091977572104e-08,-1
Smad1,Plscr1,1.433697255082056e-08,-1
Smarce1,Mcm6,1.4475948538954533e-08,-1
Rbmxl1,Nup85,1.4539614749577208e-08,-1
Phtf1,Galm,1.518634010239775e-08,-1
Nolc1,Gspt1,1.5447993449951103e-08,-1
Tcea1,Eif4a1,1.5522301648617565e-08,-1
Atf6b,AI413582,1.615395968945858e-08,-1
Tfdp1,Orc6,1.660132003718925e-08,1
Tcea1,Rsl1d1,1.7680297039882052e-08,-1
Sphk1,Myo1f,1.8062227076597123e-08,-1
Npm1,Lmnb1,1.9389909544113006e-08,-1
Med6,Pcna,2.033301596966215e-08,-1
Vps72,Ctdnep1,2.0847021679229263e-08,1
Tead2,Nradd,2.124619074692802e-08,1
Tcea1,Tgfbr1,2.2110932185280364e-08,-1
Hells,Tcf19,2.260092100354819e-08,-1
Tmpo,Rbmx2,2.2790588666863335e-08,1
Mybl2,Pwp1,2.3114497763199794e-08,-1
Tfdp1,Fignl1,2.3214826641328935e-08,-1
Stat3,Haus3,2.336855093299091e-08,-1
Cebpa,Spc25,2.3477064434021224e-08,-1
Uhrf1,Rfc4,2.3916259415487617e-08,-1
Nfatc4,Gpr153,2.4363288293426705e-08,-1
Nr1h3,C3,2.4588938616462495e-08,-1
Runx3,Treml2,2.566822512305308e-08,-1
Cdc5l,Eif2s2,2.787277159023029e-08,1
Atf5,Ggcx,2.98805726493703e-08,1
Hnrnpab,Rpl27,3.3270851740448154e-08,-1
Nfya,Ube2d1,3.46979806521294e-08,1
Gtf2e2,Myef2,3.474136004468175e-08,-1
Ikzf1,Atp8b4,3.6127993301538864e-08,-1
Psip1,Cct7,3.639310119409788e-08,-1
Hells,Xpo1,3.761914529479392e-08,-1
Sarnp,Anp32e,3.855992927849861e-08,-1
Nfic,Trf,3.878569121086363e-08,-1
Trim30a,Kcnn4,4.030694376155306e-08,-1
Hnrnpk,Rps3,4.2044047538067927e-08,-1
Rps3,Hnrnpk,4.2044047538075245e-08,-1
Nfatc1,Cdc42ep1,4.2091066429152866e-08,-1
Med6,Snrpa1,4.2162640977296135e-08,-1
Hells,Wdr36,4.424919934528687e-08,-1
Psip1,Stap2,4.56308805595228e-08,-1
Mta2,Sec24b,4.6182982668512765e-08,1
Tead3,Cpeb1,4.678482915385304e-08,1
Mbd2,Cast,4.683324889322964e-08,-1
Nfic,Ncor2,4.894449829696053e-08,-1
Ncor2,Nfic,4.894449829696093e-08,-1
Trim30a,Atp8b4,4.962326590694367e-08,-1
Nfya,Adam17,5.1262864133160875e-08,-1
Smad2,B4galnt1,5.2277633623413356e-08,-1
Hnrnpab,Rpl8,5.3275128254491406e-08,-1
Snai2,Rasl11b,5.3305902187059374e-08,1
Zfpm1,Tusc3,5.3543050646752504e-08,1
Mafg,Slc25a44,5.4172868170363276e-08,-1
Esrra,Cgref1,5.504195193918012e-08,-1
Gtf2a1,Tmx3,5.7850176842306704e-08,1
Irf7,Oas3,5.792120001173415e-08,-1
Trim30a,Slfn1,5.7970829326259805e-08,-1
Naca,Ptma,5.8380902629749065e-08,-1
Yap1,Bcar1,5.964069715303752e-08,-1
Sox7,Alas2,6.040318554419851e-08,-1
Nfix,Inmt,6.205161265808827e-08,1
Jun,Slc25a13,6.308598467305247e-08,-1
Bclaf1,Luc7l,6.402758976953453e-08,-1
Hnrnpab,Rpl23,6.463170506189621e-08,-1
Hnrnpk,Cdca4,6.561797643880602e-08,-1
Hells,Tfdp1,6.564685521164402e-08,-1
Tfdp1,Hells,6.564685521164402e-08,-1
Ctnnb1,Tax1bp3,6.588390879619825e-08,-1
Cebpa,Cd302,6.78263669149277e-08,-1
Jdp2,Parvb,6.791091729772325e-08,-1
Hnrnpab,Ranbp1,6.892310079662773e-08,-1
Nfatc4,Sulf1,6.920873251267883e-08,-1
Ncor2,Ndufa9,6.940545986789779e-08,-1
Gtf2e2,Cct2,6.954381139203673e-08,-1
Cc2d1a,Fbxl8,6.961346595884854e-08,-1
Prrx1,Col1a2,7.140371906240917e-08,-1
Zfpm1,Gpd1,7.311004343307206e-08,1
Ubp1,Clk1,7.414050473321871e-08,1
Zbtb16,Nfix,7.50528996269579e-08,1
Smarca5,Mzt1,7.810260998274263e-08,1
Smarca5,Ctcf,8.260128679036298e-08,-1
Ctcf,Smarca5,8.260128679036846e-08,-1
Hmg20b,Fkbp8,8.381192608462651e-08,-1
Nostrin,Krt8,8.420591129140579e-08,1
Zbtb20,Pak1,8.444777641486044e-08,-1
Rfc1,Sf3a3,8.4499878975227e-08,-1
Tfdp1,Prc1,8.88200262350217e-08,-1
Cebpa,Rarres2,8.931645465031304e-08,1
Rfc1,Cct2,9.20971122799657e-08,-1
Sphk1,Def6,9.568040313147489e-08,-1
Kdm1a,Cox7a2l,9.571403395969077e-08,1
Ruvbl2,Cct7,9.673620492307608e-08,1
Rbbp8,Ccdc34,9.875674959318373e-08,-1
Arid5b,Tmem38b,1.049690547996017e-07,-1
Zbtb42,Card10,1.1004491387361653e-07,-1
Taf10,Rian,1.1031637701387998e-07,-1
Epas1,Emcn,1.1059011012009607e-07,-1
Epas1,Cyp4b1,1.1276016389683663e-07,-1
Hnrnpab,Set,1.1341124650087325e-07,-1
Set,Hnrnpab,1.1341124650087361e-07,-1
Sod2,Mapk3,1.1407442289856692e-07,-1
Arid5b,Mmp19,1.1501520799214586e-07,-1
Sox12,Cd74,1.154073411914375e-07,1
Nfatc4,Slit3,1.1607781605975845e-07,-1
Mybl2,Gins1,1.2024611357629476e-07,-1
Rbmxl1,Cnpy4,1.268278445088967e-07,-1
Atoh8,Erlin2,1.2728870666973356e-07,1
Csde1,Dynlt3,1.2901692189130747e-07,-1
Ankrd1,Pacsin3,1.3196287870586806e-07,-1
Med6,Melk,1.377156940353931e-07,-1
Zfx,Scaf11,1.4183916733926422e-07,-1
Arid5b,Gmds,1.4858733899885967e-07,-1
Irx5,Dusp7,1.5113661285085016e-07,-1
Hells,Arl6ip6,1.5325618446330782e-07,-1
Rest,Cyfip2,1.5482805204423234e-07,-1
Klf15,Sh3bp5,1.584843843585482e-07,1
Nolc1,Ncbp1,1.601271969214835e-07,-1
Smarcc1,Nop58,1.6519429041009098e-07,-1
Mybl2,Cad,1.6966346950008268e-07,-1
Nfatc4,Fzd2,1.810734523437371e-07,-1
Msl3,Ppp2ca,1.8109164002288295e-07,-1
Smarce1,Topbp1,1.818811023341213e-07,-1
Csrnp1,Csf1,1.8210275636416788e-07,-1
Zbtb20,Sh3bp5,1.8274562952707702e-07,1
Hdac2,Tipin,1.8685423758004062e-07,-1
Hltf,Crlf3,1.881584721955721e-07,-1
Arid5b,Tspan4,1.8911265217663254e-07,1
Gtf2e2,Nop58,1.9446847047795007e-07,-1
Pnn,Prpf40a,1.9689669895619626e-07,-1
Smarcc1,Kif20a,2.0210897244111997e-07,-1
Thap11,Lrpap1,2.0796189401302817e-07,-1
Arid5b,Zcchc24,2.1502254308882571e-07,-1
Bclaf1,Smc1a,2.224672539063028e-07,-1
Nr1h3,Trim59,2.382255754185809e-07,-1
Ppargc1a,Stard4,2.435036778443554e-07,-1
Ctcf,Fubp1,2.485314043015206e-07,-1
Prrx2,Gm15867,2.541426400269688e-07,-1
Hnrnpab,Rfc3,2.5905105796518325e-07,-1
Rfc1,Serbp1,2.663686013879988e-07,-1
Tshz1,Gnaq,2.695518370166215e-07,1
Prdx5,Nacc2,2.706599232587832e-07,-1
Safb,Sac3d1,2.71609474749505e-07,1
Sub1,Psip1,2.737168872112934e-07,-1
Trim30a,Rhog,2.7595336516666454e-07,-1
Aebp1,Thbs2,2.831098075236674e-07,1
Tead2,Fscn1,2.863954152108978e-07,-1
Creb3l1,Mgat4b,2.872910787996536e-07,-1
Foxc2,Amotl1,2.883370851070116e-07,-1
Nr1h3,Stmn1,2.89085013542373e-07,-1
Aebp1,Homer3,2.90248925901013e-07,1
Ing2,Mknk2,2.9149899883691885e-07,1
Rfc1,Phax,2.9330073880172334e-07,-1
Pa2g4,H2afx,2.9575976747550767e-07,-1
Smarce1,Ssrp1,3.1361685486501646e-07,-1
Rxrg,Ube2b,3.201763121911991e-07,-1
Irf8,Fcgr2b,3.3107440791615566e-07,-1
Yap1,Hcst,3.362631350087786e-07,-1
Arid5b,Trf,3.4112268806735086e-07,-1
Suz12,Syncrip,3.4454122154518923e-07,-1
Aebp1,Dtna,3.508225078535286e-07,-1
Klf9,Tcf19,3.508534566418186e-07,-1
Aebp1,Jdp2,3.6642088986747065e-07,-1
Maf,Galm,3.7301505201914e-07,-1
Mta2,Ncln,3.7754400675318414e-07,1
Esrra,Mapk6,3.821964530924346e-07,-1
Taf2,Brix1,3.9292701608241857e-07,-1
Rfc1,Kif20a,4.0832564732564107e-07,-1
Sox18,Gpm6a,4.0928831002960273e-07,-1
Rbmxl1,Wdr3,4.177468179450433e-07,-1
Hdac2,Orc6,4.237262214441923e-07,-1
Gtf2i,Sel1l,4.280214726790354e-07,-1
Pias4,Zfand2b,4.333961765862393e-07,1
Nr3c2,Cmbl,4.441206114635842e-07,1
Prrx1,Angptl2,4.497009495036488e-07,1
Prrx1,Serpinf1,4.553691552080315e-07,1
Stat5b,Fam167b,4.6319986977042757e-07,1
Bclaf1,Ddx46,4.6567546613411204e-07,1
Nr1h3,Uba2,4.660066932192327e-07,-1
Uhrf1,Aspm,4.74782120996484e-07,-1
Ldb1,Acin1,4.77867474682351e-07,-1
Prrx2,Ltbp1,4.787853503444498e-07,-1
Ncor2,Rapgef1,4.82715755071134e-07,-1
Hnrnpab,Cct2,4.858565581975346e-07,-1
Zfp354c,Armcx4,4.87553652265921e-07,1
Nr1h3,Cmbl,4.9018090777902e-07,-1
Prrx2,Col5a2,4.938318772457427e-07,-1
Cdc5l,Sf3a3,4.942936301030239e-07,-1
Ezh2,Ggcx,5.145232273764799e-07,-1
Etv3,Stk17b,5.204986754898358e-07,-1
Rxrg,Pcx,5.243108523220449e-07,-1
Cdc5l,Eif3c,5.254364437145668e-07,1
Stat3,Lyar,5.380290851718453e-07,-1
Yap1,Nckap1,5.485693306628845e-07,-1
Med6,Hmgb2,5.551457406726829e-07,-1
Hnrnpk,Snrpe,5.590756383449586e-07,-1
Msl3,Llph,5.640833879153252e-07,-1
Gata4,Slc27a4,5.666313085242156e-07,1
Top2a,Aurka,5.71608770579978e-07,1
Hnrnpab,Snrpd1,5.72772473770942e-07,-1
Psmc3ip,Anxa7,5.76159804317085e-07,-1
Nfic,Sdc2,5.81348894048961e-07,-1
Mybl2,Pif1,5.826407165420546e-07,-1
Rorc,Tcea3,5.834085975376504e-07,-1
Tcea3,Rorc,5.834085975376827e-07,-1
Fos,Dpy19l1,5.996789344051209e-07,1
Runx3,Igfbp3,6.239180469223745e-07,-1
Cbfb,Tusc3,6.254567439876046e-07,-1
Kdm2a,Cnn3,6.435124363061829e-07,-1
Zfp217,Prss23,6.475627929063169e-07,-1
Cebpa,Ces1d,6.574198507359198e-07,1
Npm1,Ncapg2,6.644360353235106e-07,-1
Tmpo,Rpl7a,6.778202569825365e-07,-1
Zbtb16,Gpr146,6.802024222092713e-07,1
Msl3,Tcn2,6.820200650626463e-07,-1
Klf9,Cfh,6.908104635810357e-07,1
Zbtb16,Zcchc24,6.909216083358357e-07,1
Ercc3,Adora2a,6.987363994294762e-07,-1
Msl3,Tcp1,7.022768115017807e-07,-1
Rela,Etv5,7.045324783078073e-07,-1
Rorc,Actg1,7.111781649620846e-07,-1
Med6,Cdc6,7.113068105441043e-07,-1
Kdm1a,Ilf2,7.167616852874246e-07,-1
Ilf2,Kdm1a,7.167616852874524e-07,-1
