source,target,p-value,model
E2f1,Cdca4,6.065856613725959e-05,-1
Top2a,Bub1,6.072353038082261e-05,-1
Rbbp5,Cfdp1,6.087822169396771e-05,-1
Rxrg,P2rx5,6.135465707605254e-05,1
Maf,Tlr2,6.141390331432494e-05,-1
Uhrf1,Nek2,6.157929634026458e-05,-1
Ankrd1,Irx3,6.186239064180793e-05,1
Irx3,Ankrd1,6.186239064180793e-05,1
Safb,Edem2,6.217642150188805e-05,-1
Trim30a,Hcst,6.25047224134716e-05,-1
Fos,Egr1,6.36208102961269e-05,-1
Egr1,Fos,6.36208102961269e-05,-1
Smyd1,Csrp3,6.383602852354488e-05,1
Rxra,Rnps1,6.402229361904378e-05,1
Lmo2,Tm4sf1,6.413134956630965e-05,1
Trim30a,Serpina3g,6.416347110824148e-05,-1
Ciita,Tnfrsf13b,6.419035710354376e-05,-1
Elf1,Was,6.481754334061069e-05,-1
Drap1,Nr1h2,6.504305422935304e-05,-1
Gtf2f1,Ccnb1,6.57108859063161e-05,1
Hnrnpk,Rlim,6.57480399831696e-05,1
Rbck1,Fzr1,6.677647685703258e-05,-1
Stat6,Lrp10,6.686633988487435e-05,1
Foxm1,Racgap1,6.690035874543704e-05,1
Etv6,Cmtm7,6.696161653996704e-05,-1
Rbmxl1,Mad2l1,6.729150722444584e-05,-1
Taf1b,Rpa2,6.778653162092785e-05,1
Atf4,Ampd2,6.795051975371099e-05,-1
Runx3,Epsti1,6.802805292821039e-05,-1
Batf,Ptprc,6.824045678405762e-05,-1
Sfpq,Dek,6.858088881585431e-05,1
Phf5a,Odc1,6.886604660143499e-05,-1
Etv3,Mx1,6.887057952396805e-05,-1
Uhrf1,Chek2,6.890723483964356e-05,-1
Tcea3,Mapk12,6.891749028511827e-05,1
Nfkb1,Ikbke,6.921905568705649e-05,1
Esrrg,Cpeb3,6.947054091658272e-05,-1
Gtf2e2,Uba2,7.004241102487838e-05,1
Hmg20b,Fastk,7.00922178985191e-05,-1
Ndn,Map3k14,7.028327112862121e-05,-1
Lmo2,Slc9a3r2,7.049247061018911e-05,1
Runx3,Adcy7,7.061777211142012e-05,-1
Hdac2,Morf4l2,7.078218780350239e-05,-1
Irf9,Hcls1,7.110316429868592e-05,-1
Sox9,Perp,7.112349660861457e-05,-1
Zfp120,Upf3b,7.115340355734199e-05,-1
Ezh2,Uba2,7.129763764434994e-05,-1
Pcna,Aurkb,7.13332225541797e-05,-1
Zfp36,Tapbp,7.139367887671133e-05,-1
Klf6,Tmod3,7.149559898844208e-05,1
Atf6b,Kat5,7.158316514999394e-05,1
Vps72,Sde2,7.173934027017087e-05,-1
Sfpq,Actl6a,7.314160400662851e-05,-1
Rbbp8,Tcerg1,7.323060705334191e-05,-1
Klf9,Mettl7a1,7.327778276825219e-05,-1
E2f3,Pgk1,7.342110114635696e-05,1
Fos,Ahsg,7.412467362060089e-05,1
Gtf2f1,Kif20b,7.429093459994534e-05,1
Trim27,Tapbp,7.450172440380972e-05,-1
Aebp2,Zc3hav1,7.556100812751399e-05,1
Csrnp1,Chfr,7.597728798687765e-05,-1
Ankrd1,Stx11,7.62285021134313e-05,1
Mxd3,Serping1,7.753019657227026e-05,-1
Stat6,Relb,7.799917501395255e-05,1
Relb,Stat6,7.79991750139532e-05,1
Rfx1,Cs,7.803586155688345e-05,-1
Pcna,Cdca2,7.807865243465065e-05,-1
Nfyb,Jup,7.81985041057195e-05,1
Ankrd1,Serpinb9,7.831364708491861e-05,1
Ikzf1,Parp14,7.882105899445056e-05,-1
Smyd1,Aldh7a1,7.916514997499018e-05,1
Ankrd1,Nexn,7.931601321675017e-05,1
Srebf2,Uba5,7.950744544765075e-05,-1
Ddx58,Ptprc,7.954391362518376e-05,-1
Maz,Sf3a2,7.983686631801815e-05,-1
Zfx,Morc3,7.994409839893545e-05,-1
Nfya,Lrp10,8.010765515980238e-05,-1
Trim30a,Cd86,8.023957814832132e-05,-1
Rxrg,Txlnb,8.068299776992605e-05,1
Edf1,Mrpl43,8.07552297042684e-05,-1
Zbtb16,Cdca8,8.108130547283322e-05,-1
Nfib,Ccdc80,8.108852046300187e-05,-1
Hnrnpd,Dcun1d5,8.121669511020662e-05,-1
Vps72,Mark2,8.132374515490114e-05,-1
Tead2,Letm1,8.136799266334967e-05,-1
Hdac1,Sf3a3,8.14731925012348e-05,-1
Stat3,Unc93b1,8.149512792381127e-05,-1
Pa2g4,Plk1,8.180974104941502e-05,-1
Ppp1r8,Rad51ap1,8.208397800293368e-05,-1
E2f1,Ncapg2,8.296718546321649e-05,-1
Nfkb2,Maged2,8.337897603918566e-05,-1
Gtf2f1,Kif20a,8.355760549790438e-05,1
Nfib,Mrc1,8.357009786961385e-05,-1
Hdac1,Usp1,8.417355547053703e-05,-1
Ubp1,Ddx42,8.462758894260074e-05,-1
Tead2,Aplnr,8.488835759301861e-05,-1
Rarg,Emp2,8.490255361167928e-05,1
Tada2a,Rpl15,8.56734274323604e-05,-1
Sarnp,Znhit6,8.647507795442822e-05,-1
Rxrg,Sh3bgr,8.666884956737876e-05,1
Zeb2,Pf4,8.747144914702226e-05,-1
Runx3,Psmb8,8.776707528680079e-05,-1
Foxm1,Anln,8.779599671233916e-05,-1
Top2a,Chaf1b,8.805449314924199e-05,-1
Ilf2,Lmnb1,8.806223850846157e-05,-1
Elf4,Dot1l,8.862301614611291e-05,-1
Stat3,B2m,8.892368808411681e-05,-1
Sox18,Mcam,8.89931420421558e-05,-1
Sp1,Sf3b3,8.924620446862232e-05,-1
Rbbp5,Wdr43,8.954288770454928e-05,-1
Ppargc1a,P4ha2,8.971333493984135e-05,-1
Klf15,Acsl1,8.988970238115601e-05,1
Trim30a,Dlg5,9.009784261111547e-05,-1
Hdac2,Hmgn2,9.067315419496668e-05,1
Zfp263,Arsi,9.107089879614699e-05,-1
Dnmt1,Trip13,9.136560682315362e-05,1
Nfib,Postn,9.144667416261555e-05,-1
Etv3,Nfkbie,9.201725538958082e-05,-1
Lmo2,Myct1,9.271365361175492e-05,1
Prdm4,Acot9,9.297235757268778e-05,1
Zfp384,H3f3b,9.333839238834882e-05,1
E2f2,Pcna,9.344664474219502e-05,-1
Med6,Mettl6,9.380948863949656e-05,1
Zfp263,Smndc1,9.417037318381211e-05,1
E2f1,Nusap1,9.449618983545088e-05,-1
Runx3,Stk17b,9.461172247590886e-05,-1
Smarce1,Uba2,9.516211996966525e-05,-1
Gtf2f1,Bub1b,9.587580422927568e-05,1
Irx5,Adcy7,9.587940334583612e-05,1
Ruvbl2,Cdk1,9.652022626705483e-05,-1
Zeb1,Cnn3,9.672469526261651e-05,1
Gata4,Gpr137b,9.672890004856419e-05,-1
Zbtb16,Pdk4,9.698352498261073e-05,-1
Ezh2,Nup107,9.730045050403809e-05,-1
Dnmt1,Melk,9.81902731674915e-05,-1
Lmo2,Ptprb,9.89162972364493e-05,1
Ddx58,Il2rg,9.915744493933436e-05,-1
Sfpq,Rpl30,9.91827407519889e-05,-1
Prdm4,Ctso,9.956177915635866e-05,1
Tfdp1,Nap1l1,9.95823748377382e-05,-1
Hells,Msh6,9.972266824991513e-05,-1
Smad6,Sh3tc1,0.00010001389049043977,-1
Rxrg,Atp1a2,0.00010050265363561207,1
Stat6,Zfp36,0.00010151873366444198,-1
Zfp36,Stat6,0.00010151873366444198,-1
Rxra,Enoph1,0.00010204661002674302,-1
Hdac1,Eef1a1,0.00010228822532144794,-1
Ankrd1,Pygm,0.00010242578969998659,1
Tada2a,Bms1,0.00010252746363724817,-1
Tcea1,Rnf4,0.00010278357415964802,-1
Rnf4,Tcea1,0.00010278357415965029,-1
Ankrd1,Hdc,0.00010280023243312833,1
Psip1,Ncbp2,0.0001034486682131313,1
Phb,Coq5,0.00010375877021563471,-1
Ptges2,Coq5,0.00010375877021563471,-1
Rxrg,Acsl1,0.00010377576654075656,1
Zbtb20,A230050P20Rik,0.00010460057577877922,-1
Nfkb1,Arhgef1,0.00010461450442908417,-1
Pa2g4,Pprc1,0.00010465956814932858,-1
Pcna,Ska2,0.0001048843798365269,-1
Nfix,Zcchc24,0.00010509331102598808,-1
Taf2,Gnl2,0.0001053702367761736,1
Hmgb1,Ppia,0.00010617365676826194,-1
Trim27,Vrk1,0.00010622954572968143,-1
Nono,Dhx15,0.00010635583623855317,1
Pou2f2,Nckap1l,0.00010667662043940392,-1
Runx1,Rac2,0.00010709477698146558,-1
Tcf21,Pf4,0.00010720094519018537,-1
Pcna,Snrpe,0.00010722418772868644,1
Rxrg,Mb,0.00010747942495680509,1
Hdac1,Msh6,0.00010753476637577487,-1
Sod2,D10Jhu81e,0.00010818418652589443,1
Elk3,Kdr,0.00010824470214062428,1
Etv3,Myh10,0.0001090648965207719,-1
Smyd1,Rpl3l,0.0001090970696964171,-1
Apex1,Timm22,0.00010952161357707517,-1
Klf13,Atf1,0.00011054423894354856,1
Trim30a,Ly6e,0.00011077678534566813,-1
Irx5,Myh7,0.00011117688516469514,1
Vps72,Nosip,0.00011200377102437391,1
Phf5a,Larp7,0.00011277102892879126,-1
Psip1,Cand1,0.00011300241244435952,-1
Apex1,Mak16,0.00011317571273964961,-1
Spata24,Plrg1,0.00011382519198544205,1
Zbtb20,Aprt,0.00011453765326994253,-1
Batf,Tnfrsf13b,0.00011455274763477468,-1
Tcea3,Eci1,0.00011455627705174048,1
Pou2f2,Sash3,0.00011458329126532583,-1
Pou2f2,Btk,0.00011599764957599874,-1
Vps72,Atf1,0.00011639940989444305,-1
Klf6,Slc25a24,0.00011655555874804501,1
Elf1,Fkbp15,0.00011677847325066881,1
Lmo2,Kdr,0.00011685501975191007,1
Jdp2,Cldn5,0.00011746146497575739,-1
Zfpm1,Soat2,0.00011755660946219922,1
Pus1,Epas1,0.00011782313209045031,-1
Rxrg,Myh7,0.00011832799911837222,1
Ezh2,Trim59,0.00011861816176889159,-1
E2f1,Birc5,0.00011954842246052307,-1
Clock,Arhgap5,0.00012009401723049193,-1
Ppp1r8,Plk4,0.0001201515031471451,-1
Hlx,Cd93,0.00012021629193409493,-1
Klf9,Gins2,0.00012031648878723582,-1
Runx3,Tnfrsf13b,0.00012035594346035008,-1
Zfp384,Akap8,0.00012108694628894098,1
Hlx,Cryab,0.00012122851889693791,-1
Sod2,Ctbp2,0.00012155325231970545,1
Gtf2f2,Mettl6,0.0001231254339385447,1
Phb,Ecsit,0.00012344178867882324,-1
Ptges2,Ecsit,0.00012344178867882324,-1
Taf1d,Rpl30,0.00012382278401204934,-1
Gtf2f1,Ddx10,0.00012387324773163437,1
Bhlhe40,Acp5,0.00012404493787522875,-1
Hells,Chaf1b,0.00012445969681877496,-1
Drap1,Smtn,0.0001250604831528557,-1
Taf13,Prr14,0.00012571184570305498,-1
Tada2a,Psma5,0.00012578278711953544,-1
Nfic,Msrb3,0.00012582313095372524,-1
Tcea3,Myom2,0.00012582854118801628,1
Foxm1,Zwilch,0.0001259460295859767,-1
Taf1b,Ddx10,0.00012769563750793787,1
Ruvbl2,Ccnb2,0.00012770301324469983,-1
Elf1,Arhgap25,0.00012774707007144132,-1
Rxrg,Rpl3l,0.00012784648894916388,1
Bcl3,Hmgn1,0.00012799319198644008,-1
Sod2,Mcee,0.00012830258747400242,1
Tbx2,Podxl,0.00012862640186536272,1
Prdx5,Snhg5,0.00012898549452485021,-1
Gtf2f1,Bub1,0.00012936867436871943,1
Relb,Bcl10,0.00012962166371460537,1
E2f4,Hcfc1,0.0001306116592747615,1
Chd1,Ddx52,0.00013102802823694674,-1
Jdp2,Msn,0.0001317994481169453,-1
Mxd4,Grap,0.00013190893880143985,-1
Tmf1,Gnb5,0.00013289309030911956,1
Sox17,Igfbp5,0.00013347801961333724,1
Foxm1,Scp2,0.00013374793011603232,-1
Etv3,Dock8,0.0001338982388015552,-1
Tmpo,Arhgap11a,0.00013397684343588613,-1
Pa2g4,Aspm,0.00013544062776163767,-1
Rxrg,Cav3,0.00013679185722634192,1
Rxrg,Prpsap1,0.0001368522582408734,1
Ppara,Rgs19,0.00013697081677089507,-1
Mef2a,Clic4,0.00013718814190457766,-1
Rxrg,Actg1,0.00013762414330391375,-1
Tcf3,Fastk,0.00013883503815389586,-1
Ezh2,Mki67,0.00013889929405570364,-1
Atoh8,Fsd2,0.0001395188737880893,-1
Aebp2,Nup153,0.00013959147245980424,-1
Pcna,Prr11,0.00013969085842983778,-1
Kdm2a,Prpf38b,0.00013969377587135488,-1
Foxs1,Rela,0.0001399904754724737,-1
Batf,Pik3r5,0.00014046724318133135,-1
Ezh2,Lpin1,0.0001406147833663848,-1
Rbck1,Nosip,0.0001411901491520778,-1
Ruvbl2,Mex3d,0.00014130080735224646,-1
Fos,Aldh7a1,0.0001417645792322787,1
Prrx1,Adamts5,0.000142012457089462,-1
Zbtb7b,Ska2,0.0001432012394237984,-1
Ikzf1,Apbb1ip,0.00014405608332276608,-1
Foxm1,Otud1,0.00014490017093391405,-1
Batf,Myo1g,0.00014491067017565186,-1
Camta2,Psmd5,0.00014525000541223073,1
Gtf2a1,Morc3,0.0001453722589167446,-1
Tcea3,Decr1,0.00014556070317807903,1
Irx5,Icam1,0.00014578534465587887,1
E2f4,Chd6,0.00014695183343570924,1
Gabpa,Cdc27,0.00014712101255270405,-1
Tfdp1,Ilf2,0.00014789721687119429,-1
Tcea3,Agpat2,0.00014839883374138493,1
Trp53,Rps18,0.00014867959823597313,-1
Gtf2f1,Uhrf1,0.00014888413178431345,1
Top2a,Nup107,0.00014892801574331612,-1
Gtf2f1,Mdh2,0.0001491839572712581,1
Pcna,Hells,0.00014921545816455722,-1
Hells,Pcna,0.0001492154581646058,-1
Meox2,Myoz2,0.00014966507037020836,1
Mybl2,Hmgb3,0.00015051965615071823,-1
Batf,Selplg,0.00015147718646163561,-1
Nr3c1,Dram2,0.00015150755060246783,-1
Hnrnpd,Rhbdf2,0.00015251172888301257,-1
Rbck1,B230118H07Rik,0.00015276354568554014,-1
Nfic,Snta1,0.00015458992100626814,-1
Maz,Ubl7,0.00015496771212326896,1
Ankrd1,Plxdc2,0.00015497706720222424,1
Ppargc1a,Rnaseh1,0.00015542273219122755,1
Srebf2,Tubb4b,0.00015600438410066483,-1
Klf9,Psrc1,0.00015633688226343226,-1
Etv3,Map3k8,0.00015642646076682824,-1
Trp53,Txnrd1,0.00015684433948682649,1
Dnmt1,Dlgap5,0.00015719920927011687,-1
Hmgb2,Actl6a,0.00015746140369332772,-1
Zfp281,Phldb2,0.0001575327016930576,1
Erg,Angpt1,0.00015814791510476115,1
Fli1,Nckap1,0.00015828862623307595,-1
Camta2,Zmiz2,0.0001594537652091819,-1
Ruvbl2,Tubb4b,0.00016096828567361217,-1
Hells,Gins2,0.00016127863994461178,-1
Sarnp,Utp3,0.00016299084633450192,1
Relb,Slc38a4,0.0001633846300846109,1
Epas1,Fzd4,0.00016391826244682402,-1
Zbtb20,Ddo,0.00016402949079301208,-1
Irx5,Myct1,0.00016406345061585904,1
Set,Rpl13a,0.0001642361659080477,-1
Ankrd1,Ckmt2,0.000164582975978923,1
Rbbp5,Rnaseh1,0.000165958858892759,1
Erg,Plxdc2,0.00016625925381148375,1
Ilf2,Mcm7,0.00016767745457023993,-1
Zbtb7b,Snrpd2,0.00016889727643985112,1
Sphk1,Map4k4,0.0001690491779623445,-1
Taf1b,Dnttip2,0.0001692979486383732,1
Foxc2,Ptprm,0.00016935673195052754,-1
Batf,Pik3cg,0.00017057553893080446,-1
Hmgb2,Snrpe,0.0001709643210736999,-1
Ikzf1,Rgs14,0.00017137202694161732,-1
Gtf2f1,Dnttip2,0.00017152603151255865,1
Mybbp1a,Drg2,0.00017283505667783705,1
Top2a,Chek2,0.00017313019789239373,-1
Foxm1,Kif11,0.00017314822620708692,-1
Maz,Fkbp8,0.0001733993487230449,1
Ankrd1,Ccdc141,0.0001742001606943763,1
Klf9,Cenph,0.0001746779014185993,-1
Arid5a,Socs1,0.00017611566140317495,-1
E2f1,Mthfd2,0.0001765804366112306,1
Ciita,H2-DMa,0.00017797910124597158,-1
Akna,Jak3,0.00017893467451939678,-1
Rxrg,Acacb,0.00017941330338023693,1
Smad2,Mphosph6,0.00018037394901805964,1
Taf2,Mettl6,0.00018094343259487212,1
Naca,Rpl6,0.00018101823557708835,-1
Rxrg,Sync,0.0001826303913102212,1
Apex1,Utp14a,0.0001830995244308913,-1
Tcea3,Mcee,0.0001832424728648131,1
Runx3,Il2rg,0.0001836575504942749,-1
Arnt,Immp1l,0.0001847771342555287,-1
Mybl2,Itm2b,0.00018532932162174437,-1
Mybl2,Itm2b,0.00018532932162174437,-1
Bclaf1,Api5,0.00018551163844801876,-1
Foxn2,Tbk1,0.00018573801855356313,1
Cenpb,Dctn1,0.0001868696673654711,-1
Topors,Ssb,0.00018718012583418382,-1
Maz,Hcfc1,0.00018724794129629826,1
Batf,Hcls1,0.00018772234487607955,-1
Ikzf1,Trim34a,0.00018855197264935563,-1
Irx5,Serpinb6b,0.00018930251937126152,1
Rbmxl1,Fkbp3,0.00018958747327015013,-1
Atf1,Zfp330,0.00018960987918408684,-1
Trim27,Serf1,0.0001900054661784433,-1
Ppp1r8,Ube2c,0.00019177111185709632,-1
Ankrd1,Tmem100,0.00019194026121660744,1
Smarce1,Ska2,0.00019209392884925048,1
Ndn,Arl3,0.00019223372306018544,-1
Trp53,Exosc1,0.00019361897574286541,-1
Taf1,Rbmx2,0.0001938503010545553,1
Naca,Tmsb10,0.00019486733398793864,-1
Pcna,Mlycd,0.0001953294996568435,-1
Sox4,Ctxn1,0.0001953828791354323,-1
Ankrd1,Angpt1,0.000195479869538159,1
Sox7,Ushbp1,0.00019582791648256828,1
Sra1,Mpc1,0.00019713674719903983,1
E2f4,Arl3,0.00019728660109503672,1
Gtf2f2,Snrpb2,0.00019766116148904698,1
Glis2,BC034090,0.00019774336988416958,-1
Hmgb2,Kif11,0.00019813593418976957,-1
Rbbp8,Cks2,0.00019849837512282548,-1
Dnmt3a,Stom,0.00020055886480332039,1
Zbtb20,Ivd,0.00020058368286949408,-1
Phf5a,Rbm8a,0.00020185671664407667,-1
Taf1d,Cdt1,0.0002027105814980018,-1
Hmgb1,Sumo2,0.00020285404761837507,1
Sox7,Myoz2,0.00020369988868597876,1
Srrt,Stx1a,0.00020611359571063483,-1
Tfdp1,Kif20a,0.00020740296688121228,-1
Srrt,Igsf8,0.00020776198566814795,-1
Sox18,Tgm2,0.0002078574839763929,-1
Adar,Epsti1,0.00020787957670091,1
E2f1,Mcm6,0.0002088576325568356,-1
Stat3,Zfp36,0.0002099941375115733,-1
Zfp36,Stat3,0.00020999413751158076,-1
Zeb2,Pcdh18,0.00021102093350262326,-1
E2f4,Fkbp8,0.00021105529895411293,1
Relb,Arl3,0.00021105780630947362,-1
Trim30a,Arhgap9,0.00021270612472876085,-1
Ing2,Stt3a,0.00021338438613159992,-1
Gtf2f1,Ndc80,0.00021386586605422854,1
Ppp1r8,Rrm1,0.00021439055061430395,-1
Gtf2f1,Msto1,0.00021440873136967334,1
Mier1,Slc16a1,0.00021465085162376463,-1
Pias4,Alkbh7,0.00021528142837480893,-1
Pbrm1,Zfp131,0.000215848900271589,-1
Ilf2,Prmt1,0.00021585575341112164,-1
Stat3,H2-K1,0.00021618918795704458,-1
Elf1,Cd48,0.00021625828114345331,-1
Top2a,Nek2,0.00021727766891786477,1
Rxrg,Ppia,0.00021734051267846037,1
Hic1,Aplnr,0.00021748730612776023,-1
Taf1b,Toe1,0.0002180070231913317,1
Rxra,Aldh4a1,0.0002188151957872483,1
Erg,Kank3,0.00021918481029604736,1
Tmpo,Smc4,0.00021965966395561543,-1
Ezh2,Hnrnpm,0.00022117793058758957,-1
E2f2,Mcm3,0.00022242182831840515,-1
Dnmt1,Rpl6,0.00022378605191380617,1
Dnmt1,Mad2l1,0.00022500122174301635,-1
Runx3,Dennd1c,0.00022548645922883598,-1
Rxrg,Myl2,0.00022615420335698872,1
Uhrf1,Ect2,0.000228346566135784,-1
Trim30a,Rtp4,0.00022970830807011208,1
Vps72,Capn1,0.00023001735328142511,-1
Hopx,Myoz2,0.00023148969902976965,-1
Hdac1,Ssrp1,0.0002315732471499993,-1
Hdac1,Rcc2,0.0002327635627863915,-1
Sox17,Podxl,0.0002339745890217783,1
Fubp1,Tra2b,0.0002351186971664934,-1
Ldb1,Fbxl6,0.00023987630819050022,1
Trim30a,Pld4,0.0002409358886230937,-1
Ankrd1,Napsa,0.00024369990771660219,1
Sp100,Ncam1,0.00024581013170745756,-1
Ruvbl2,Pnpla8,0.0002486199554990337,-1
Rbbp5,Srsf7,0.00024900400476120016,-1
Ikzf1,Lrmp,0.00025300532109176884,-1
Rbbp5,Lars,0.00025303690780056307,-1
Uhrf1,Tmem30a,0.00025304850489730763,-1
Trim30a,Akna,0.00025517763115451937,-1
Akna,Trim30a,0.00025517763115451937,-1
Ddx1,Cct7,0.0002558469449264275,-1
Mybbp1a,Gtf2f2,0.00025599104894820027,-1
Gtf2f2,Mybbp1a,0.00025599104894820027,-1
Lmo2,Prrg3,0.0002560759086679212,1
Runx3,Tgfb1,0.0002571449147221127,-1
Mbd3,Bag6,0.00025927412444930463,-1
Npm1,Cenpe,0.0002596934281265264,-1
Gtf2f1,Rnaseh2a,0.000266938854541667,1
Smyd1,Myh7,0.00026744297234939176,1
Pa2g4,Nusap1,0.00026776098044314277,-1
Mxd4,Sox18,0.00026881657644969956,-1
Gtf2f2,Dnajc24,0.0002690307155792797,1
Tcea3,Hspb2,0.0002707830944863167,1
Zfp281,Tpd52,0.00027095419902658835,-1
Lmo2,Arhgef15,0.00027116090427228525,1
Hic1,Ogn,0.000272715319850466,-1
Runx3,Klhl6,0.0002728560828005407,-1
Stat1,Usp18,0.00027317847547169235,1
Ddx1,Polr2b,0.0002734376709990808,-1
Rxrg,1110002E22Rik,0.00027370697609469604,1
Ppp1r8,Psrc1,0.00027475130427837864,-1
Lrrfip1,Npy,0.00027544562455836155,-1
Set,Mcm5,0.0002766054678607313,-1
Ankrd1,Trdn,0.00027688500575938655,1
Zfp422,Rpl15,0.00027715522006302115,-1
Nfya,Srp9,0.000278626784404241,-1
Suz12,Tra2b,0.00027962759292919143,-1
Hltf,Zfp809,0.00028458263899154096,1
Gtf2f2,Ddx56,0.0002864816618201596,1
E2f3,Nup155,0.0002872053027061211,-1
Foxp4,Hgs,0.0002885459914622831,-1
Nfatc1,Shisa5,0.00028901460971661637,-1
Aebp2,Ubap2l,0.00028909515882237307,1
Foxm1,Pkmyt1,0.00028940487036119284,-1
Klf16,Pmm1,0.00028957092031013713,-1
Pa2g4,Mak16,0.00028962876326759973,1
Hnrnpab,Snrpe,0.0002923047752442073,1
Smarce1,Bub3,0.0002923765701243677,1
Prdm4,Phrf1,0.0002926538183142235,1
Ddx58,Fam26f,0.00029344741734955244,-1
Gtf2f2,Exosc3,0.00029353045221677554,1
Pou2f2,Tnfaip8l2,0.00029651197045810744,-1
E2f4,Tbc1d13,0.00029689979680846523,1
Prdm4,Mob3a,0.00029742340300952837,1
Nfib,Rbms1,0.0002985300414227665,-1
Set,Mak16,0.000298852699555438,1
Batf,Fxyd5,0.0002992938830099126,-1
Dnmt1,Mcm3,0.0002997752510454999,-1
Sub1,Rpl15,0.00030045749726320225,1
Taf2,Pcid2,0.0003019842893928222,1
Zbtb20,Ginm1,0.000302532139958915,-1
Trp53,Wdr46,0.00030275977519842893,-1
Ssrp1,Eif3g,0.0003043084931843875,-1
Elf4,Cd82,0.00030490510969596266,-1
Ruvbl2,Man1a,0.00030736858664610065,-1
Ikzf1,Dhx32,0.00030971018210221096,-1
Tcea3,Ppia,0.00031052628068915545,1
Tbx20,Mybpc3,0.0003116659526577702,1
Ikzf1,Jak3,0.0003121010029485884,-1
Hlx,Fes,0.00031437743407568123,-1
Six5,Jph2,0.00031466285717450537,-1
Zeb1,Rdx,0.0003148055736090588,1
Nr1h2,Pef1,0.0003157756335552638,-1
Fos,Cnksr1,0.0003171897452128751,1
Ankrd1,Slc36a2,0.00031841098202458744,1
Taf1d,Ttk,0.0003199274827281631,-1
Aebp2,Kin,0.00032008326196358833,1
Zfx,Ccnc,0.0003202124163691644,-1
Elf1,Psmb8,0.0003202607251950515,-1
Rxrg,D10Jhu81e,0.00032037237859338773,1
Zeb1,Dcaf15,0.00032125339124418735,1
Klf9,Cdca3,0.00032252543882529733,-1
Hltf,Snx2,0.00032263601404977714,-1
Tardbp,Luc7l3,0.00032290086651865196,-1
Pa2g4,Ccne1,0.00032397618367107115,-1
Taf1,Rnps1,0.0003239942750099301,1
Gtf2f2,Ddx49,0.0003250899529455065,1
Tfdp1,Nop56,0.00032524793720295107,-1
Pa2g4,Tcf19,0.00032606436940270963,-1
Nolc1,Rsl24d1,0.00032738473360473215,-1
Heyl,Ppp1r14c,0.00032760578718798094,1
Srebf2,Fbrs,0.00032763315562419953,-1
Sfpq,Ska2,0.00032827382519425897,-1
Esrrg,Rcan2,0.0003284674948982798,-1
Klf15,Gstm1,0.00032952254291019283,1
Phf5a,Rpa2,0.000332644398771558,-1
Cnbp,Sfr1,0.00033318435316203763,1
Atf3,Cxcl2,0.0003332705666001245,1
Hhex,Cdkn2b,0.00033336138219499994,1
Pbx2,Egflam,0.0003342930150886107,-1
E2f1,Rfc5,0.00033489898493987676,-1
E2f1,Asf1b,0.0003358144378583666,-1
Hlf,Pxmp2,0.0003367474521606405,-1
Relb,Birc3,0.00033775911293027356,1
Yap1,Notch2,0.0003382084389421788,-1
Ddx58,Ms4a6b,0.00033856659543413483,-1
Zfp110,Nfya,0.00033883158107912345,-1
Gata4,Asah2,0.0003396478110032508,-1
Mlx,Arl3,0.00033967632017411884,1
Tbx20,Rbm24,0.000340883587657955,1
Mxd3,Ppp1r8,0.000341462717673832,-1
Zfp217,Dsp,0.00034170593803414595,-1
Zfp148,Rhog,0.0003418158754396845,-1
Irf9,Arhgap9,0.0003418535100465929,-1
Mta3,Wnk2,0.00034228834734485535,-1
Zfx,Socs4,0.0003428410276682126,-1
Zfp384,Ccnl1,0.00034312853836132237,1
Tada2a,Tfdp1,0.0003433710443199181,-1
Tfdp1,Tada2a,0.0003433710443199216,-1
Rxrg,Xirp1,0.0003457907475873021,1
Klf15,Mcee,0.00034585090895993925,1
Ciita,Cd86,0.00034648009751323916,-1
Phf5a,Nup93,0.00034704398013784524,-1
Hlx,C1qtnf2,0.0003478064635557042,-1
Etv3,Vav1,0.000347918403123149,-1
Mybbp1a,Lsm2,0.00035021782318226513,1
Gtf2f2,Wdr46,0.0003505348411008788,1
Foxm1,Dis3,0.00035202061099241485,1
Bcl3,Brms1l,0.00035403357596928763,-1
Foxc2,Emcn,0.00035564131560778146,-1
Pou2f2,Dock2,0.0003574663792097249,-1
Suz12,Fubp1,0.0003581339036714964,-1
Adar,Trim30a,0.00035861547498157193,1
Fubp1,Prpf38b,0.00035935351242582337,-1
Zeb1,Uqcrc1,0.0003598119904173513,1
Nfkb1,Gbp3,0.000360089894621746,1
Mbd3,Arl16,0.000361039645839736,1
Ikzf1,Trim14,0.00036117709797362093,1
Ercc3,Exoc1,0.00036118928463149794,1
Foxn2,Hltf,0.00036164482616530945,1
Trim30a,Rac2,0.0003623292505262454,-1
Klf13,Nfix,0.00036255535124670915,1
Hnrnpk,Cpsf6,0.00036278459071144124,1
Ddx58,Arhgap30,0.00036367927781269966,-1
Sp1,Tmpo,0.00036383498133344067,-1
Cnbp,Ncbp2,0.0003638670951076073,1
Gtf2f1,Kif2c,0.0003648802742676773,1
Stat1,Cd86,0.0003649438633319749,-1
Ppp1r8,Mybbp1a,0.0003667363642238936,-1
Mybbp1a,Ppp1r8,0.000366736364223903,-1
Hells,Cct2,0.000368313186528574,-1
Mta2,Acyp1,0.00036881557181636405,-1
Pa2g4,Mcm6,0.00037212334861708857,-1
