source,target,p-value,model
Nolc1,Eef1e1,9.553461021692527e-06,-1
Psmc3ip,Anln,9.715401775961672e-06,-1
Trim27,Gar1,9.808869485726036e-06,-1
Tcf3,Arpc4,9.818938817383439e-06,-1
Arid5a,Slfn2,1.0124436184790831e-05,-1
Dnajc2,Ptpn2,1.02588921613697e-05,-1
Pcna,Lmnb1,1.0296955747555841e-05,-1
Dnajc2,Dis3,1.0563269371099813e-05,-1
Cdk9,Ubap2l,1.056459495142366e-05,-1
Ppargc1a,Atp5g3,1.0565953754471577e-05,1
Batf,Gmip,1.0706596603046671e-05,-1
Zfpm1,Agpat3,1.0835689135567207e-05,-1
Hltf,Helb,1.0923429750501028e-05,1
Rxrg,Cpeb3,1.1292218026766844e-05,-1
Lrrfip1,Sypl,1.2023403521172795e-05,-1
Cry2,Cyc1,1.2159329555934708e-05,-1
Esrrg,Atp5h,1.2249585097668714e-05,1
Ets1,Gimap1,1.2309134967866978e-05,-1
Ppargc1a,Trmt112,1.2436747704310124e-05,1
Dnajc2,Rpf2,1.2746310970455042e-05,-1
Pcna,Trip13,1.2791628965132453e-05,-1
Sp100,H2-Ab1,1.2981834667410576e-05,-1
Dnajc2,Ola1,1.3152421369423939e-05,-1
Hic1,Gpr153,1.3465316042872244e-05,-1
Ppargc1a,Ndufb9,1.349432720894092e-05,1
Ppargc1a,Ndufab1,1.3664785907046715e-05,1
Yap1,Aldh1a1,1.3674307146693955e-05,-1
Hic1,Pf4,1.4523285903709029e-05,-1
Smyd1,Ndufs1,1.4709009185077308e-05,-1
Rbpj,Gpm6b,1.4939551872480986e-05,-1
Psmc3ip,Lsm3,1.4985723358346158e-05,-1
Psmc3ip,Nasp,1.5091508906417588e-05,-1
Ppargc1a,Poldip3,1.5218860676508532e-05,1
Cc2d1a,Atp5d,1.5317985544919955e-05,-1
Heyl,Notch3,1.554028719100949e-05,-1
Hic1,Htra1,1.5805438166048023e-05,-1
Trim27,Topbp1,1.7128416954804724e-05,-1
Prrx1,Cisd1,1.7321970359412928e-05,-1
Runx3,Dock2,1.790600581116424e-05,-1
Snai1,Ptk7,1.793131382201113e-05,-1
Stat5b,Ghr,1.880586781882176e-05,-1
Esrrg,Acat1,2.0242370055944807e-05,-1
Psmc3ip,Ckap2l,2.0539781901749955e-05,-1
Tfdp1,Rcc2,2.0540679270575683e-05,-1
Batf,Vav1,2.070376501892247e-05,-1
Ppargc1a,Slc25a34,2.088861756190892e-05,1
Nr1d1,Nme1,2.0924823165401285e-05,-1
Ppargc1a,Ndufs1,2.100458601731741e-05,1
Srebf2,Ufm1,2.2079135200193756e-05,-1
Psmc3ip,Nup85,2.2346601982829083e-05,-1
Meox1,Gpx3,2.248206542059907e-05,-1
Trim27,Cdca4,2.2510165505687334e-05,-1
Tada2a,Rnaseh1,2.285918688128711e-05,1
Ppargc1a,Pdhb,2.2930475592239936e-05,1
Snai2,Lamb1,2.3312155320803866e-05,-1
Batf,Nckap1,2.3792708109269624e-05,-1
Hic1,Olfml3,2.381111307826021e-05,-1
Dnajc2,Gar1,2.4128879320957692e-05,-1
Dnajc2,Ddx18,2.42452920366522e-05,-1
Trim27,Eif3g,2.4381016106366826e-05,-1
Ctnnb1,Sod1,2.4873888339321364e-05,-1
Psmc3ip,Bub1,2.5743084468260945e-05,-1
Zbtb16,Sult1a1,2.593569367636148e-05,-1
Hltf,Pml,2.6216956294428418e-05,1
Pml,Hltf,2.6216956294429255e-05,1
Nr1d1,Fkbp3,2.8289555671419695e-05,-1
Trim27,Snrpe,2.970518229752663e-05,-1
Dnajc2,Cct2,3.011314496731296e-05,-1
Srrt,Senp3,3.0454501997938474e-05,1
Creb3l2,Slc3a2,3.0535722032006997e-05,-1
Psmc3ip,Haus1,3.058736356296623e-05,-1
Nfatc1,Il17ra,3.150851927749388e-05,-1
Psmc3ip,Uba2,3.189067634242566e-05,-1
Runx3,Kcnab2,3.206433655772101e-05,-1
Csrnp1,Ndufab1,3.263694316756604e-05,1
Psmc3ip,Ska2,3.318392416218478e-05,-1
Zbtb20,Il6ra,3.340430312862935e-05,1
Ikzf1,Gpr65,3.398799163539293e-05,-1
Hic1,Lhfp,3.476357813066511e-05,-1
Apex1,Trim27,3.489763111417618e-05,-1
Trim27,Apex1,3.489763111417683e-05,-1
Elk3,Flt1,3.534348140305023e-05,-1
Zbtb16,Poldip3,3.540412846938592e-05,-1
Ppargc1a,Ugp2,3.626632913059824e-05,1
Srrt,Rnf13,3.639648768177551e-05,1
Nr1d1,Mapre3,3.651550398762261e-05,-1
Trim28,Stx1a,3.779881687684609e-05,1
Sox18,Rasip1,3.7921985468540814e-05,-1
Csrnp1,Inhbb,3.9927360189065354e-05,1
Jdp2,Dtna,4.0460871335071934e-05,-1
Psmc3ip,Nuf2,4.172062181567772e-05,-1
Psmc3ip,Cse1l,4.1788253854322234e-05,-1
Srrt,Ppm1g,4.335830805047234e-05,1
Srrt,Anp32b,4.620918175105962e-05,1
Rxrg,Pdhb,4.633616327505115e-05,-1
Nr1d1,Mak16,4.635836926479387e-05,-1
Srrt,Noc2l,5.0072276350101844e-05,1
Trim27,Ppan,5.2066754236065035e-05,-1
Fos,Nfkbiz,5.2947301425732606e-05,-1
Hic1,Fkbp10,5.29538715695459e-05,-1
Nfatc1,Arid5a,5.378315517272806e-05,-1
Arid5a,Nfatc1,5.378315517272845e-05,-1
Ppara,Ak3,5.392888010859726e-05,1
Trim27,Cbx1,5.554115426889697e-05,-1
Psmc3ip,Rrp15,5.737740592266488e-05,-1
Esrrg,Cisd1,5.898259608500158e-05,1
Pcna,Exosc8,6.0101235417104694e-05,-1
Phb,Cyc1,6.021427652455029e-05,-1
Ptges2,Cyc1,6.021427652455029e-05,-1
Srrt,Ncaph2,6.137419662602267e-05,1
Psmc3ip,4930579G24Rik,6.417716014584982e-05,-1
Srrt,Eif3b,6.480894872055239e-05,1
Mybbp1a,Rsl1d1,6.487921807339274e-05,1
Hic1,Col6a1,6.740900830362574e-05,-1
Top2a,Rcc2,6.791120000176692e-05,-1
Rbmx,Ctbp1,6.835935184710751e-05,1
Srrt,G3bp1,6.93472933996722e-05,1
Rbbp5,Rrp8,7.232283203544979e-05,-1
Edf1,Fahd1,7.257806574312037e-05,1
Nr3c1,Rnf13,7.399976760196492e-05,-1
Trim28,Poldip3,7.528902420304639e-05,1
Hic1,Col1a2,7.800590598252828e-05,-1
Cnbp,Wdr43,7.836527116507397e-05,1
Psmc3ip,Tex10,7.898215177090667e-05,-1
Esrrg,Cycs,7.935287517752044e-05,1
Mybl2,Atad2,8.162929300351324e-05,-1
Trim27,Ssrp1,8.227687940864495e-05,-1
Esrrg,Slc47a1,8.43698871944004e-05,-1
Batf,Fgr,8.640011164695232e-05,1
Tgif1,Acat1,8.680389777173032e-05,-1
Ankrd1,P4ha2,9.133507709592435e-05,-1
Sox7,Ptprm,9.576990942232187e-05,-1
Tcf3,Ehmt2,9.579196874108243e-05,-1
Psmc3ip,Ddx18,9.696869279799498e-05,-1
Foxs1,Rusc2,9.7070352773567e-05,-1
Trim28,S100a1,9.995595440539119e-05,-1
Ppara,Acadvl,0.00010026420379936122,1
Rxrg,Ndufb9,0.0001007137764700153,-1
Psmc3ip,Smc2,0.00010189301476636103,-1
Srrt,Kif18b,0.00010236333521170198,1
Runx3,Ly9,0.00010413948761174045,-1
Nr1d1,Glrx3,0.00010419186609128001,-1
Nr1d1,Cenpc1,0.00010555278856066903,-1
Hic1,Slit3,0.00010559260392040967,-1
Sp100,H2-Aa,0.00010949877748191086,-1
Nfyb,Armc1,0.00011203381532565722,-1
Ppara,Gpd1,0.00011235741608576088,1
Psmc3ip,Cct5,0.0001160742222062282,-1
Ppargc1a,Vrk1,0.00011812584336881795,1
Pa2g4,Nap1l1,0.00012113191152353417,1
Nfib,Ifitm3,0.00012533581097598975,-1
Zfp217,Ptgfrn,0.00012636781481801038,-1
Zfp217,AU020206,0.00012723978576001182,-1
Hnrnpk,Poldip3,0.00012786719174727118,1
Ppara,Cmbl,0.0001279674993989765,1
Zfp217,S100a16,0.0001297072095827836,-1
Meox2,Lyve1,0.00013124510457540473,-1
Snai2,Dcn,0.00013310443074549016,-1
Sox4,Nudt7,0.0001373031148701892,1
Chd4,Ddx6,0.00014117840354620383,-1
Hic1,Tfpi,0.00014310848534837287,-1
Esrrg,Atp2a2,0.000143292139409922,1
Nr1d1,Rbm34,0.00014654444416839206,-1
Srrt,Topbp1,0.0001505158589796186,1
Ruvbl2,Nkiras1,0.00015142306201455476,1
Zfp36,2610524H06Rik,0.00015887147709696278,-1
Nr1d1,Eef1e1,0.0001593911853340496,-1
Klf15,Pdk4,0.0001641377542134494,-1
Esrrg,Vldlr,0.00016486839202363145,1
Sox4,Cab39l,0.00016499343461757543,1
Psmc3ip,Kpna2,0.00016878584989675165,-1
Srrt,Ncapd2,0.00017051032589775295,1
Fosl2,Pglyrp1,0.0001714159208399705,-1
Ppara,Rilp,0.00017256753324249827,-1
Srrt,Ilf3,0.00017329267088595843,1
Snai2,F2r,0.0001743387867731815,1
Sox7,Slc43a3,0.00017467627802407711,-1
Rbbp8,Anln,0.00017749627653750483,-1
Dnajc2,Nup54,0.00017969326702768775,-1
Psmc3ip,Nup43,0.00018056405825869274,-1
Dnajc2,Mtdh,0.00018474162457208563,-1
Psmc3ip,Nsmce1,0.00019033645892839362,-1
Rbbp8,Rcan2,0.00019054193578415128,1
E2f2,Tmem246,0.0001940921341451101,1
Srrt,Dnajc9,0.00019468535655927204,1
Hic1,Pcolce,0.00019633051678568156,-1
Klf15,Ppara,0.00019695187009142345,1
Esrrg,Apoo,0.00019851667402160525,1
Meox2,Arhgef15,0.00019994529531220393,-1
Epas1,S100a1,0.00020045915493004964,-1
Srrt,Pkmyt1,0.0002013594700935316,1
Yap1,Nfib,0.00020240507290310782,-1
Nfib,Yap1,0.00020240507290311154,-1
Srrt,Anapc5,0.00020303986124877362,1
Srrt,Pold1,0.00020718799301289268,1
Ppp1r8,Rsl1d1,0.00020853486903849695,1
Nfatc1,Gpr183,0.00021143777559646268,-1
Sra1,Ndufb10,0.00021401123637609275,1
Psmc3ip,Ruvbl1,0.00021416071652306839,-1
Srrt,Rnps1,0.0002145243103739577,1
Snai2,Loxl3,0.00021779457544634305,-1
Hic1,Ppic,0.0002208997243623468,-1
Dnmt1,Pdk2,0.0002218519822453051,1
Runx3,Tbc1d10c,0.00022534812399817067,-1
Dnajc2,Exosc1,0.0002258486626918958,-1
Heyl,Hspa12b,0.0002332295190002499,-1
Elk3,Slc43a3,0.0002529835419978405,-1
Cc2d1a,Aco2,0.0002543421982119432,-1
Ldb1,Hdac5,0.00025666611570366465,1
Psmc3ip,Snrpa1,0.0002612334421055995,-1
Clock,Arhgap5,0.0002612463492486995,1
Zfp217,Ctss,0.00026163323971190126,-1
Esrrg,Ddo,0.0002630663221407178,1
Tcf3,Mta2,0.000268107312356824,-1
Mta2,Tcf3,0.00026810731235683247,-1
Psmc3ip,Cdc25c,0.0002700547085473252,-1
Cry2,Gpsm2,0.0002720302140179028,-1
Mafg,Aars,0.00027250519248298743,-1
Rbbp8,Pde4dip,0.0002732636742841878,1
Hmg20b,Elp3,0.00028494380066333317,-1
Ilf3,S100a1,0.000287786025022265,-1
Srrt,Tubb5,0.00028831073577373985,1
Cnbp,Rpl14,0.00028926136211202577,1
Spata24,Larp7,0.00028979180614744396,-1
Trim27,Nup205,0.00029674444463659083,-1
Trim27,Vrk1,0.00030215128139023995,-1
Hic1,Postn,0.00030391810716421373,-1
Naca,Rps12,0.00031428771521770316,1
Nfkb1,Tmem173,0.00031493592945431247,-1
Nr1d1,Gtf2e2,0.00031837359073318486,-1
Hic1,Sparc,0.0003192009808423628,-1
Ppara,Chpt1,0.00032356111589403985,1
Ppargc1a,Coq9,0.0003246568680006965,1
Ikzf1,Cd84,0.00032879942932952317,-1
Pml,Map1lc3a,0.0003313153278285509,-1
Rbmxl1,Anp32b,0.00033147853886555733,-1
Top2a,4930579G24Rik,0.00034117439738726944,-1
Ctnnb1,Eif4a1,0.00034645041223963223,-1
Runx3,Akna,0.0003467246911709458,-1
Akna,Runx3,0.00034672469117097687,-1
Tmf1,Slu7,0.00034818228721792256,-1
Trim27,Nup62,0.00036421683572102553,-1
Snai2,Pcdh18,0.0003663921944327917,-1
Hells,Cdca7,0.00036812508754443564,1
Drap1,Ufm1,0.00037104461598048234,-1
Srrt,Mcm5,0.0003718396043931821,1
Gata6,Dsc2,0.00037197913995101414,-1
Esrrg,Slc25a34,0.0003727533047766943,1
Srrt,Pabpn1,0.0003739449524867651,1
Psmc3ip,Lyar,0.0003744517751446052,-1
Thap7,Eral1,0.0003751078145900999,-1
Ppp1r8,Magoh,0.0003756068248554593,-1
Srrt,Nup107,0.00037729945863126984,1
Tcf21,Bmp4,0.0003852027590194332,1
Cebpb,Cmas,0.0003994367086176939,-1
Nfatc4,Adamts2,0.000401513817868999,-1
Srrt,Prim1,0.00040241534029181674,1
Batf,Ly9,0.0004048672766569017,-1
Zbtb16,Pdk2,0.00041288504645195636,1
Srrt,Fam53c,0.0004189451074917238,1
Yap1,Kank1,0.0004192516760559343,1
Trim27,Actl6a,0.0004365748380312469,-1
Sod2,Mkks,0.00043758127139356586,-1
Nfatc1,Tnfaip8l2,0.00044876481634600364,-1
Zbtb22,Tmem246,0.000449504901291701,-1
Taf6l,Grwd1,0.0004587268277367476,-1
Nr1d1,Snrnp40,0.00046770417936778554,-1
Srrt,Slbp,0.0004780371166839567,1
Esrrg,Dlat,0.00047869614360891195,1
Zbtb42,Ephb3,0.00048330629377558,1
Srrt,Rcc2,0.00048533775016504333,1
Srrt,Asf1b,0.0004939410396577326,1
Nr1h3,Slc47a1,0.0004939832136478636,1
Psmc3ip,Sdad1,0.0005047710847107785,-1
Trim28,Samd14,0.0005050329326420115,1
Nfib,Gas1,0.0005054739913223886,1
Pcna,Nop58,0.0005057352502896148,-1
Rela,Uqcrc2,0.0005111829982495653,-1
Ikzf1,Was,0.0005122856104132235,-1
Arid5a,Tmem173,0.0005141579478756096,-1
Ppargc1a,Mras,0.0005224947566624426,1
Srrt,Mcm2,0.0005294800241710402,1
Nr3c2,4930503L19Rik,0.0005310669007079947,1
Batf,Lcp2,0.0005370710422859683,-1
Csrnp1,Cdca7,0.0005394636430547945,1
Srrt,Lig1,0.0005432448902133119,1
Trim28,Pabpn1,0.000543847200688414,1
Ssrp1,Pdk2,0.0005575052511761943,1
Hnrnpk,Endog,0.000559876345286418,1
Snai1,Fbln5,0.0005674815290383783,1
Cnbp,Snrpe,0.000569308170998432,1
Nr1d1,Rbm14,0.0005697710472093435,-1
Trim27,Nup155,0.0005791223152641923,-1
Men1,Nploc4,0.0005917523702134146,-1
Srrt,Srsf7,0.000595580313673331,1
Tfdp1,Anapc1,0.0006106468353302574,1
Esrrg,Pde4dip,0.0006119139516914513,1
Sp1,Hltf,0.0006139145439651342,-1
Hltf,Sp1,0.0006139145439651342,-1
Foxk2,Hist1h2bc,0.0006162055300863454,-1
Cdk9,Taf1d,0.0006191096115348877,1
Mta2,Prorsd1,0.0006266791718815606,-1
Rbbp8,Mad2l1,0.0006292168085935303,-1
Ppara,Cdca4,0.000633663401172104,1
Fli1,Mfng,0.0006365674316413324,-1
Cdk9,Mthfd1l,0.0006396871281056343,1
Esrrg,Me3,0.000661696479216809,1
Basp1,Clip3,0.000669361093448288,1
Rxrg,Mfn1,0.0006695227503893017,-1
Runx3,Tjp1,0.0006780930041027429,-1
Smyd1,Coq9,0.0006814371511685456,-1
Taf8,Mdh1,0.000682026148166281,-1
Srrt,Impdh2,0.0006871457162881886,1
Esrra,Slc25a34,0.0006908902781573212,-1
Srrt,Aaas,0.000698600226411647,1
Sox17,Lmcd1,0.0007006816316651922,-1
Trim28,Ctxn1,0.0007251021422274756,1
Ppara,Ech1,0.0007264686923784549,-1
Mta2,Cnpy2,0.0007351998827974225,-1
Pml,Snx5,0.0007557130869659084,-1
Trim28,Tmem132a,0.000761025335615347,1
Smyd1,Ndufs3,0.0007654645559497467,-1
Rbmxl1,Trim26,0.0007926920253498757,-1
Srrt,Hnrnpm,0.0007958202431203326,1
Lrrfip1,Zfp217,0.0008035556085630867,-1
Zfp217,Lrrfip1,0.0008035556085630867,-1
Ets1,Rassf5,0.0008042252735459555,-1
Heyl,Sh2d3c,0.0008255543556743967,1
Snai2,S1pr2,0.0008428353199392476,-1
Ppargc1a,Cox7a1,0.0008484759420110421,1
Naca,Rps28,0.000849829324585284,1
Hmgb2,Atad2,0.0008532782781764024,-1
Csrnp1,Kif11,0.0008581654269635621,1
Nfib,Treml2,0.0008645149257259223,-1
Ppargc1a,Ddo,0.0008781412988540571,1
Sox12,Tapbp,0.0008862110354253518,-1
Dnajc2,Ddx1,0.0009011150922186006,-1
Pa2g4,Eef1e1,0.0009018024553648526,-1
Nr1d1,Mgrn1,0.0009080683879961928,-1
Creb3l2,Thbs4,0.000909726844354174,-1
Nfatc1,Gpsm3,0.0009097796814791607,-1
Rfc1,Dnajc2,0.0009142161487865132,-1
Dnajc2,Rfc1,0.0009142161487865132,-1
Trim27,Nup37,0.0009270224458351425,-1
Elf1,Ifi47,0.0009397086841377802,-1
Ilf2,Ptges3,0.0009414916689754919,1
Ikzf1,Dock2,0.0009695284566018701,-1
Rnf4,Eif4g1,0.0009742812500211174,-1
Ppp1r8,Phax,0.0009754507041896645,-1
Mybl2,4930579G24Rik,0.0009768542048841154,-1
Hells,Mcm5,0.0009784132239649061,-1
Dnmt1,Cdca7,0.000980997145310066,1
Zfp263,Prkaa1,0.0009838410089587802,1
Nr1d2,Cenpt,0.0009863581387712695,-1
Clock,Tmf1,0.000993651789405942,-1
Zfp217,Troap,0.0009944199875791672,1
Sp100,Cd74,0.0010106059035674814,-1
Srrt,Hnrnpa1,0.0010230732701192301,1
Hic1,Pdgfrb,0.0010311677936259299,-1
Hic1,Antxr1,0.0010478254467765826,-1
Srrt,Mtus1,0.0010637046015912772,1
Ppara,Slc25a34,0.0010848009422537016,1
Glis2,Fahd1,0.0010995857475160375,1
Srrt,Dnmt1,0.0011003305488945655,1
Srrt,Hirip3,0.001126919265964147,1
Runx3,Hcst,0.0011277202086938667,-1
Snai2,Itm2a,0.0011497571344142522,-1
Sox17,Pecam1,0.0011540874732098906,-1
Ppargc1a,Atp1b1,0.0011835413214253791,1
Srrt,Slc7a5,0.0011993994107165754,1
Sox18,Mfap4,0.0011995583959736058,-1
Meox1,Ramp2,0.0012007086491283858,-1
Sox17,Ehd2,0.001211969079091552,-1
Nfatc1,Samsn1,0.0012526025932994434,-1
Npm1,Arpp19,0.0012656833511422634,1
Irf8,Ehbp1l1,0.0012717781959780535,-1
Snai2,Col5a2,0.0012727736572723735,-1
Ppara,Acox1,0.0012739249758485617,1
Trp53,Tbrg4,0.001281167737040643,-1
Sox7,Rasip1,0.0012904062059421822,-1
Tada2a,Stat6,0.0012910164564265908,-1
Meox1,Mfap5,0.0012932551146032675,-1
Cdk9,Rcc2,0.0013009138844415791,1
Heyl,Robo4,0.0013054226356177163,1
Prrx2,Loxl3,0.0013084208536673957,-1
Zfp217,Aars,0.0013164627886198808,1
Snai2,Gulp1,0.001317709559346336,-1
Atf1,Pcdh1,0.0013350798348681725,-1
Ilf2,G3bp1,0.0013417207562307267,-1
Trim27,Uba2,0.001341980154325965,-1
Hic1,Pdgfra,0.0013438064055709702,-1
Srrt,Fbl,0.0013458431750948492,1
Snai2,Lama4,0.0013621612382324509,-1
Ssrp1,Rcc2,0.001377416420710711,-1
Hltf,Snx5,0.0013837269694919135,-1
Nfix,Inf2,0.0013896605957116528,1
Cdk9,Eri1,0.0013898698230665884,1
Meox2,Fam189a2,0.0014029376899397823,-1
Pa2g4,Trim27,0.0014046163176848403,-1
Zfp217,Chd1,0.0014244081504202124,-1
Tcf3,Sod1,0.0014307193740512255,-1
Sub1,Yaf2,0.0014326999123618783,-1
Max,Arf6,0.0014371814161227717,-1
Srrt,Nup93,0.0014529884049280732,1
Hic1,Serpinh1,0.001466701310380309,-1
Nfatc1,A630001G21Rik,0.0014738298625352145,-1
Tcf3,Rpl11,0.001475699463686434,1
Cggbp1,Cdk9,0.0014850056244989532,1
Klf9,Il6ra,0.001497480568185443,1
Basp1,Nudt7,0.0015037177438216177,1
Ptges2,Dlat,0.0015082118003974226,1
Npm1,Cct2,0.0015251079726095313,-1
Trim27,Mthfd1l,0.0015401886954400652,-1
Gata2,Mfap4,0.0015516471207951215,-1
Ezh2,Cep55,0.0015627130649145716,-1
Ppara,Fahd1,0.0015628618550428874,1
Nfatc1,Epsti1,0.0015770589879462605,-1
Snai2,Cltb,0.0015808065278344163,-1
Nfatc1,Map3k8,0.0015963414125336104,-1
Basp1,Gstk1,0.0015982168408498795,1
Hic1,Fstl1,0.001609506576747698,-1
Phtf2,Nsun2,0.0016131904968463761,1
Zkscan17,Srgap2,0.001616605405108903,-1
Etv5,Spry4,0.001624514686892201,1
Nfatc1,Il2rg,0.001625772613922179,-1
Ppargc1a,Plekha6,0.0016570849836304124,-1
Hnrnpk,Fahd1,0.0016695192178935669,1
Nfyb,Surf6,0.0016704641458829305,-1
Zeb2,Ntn1,0.0016765387365539949,1
Dnajc2,Noc4l,0.0016802838158052433,-1
Irx3,Napsa,0.001727773368093335,-1
Spata24,Pes1,0.0017334835149713833,1
Csrnp1,S1pr1,0.0017470853808192895,1
Tcf3,Rbm38,0.0017645494230014824,-1
Srrt,Ginm1,0.0017830266613474365,-1
Runx3,Idh1,0.0017838825060553357,-1
Srrt,Eftud2,0.0017981620993793132,1
E2f3,Gpsm2,0.001809837967006333,1
Trim27,Mak16,0.0018141304144914802,-1
Meox2,Cdh5,0.0018255643211198185,-1
Cry2,Cks2,0.0018318898150152185,-1
Ppara,Phyh,0.0018387480082347235,1
Maf1,Tmem246,0.0018517960255006918,-1
Phtf1,Endog,0.001867803832254313,-1
Smarcc1,Sf3a3,0.001867852809270976,1
Edf1,Glt8d1,0.0018888407033207935,-1
Taf1d,Smndc1,0.0018899583846060724,1
Fos,Fgl2,0.00190457920298258,-1
Apex1,Eef1d,0.0019101039575332528,-1
Gtf2f2,Med19,0.0019111631985311885,-1
Ilf2,Eef1e1,0.0019223626619969743,-1
Gata2,Napsa,0.0019230970447022071,-1
Nr1h2,Rbck1,0.0019696206352781383,-1
Rbck1,Nr1h2,0.001969620635278196,-1
Ndn,Mageh1,0.0019717279338130685,-1
Sox18,Crip2,0.0019759240471306323,-1
Snai1,Efemp2,0.001989145262857451,1
Srrt,Mcm7,0.0019925916540444325,1
Rbbp5,Smc3,0.0019948078376837404,-1
Trp53,Sh3pxd2a,0.001998745547022903,-1
Zbtb20,Pdk2,0.002002717711965222,1
Scx,Kif26b,0.002004313726169036,-1
Dnajc2,Nucks1,0.0020099712271759627,-1
Bcl6b,Ushbp1,0.002016315907625953,-1
Hdac1,Nkiras1,0.0020385714106467634,1
Nr1d1,Cfdp1,0.0020464473610623153,-1
Nr3c1,Neat1,0.002050302278055212,-1
Rarg,Sorbs3,0.002065772522449502,-1
Dnajc2,Nip7,0.0020787849724275493,-1
Hic1,Col5a1,0.0020802506403684784,-1
Mlx,Pdcd6ip,0.0020851626720699025,-1
Nfib,Gpx8,0.0020957576964062523,1
Gtf2f2,Utp23,0.002109097620810574,1
Bclaf1,Sf3b3,0.0021183906526475965,-1
Nfib,Igfbp5,0.002118771346052019,-1
Cry2,Chek2,0.002132846304448999,-1
Ets1,Nckap1l,0.0021373920781691275,-1
Tcf3,Rplp2,0.0021390632391395416,1
Cry2,Cdca5,0.0021591132077556745,-1
Irx5,Irx1,0.0021620929666927944,-1
Irx1,Irx5,0.002162092966692826,-1
Irf9,Nmi,0.002166693225822125,-1
Srrt,Eif3g,0.0021782303477420155,1
Srrt,Smc3,0.002198750386041486,1
Cdk9,Cdt1,0.002204989220000988,1
Ppargc1a,Sorbs1,0.0022181097793397943,1
Tcf3,Emg1,0.002254869161998712,1
Runx3,Rhou,0.002275685752873221,-1
Snai2,Nudt6,0.0022820961190803584,-1
Srrt,Ssrp1,0.002320025294923747,1
Snai2,Crtap,0.002332374959031271,-1
Esrrg,Lyn,0.0023502621280986186,-1
Ppargc1a,Nxt1,0.002366537713217069,1
Sod2,Cpeb3,0.0023732837029057075,-1
Hic1,Mmp2,0.002392135199162665,-1
Pus1,Wdr4,0.0024515412898856973,-1
Sarnp,Usp14,0.002480924370027781,-1
Mybbp1a,Thoc6,0.002489314598712753,1
Nr3c2,Ap1m1,0.0024936477734450193,-1
Yap1,Bmp4,0.0025017101673577864,1
Basp1,Cenpt,0.002517530465096552,1
Sox4,2700081O15Rik,0.002521585051357356,1
Ets1,Grap,0.0025230250402180398,-1
Gata2,Calcrl,0.0025502758736837185,-1
Srrt,Acad11,0.0025587856244907747,1
Trim30a,Cd74,0.002683364348922057,-1
Sox17,Ptprm,0.0027108122249696167,-1
Lmo2,Bgn,0.002716762506437781,1
Ptges2,Idh3a,0.002717207562483953,1
Dnajc2,Fam136a,0.0027338237526882215,-1
Dnajc2,Thyn1,0.0027376570835954558,-1
Trp53,Polr3c,0.002743316923624998,-1
Lmo2,Eng,0.0027551695105557956,-1
Ndn,Slc22a17,0.0027667511835114417,-1
Basp1,Ssrp1,0.0027689475578718567,1
Tcea3,Dusp27,0.0027765519518033496,-1
Zfpm1,Khk,0.0027804464346329622,-1
Hic1,Mxra8,0.0027933043699752786,-1
Arid1a,Ski,0.00280931967743285,1
Cdk9,Eif3d,0.0028299094252657742,1
Jdp2,Trib2,0.0028384397641952118,-1
Sod2,D10Jhu81e,0.0028710963213762104,-1
Fosl2,Myh14,0.0028729341113223968,-1
Psmc3ip,Mdc1,0.002912220452445577,-1
Sox17,Flt1,0.0029204430595943043,-1
Runx3,Cd37,0.002928670671274795,-1
Tcf3,Rps10,0.002990274934716701,1
Sox7,Crip2,0.0029970563722322664,-1
Tcf3,Atf6b,0.0030135003497951734,-1
Atf6b,Tcf3,0.003013500349795272,-1
Ssrp1,Poldip3,0.0030146180353568387,1
Psmc3ip,D11Wsu47e,0.003030086201295381,-1
Cry2,Cdt1,0.003038409956537316,-1
Trim27,Bms1,0.0030552363375434817,-1
Runx3,Dennd1c,0.003061028744266284,-1
Esrrg,Ndufs6,0.003061604913264513,1
Irx3,Npr3,0.0030829230558959255,-1
Rbbp8,Chd1,0.003094874358748516,1
Irf1,AW112010,0.0030983243016744007,-1
Zeb2,Kif26a,0.00311512893163851,1
Psmc3ip,Syce2,0.0031650227204005374,-1
Trim27,Nup43,0.003184537900602454,-1
Ppargc1a,Dsc2,0.0032029118029085093,1
Ssrp1,Nap1l1,0.0032125934840239595,1
Rnf4,Nup50,0.0032222949430711113,1
Trim27,Snrpf,0.003228904723821863,-1
Rxrg,Coq9,0.0032649772333972595,-1
Srrt,Cenpt,0.0032738889320830284,1
Relb,Cdkn2b,0.0032947123389432263,-1
Snai2,Trip6,0.003313471667726882,-1
Zfp217,H1fx,0.0033195641223527678,1
Esrrg,Ndufb9,0.0033410939006174077,1
Stat1,Map3k8,0.003349842306562883,-1
Trim28,Nup205,0.003377059619114068,-1
Rbmxl1,Arpp19,0.003414836998575103,1
Rarg,Lamc1,0.003416256605950609,-1
Gpbp1,Bbip1,0.0034359809363005427,-1
Mlx,Chmp3,0.0034720114218161576,-1
Pcna,Kif23,0.0034737993085455607,-1
Sox4,Ctxn1,0.003481098816056286,1
Pml,Mcmbp,0.0034868568957663634,-1
Rbck1,Klhdc2,0.0035147256322972035,-1
Cggbp1,Me3,0.003574024883297632,1
Ppargc1a,Cpeb3,0.0035995236567391863,1
Dnajc2,Pold3,0.0036428789136911397,-1
Epas1,S1pr1,0.003657567465157712,-1
Snai1,Loxl3,0.0036866808649584424,-1
