source,target,p-value,model
Taf12,Slc16a1,0.0021109837140785965,-1
Dedd,Got1,0.002117188773362926,1
Pa2g4,Tipin,0.002126331569168238,-1
Zfp386,Mynn,0.0021315042841217,-1
Ldb1,Bcam,0.002136225183784211,1
Hltf,Rpl30,0.002143113140057429,-1
Taf6,Il18,0.0021438561849684633,-1
Pcna,Npm1,0.0021446170486088233,-1
Npm1,Pcna,0.002144617048608999,-1
Phf5a,Dnmt1,0.0021464859869432147,-1
Cic,Lbh,0.0021467548633635185,1
Irf9,Vamp8,0.0021495165137269284,-1
Taf12,Usp48,0.0021968808148685546,-1
Ddx58,Dut,0.0022177029033311254,-1
Zfp260,Eif3a,0.002223290852953067,-1
Creb1,Cpsf2,0.002225981733911889,1
Ruvbl2,Ranbp1,0.002245692426518153,-1
Thoc1,Psmc6,0.00224994809995934,1
Irf7,Tifa,0.0022582508624948185,1
Rbbp8,Ncapd2,0.002264815479559808,-1
Ctcf,Thoc2,0.0022654802008074404,-1
Mynn,2500003M10Rik,0.0022756947752813664,1
Bcor,Hnrnpa1,0.002280601127297334,1
Zkscan1,Oxsm,0.0022846878571643517,1
Mlxipl,Dck,0.002294418157525696,1
Zfp143,Lbr,0.0022954281892895467,1
Carhsp1,Dnajb9,0.002295844307802369,-1
Zbtb16,Tmem38b,0.0022985716591443044,-1
Set,Rrm2,0.002303815668243933,-1
Gtf2e1,Sfxn2,0.00230475852132155,1
Smarca2,Prelid1,0.0023181820906857903,-1
Atf7,Zc3h7b,0.0023196799949680236,-1
Gtf2f2,Ccdc86,0.0023237004887297482,-1
Ssrp1,Cdca4,0.0023306091963684445,-1
Zkscan6,Fermt2,0.0023395119788547324,1
Irf5,1100001G20Rik,0.0023454014636498915,-1
Vps72,Ndufa7,0.0023583072269134854,-1
Zfp524,BC018507,0.0023842238278110575,-1
E2f3,Rpf2,0.002384654964407416,1
Phf5a,Msh6,0.0023888577409651563,-1
E2f3,Rrp8,0.00239239639962543,-1
Gabpb1,Mettl6,0.0024071816037701268,-1
Cnbp,Pdk2,0.0024104556784443733,-1
Tfdp1,Npm1,0.0024297442230835904,-1
Npm1,Tfdp1,0.002429744223083701,-1
Tshz2,Extl2,0.002431721070068226,1
Nfyb,Brcc3,0.0024508925353910107,1
Rbmxl1,Msh6,0.0024779727198870178,-1
Smad1,Abi1,0.00248014338445556,-1
Chd1,Scaf4,0.0024814350410179205,1
Hnf4a,Ehhadh,0.002484392598455389,-1
Rbl2,Ankrd40,0.002496026224392773,-1
Gtf2b,Nup153,0.002498228320922616,-1
Zfp292,C4b,0.00251492544414123,-1
Gtf2e2,Metap2,0.0025163203787150075,1
Trp53,Immt,0.002526256705728936,-1
Nr1h2,Jkamp,0.0025549025047618005,-1
Rbbp8,Stat5b,0.002559169388853646,1
Gmeb2,Adssl1,0.002559269015272796,-1
Nfx1,Pus3,0.002572018454112912,1
Smarcc1,Nucks1,0.0025878345351747593,-1
Trim28,Ncapd2,0.0025903780979148676,-1
Gtf2f2,Nolc1,0.0026014942761273868,-1
Nolc1,Gtf2f2,0.002601494276127402,-1
Cnbp,Rnf7,0.0026100272218734307,-1
Klf11,Ppa1,0.0026264160872449317,1
Hnf4a,2010003K11Rik,0.0026318021113192276,1
Pias4,Bnip1,0.0026348651957555803,-1
Ctcf,Cpsf6,0.002636957505021774,1
Dnmt1,H2afz,0.0026430947125785685,-1
Phf5a,Mtf2,0.002667559377772333,-1
Ctnnb1,Rab18,0.00267046158226992,-1
Taf4a,Hnrnpf,0.00267854311052345,1
Gtf2e1,Pex13,0.0026832452499732937,1
E2f8,Nop56,0.0026890825403290824,-1
Zbtb16,Rars2,0.002693788435586297,1
Gtf2ird1,Prelid1,0.00269411699056331,-1
E2f3,Lzic,0.002694744109145014,1
Mybbp1a,Stip1,0.0026955026725919615,-1
Gmeb2,Cp,0.0026990794031725527,1
Arid5b,Cp,0.0026990794031725527,1
Ssrp1,Rpl14,0.002704879271833997,-1
Zfp322a,Tbca,0.0027158921796330113,1
Hnrnpab,Srsf3,0.0027248037409484944,-1
Hnrnpab,Rps8,0.002728221743314963,-1
E2f8,Mcm7,0.0027430541541839824,-1
Apex1,C1qbp,0.002743191725135099,-1
Gtf2f2,Ddx49,0.0027652453925179933,-1
Cbx2,Tmed1,0.002793367581089497,-1
Clock,Atad1,0.0028009297023917083,-1
Tmpo,Eri2,0.002802839068759487,-1
Smarce1,Haus3,0.0028045784403624174,-1
Pa2g4,Cct5,0.002805245375183002,-1
Wbp7,Sod1,0.002831061105178789,-1
Nr3c1,Stmn1,0.002833913246883231,1
Rnf4,Nup50,0.0028480981698375783,-1
Mta2,Fastk,0.0028501293524804787,1
Klf6,Serpinb6a,0.0028722764958852083,1
Zfp143,Eri1,0.002889208866561052,1
Ppp1r8,2500003M10Rik,0.002891034513519559,-1
Srebf2,Xpot,0.0028918135633949024,1
Ilf2,Sarnp,0.0029004740717816038,-1
Sarnp,Ilf2,0.0029004740717816038,-1
Atf5,Yif1b,0.002906156185886315,-1
Mll2,Ttc15,0.0029153778028890324,-1
Hnf1b,Myo6,0.002937670755400135,-1
Gtf2b,Slc24a6,0.002938003808509832,-1
Ruvbl2,Mcm3,0.0029413911304004663,-1
Vps72,Scaf1,0.0029471392434415843,-1
Mll3,Gsk3b,0.002948683711869487,1
Rbl2,Cdk2ap1,0.0029743862911991103,1
E2f3,Zfp828,0.002981956427373252,-1
Gtf3a,Rpl13a,0.0029923603428248288,1
Zfp422,Rheb,0.0029946416778691425,1
Irf5,Laptm5,0.003006101927200952,1
Onecut1,Slc38a3,0.003008994069739058,-1
Foxk2,Hist1h2bc,0.0030110800105740193,-1
Mybbp1a,Rsl1d1,0.0030519167659212166,-1
Pcna,Rfc5,0.0030541384977242616,-1
Ilf3,Ces1d,0.003060596428024489,-1
Pa2g4,Nufip1,0.003078420796462193,-1
Mlx,Edf1,0.0031023003731297295,-1
Edf1,Mlx,0.0031023003731297395,-1
Naca,Rpl14,0.0031045277986621223,-1
Nkap,Cpsf6,0.003120217823691117,-1
Gmeb2,Gpr146,0.0031250383310155705,-1
Arid5b,Gpr146,0.0031250383310155705,-1
Gtf2e1,Mrpl1,0.003133659037385272,-1
Ctcf,Mtf2,0.0031379643577888723,1
Klf9,Cfh,0.003141414534046026,-1
Rbbp5,Chpt1,0.003144896758002666,-1
Creb1,Mgll,0.003148668903662116,1
Gabpa,Lrpprc,0.003161035070120863,1
Hnf4a,Tmem82,0.0031949535945881946,-1
Phf5a,Pfas,0.0031959612483838332,-1
Hdac1,Npm1,0.0032009752440615995,-1
C1d,Cutc,0.003230958865087267,1
Preb,Necap1,0.0032315321365396,-1
Cebpa,Pxmp4,0.003232400764767826,-1
Pa2g4,Orc6,0.003236799754758651,-1
Hinfp,Npr2,0.003241715510659351,1
Mta2,Dbnl,0.0032441123088429117,1
Pcna,Cdk1,0.00324682573923756,-1
Hmgb2,Cdt1,0.003259954337561796,-1
Hnrnpab,Xpo1,0.0032811807878547036,-1
Lass2,Ablim3,0.003309003968677439,1
Nfx1,Snrnp48,0.003309853576911385,1
Taf1d,Nup155,0.0033243305889280586,-1
Ppp1r8,Lsm3,0.0033301922684340927,-1
Gmeb2,Sec14l4,0.0033350512819867277,-1
Arid5b,Sec14l4,0.0033350512819867277,-1
Tmpo,Nup43,0.0033377153497703128,-1
Tardbp,Hnrpll,0.0033405054818324144,-1
Trim28,Mcm5,0.003367812971953866,-1
Pa2g4,Utp3,0.003390035746117401,-1
Hmgb2,Rbbp8,0.003395385933400839,-1
Rbbp8,Hmgb2,0.003395385933400839,-1
Med6,Eri1,0.003402397053814029,-1
Mef2d,Cic,0.003408288779240659,1
Hnf4a,Agphd1,0.0034517128940551004,-1
Hhex,Rhobtb1,0.003461816683223775,1
Pa2g4,2700094K13Rik,0.00348605109523501,-1
Dnmt1,2700029M09Rik,0.003530625476099578,-1
Pus1,Epas1,0.0035309827853690482,1
Jun,Ebpl,0.003552002111172457,1
Srebf2,Ahsa2,0.003567777446309662,1
Med1,Phf3,0.0035723758668294576,-1
Ahctf1,Gle1,0.0035764343610609926,-1
Nkap,Pus3,0.0035768869855867186,-1
Rtf1,Fip1l1,0.0035929984731778554,-1
Hmgn5,Ndufs1,0.003610579287931634,1
Tfdp1,Cacybp,0.003623312645628758,-1
Irf2,Ctsc,0.003645417552169355,-1
Ctcf,Prpf40a,0.0036481201551071684,1
Aebp2,Taf1d,0.003660071302193965,1
Atf5,Cyb5r3,0.003661112666656069,-1
Tfdp1,2700094K13Rik,0.0036649358583152603,-1
Rbbp8,Socs4,0.003675281273486681,1
E2f3,Thoc6,0.0036757938726145224,-1
Sox18,Col15a1,0.0036773782520849153,-1
Psip1,Fkbp3,0.0036829988403641475,-1
Med6,Etaa1,0.003685548385932946,-1
Nolc1,Rps19bp1,0.0037064223062327224,1
Zkscan1,Opa1,0.0037150181888604594,-1
Hnrnpk,Sf3b1,0.003731400613818291,-1
Gtf2e1,Bcas2,0.003735398810169086,-1
Ppp1r8,Ccnf,0.0037383234455093486,-1
Set,Rrm1,0.003739345755486856,-1
Nfyb,Dbr1,0.0037437099650562576,-1
Zbtb16,Gpr116,0.003750746802085219,-1
Sarnp,Tipin,0.0037559470699192565,1
Zfp422,Uba2,0.0037609109143925015,1
Srebf2,Dbnl,0.003765225553942825,1
Ccnt1,D17Wsu104e,0.0037687930541262815,1
Cebpa,Fkbp3,0.003780817193570958,-1
Abt1,Nob1,0.0037849478906415443,-1
Hnf4a,Cyp3a25,0.0038068515212978725,-1
Hmgb2,Snrpg,0.003818739493059055,-1
Cnbp,Arl3,0.003825110749288141,1
Rbmxl1,Topbp1,0.003842713120846256,-1
Gmeb2,Ddo,0.0038475975196750676,-1
Psip1,Cse1l,0.0038655210461666463,-1
Foxp4,Jup,0.0038800830865394183,-1
Zfp593,Fmo1,0.0038901782495174035,1
Taf4a,Isg20l2,0.0039022614338095163,1
E2f4,Glt8d1,0.003926618114679031,-1
Hmgb2,Hmgb3,0.0039302569331383895,-1
Sox18,Cd36,0.003933359217457924,1
Cux1,Gna13,0.003944691214386184,1
Hnf4a,Erbb3,0.003950295598559812,-1
Taf1d,Dkc1,0.003957566427993442,-1
Pa2g4,Nup107,0.003957588977937059,-1
Hmgb2,Orc6,0.003959279705025993,-1
Stat6,Lrp10,0.003971871234052703,-1
Zfp654,Gsk3a,0.003986082173838649,-1
Smarce1,Zdhhc16,0.003988036461472394,-1
Trim28,Topbp1,0.00399683441175092,-1
Bcl3,Aim1,0.004003865746711511,1
Zfp422,Mrfap1,0.0040155697507570556,1
Taf4a,Lbr,0.004015583994631009,1
Zfp148,Usp34,0.004018906525020224,-1
Nfya,Elp3,0.004022745479217226,-1
Atf6b,Znhit1,0.004048194343301499,-1
Drap1,Slc35e2,0.004051461830957027,-1
Hnrnpab,Cct2,0.004057660523135336,-1
Taf12,Edf1,0.004060589956659964,1
Edf1,Taf12,0.004060589956660644,1
Ppp1r8,Cdk2,0.004077169425744545,-1
Nfkb1,Gstm5,0.004081739072079174,-1
Zfp292,Hnrnpa1,0.0040832291177449725,1
Taf1d,Riok1,0.004117416180643856,1
Cnbp,Dek,0.004146513940317352,-1
Atoh8,Avpi1,0.004167695972483584,1
Gmeb2,Hsd3b7,0.004178829305744268,-1
Rbbp5,Nucks1,0.004179341091177506,-1
Tardbp,Rnps1,0.004190485071610798,-1
Gabpa,Cox15,0.004209568537339669,1
Irf3,Lrp1,0.004212983344858023,-1
Mybbp1a,Hnrnpf,0.0042199646462296025,-1
Phf5a,Gnl3,0.0042232807876596565,-1
Mta2,Fbxl6,0.004236556201544244,-1
Ddx58,Lrp1,0.004246939194373429,1
E2f8,Mcm6,0.0042510127290854745,-1
Set,Syncrip,0.004277859690628141,-1
Cc2d1a,Acadsb,0.004284251151933452,1
Gtf2h5,Ddx31,0.0042866445002942765,-1
Zfp281,Sec14l4,0.004294911659638167,-1
Ruvbl2,Lmnb2,0.0043224529968082966,-1
Klf9,Capza1,0.004324438859626904,1
Hdac1,Rpl8,0.004342480750285985,-1
Gatad1,Ptrh2,0.004346095501461405,-1
Rfc1,Fkbp3,0.004356074124696911,-1
Cic,Pdss2,0.004357813637740973,1
Tcf3,Eif4b,0.0043706173640294145,-1
Mybbp1a,Gtf2f2,0.004375152544497261,-1
Gtf2f2,Mybbp1a,0.004375152544497325,-1
Rfc1,Cse1l,0.0044166291257379765,-1
Rbbp8,Smc6,0.004439549120394578,1
Mta2,Acyp1,0.004452083439249993,1
Irf5,Zcchc24,0.004454347036972792,1
Ruvbl2,1110034A24Rik,0.004459789279787259,-1
Tgif1,Hcfc2,0.004468008406368271,-1
Rbmxl1,Utp15,0.004468793528975447,-1
Pcna,Magoh,0.004482477786038438,-1
Ctnnb1,Sfxn2,0.004483408668996337,1
Apex1,Cdca4,0.004490193055281856,-1
Gpbp1,Smc6,0.004493098635726228,-1
Mll3,Rab22a,0.004500389904933705,-1
Nkap,Cpsf2,0.004501420419079676,-1
Mll2,Mitd1,0.004526075855115146,-1
Hnrnpab,Cbx1,0.004534327872107155,-1
Cnbp,Ltbr,0.004543602043407716,-1
Cic,Ubtd1,0.004554609755770024,-1
Pus1,Gpr116,0.0045791473845019715,1
Hnf4a,Hpd,0.0045920513618173155,-1
Phf5a,Noc4l,0.004592566637158419,-1
Drap1,Edc3,0.004609189154826659,-1
Ahr,Tgm2,0.004632545027997637,-1
Srrt,Mcee,0.004638282497319606,1
E2f3,Ttc9c,0.004650420640272131,1
Hnrnpab,Ran,0.004664086920370852,-1
Ddx58,Xdh,0.0046649533457778425,-1
Nkap,Ddx52,0.0046658969543967995,-1
Cic,Sf3b4,0.004675166603560902,1
Zfp653,Zbtb48,0.004676757687554293,-1
Sox13,Caskin2,0.0046819688359151295,-1
E2f8,Nup37,0.004684747013190441,-1
Hes6,Dnaja3,0.004689907096998503,-1
Gabpa,Chd1,0.004694333171947721,1
Klf11,Mrpl15,0.004712395376837061,1
Zfp36,Rfc1,0.0047590032301866505,-1
Gtf2f2,Anks1,0.004764506054280498,1
Tfdp1,Nup107,0.004767584601770894,-1
Tfdp1,Tipin,0.004779840947976887,-1
Cic,Oxsm,0.00478662876989479,1
Hmgb2,Ppp1r8,0.0048057799387688374,-1
Ppp1r8,Hmgb2,0.0048057799387688374,-1
Nfx1,Ddx52,0.004820271407250338,-1
Csda,Rps8,0.004864875351507281,-1
Gtf3a,Pold2,0.004867912945215627,1
Rbmxl1,Cct2,0.004871665181898005,-1
Pcna,Ssrp1,0.004879502268092364,-1
Ssrp1,Pcna,0.004879502268092498,-1
Nostrin,Cd74,0.004883829441683478,-1
Med6,Nupl1,0.00490657580833387,-1
Mta2,Actr10,0.004914871366652796,1
Sfpq,Hnrnpa1,0.004918388965458612,-1
Rbmxl1,Mcm3,0.004960400446178005,-1
Rfc1,Psmd12,0.004996699401852154,-1
Irf5,Inf2,0.005026038537713526,-1
Cebpa,Nup88,0.005044493097660938,-1
Abt1,Hat1,0.005059061352615748,-1
Nfyb,Pus3,0.005075155453345581,1
Dmtf1,Vcpip1,0.0050793337400846204,-1
Nolc1,Ncbp1,0.005100073270428268,-1
Vps72,Hcfc2,0.005109514776214608,1
Nfx1,Dbr1,0.00511295397805071,1
Smarcc1,Syncrip,0.005147567237663245,-1
Zfp143,Taf1d,0.005193650537463019,1
Tfdp1,Nhp2l1,0.00520113415566903,-1
Tgif1,Sh3bgrl2,0.005224233692579615,1
Nr1d1,Eif3e,0.005257194225345331,-1
Rfc1,Uba2,0.0052684413334648725,-1
Taf12,Pdhx,0.005292239006391365,-1
Tardbp,Rbmx,0.005317694724693079,-1
Rbmx,Tardbp,0.005317694724693102,-1
Irf2,Fas,0.005332710665570146,1
Gtf2e1,Uba6,0.005337640395664129,-1
Taf1d,Wdr75,0.005349352260991031,-1
Klf11,Trim3,0.005354398835193059,1
Tfdp1,Cct5,0.005377847313852131,-1
Dhx33,Sephs1,0.00540045338527917,-1
Mta2,Klhdc2,0.005406135725348686,1
Chd1,Uba6,0.005417986706688885,-1
Zbtb41,Alg10b,0.005455892605693674,1
Tgif1,Abcc3,0.0054611676157206015,-1
Bptf,Gsk3b,0.005469348884539215,-1
Rbmxl1,Rab43,0.005529439891014217,-1
Yy1,Znhit1,0.0055434815202414596,-1
Trim33,Ptms,0.005637624568466125,-1
Trim33,Ptms,0.005637624568466125,-1
Gtf2f2,Prpf40a,0.005649456308158636,-1
Ppp1r8,Rpl7,0.00566316186232975,-1
Nfix,Wipi1,0.005676867892274857,-1
Csde1,Ak2,0.005688842422100038,-1
Hnf4a,Aqp11,0.005689949229464242,-1
Nkap,Prpf40a,0.005717304528021534,-1
Ilf3,Chpt1,0.0057239640443681175,-1
Gtf2e1,Jup,0.005726344896216798,1
Tcea3,Abcc3,0.005763757946603328,-1
Taf11,Zcchc10,0.005765291262865517,-1
Ybx1,Dhdds,0.005784999616287719,-1
Hnf4a,Slc27a2,0.005792628949957255,-1
Mta2,Dcaf12,0.005835656141678729,1
Taf13,Sod1,0.005840803384170775,-1
E2f3,Nufip1,0.005846946939682531,-1
Nfya,Dcaf12,0.005863706707700912,1
Vps72,Ddx31,0.005863707313139427,1
Ezh1,Leng1,0.0058882198168782604,1
Tfdp1,Anapc1,0.005900512087387527,-1
Hmgb2,Cdca3,0.005917304008920387,-1
Pcna,Lmnb1,0.0059181924254389515,-1
Nfatc3,Chd1,0.005921957148623316,-1
Nfya,Wdr1,0.005930190490884691,1
Pa2g4,Rnps1,0.005931983710512344,-1
Tfdp1,Cct6a,0.005959334419987406,-1
Sox13,Eprs,0.005959609735484721,-1
Smarce1,Cdca4,0.005963707052447841,-1
Tcea3,Fam168b,0.005982373532658442,-1
Sox18,Eltd1,0.005984964443871664,1
Chd1,Isg20l2,0.005986802170452454,1
Ppp1r8,Cdc20,0.00600166584241922,-1
Rfc1,Kars,0.00601184229922645,-1
Pcna,Nhp2l1,0.00602635259161209,-1
Taf2,Suz12,0.006031950299784398,-1
Suz12,Taf2,0.006031950299784431,-1
Tgif1,Litaf,0.006061984707335285,-1
Tbl1xr1,Mob1b,0.0060635249912227,-1
Zfp750,Mrap,0.006070247395480885,-1
Foxo1,Gimap4,0.006098167019245117,-1
Smarcc1,Sart3,0.006127263888093273,-1
Sall1,F5,0.006189073967610508,-1
Zfp263,Zufsp,0.006190937428622339,-1
Klf11,Prrc2b,0.006204294609453993,1
Rfc1,Ncbp1,0.0062464292202398875,-1
Set,Hagh,0.006254037778717384,-1
Srebf2,Ubl7,0.006270343767449689,-1
Ppp1r8,Rqcd1,0.006271172224789946,-1
Med1,Flot2,0.0062834962754501926,1
Gtf2e1,D17Wsu104e,0.006286828765571279,1
Nr3c1,Cflar,0.00629183637269588,1
Pa2g4,Cdt1,0.006318324203838402,-1
Chd1,Eri1,0.006319128126887726,1
Taf1d,Smndc1,0.006326876913901483,1
Tfdp1,Ssrp1,0.006328889265825485,-1
Cic,Samd4b,0.006371781006183413,1
Hnrnpd,Nlk,0.006378798250413171,-1
Cic,Sf3a2,0.006392498691877224,1
Set,Hnrnpa1,0.006397369445792401,-1
Rbbp8,Mtf2,0.006436517304055601,-1
Ldb1,Ddx39,0.0064387973690959695,1
Irf9,Ctss,0.006443400146345886,-1
Rela,Tenc1,0.006482394295957752,-1
Nkap,Gtf2f2,0.0064985682122172895,-1
Rbmxl1,Mcm5,0.006517978077401769,-1
Set,Psma2,0.006521638381185483,-1
Tfdp1,Snrpe,0.0065275705647768216,-1
Mta2,Tmem42,0.006529024869177384,1
Nfix,Pold3,0.006542181094328237,1
Srebf2,Lrp10,0.006547030103229186,1
Ctcf,Bub3,0.0065817481766612005,-1
Stat5b,Pde8a,0.006583996839745056,1
Naca,Rpl34,0.006600249928932918,-1
Dnmt1,Nup85,0.006605458985050823,-1
Klf12,Elovl2,0.006613608283107617,-1
Gtf2f2,Mettl5,0.0066364142838808,1
Chd8,Cops3,0.0066423784327374795,-1
Zfp143,Trmt11,0.006643987599902315,1
Bcl6,C4b,0.006651307376433613,1
Taf1d,Zfp472,0.006660566022981999,1
C1d,C330018D20Rik,0.0066700350695809655,-1
E2f8,Nup205,0.006693933746325986,-1
Pcna,Mcm3,0.0067621059735957275,-1
Gabpa,Prpf40a,0.006762552323530596,1
Zfp143,Etaa1,0.0067830255858230834,1
Gtf2e1,Klhdc2,0.0067976825170516075,1
Nolc1,Wbscr22,0.006816578771760945,-1
Rbbp8,Naa38,0.006830746601496812,-1
Tmpo,Parp1,0.006838805173532621,-1
Naca,Rps8,0.006839261628360139,-1
Taf5,Rfc5,0.006840553174995364,-1
Srebf2,Klhdc2,0.006856458200379644,1
Ldb1,Vps4b,0.006857744145832848,-1
Mta2,Gdi1,0.006859831906648718,1
Gtf2f2,Kdr,0.006869338003057464,-1
Hnrnpd,Eif2a,0.0068790642842943865,-1
Vps72,Lrp10,0.0069049989108177735,1
Ctcf,Rfc1,0.006922857020546704,1
Crebbp,Pbrm1,0.006938234534207432,-1
Pbrm1,Crebbp,0.006938234534208322,-1
Sarnp,Serbp1,0.006949585912811111,-1
Gtf2e2,Eri2,0.006954894110334366,-1
Set,Rps21,0.006960453036930442,-1
Hnf4a,Cyp2c44,0.006991103574523706,-1
Zbtb48,Bola1,0.007007561396329845,1
Ppp1r8,Rcc2,0.007012784952783091,-1
Tardbp,Srsf3,0.007013729131600916,-1
Srebf2,Rnf185,0.007015524825927459,1
Irf5,Ablim3,0.007039365900725505,1
Taf1d,Dbr1,0.007040192303284558,1
Gtf2e1,Prpf38a,0.007053032884594326,1
Epas1,Arhgef3,0.007067009196994675,-1
Hnrnpab,Cks1b,0.007073484895402216,-1
Srrt,Vars,0.0071332845742505865,1
Nr1h3,Lrg1,0.007136776759918819,-1
Gabpb1,Nubp1,0.007140186676476565,-1
Drap1,Znhit1,0.007145524099706745,-1
E2f8,Mtf2,0.00714894639289786,-1
Rorc,Rilp,0.007150679677775905,-1
Ilf2,U2af1,0.007168509702869405,-1
Tfdp1,Dtymk,0.007200032798970489,-1
Set,Eri1,0.007214303109381473,-1
Mta2,Wdr1,0.0072624017594525875,1
Hnrnpab,Rpl8,0.0072776813494178335,-1
Rfc1,Znhit6,0.007284293600039968,-1
Zfp518a,Riok1,0.0073129507415158005,-1
Stat5b,Lpin1,0.007313975813036782,1
Gtf2e2,Pacrgl,0.0073167813849994625,-1
Mxd4,Mprip,0.007334590042408968,-1
Trim33,Ppp1r37,0.0073358279632426025,-1
Tcf3,Lsm2,0.007367104742521305,-1
Rbbp8,Kpna2,0.007373602391912292,-1
Tgif1,Rab32,0.007379319470148697,1
Rora,Mdh2,0.007382796874058243,1
Gata6,Pld1,0.007401152611799936,-1
Rbmxl1,Mcm6,0.007404946309901425,-1
Rtf1,Ankrd10,0.007428534034063113,-1
Irf7,B2m,0.007439525382970733,-1
Gmeb2,Rtp3,0.007449779565434026,-1
Arid5b,Rtp3,0.007449779565434026,-1
Irf5,Bst2,0.00749146016352692,1
Tmpo,Smc2,0.007497014420851485,-1
Irf5,Il6st,0.007503629220109508,-1
Ruvbl2,Usp1,0.007522613960030837,-1
Ppp1r8,Brix1,0.007525102652465286,-1
Mta2,Tox4,0.007533782941775386,1
Bptf,Srrm2,0.007544697632050616,-1
Gtf2e1,Nmd3,0.0075533153907807815,1
Snapc4,Ftsj3,0.007569926355385675,-1
Gtf3a,Med9,0.007574506013249522,1
Tcf3,Erh,0.007595517547375391,-1
Srrt,G3bp1,0.007618220482357948,1
Hnf4a,Pck1,0.007655682085457619,-1
Taf1d,Snrnp48,0.007658763362352446,1
Hnrnpk,Pbrm1,0.0076735040303129165,-1
Pbrm1,Hnrnpk,0.0076735040303129165,-1
Mll2,Gtf2f2,0.007744682344210324,1
Gtf2f2,Mll2,0.007744682344210324,1
Srrt,Acad11,0.0077455114513476035,1
Stat3,Gmnn,0.0077570375430067225,-1
Rfc1,Ddx18,0.007784475747711151,-1
Taf10,Man1b1,0.007795253499017411,-1
Lrpprc,4933403F05Rik,0.007810994424044921,1
Irf5,Lcp1,0.007813184009578608,-1
Hnrnpk,Cnbp,0.007823562131535452,1
Cnbp,Hnrnpk,0.007823562131535452,1
Taf12,Wdr11,0.007844986430100944,-1
Zfp36,Unc93b1,0.007888473888625812,-1
Pcna,Mcm2,0.007893473462273226,-1
Mll2,Ubtd1,0.007900167330728272,-1
E4f1,Vps16,0.007902300996268133,-1
Nkap,Ttc9c,0.007903420024499225,-1
Gtf2e1,Mettl8,0.007947295896199615,-1
Tgif1,Mrps6,0.007973646285777411,-1
Irf5,Rars2,0.007999649795902262,-1
E2f8,Rbm14,0.008019459433939906,-1
Set,H2afx,0.0080677286820797,-1
E2f3,Rars,0.008116709074563131,-1
Gtf2e1,Ttc37,0.008125012933658826,1
Ssrp1,Atad2,0.008129128376539774,-1
Bcl6,Cflar,0.008211518624767664,1
Npm1,Etaa1,0.008250859860732276,-1
Nkap,Ttc37,0.00825432630901155,-1
Zfp422,Sfr1,0.00835615209173765,1
Ctnnb1,Rhoc,0.008394203879155246,1
Hmgb2,Tmpo,0.008501138739477552,-1
Tmpo,Hmgb2,0.00850113873947822,-1
Mta2,Capn1,0.008507252233186725,1
Hnf4a,Slc22a18,0.008539530309383085,1
Sox18,Rbpms,0.008566268565162967,1
Rbmxl1,Anp32b,0.008566499691361086,-1
Ezh1,Zfp652,0.008577272606812058,1
Tmpo,Nup133,0.008614851352887901,-1
Taf5,Mre11a,0.008619354060803188,-1
Cic,Ptov1,0.008637655431996506,-1
Stat5b,Mdh2,0.008644235049366133,1
Ctcf,Zc3h11a,0.00870634486969815,1
Nfkb1,Wasf2,0.00873121978100962,1
Smarce1,Sfpq,0.008737940018334132,-1
Trp53,D10Wsu102e,0.008755910552617666,-1
Pias4,Pycrl,0.00875935209223658,-1
Set,Ranbp1,0.00876189947738058,-1
Taf1d,Rpl30,0.008768594772004907,1
Zfp280c,Adnp2,0.00877369629308908,-1
E2f8,Tcerg1,0.008789425556925653,-1
Mta2,Sod1,0.008800977426586242,1
Ctcf,Pus3,0.0088655756729238,1
Set,Cdk1,0.008865771179699434,-1
Nr1h4,Slc22a18,0.008866017547133108,-1
Srrt,Cmbl,0.00886791290950634,1
Apex1,Rrp15,0.008872216531132127,-1
Onecut1,Fga,0.008881814100375784,-1
Tcea1,Banf1,0.00888408385895278,-1
Kdm2a,Arl3,0.008903536559085429,-1
Smad7,Mars,0.008905800312115717,1
Mynn,Etaa1,0.008924322748025957,1
Zfp58,Zfp191,0.008925007859331764,-1
Zfp191,Zfp58,0.008925007859331764,-1
Nfe2l1,Tomm70a,0.008967123154321207,-1
Nono,Rpl41,0.00898482903855898,-1
Smad5,Bnip1,0.008989116381184327,1
Nolc1,Nvl,0.009001108172476433,-1
Pa2g4,Rpl13a,0.009030741995241861,-1
C1d,Acp1,0.009041072524750936,1
Nfix,Slc16a2,0.009048781231615016,-1
Hmg20b,Tmed10,0.009056114999255651,-1
Zfp58,4930430F08Rik,0.009058732182732135,-1
Tmpo,Cbx1,0.009059455494158621,-1
Gtf2e1,Rnmt,0.00907203702705905,-1
Sox18,Plvap,0.009081870657206984,1
Ctnnb1,Pde3b,0.009083760563216036,1
Pa2g4,Ilf3,0.009120110580810414,-1
Ppp1r8,Rfc3,0.009127146324996857,-1
Med6,Rpa3,0.009154225138901148,-1
Zbtb41,Zranb2,0.009175311292768622,-1
Calcoco1,Gja4,0.009176834596932658,1
Klf9,Herpud1,0.009180305195585535,-1
E2f8,Snrpa1,0.009199384864603661,-1
Taf12,Csnk2b,0.00920945867812946,-1
Phf5a,Ngdn,0.009210351409548814,1
Ctcf,Twistnb,0.009231069890359265,1
Naca,Psma2,0.009234766059256405,-1
Arid5b,H6pd,0.009236808805279518,-1
Klf11,Cst3,0.009240430376797011,1
