0,1,2
1879,Fdxr,Fdxr
1880,Fech,Fech
1881,Fem1b,Fem1b
1882,Fem1c,Fem1c
1883,Fen1,Fen1
1884,Fermt2,Fermt2
1885,Fetub,Fetub
1886,Fga,Fga
1887,Fgb,Fgb
1888,Fgf1,Fgf1
1889,Fgfr1op,Fgfr1op
1890,Fgfr1op2,Fgfr1op2
1891,Fgfr2,Fgfr2
1892,Fgfr3,Fgfr3
1893,Fgfr4,Fgfr4
1894,Fgg,Fgg
1895,Fggy,Fggy
1896,Fgl1,Fgl1
1897,Fh1,Fh1
1898,Fibp,Fibp
1899,Fip1l1,Fip1l1
1900,Fitm1,Fitm1
1901,Fitm2,Fitm2
1902,Fkbp15,Fkbp15
1903,Fkbp1a,Fkbp1a
1904,Fkbp2,Fkbp2
1905,Fkbp3,Fkbp3
1906,Fkbp8,Fkbp8
1907,Fkbp9,Fkbp9
1908,Fkrp,Fkrp
1909,Flii,Flii
1910,Flnb,Flnb
1911,Flot1,Flot1
1912,Flot2,Flot2
1913,Fmo1,Fmo1
1914,Fmo5,Fmo5
1915,Fmr1,Fmr1
1916,Fn1,Fn1
1917,Fnbp4,Fnbp4
1918,Fndc3b,Fndc3b
1919,Fndc4,Fndc4
1920,Fnip1,Fnip1
1921,Fnta,Fnta
1922,Foxred1,Foxred1
1923,Fpgs,Fpgs
1924,Fpgt,Fpgt
1925,Frg1,Frg1
1926,Frmd8,Frmd8
1927,Ftcd,Ftcd
1928,Ftl1,Ftl1
1929,Fto,Fto
1930,Ftsj2,Ftsj2
1931,Ftsj3,Ftsj3
1932,Fuca1,Fuca1
1933,Furin,Furin
1934,Fus,Fus
1935,Fxn,Fxn
1936,Fxr1,Fxr1
1937,Fxr2,Fxr2
1938,Fxyd1,Fxyd1
1939,Fyco1,Fyco1
1940,Fyttd1,Fyttd1
1941,G0s2,G0s2
1942,G3bp1,G3bp1
1943,G3bp2,G3bp2
1944,G6pc,G6pc
1945,Gaa,Gaa
1946,Gabarap,Gabarap
1947,Gabarapl1,Gabarapl1
1948,Gabarapl2,Gabarapl2
1949,Gadd45gip1,Gadd45gip1
1950,Gale,Gale
1951,Galk1,Galk1
1952,Galm,Galm
1953,Galnt1,Galnt1
1954,Gapdh,Gapdh
1955,Gapvd1,Gapvd1
1956,Gar1,Gar1
1957,Gars,Gars
1958,Gart,Gart
1959,Gas2,Gas2
1960,Gas6,Gas6
1961,Gbe1,Gbe1
1962,Gbp6,Gbp6
1963,Gc,Gc
1964,Gca,Gca
1965,Gcdh,Gcdh
1966,Gcgr,Gcgr
1967,Gch1,Gch1
1968,Gchfr,Gchfr
1969,Gck,Gck
1970,Gckr,Gckr
1971,Gcn1l1,Gcn1l1
1972,Gcsh,Gcsh
1973,Gda,Gda
1974,Gdf2,Gdf2
1975,Gdi1,Gdi1
1976,Gemin6,Gemin6
1977,Gemin7,Gemin7
1978,Gfer,Gfer
1979,Gfm1,Gfm1
1980,Gfm2,Gfm2
1981,Gfpt1,Gfpt1
1982,Gfra1,Gfra1
1983,Ggcx,Ggcx
1984,Ggh,Ggh
1985,Ggnbp2,Ggnbp2
1986,Ggt6,Ggt6
1987,Ghr,Ghr
1988,Gigyf2,Gigyf2
1989,Gimap4,Gimap4
1990,Gimap9,Gimap9
1991,Gins4,Gins4
1992,Gipc1,Gipc1
1993,Gjb1,Gjb1
1994,Gjb2,Gjb2
1995,Gkap1,Gkap1
1996,Gldc,Gldc
1997,Gle1,Gle1
1998,Glod4,Glod4
1999,Glrx,Glrx
2000,Glrx3,Glrx3
2001,Gls2,Gls2
2002,Glt8d1,Glt8d1
2003,Glul,Glul
2004,Glyat,Glyat
2005,Glyctk,Glyctk
2006,Gm13152,Gm13152
2007,Gm14327,Gm14327
2008,Gm16517,Gm16517
2009,Gm2a,Gm2a
2010,Gm4788,Gm4788
2011,Gm5506,Gm5506
2012,Gm5617,Gm5617
2013,Gm608,Gm608
2014,Gm6484,Gm6484
2015,Gmcl1,Gmcl1
2016,Gmfb,Gmfb
2017,Gmnn,Gmnn
2018,Gmppa,Gmppa
2019,Gmps,Gmps
2020,Gna11,Gna11
2021,Gna12,Gna12
2022,Gna13,Gna13
2023,Gnai2,Gnai2
2024,Gnai3,Gnai3
2025,Gnaq,Gnaq
2026,Gnat1,Gnat1
2027,Gnb2,Gnb2
2028,Gnb2l1,Gnb2l1
2029,Gne,Gne
2030,Gng11,Gng11
2031,Gng12,Gng12
2032,Gnl2,Gnl2
2033,Gnl3,Gnl3
2034,Gnmt,Gnmt
2035,Gnpnat1,Gnpnat1
2036,Gnptg,Gnptg
2037,Gns,Gns
2038,Golga3,Golga3
2039,Golga4,Golga4
2040,Golga5,Golga5
2041,Golga7,Golga7
2042,Golph3,Golph3
2043,Golph3l,Golph3l
2044,Golt1a,Golt1a
2045,Golt1b,Golt1b
2046,Gorasp2,Gorasp2
2047,Gosr1,Gosr1
2048,Got1,Got1
2049,Got2,Got2
2050,Gpaa1,Gpaa1
2051,Gpam,Gpam
2052,Gpank1,Gpank1
2053,Gpatch4,Gpatch4
2054,Gpc4,Gpc4
2055,Gpcpd1,Gpcpd1
2056,Gpd1,Gpd1
2057,Gpd1l,Gpd1l
2058,Gpd2,Gpd2
2059,Gphn,Gphn
2060,Gpihbp1,Gpihbp1
2061,Gpld1,Gpld1
2062,Gpn3,Gpn3
2063,Gpr108,Gpr108
2064,Gpr125,Gpr125
2065,Gpr146,Gpr146
2066,Gpr180,Gpr180
2067,Gpr182,Gpr182
2068,Gpr39,Gpr39
2069,Gpr89,Gpr89
2070,Gprc5c,Gprc5c
2071,Gps2,Gps2
2072,Gpsm2,Gpsm2
2073,Gpt,Gpt
2074,Gpt2,Gpt2
2075,Gpx1,Gpx1
2076,Gpx3,Gpx3
2077,Gpx4,Gpx4
2078,Gramd1c,Gramd1c
2079,Grb14,Grb14
2080,Grb7,Grb7
2081,Grhpr,Grhpr
2082,Grk6,Grk6
2083,Grpel1,Grpel1
2084,Grsf1,Grsf1
2085,Grtp1,Grtp1
2086,Grwd1,Grwd1
2087,Gsdmd,Gsdmd
2088,Gsk3a,Gsk3a
2089,Gsk3b,Gsk3b
2090,Gsn,Gsn
2091,Gspt1,Gspt1
2092,Gsr,Gsr
2093,Gss,Gss
2094,Gsta2,Gsta2
2095,Gsta3,Gsta3
2096,Gsta4,Gsta4
2097,Gstk1,Gstk1
2098,Gstm1,Gstm1
2099,Gstm2,Gstm2
2100,Gstm3,Gstm3
2101,Gstm5,Gstm5
2102,Gstm6,Gstm6
2103,Gstm7,Gstm7
2104,Gsto1,Gsto1
2105,Gstt1,Gstt1
2106,Gstt2,Gstt2
2107,Gstt3,Gstt3
2108,Gstz1,Gstz1
2109,Gtf2a2,Gtf2a2
2110,Gtf2h1,Gtf2h1
2111,Gtf2h3,Gtf2h3
2112,Gtf2h4,Gtf2h4
2113,Gtf3c1,Gtf3c1
2114,Gtf3c2,Gtf3c2
2115,Gtf3c3,Gtf3c3
2116,Gtf3c4,Gtf3c4
2117,Gtf3c6,Gtf3c6
2118,Gtl3,Gtl3
2119,Gtpbp1,Gtpbp1
2120,Gtpbp10,Gtpbp10
2121,Gtpbp4,Gtpbp4
2122,Gtpbp8,Gtpbp8
2123,Gulo,Gulo
2124,Gusb,Gusb
2125,Gxylt1,Gxylt1
2126,Gyg,Gyg
2127,Gyk,Gyk
2128,Gys2,Gys2
2129,H2-Aa,H2-Aa
2130,H2-Ab1,H2-Ab1
2131,H2-D1,H2-D1
2132,H2-K1,H2-K1
2133,H2-Q10,H2-Q10
2134,H2-Q7,H2-Q7
2135,H2afx,H2afx
2136,H2afy,H2afy
2137,H2afz,H2afz
2138,H3f3b,H3f3b
2139,H47,H47
2140,H6pd,H6pd
2141,Haao,Haao
2142,Habp2,Habp2
2143,Habp4,Habp4
2144,Hacl1,Hacl1
2145,Hadh,Hadh
2146,Hadha,Hadha
2147,Hagh,Hagh
2148,Hal,Hal
2149,Hamp,Hamp
2150,Hamp2,Hamp2
2151,Hao1,Hao1
2152,Hars,Hars
2153,Hars2,Hars2
2154,Hat1,Hat1
2155,Haus1,Haus1
2156,Haus3,Haus3
2157,Haus4,Haus4
2158,Hax1,Hax1
2159,Hbs1l,Hbs1l
2160,Hc,Hc
2161,Hccs,Hccs
2162,Hcfc1,Hcfc1
2163,Hcfc1r1,Hcfc1r1
2164,Hcfc2,Hcfc2
2165,Hdac6,Hdac6
2166,Hdhd2,Hdhd2
2167,Hdhd3,Hdhd3
2168,Heatr1,Heatr1
2169,Heatr3,Heatr3
2170,Hectd1,Hectd1
2171,Hectd3,Hectd3
2172,Helb,Helb
2173,Herc4,Herc4
2174,Herc6,Herc6
2175,Herpud1,Herpud1
2176,Hfe,Hfe
2177,Hfe2,Hfe2
2178,Hgd,Hgd
2179,Hgfac,Hgfac
2180,Hgs,Hgs
2181,Hibadh,Hibadh
2182,Hibch,Hibch
2183,Higd2a,Higd2a
2184,Hint1,Hint1
2185,Hint2,Hint2
2186,Hint3,Hint3
2187,Hipk1,Hipk1
2188,Hipk2,Hipk2
2189,Hipk3,Hipk3
2190,Hist1h2bc,Hist1h2bc
2191,Hmbs,Hmbs
2192,Hmgb3,Hmgb3
2193,Hmgcl,Hmgcl
2194,Hmgcs2,Hmgcs2
2195,Hmgn1,Hmgn1
2196,Hmgn2,Hmgn2
2197,Hmgxb3,Hmgxb3
2198,Hn1,Hn1
2199,Hn1l,Hn1l
2200,Hnmt,Hnmt
2201,Hnrnpa0,Hnrnpa0
2202,Hnrnpa1,Hnrnpa1
2203,Hnrnpa2b1,Hnrnpa2b1
2204,Hnrnpa3,Hnrnpa3
2205,Hnrnpc,Hnrnpc
2206,Hnrnpf,Hnrnpf
2207,Hnrnph1,Hnrnph1
2208,Hnrnph2,Hnrnph2
2209,Hnrnph3,Hnrnph3
2210,Hnrnpm,Hnrnpm
2211,Hnrnpr,Hnrnpr
2212,Hnrnpu,Hnrnpu
2213,Hnrpll,Hnrpll
2214,Hoga1,Hoga1
2215,Hook1,Hook1
2216,Hook2,Hook2
2217,Hook3,Hook3
2218,Hp,Hp
2219,Hp1bp3,Hp1bp3
2220,Hpcal1,Hpcal1
2221,Hpd,Hpd
2222,Hpgd,Hpgd
2223,Hpn,Hpn
2224,Hprt,Hprt
2225,Hpx,Hpx
2226,Hras1,Hras1
2227,Hrg,Hrg
2228,Hrsp12,Hrsp12
2229,Hs3st3b1,Hs3st3b1
2230,Hsd11b1,Hsd11b1
2231,Hsd17b10,Hsd17b10
2232,Hsd17b11,Hsd17b11
2233,Hsd17b13,Hsd17b13
2234,Hsd17b2,Hsd17b2
2235,Hsd17b6,Hsd17b6
2236,Hsd3b2,Hsd3b2
2237,Hsd3b3,Hsd3b3
2238,Hsd3b7,Hsd3b7
2239,Hsp90aa1,Hsp90aa1
2240,Hsp90ab1,Hsp90ab1
2241,Hspa4,Hspa4
2242,Hspa5,Hspa5
2243,Hspa9,Hspa9
2244,Hspb1,Hspb1
2245,Hspb8,Hspb8
2246,Hspbp1,Hspbp1
2247,Hspe1,Hspe1
2248,Htatip2,Htatip2
2249,Htatsf1,Htatsf1
2250,Huwe1,Huwe1
2251,Hyal2,Hyal2
2252,Iars,Iars
2253,Icam1,Icam1
2254,Id1,Id1
2255,Id3,Id3
2256,Ide,Ide
2257,Idh1,Idh1
2258,Idh3a,Idh3a
2259,Idh3b,Idh3b
2260,Ido2,Ido2
2261,Ids,Ids
2262,Ier2,Ier2
2263,Ier3ip1,Ier3ip1
2264,Ifi27l2b,Ifi27l2b
2265,Ifi35,Ifi35
2266,Ifi47,Ifi47
2267,Ifih1,Ifih1
2268,Ifit3,Ifit3
2269,Ifitm2,Ifitm2
2270,Ifitm3,Ifitm3
2271,Ifnar1,Ifnar1
2272,Ifnar2,Ifnar2
2273,Ifngr1,Ifngr1
2274,Ifrd2,Ifrd2
2275,Igf1,Igf1
2276,Igfals,Igfals
2277,Igfbp1,Igfbp1
2278,Igfbp2,Igfbp2
2279,Igfbp3,Igfbp3
2280,Igfbp4,Igfbp4
2281,Igsf5,Igsf5
2282,Igtp,Igtp
2283,Iigp1,Iigp1
2284,Ik,Ik
2285,Ikbke,Ikbke
2286,Il13ra1,Il13ra1
2287,Il17ra,Il17ra
2288,Il17rb,Il17rb
2289,Il17rc,Il17rc
2290,Il18,Il18
2291,Il1r1,Il1r1
2292,Il1rap,Il1rap
2293,Il4ra,Il4ra
2294,Il6ra,Il6ra
2295,Il6st,Il6st
2296,Ildr2,Ildr2
2297,Immp1l,Immp1l
2298,Immt,Immt
2299,Imp3,Imp3
2300,Imp4,Imp4
2301,Impa1,Impa1
2302,Impad1,Impad1
2303,Impdh2,Impdh2
2304,Inf2,Inf2
2305,Ing1,Ing1
2306,Inhbc,Inhbc
2307,Inhbe,Inhbe
2308,Inmt,Inmt
2309,Ino80b,Ino80b
2310,Ino80c,Ino80c
2311,Inpp5a,Inpp5a
2312,Inpp5b,Inpp5b
2313,Insig2,Insig2
2314,Ints1,Ints1
2315,Ints3,Ints3
2316,Ints5,Ints5
2317,Ints6,Ints6
2318,Ints7,Ints7
2319,Ints8,Ints8
2320,Ipmk,Ipmk
2321,Ipo13,Ipo13
2322,Ipo5,Ipo5
2323,Ipo7,Ipo7
2324,Ipo9,Ipo9
2325,Ipp,Ipp
2326,Iqgap2,Iqgap2
2327,Iqsec1,Iqsec1
2328,Irak1,Irak1
2329,Irak2,Irak2
2330,Irf2bp1,Irf2bp1
2331,Irgm1,Irgm1
2332,Irgm2,Irgm2
2333,Isg20l2,Isg20l2
2334,Isy1,Isy1
2335,Isyna1,Isyna1
2336,Itch,Itch
2337,Itfg1,Itfg1
2338,Itfg3,Itfg3
2339,Itga1,Itga1
2340,Itgb1,Itgb1
2341,Itgb1bp1,Itgb1bp1
2342,Itih1,Itih1
2343,Itih2,Itih2
2344,Itih3,Itih3
2345,Itih4,Itih4
2346,Itm2b,Itm2b
2347,Itpk1,Itpk1
2348,Itpr2,Itpr2
2349,Itsn2,Itsn2
2350,Ivd,Ivd
2351,Ivns1abp,Ivns1abp
2352,Iws1,Iws1
2353,Iyd,Iyd
2354,Jagn1,Jagn1
2355,Jkamp,Jkamp
2356,Josd2,Josd2
2357,Jtb,Jtb
2358,Jub,Jub
2359,Jup,Jup
2360,Kank1,Kank1
2361,Kank2,Kank2
2362,Kars,Kars
2363,Kat2a,Kat2a
2364,Kat2b,Kat2b
2365,Kat5,Kat5
2366,Katna1,Katna1
2367,Kbtbd2,Kbtbd2
2368,Kbtbd7,Kbtbd7
2369,Kcnk5,Kcnk5
2370,Kcnn2,Kcnn2
2371,Kctd10,Kctd10
2372,Kctd15,Kctd15
2373,Kctd3,Kctd3
2374,Kdelc1,Kdelc1
2375,Kdm3b,Kdm3b
2376,Keg1,Keg1
2377,Khdrbs1,Khdrbs1
2378,Khdrbs3,Khdrbs3
2379,Khk,Khk
2380,Khnyn,Khnyn
2381,Kif13b,Kif13b
2382,Kif1c,Kif1c
2383,Kif21a,Kif21a
2384,Kif5b,Kif5b
2385,Kin,Kin
2386,Klc4,Klc4
2387,Klhdc10,Klhdc10
2388,Klhdc2,Klhdc2
2389,Klhl24,Klhl24
2390,Klhl5,Klhl5
2391,Klhl7,Klhl7
2392,Klkb1,Klkb1
2393,Kmo,Kmo
2394,Kng1,Kng1
2395,Kpna1,Kpna1
2396,Kpna2,Kpna2
2397,Kpna3,Kpna3
2398,Kpnb1,Kpnb1
2399,Kras,Kras
2400,Kri1,Kri1
2401,Krit1,Krit1
2402,Krr1,Krr1
2403,Krt18,Krt18
2404,Krt8,Krt8
2405,Kti12,Kti12
2406,Ktn1,Ktn1
2407,Kynu,Kynu
2408,L2hgdh,L2hgdh
2409,Lace1,Lace1
2410,Lactb,Lactb
2411,Lactb2,Lactb2
2412,Lad1,Lad1
2413,Lage3,Lage3
2414,Lancl1,Lancl1
2415,Lancl2,Lancl2
2416,Lap3,Lap3
2417,Laptm4a,Laptm4a
2418,Larp4,Larp4
2419,Larp7,Larp7
2420,Lars,Lars
2421,Lbp,Lbp
2422,Lbr,Lbr
2423,Lcat,Lcat
2424,Lcmt2,Lcmt2
2425,Lcn2,Lcn2
2426,Lcp1,Lcp1
2427,Ldha,Ldha
2428,Ldhd,Ldhd
2429,Leap2,Leap2
2430,Lect2,Lect2
2431,Lemd2,Lemd2
2432,Leng1,Leng1
2433,Leng8,Leng8
2434,Leo1,Leo1
2435,Leprot,Leprot
2436,Letmd1,Letmd1
2437,Lgals1,Lgals1
2438,Lgals3bp,Lgals3bp
2439,Lgals4,Lgals4
2440,Lgals8,Lgals8
2441,Lgals9,Lgals9
2442,Lgr4,Lgr4
2443,Lhfp,Lhfp
2444,Lias,Lias
2445,Lifr,Lifr
2446,Lima1,Lima1
2447,Lims1,Lims1
2448,Lims2,Lims2
2449,Lin7a,Lin7a
2450,Lipa,Lipa
2451,Lipc,Lipc
2452,Lipe,Lipe
2453,Litaf,Litaf
2454,Llgl2,Llgl2
2455,Llph,Llph
2456,Lmbrd1,Lmbrd1
2457,Lmf1,Lmf1
2458,Lmf2,Lmf2
2459,Lmna,Lmna
2460,Loh12cr1,Loh12cr1
2461,Lonp1,Lonp1
2462,Lonp2,Lonp2
2463,Lpar6,Lpar6
2464,Lpcat3,Lpcat3
2465,Lpgat1,Lpgat1
2466,Lphn2,Lphn2
2467,Lpin1,Lpin1
2468,Lrba,Lrba
2469,Lrfn3,Lrfn3
2470,Lrg1,Lrg1
2471,Lrp1,Lrp1
2472,Lrp10,Lrp10
2473,Lrpap1,Lrpap1
2474,Lrrc3,Lrrc3
2475,Lrrc40,Lrrc40
2476,Lrrc47,Lrrc47
2477,Lrrc58,Lrrc58
2478,Lrrc59,Lrrc59
2479,Lrrfip2,Lrrfip2
2480,Lsg1,Lsg1
2481,Lsm10,Lsm10
2482,Lsm14a,Lsm14a
2483,Lsm2,Lsm2
2484,Lsm3,Lsm3
2485,Lsm4,Lsm4
2486,Lsm5,Lsm5
2487,Lsr,Lsr
2488,Lta4h,Lta4h
2489,Ltbr,Ltbr
2490,Ltn1,Ltn1
2491,Ltv1,Ltv1
2492,Luc7l,Luc7l
2493,Luc7l2,Luc7l2
2494,Luc7l3,Luc7l3
2495,Lum,Lum
2496,Ly6e,Ly6e
2497,Lyar,Lyar
2498,Lyn,Lyn
2499,Lypla1,Lypla1
2500,Lypla2,Lypla2
2501,Lyplal1,Lyplal1
2502,Lyrm5,Lyrm5
2503,Lysmd4,Lysmd4
2504,Lyz2,Lyz2
2505,Lzic,Lzic
2506,M6pr,M6pr
2507,Macf1,Macf1
2508,Macrod1,Macrod1
2509,Mad1l1,Mad1l1
2510,Mad2l1bp,Mad2l1bp
2511,Mad2l2,Mad2l2
2512,Maged1,Maged1
2513,Magi3,Magi3
2514,Magix,Magix
2515,Magoh,Magoh
2516,Magt1,Magt1
2517,Mak16,Mak16
2518,Mal2,Mal2
2519,Maml1,Maml1
2520,Man1a,Man1a
2521,Man1b1,Man1b1
2522,Man2a1,Man2a1
2523,Man2a2,Man2a2
2524,Man2b1,Man2b1
2525,Man2b2,Man2b2
2526,Maob,Maob
2527,Map1lc3a,Map1lc3a
2528,Map2k3,Map2k3
2529,Map2k7,Map2k7
2530,Map3k11,Map3k11
2531,Map3k2,Map3k2
2532,Map3k5,Map3k5
2533,Map3k7,Map3k7
2534,Mapk1,Mapk1
2535,Mapk14,Mapk14
2536,Mapk3,Mapk3
2537,Mapk6,Mapk6
2538,Mapkap1,Mapkap1
2539,Mapkapk2,Mapkapk2
2540,Mapkapk5,Mapkapk5
2541,Mapre1,Mapre1
2542,Mapre3,Mapre3
2543,Marcksl1,Marcksl1
2544,Mark2,Mark2
2545,Mark3,Mark3
2546,Mark4,Mark4
2547,Mars,Mars
2548,Marveld1,Marveld1
2549,Marveld2,Marveld2
2550,Masp1,Masp1
2551,Masp2,Masp2
2552,Mast2,Mast2
2553,Mast3,Mast3
2554,Mat1a,Mat1a
2555,Matr3,Matr3
2556,Mau2,Mau2
2557,Mavs,Mavs
2558,Mbl1,Mbl1
2559,Mbl2,Mbl2
2560,Mbnl1,Mbnl1
2561,Mbnl2,Mbnl2
2562,Mccc1,Mccc1
2563,Mccc2,Mccc2
2564,Mcee,Mcee
2565,Mcfd2,Mcfd2
2566,Mcl1,Mcl1
2567,Mcm10,Mcm10
2568,Mcm6,Mcm6
2569,Mcm7,Mcm7
2570,Mcmbp,Mcmbp
2571,Mcrs1,Mcrs1
2572,Mctp2,Mctp2
2573,Mcts2,Mcts2
2574,Mdh1,Mdh1
2575,Mdh2,Mdh2
2576,Mdm4,Mdm4
2577,Mdp1,Mdp1
2578,Me1,Me1
2579,Mea1,Mea1
2580,Med12,Med12
2581,Med13,Med13
2582,Med14,Med14
2583,Med15,Med15
2584,Med19,Med19
2585,Med21,Med21
2586,Med24,Med24
2587,Med25,Med25
2588,Med29,Med29
2589,Med30,Med30
2590,Med4,Med4
2591,Med7,Med7
2592,Med9,Med9
2593,Megf9,Megf9
2594,Memo1,Memo1
2595,Mesdc2,Mesdc2
2596,Metap1d,Metap1d
2597,Metap2,Metap2
2598,Mettl3,Mettl3
2599,Mettl5,Mettl5
2600,Mettl6,Mettl6
2601,Mettl7a1,Mettl7a1
2602,Mettl7b,Mettl7b
2603,Mettl9,Mettl9
2604,Mff,Mff
2605,Mfn1,Mfn1
2606,Mfn2,Mfn2
2607,Mfsd2a,Mfsd2a
2608,Mfsd5,Mfsd5
2609,Mfsd6,Mfsd6
2610,Mgam,Mgam
2611,Mgat1,Mgat1
2612,Mgat4b,Mgat4b
2613,Mgll,Mgll
2614,Mgrn1,Mgrn1
2615,Mgst1,Mgst1
2616,Mgst3,Mgst3
2617,Mia2,Mia2
2618,Mib1,Mib1
2619,Micu1,Micu1
2620,Mid1ip1,Mid1ip1
2621,Mif4gd,Mif4gd
2622,Mina,Mina
2623,Minos1,Minos1
2624,Mis12,Mis12
2625,Mitd1,Mitd1
2626,Mki67ip,Mki67ip
2627,Mkks,Mkks
2628,Mknk2,Mknk2
2629,Mkrn1,Mkrn1
2630,Mlec,Mlec
2631,Mlf2,Mlf2
2632,Mlh1,Mlh1
2633,Mll5,Mll5
2634,Mllt1,Mllt1
2635,Mllt10,Mllt10
2636,Mllt4,Mllt4
2637,Mlst8,Mlst8
2638,Mlycd,Mlycd
2639,Mmaa,Mmaa
2640,Mmachc,Mmachc
2641,Mme,Mme
2642,Mmgt1,Mmgt1
2643,Mmp19,Mmp19
2644,Mnat1,Mnat1
2645,Mnd1,Mnd1
2646,Mob1a,Mob1a
2647,Mob1b,Mob1b
2648,Mob2,Mob2
2649,Mob3b,Mob3b
2650,Mob3c,Mob3c
2651,Mob4,Mob4
2652,Mocos,Mocos
2653,Mocs1,Mocs1
2654,Mocs2,Mocs2
2655,Mon1a,Mon1a
2656,Mon2,Mon2
2657,Morc2a,Morc2a
2658,Morc3,Morc3
2659,Morf4l1,Morf4l1
2660,Morf4l2,Morf4l2
2661,Morn2,Morn2
2662,Mosc1,Mosc1
2663,Mosc2,Mosc2
2664,Mospd3,Mospd3
2665,Mov10,Mov10
2666,Mpdu1,Mpdu1
2667,Mpeg1,Mpeg1
2668,Mphosph10,Mphosph10
2669,Mphosph6,Mphosph6
2670,Mphosph8,Mphosph8
2671,Mpi,Mpi
2672,Mpnd,Mpnd
2673,Mpp1,Mpp1
2674,Mprip,Mprip
2675,Mpv17l2,Mpv17l2
2676,Mpzl1,Mpzl1
2677,Mpzl2,Mpzl2
2678,Mrap,Mrap
2679,Mrc1,Mrc1
2680,Mrfap1,Mrfap1
2681,Mri1,Mri1
2682,Mrpl1,Mrpl1
2683,Mrpl10,Mrpl10
2684,Mrpl11,Mrpl11
2685,Mrpl12,Mrpl12
2686,Mrpl13,Mrpl13
2687,Mrpl14,Mrpl14
2688,Mrpl15,Mrpl15
2689,Mrpl16,Mrpl16
2690,Mrpl17,Mrpl17
2691,Mrpl18,Mrpl18
2692,Mrpl19,Mrpl19
2693,Mrpl2,Mrpl2
2694,Mrpl20,Mrpl20
2695,Mrpl22,Mrpl22
2696,Mrpl28,Mrpl28
2697,Mrpl30,Mrpl30
2698,Mrpl32,Mrpl32
2699,Mrpl35,Mrpl35
2700,Mrpl36,Mrpl36
2701,Mrpl37,Mrpl37
2702,Mrpl38,Mrpl38
2703,Mrpl39,Mrpl39
2704,Mrpl4,Mrpl4
2705,Mrpl40,Mrpl40
2706,Mrpl41,Mrpl41
2707,Mrpl42,Mrpl42
2708,Mrpl43,Mrpl43
2709,Mrpl44,Mrpl44
2710,Mrpl45,Mrpl45
2711,Mrpl46,Mrpl46
2712,Mrpl47,Mrpl47
2713,Mrpl48,Mrpl48
2714,Mrpl49,Mrpl49
2715,Mrpl50,Mrpl50
2716,Mrpl54,Mrpl54
2717,Mrpl55,Mrpl55
2718,Mrps11,Mrps11
2719,Mrps12,Mrps12
2720,Mrps14,Mrps14
2721,Mrps15,Mrps15
2722,Mrps16,Mrps16
2723,Mrps17,Mrps17
2724,Mrps18a,Mrps18a
2725,Mrps18b,Mrps18b
2726,Mrps2,Mrps2
2727,Mrps21,Mrps21
2728,Mrps22,Mrps22
2729,Mrps24,Mrps24
2730,Mrps26,Mrps26
2731,Mrps27,Mrps27
2732,Mrps30,Mrps30
2733,Mrps33,Mrps33
2734,Mrps34,Mrps34
2735,Mrps36,Mrps36
2736,Mrps5,Mrps5
2737,Mrps6,Mrps6
2738,Mrps7,Mrps7
2739,Mrps9,Mrps9
2740,Mrrf,Mrrf
2741,Mrto4,Mrto4
2742,Msh6,Msh6
2743,Msl1,Msl1
2744,Msl2,Msl2
2745,Msn,Msn
2746,Msra,Msra
2747,Msrb2,Msrb2
2748,Msrb3,Msrb3
2749,Mst1,Mst1
2750,Mtap,Mtap
2751,Mtap7,Mtap7
2752,Mtap7d1,Mtap7d1
2753,Mtch1,Mtch1
2754,Mtch2,Mtch2
2755,Mtdh,Mtdh
2756,Mtfp1,Mtfp1
2757,Mtfr1,Mtfr1
2758,Mtg1,Mtg1
2759,Mthfd1,Mthfd1
2760,Mtif3,Mtif3
2761,Mtmr1,Mtmr1
2762,Mtmr10,Mtmr10
2763,Mtmr2,Mtmr2
2764,Mtmr6,Mtmr6
2765,Mtmr9,Mtmr9
2766,Mto1,Mto1
2767,Mtpap,Mtpap
2768,Mttp,Mttp
2769,Mtus1,Mtus1
2770,Mtx1,Mtx1
2771,Mtx2,Mtx2
2772,Mudeng,Mudeng
2773,Mug1,Mug1
2774,Mul1,Mul1
2775,Mup10,Mup10
2776,Mup3,Mup3
2777,Mup5,Mup5
2778,Mut,Mut
2779,Mvp,Mvp
2780,Mycbp,Mycbp
2781,Myd88,Myd88
2782,Myef2,Myef2
2783,Myg1,Myg1
2784,Myh10,Myh10
2785,Myh9,Myh9
2786,Myl12a,Myl12a
2787,Myl12b,Myl12b
2788,Myo10,Myo10
2789,Myo18a,Myo18a
2790,Myo1b,Myo1b
2791,Myo1c,Myo1c
2792,Myo5b,Myo5b
2793,Myo6,Myo6
2794,Myo9b,Myo9b
2795,Myst2,Myst2
2796,Mzt1,Mzt1
2797,N4bp2,N4bp2
2798,N4bp2l1,N4bp2l1
2799,Naa10,Naa10
2800,Naa15,Naa15
2801,Naa25,Naa25
2802,Naa30,Naa30
2803,Naa35,Naa35
2804,Naa40,Naa40
2805,Naa50,Naa50
2806,Nab1,Nab1
2807,Nacc1,Nacc1
2808,Nacc2,Nacc2
2809,Nadk,Nadk
2810,Nadsyn1,Nadsyn1
2811,Nae1,Nae1
2812,Nags,Nags
2813,Nampt,Nampt
2814,Nans,Nans
2815,Nap1l1,Nap1l1
2816,Nap1l4,Nap1l4
2817,Naprt1,Naprt1
2818,Nars,Nars
2819,Nars2,Nars2
