source,target,Input
Klf6,Crip1,1
Klf6,Dstn,1
Klf6,Gna13,1
Klf6,Ifngr1,1
Klf6,Junb,1
Klf6,Mcl1,1
Klf6,Nfkbiz,1
Klf6,Prr13,1
Klf6,Rhoc,1
Klf6,Sptlc2,1
Klf6,Sri,1
Klf6,Tmod3,1
Klf6,Tpm1,1
Klf6,Vasp,1
Klf9,Capza1,-1
Klf9,Rrm1,-1
Klf9,Nup62,-1
Klf9,Mcm7,-1
Klf9,Slc35a4,-1
Klf9,Rrm2,-1
Klf9,Hmgb3,-1
Klf9,Mcm6,-1
Klf9,Sae1,-1
Klf9,H2afx,-1
Klf9,Ubac1,-1
Klf9,Rfc2,-1
Klf9,Gmnn,-1
Klf9,Pcna,-1
Klf9,Fen1,-1
Klf9,Cdk4,-1
Klf9,Xpnpep1,-1
Klf9,Dnmt1,-1
Klf9,Tfdp1,-1
Klf9,Ddx39,-1
Klf9,Aprt,-1
Klf9,Rfwd3,-1
Klf9,Aimp2,-1
Klf9,Rfc4,-1
Klf9,Prpsap1,-1
Klf9,Eif1ad,-1
Klf9,Nup205,-1
Klf9,Atpif1,-1
Klf9,Ddx39b,-1
Klf9,Tdg,-1
Klf9,Lsm3,-1
Klf9,Rqcd1,-1
Klf9,Topbp1,-1
Klf9,1110018J18Rik,1
Klf9,A230050P20Rik,1
Klf9,Akr1c14,1
Klf9,Ankrd33b,1
Klf9,Aox1,1
Klf9,Cfh,1
Klf9,Cisd1,1
Klf9,Clip1,1
Klf9,Cp,1
Klf9,Crebl2,1
Klf9,Errfi1,1
Klf9,Gabarapl1,1
Klf9,Glul,1
Klf9,Herpud1,1
Klf9,Hfe,1
Klf9,Hnmt,1
Klf9,Hsd11b1,1
Klf9,Il6ra,1
Klf9,Klf15,1
Klf9,Klhl24,1
Klf9,Lpin1,1
Klf9,Map3k5,1
Klf9,Mettl7a1,1
Klf9,Nceh1,1
Klf9,Pde8a,1
Klf9,Pdk4,1
Klf9,Ppp2r5a,1
Klf9,Prkaa2,1
Klf9,Rgl3,1
Klf9,Rhbdd1,1
Klf9,Rora,1
Klf9,Spop,1
Klf9,Steap4,1
Klf9,Tmem106b,1
Klf9,Tmem30a,1
Klf9,Trp53inp2,1
Klf9,Zbtb16,1
App,Mdm4,-1
App,Rpa1,-1
App,Clp1,-1
App,Dhx16,-1
App,Gle1,-1
App,Ints7,-1
App,Akap8,-1
App,Nup153,-1
App,Chd1l,-1
App,Elovl2,-1
App,Grhpr,-1
App,Slc19a2,-1
App,Zfp259,-1
App,Serpina1a,-1
App,Poldip2,-1
App,Mrpl1,-1
App,Ndufaf1,-1
App,Dus1l,-1
App,Trit1,-1
App,Shmt2,-1
App,Tlcd1,-1
App,Nek4,-1
App,Aasdhppt,-1
App,1600002H07Rik,-1
App,Yars2,-1
App,1700066M21Rik,-1
App,Gtpbp10,-1
App,Gpt2,-1
App,4933403F05Rik,-1
App,Mrps5,-1
App,Tfb1m,-1
App,AU022252,-1
App,Tfam,-1
App,Gcdh,-1
App,Mnd1,-1
App,Nvl,-1
App,Mrps7,-1
App,Alkbh2,-1
App,Top1mt,-1
App,2610034B18Rik,1
App,Cpd,1
App,Fndc3b,1
App,Gas6,1
App,Mgat4b,1
App,Sash1,1
App,Snx24,1
App,Snx7,1
App,Tagln2,1
App,Vamp3,1
App,Zcchc14,1
Thap7,Sypl,-1
Thap7,Leprot,-1
Thap7,2810008M24Rik,-1
Thap7,Aars,1
Thap7,Adrm1,1
Thap7,Agpat3,1
Thap7,Aspscr1,1
Thap7,Cdk10,1
Thap7,Dgcr6,1
Thap7,Ecsit,1
Thap7,Eral1,1
Thap7,Exosc4,1
Thap7,Gm16517,1
Thap7,Loh12cr1,1
Thap7,Med29,1
Thap7,Pnkp,1
Thap7,Tada3,1
Thap7,Trpc4ap,1
Thap7,Txnrd2,1
Thap7,Zfp771,1
Zfp395,Akirin1,-1
Zfp395,Ccdc55,-1
Zfp395,Aes,1
Zfp395,BC056474,1
Zfp395,Cables2,1
Zfp395,Dgcr2,1
Zfp395,Dusp23,1
Zfp395,Fkbp8,1
Zfp395,Hadha,1
Zfp395,Maz,1
Zfp395,Mospd3,1
Zfp395,Ptms,1
Zfp395,Scaf1,1
Zfp395,Tecr,1
Zfp395,Ubl7,1
Zfp395,Ubqln4,1
Rcor1,Creg1,-1
Rcor1,Habp4,-1
Rcor1,Ropn1l,-1
Rcor1,Spg20,-1
Rcor1,C030046E11Rik,-1
Rcor1,Dtnbp1,-1
Rcor1,Adssl1,-1
Rcor1,Atp2b1,1
Rcor1,Cnot6,1
Rcor1,Fat1,1
Rcor1,Golph3l,1
Rcor1,Nans,1
Rcor1,Papss1,1
Rcor1,Ptp4a2,1
Rcor1,Tmem131,1
Rcor1,Usp7,1
Pnn,2500003M10Rik,1
Pnn,Akap8,1
Pnn,Atrx,1
Pnn,Bclaf1,1
Pnn,Cpsf6,1
Pnn,Crebzf,1
Pnn,Ddx3x,1
Pnn,Ddx46,1
Pnn,Dnttip2,1
Pnn,Eif3a,1
Pnn,Fnbp4,1
Pnn,Fubp1,1
Pnn,Gabpa,1
Pnn,Gpbp1,1
Pnn,Hmgb2,1
Pnn,Hnrnpa1,1
Pnn,Hnrnpa2b1,1
Pnn,Hnrnpab,1
Pnn,Hnrnpf,1
Pnn,Hnrnpu,1
Pnn,Hnrpdl,1
Pnn,Ints8,1
Pnn,Ivns1abp,1
Pnn,Luc7l3,1
Pnn,Mob4,1
Pnn,Ncl,1
Pnn,Npm1,1
Pnn,Prpf39,1
Pnn,Prpf40a,1
Pnn,Prpf4b,1
Pnn,Rbm25,1
Pnn,Rbm3,1
Pnn,Rbmx,1
Pnn,Rsrc2,1
Pnn,Sf3a3,1
Pnn,Sf3b1,1
Pnn,Sfpq,1
Pnn,Sfrs18,1
Pnn,Sfswap,1
Pnn,Smarca5,1
Pnn,Smc4,1
Pnn,Srek1,1
Pnn,Srsf1,1
Pnn,Srsf10,1
Pnn,Srsf3,1
Pnn,Ssb,1
Pnn,Stag1,1
Pnn,Stag2,1
Pnn,Syncrip,1
Pnn,Taf1d,1
Pnn,Taf2,1
Pnn,Taf4a,1
Pnn,Tardbp,1
Pnn,Tcerg1,1
Pnn,Terf1,1
Pnn,Thrap3,1
Pnn,Tmpo,1
Pnn,Ttc14,1
Pnn,Usp1,1
Pnn,Zfml,1
Pnn,Zfp207,1
Pnn,Zfx,1
Tfam,Shisa5,-1
Tfam,1110008L16Rik,1
Tfam,2010305A19Rik,1
Tfam,2810004N23Rik,1
Tfam,Abcb7,1
Tfam,Armc1,1
Tfam,Dars2,1
Tfam,Fam136a,1
Tfam,Farsb,1
Tfam,Fastkd2,1
Tfam,Fastkd3,1
Tfam,Gtpbp10,1
Tfam,Krr1,1
Tfam,Lrpprc,1
Tfam,Mki67ip,1
Tfam,Mrpl1,1
Tfam,Mrpl50,1
Tfam,Nfyb,1
Tfam,Pdcd2,1
Tfam,Ppat,1
Tfam,Prmt3,1
Tfam,Ssbp1,1
Tfam,Strap,1
Tfam,Tomm70a,1
Tfam,Yars2,1
Cxxc1,Taf13,-1
Cxxc1,2810428I15Rik,1
Cxxc1,2900097C17Rik,1
Cxxc1,Aes,1
Cxxc1,Akt1s1,1
Cxxc1,Alg12,1
Cxxc1,Ap2s1,1
Cxxc1,Arf5,1
Cxxc1,Arpc4,1
Cxxc1,Asb8,1
Cxxc1,Asna1,1
Cxxc1,Atf6b,1
Cxxc1,Atp6v0a1,1
Cxxc1,Bre,1
Cxxc1,Bsg,1
Cxxc1,Capzb,1
Cxxc1,Clpb,1
Cxxc1,Cops7a,1
Cxxc1,Dapk3,1
Cxxc1,Dctn2,1
Cxxc1,Dgcr2,1
Cxxc1,Dhx38,1
Cxxc1,Dhx8,1
Cxxc1,Dnajc14,1
Cxxc1,Dnm2,1
Cxxc1,Drg2,1
Cxxc1,Dyrk1a,1
Cxxc1,Ehmt2,1
Cxxc1,Exosc10,1
Cxxc1,Exosc5,1
Cxxc1,Fastk,1
Cxxc1,Fbxl6,1
Cxxc1,Gcn1l1,1
Cxxc1,Gm16517,1
Cxxc1,Gorasp2,1
Cxxc1,Gtf2i,1
Cxxc1,Hcfc1,1
Cxxc1,Josd2,1
Cxxc1,Kat2a,1
Cxxc1,Lsg1,1
Cxxc1,Lsm2,1
Cxxc1,Mbd3,1
Cxxc1,Mea1,1
Cxxc1,Men1,1
Cxxc1,Mlf2,1
Cxxc1,Mlst8,1
Cxxc1,Mob2,1
Cxxc1,Mrpl10,1
Cxxc1,Mrpl14,1
Cxxc1,Mtmr1,1
Cxxc1,Ncln,1
Cxxc1,Nrbp1,1
Cxxc1,Ogfr,1
Cxxc1,Pcid2,1
Cxxc1,Pcnxl3,1
Cxxc1,Pfn1,1
Cxxc1,Pgls,1
Cxxc1,Phf12,1
Cxxc1,Plekhj1,1
Cxxc1,Polr3c,1
Cxxc1,Ppil2,1
Cxxc1,Ppp5c,1
Cxxc1,Ppp6r1,1
Cxxc1,Rab18,1
Cxxc1,Rab40c,1
Cxxc1,Rabggta,1
Cxxc1,Rad23a,1
Cxxc1,Raf1,1
Cxxc1,Rbck1,1
Cxxc1,Rps6kb2,1
Cxxc1,Rrp1,1
Cxxc1,Sbf1,1
Cxxc1,Scand1,1
Cxxc1,Sec24b,1
Cxxc1,Senp2,1
Cxxc1,Setdb1,1
Cxxc1,Sgta,1
Cxxc1,Sh3glb2,1
Cxxc1,Sirt4,1
Cxxc1,Tcf3,1
Cxxc1,Tnpo2,1
Cxxc1,Tomm40,1
Cxxc1,Tsc2,1
Cxxc1,Usp12,1
Cxxc1,Usp5,1
Cxxc1,Wdr13,1
Cxxc1,Ykt6,1
Cxxc1,Zfp574,1
Abt1,Ppp1r12a,-1
Abt1,Apex1,1
Abt1,Cct3,1
Abt1,Cirh1a,1
Abt1,Cse1l,1
Abt1,Ddx18,1
Abt1,Ddx21,1
Abt1,Ddx27,1
Abt1,Dtwd1,1
Abt1,E2f6,1
Abt1,Eef1e1,1
Abt1,Fbl,1
Abt1,Gart,1
Abt1,Gnl3,1
Abt1,Gpatch4,1
Abt1,Gpn3,1
Abt1,Grwd1,1
Abt1,Gtf2h5,1
Abt1,Hat1,1
Abt1,Hax1,1
Abt1,Kars,1
Abt1,Mak16,1
Abt1,Mki67ip,1
Abt1,Mrrf,1
Abt1,Mthfd1,1
Abt1,Nhp2l1,1
Abt1,Nip7,1
Abt1,Nob1,1
Abt1,Noc4l,1
Abt1,Nop14,1
Abt1,Nop56,1
Abt1,Nup62,1
Abt1,Park7,1
Abt1,Pdcd11,1
Abt1,Phf5a,1
Abt1,Polr1c,1
Abt1,Polr2h,1
Abt1,Ppan,1
Abt1,Prmt3,1
Abt1,Pwp2,1
Abt1,Rrp15,1
Abt1,Ruvbl1,1
Abt1,Smu1,1
Abt1,Snap47,1
Abt1,Taf5l,1
Abt1,Thoc6,1
Abt1,Utp14a,1
Abt1,Utp3,1
Abt1,Wdr36,1
Abt1,Wdr43,1
Abt1,Wdr5,1
Abt1,Wdr73,1
Abt1,Wdr74,1
Abt1,Ythdf1,1
Abt1,Zfp828,1
Zfp386,Cwc27,1
Zfp386,Gpbp1,1
Zfp386,Ier3ip1,1
Zfp386,Pcm1,1
Zfp386,Zfp958,1
Zfp386,Zfx,1
Zfp143,Pcca,-1
Zfp143,Agfg1,1
Zfp143,Arid4a,1
Zfp143,Cdkn2aip,1
Zfp143,Chd1,1
Zfp143,Cpsf2,1
Zfp143,Cpsf6,1
Zfp143,Crlf3,1
Zfp143,Dbr1,1
Zfp143,Eri1,1
Zfp143,Hltf,1
Zfp143,Ino80c,1
Zfp143,Isg20l2,1
Zfp143,Lbr,1
Zfp143,Mcmbp,1
Zfp143,Mitd1,1
Zfp143,Morc3,1
Zfp143,Nkap,1
Zfp143,Odf2l,1
Zfp143,Papd4,1
Zfp143,Pde12,1
Zfp143,Prpf40a,1
Zfp143,Rbm22,1
Zfp143,Riok1,1
Zfp143,Rp2h,1
Zfp143,Rpl30,1
Zfp143,Scoc,1
Zfp143,Smndc1,1
Zfp143,Snrnp48,1
Zfp143,Snx5,1
Zfp143,Taf1d,1
Zfp143,Taf4a,1
Zfp143,Tbk1,1
Zfp143,Terf1,1
Zfp143,Tgs1,1
Zfp143,Trmt11,1
Zfp143,Twistnb,1
Zfp143,Yme1l1,1
Zfp143,Zfp53,1
Zfp143,Zfx,1
Zfp384,1110008P14Rik,-1
Zfp384,Ninj1,-1
Zfp384,Akap8,1
Zfp384,BC002230,1
Zfp384,Ccnl1,1
Zfp384,Cdc40,1
Zfp384,Cnot2,1
Zfp384,Cog3,1
Zfp384,Ddx42,1
Zfp384,Dnttip1,1
Zfp384,Dpf2,1
Zfp384,Eif3e,1
Zfp384,Epc1,1
Zfp384,Fip1l1,1
Zfp384,Frg1,1
Zfp384,H3f3b,1
Zfp384,Mettl3,1
Zfp384,Nup153,1
Zfp384,Nxf1,1
Zfp384,Phf14,1
Zfp384,Pias1,1
Zfp384,Rbm15,1
Zfp384,Riok1,1
Zfp384,Rmi1,1
Zfp384,Rps11,1
Zfp384,Snip1,1
Zfp384,Srsf11,1
Zfp384,Ubap2l,1
Zfp384,Upf2,1
Zfp384,Ythdc1,1
Zfp148,Ltbr,-1
Zfp148,Rhog,-1
Zfp148,Frmd8,-1
Zfp148,Rhbdf2,-1
Zfp148,2410127L17Rik,1
Zfp148,2610002M06Rik,1
Zfp148,Appbp2,1
Zfp148,Appl1,1
Zfp148,Arhgap5,1
Zfp148,Armc8,1
Zfp148,Ash1l,1
Zfp148,Atf2,1
Zfp148,Atrx,1
Zfp148,B630005N14Rik,1
Zfp148,Brix1,1
Zfp148,Capn7,1
Zfp148,Ccar1,1
Zfp148,Ccnh,1
Zfp148,Cdk8,1
Zfp148,Chm,1
Zfp148,Cnot2,1
Zfp148,Cops2,1
Zfp148,Csnk1g3,1
Zfp148,Cul3,1
Zfp148,Cul4b,1
Zfp148,Dennd4c,1
Zfp148,Dhx36,1
Zfp148,Ebag9,1
Zfp148,Eif2a,1
Zfp148,Erlec1,1
Zfp148,Esco1,1
Zfp148,Fpgt,1
Zfp148,G3bp2,1
Zfp148,Gigyf2,1
Zfp148,Gmps,1
Zfp148,Gpbp1,1
Zfp148,Ik,1
Zfp148,Impad1,1
Zfp148,Itfg1,1
Zfp148,Kbtbd7,1
Zfp148,Krr1,1
Zfp148,Luc7l3,1
Zfp148,Mll5,1
Zfp148,Naa15,1
Zfp148,Naa30,1
Zfp148,Nemf,1
Zfp148,Nol8,1
Zfp148,Orc3,1
Zfp148,Orc4,1
Zfp148,Papola,1
Zfp148,Pdzd8,1
Zfp148,Pias2,1
Zfp148,Polr2b,1
Zfp148,Ppig,1
Zfp148,Ppil4,1
Zfp148,Ppp3cb,1
Zfp148,Ppp4r2,1
Zfp148,Rad17,1
Zfp148,Rnf138,1
Zfp148,Rock1,1
Zfp148,Scaf11,1
Zfp148,Scaf8,1
Zfp148,Serbp1,1
Zfp148,Smarca5,1
Zfp148,Smc6,1
Zfp148,Stt3a,1
Zfp148,Thoc1,1
Zfp148,Thoc2,1
Zfp148,Uba3,1
Zfp148,Usp33,1
Zfp148,Usp34,1
Zfp148,Usp45,1
Zfp148,Wac,1
Zfp148,Ylpm1,1
Zfp148,Zbtb33,1
Zfp148,Zcchc2,1
Zfp148,Zfml,1
Zfp148,Zfp654,1
Zfp148,Zfp68,1
Zfp148,Zfp871,1
Zfp148,Zfp959,1
Zfp148,Zzz3,1
Smarce1,Pex11a,-1
Smarce1,Chpt1,-1
Smarce1,Acad11,-1
Smarce1,Pdk2,-1
Smarce1,Cmbl,-1
Smarce1,Por,-1
Smarce1,Dalrd3,-1
Smarce1,Stat3,-1
Smarce1,BC006779,-1
Smarce1,Dcaf11,-1
Smarce1,Zfp36,-1
Smarce1,1110037F02Rik,1
Smarce1,2700029M09Rik,1
Smarce1,2700094K13Rik,1
Smarce1,Anp32b,1
Smarce1,Anp32e,1
Smarce1,Arpp19,1
Smarce1,Asf1a,1
Smarce1,Bub3,1
Smarce1,Cbx1,1
Smarce1,Cct2,1
Smarce1,Cct5,1
Smarce1,Cdc123,1
Smarce1,Cdc16,1
Smarce1,Cdk2ap1,1
Smarce1,Cdk4,1
Smarce1,Cfdp1,1
Smarce1,Cse1l,1
Smarce1,D19Bwg1357e,1
Smarce1,Ddx1,1
Smarce1,Ddx39b,1
Smarce1,Dhx15,1
Smarce1,Dhx9,1
Smarce1,Dis3,1
Smarce1,Dnajc9,1
Smarce1,Eif3e,1
Smarce1,Eif3f,1
Smarce1,Eif3g,1
Smarce1,Fkbp3,1
Smarce1,Gtf2e2,1
Smarce1,Hat1,1
Smarce1,Haus3,1
Smarce1,Hdac2,1
Smarce1,Hnrnpa0,1
Smarce1,Hnrnpa1,1
Smarce1,Hnrpdl,1
Smarce1,Hnrpll,1
Smarce1,Ilf3,1
Smarce1,Khdrbs1,1
Smarce1,Lyar,1
Smarce1,Mak16,1
Smarce1,Mcm6,1
Smarce1,Mphosph10,1
Smarce1,Npm1,1
Smarce1,Nup205,1
Smarce1,Nup37,1
Smarce1,Nup62,1
Smarce1,Nup85,1
Smarce1,Nup88,1
Smarce1,Orc6,1
Smarce1,Pdcd5,1
Smarce1,Phf5a,1
Smarce1,Psma5,1
Smarce1,Ran,1
Smarce1,Rbbp7,1
Smarce1,Rbmxl1,1
Smarce1,Rfwd3,1
Smarce1,Rnps1,1
Smarce1,Rpl13a,1
Smarce1,Rpl15,1
Smarce1,Rpl31,1
Smarce1,Rpl34,1
Smarce1,Rpl6,1
Smarce1,Rpp30,1
Smarce1,Rtcd1,1
Smarce1,Rtf1,1
Smarce1,Sf3a1,1
Smarce1,Sf3a3,1
Smarce1,Sfpq,1
Smarce1,Sfr1,1
Smarce1,Snrpe,1
Smarce1,Srsf3,1
Smarce1,Ssrp1,1
Smarce1,Tcp1,1
Smarce1,Tipin,1
Smarce1,Topbp1,1
Smarce1,Trim27,1
Smarce1,Tsn,1
Smarce1,Tubb5,1
Smarce1,Uba2,1
Smarce1,Utp3,1
Smarce1,Wdr3,1
Smarce1,Wdr45l,1
Smarce1,Xpo1,1
Smarce1,Zdhhc16,1
Smarce1,Zfp330,1
Smarce1,Zfp828,1
Bahd1,Adck3,-1
Bahd1,Pter,-1
Bahd1,Nit2,-1
Bahd1,Ces1e,-1
Bahd1,Adra1b,-1
Bahd1,Pbld1,-1
Bahd1,Ttpa,-1
Bahd1,Hsd17b10,-1
Bahd1,Ttc23,-1
Bahd1,Hibch,-1
Bahd1,Ccbl2,-1
Bahd1,Vps4a,1
Tfip11,Tmem123,-1
Tfip11,Rap1a,-1
Tfip11,Col3a1,-1
Tfip11,Rbm7,-1
Tfip11,9030624J02Rik,1
Tfip11,Dhx38,1
Tfip11,Drg2,1
Tfip11,Elavl1,1
Tfip11,Fbxl15,1
Tfip11,Fxr2,1
Tfip11,Gtf3c1,1
Tfip11,Gtpbp1,1
Tfip11,Med24,1
Tfip11,Mrps11,1
Tfip11,Nploc4,1
Tfip11,Nup50,1
Tfip11,Sap30bp,1
Tfip11,Tada3,1
Tfip11,Trmt2a,1
Tfip11,Uba1,1
Tfip11,Wrap53,1
Tbl1x,Acbd3,1
Zzz3,1110001J03Rik,-1
Zzz3,Cyhr1,-1
Zzz3,Aes,-1
Zzz3,Dctn1,-1
Zzz3,Mapre3,-1
Zzz3,Atg9a,-1
Zzz3,Pdk2,-1
Zzz3,Ubl7,-1
Zzz3,Nr1h2,-1
Zzz3,Ltbr,-1
Zzz3,Aes,-1
Zzz3,Map2k3,-1
Zzz3,Chchd10,-1
Zzz3,Map3k11,-1
Zzz3,Mrpl14,-1
Zzz3,Pcdh1,-1
Zzz3,1110037F02Rik,1
Zzz3,8430410K20Rik,1
Zzz3,Actl6a,1
Zzz3,Anp32e,1
Zzz3,Arl6ip6,1
Zzz3,Atf1,1
Zzz3,Btf3l4,1
Zzz3,Cacybp,1
Zzz3,Cbx3,1
Zzz3,Ccnh,1
Zzz3,Chm,1
Zzz3,Chordc1,1
Zzz3,Cnbp,1
Zzz3,Cnot2,1
Zzz3,Cog3,1
Zzz3,Cpsf6,1
Zzz3,Cul4b,1
Zzz3,Dbr1,1
Zzz3,Dcaf13,1
Zzz3,Ddx1,1
Zzz3,Dek,1
Zzz3,Dhx15,1
Zzz3,Eif3e,1
Zzz3,Elp3,1
Zzz3,Epm2aip1,1
Zzz3,Fip1l1,1
Zzz3,Fkbp3,1
Zzz3,Fubp1,1
Zzz3,G3bp2,1
Zzz3,Gmps,1
Zzz3,Gnai3,1
Zzz3,Golga7,1
Zzz3,Gtf2e2,1
Zzz3,Hcfc2,1
Zzz3,Hmgn1,1
Zzz3,Hnrnpa2b1,1
Zzz3,Hnrnpa3,1
Zzz3,Hnrnph1,1
Zzz3,Hnrnpk,1
Zzz3,Hnrnpm,1
Zzz3,Hnrnpr,1
Zzz3,Hnrpdl,1
Zzz3,Hspa5,1
Zzz3,Ik,1
Zzz3,Iws1,1
Zzz3,Klhdc2,1
Zzz3,Klhl7,1
Zzz3,Lrrc40,1
Zzz3,Luc7l3,1
Zzz3,Matr3,1
Zzz3,Mettl9,1
Zzz3,Mff,1
Zzz3,Mib1,1
Zzz3,Msh6,1
Zzz3,Nae1,1
Zzz3,Nup153,1
Zzz3,Papd4,1
Zzz3,Pcbp1,1
Zzz3,Polr2b,1
Zzz3,Psmb4,1
Zzz3,Rbbp7,1
Zzz3,Rbm7,1
Zzz3,Rfwd3,1
Zzz3,Riok1,1
Zzz3,Rlim,1
Zzz3,Rnf7,1
Zzz3,Rpl23,1
Zzz3,Rpl3,1
Zzz3,Rpl31,1
Zzz3,Rps27a,1
Zzz3,Rrs1,1
Zzz3,Sf3b1,1
Zzz3,Sfpq,1
Zzz3,Smc5,1
Zzz3,Snip1,1
Zzz3,Snrnp40,1
Zzz3,Snrnp48,1
Zzz3,Snrpe,1
Zzz3,Srp72,1
Zzz3,Srsf10,1
Zzz3,Srsf11,1
Zzz3,Srsf3,1
Zzz3,Srsf6,1
Zzz3,Srsf7,1
Zzz3,Stt3a,1
Zzz3,Sumo1,1
Zzz3,Taf1d,1
Zzz3,Thoc1,1
Zzz3,Tmx1,1
Zzz3,Tnks2,1
Zzz3,Tomm20,1
Zzz3,Topbp1,1
Zzz3,Tra2b,1
Zzz3,Uba2,1
Zzz3,Uba3,1
Zzz3,Ube2e1,1
Zzz3,Ube2w,1
Zzz3,Ubp1,1
Zzz3,Upf3b,1
Zzz3,Usp48,1
Zzz3,Utp15,1
Zzz3,Wbp4,1
Zzz3,Wdr3,1
Zzz3,Wdr61,1
Zzz3,Wsb1,1
Zzz3,Wtap,1
Zzz3,Xpo1,1
Zzz3,Ythdc1,1
Zzz3,Yy1,1
Zzz3,Zbtb41,1
Zzz3,Zfp317,1
Zzz3,Zfp330,1
Zzz3,Zranb2,1
Zfp367,Crip1,-1
Zfp367,Sertad2,-1
Zfp367,Dgka,-1
Zfp367,Plcb3,-1
Zfp367,2310008H09Rik,1
Zfp367,Aarsd1,1
Zfp367,Denr,1
Zfp367,Drg1,1
Zfp367,Fam20c,1
Zfp367,Krr1,1
Zfp367,Mars,1
Zfp367,Mtap,1
Zfp367,Myef2,1
Zfp367,Psph,1
Zfp367,Rpap2,1
Zfp367,Slc16a12,1
Zfp367,Tarsl2,1
Zfp367,Tceb1,1
Zfp367,Tti1,1
Zfp367,Vma21,1
Zfp367,Zwint,1
Hnrnpd,Ltbr,-1
Hnrnpd,Gpr108,-1
Hnrnpd,Ubtd1,-1
Hnrnpd,Rhbdf2,-1
Hnrnpd,Ap2a1,-1
Hnrnpd,2010012O05Rik,1
Hnrnpd,Appbp2,1
Hnrnpd,Appl1,1
Hnrnpd,Armc8,1
Hnrnpd,BC018507,1
Hnrnpd,Bcas2,1
Hnrnpd,C1d,1
Hnrnpd,Ccdc41,1
Hnrnpd,Cdkn2aip,1
Hnrnpd,Dbr1,1
Hnrnpd,Dcun1d5,1
Hnrnpd,Eif1ax,1
Hnrnpd,Eif2a,1
Hnrnpd,Fip1l1,1
Hnrnpd,Fubp3,1
Hnrnpd,Hars,1
Hnrnpd,Hnrnpa0,1
Hnrnpd,Hnrpdl,1
Hnrnpd,Kbtbd7,1
Hnrnpd,Ktn1,1
Hnrnpd,Ola1,1
Hnrnpd,Orc4,1
Hnrnpd,Phf14,1
Hnrnpd,Ppp2ca,1
Hnrnpd,Ppp3cb,1
Hnrnpd,Psip1,1
Hnrnpd,Rbm34,1
Hnrnpd,Rnps1,1
Hnrnpd,Rpl15,1
Hnrnpd,Rps15a,1
Hnrnpd,Rtf1,1
Hnrnpd,Scaf8,1
Hnrnpd,Serbp1,1
Hnrnpd,Setx,1
Hnrnpd,Skiv2l2,1
Hnrnpd,Stam,1
Hnrnpd,Sub1,1
Hnrnpd,Sumo1,1
Hnrnpd,Surf6,1
Hnrnpd,Terf2ip,1
Hnrnpd,Tsr2,1
Hnrnpd,Ube2v2,1
Hnrnpd,Uchl5,1
Hnrnpd,Usp34,1
Hnrnpd,Xpo7,1
Hnrnpd,Ylpm1,1
Hnrnpd,Zfp1,1
Hnrnpd,Zfp317,1
Hnrnpd,Zfp654,1
Psip1,S100a1,-1
Psip1,Sepx1,-1
Psip1,Zbtb7b,-1
Psip1,Ccdc90a,-1
Psip1,Xdh,-1
Psip1,Zbtb7b,-1
Psip1,Stap2,-1
Psip1,Bmi1,1
Psip1,Cand1,1
Psip1,Ccdc104,1
Psip1,Cct2,1
Psip1,Cct5,1
Psip1,Cct7,1
Psip1,Cetn2,1
Psip1,Cse1l,1
Psip1,D030056L22Rik,1
Psip1,Dtymk,1
Psip1,Fkbp3,1
Psip1,Gtf2e2,1
Psip1,Hdac2,1
Psip1,Ilf2,1
Psip1,Ilf3,1
Psip1,Kdm1a,1
Psip1,Klhl7,1
Psip1,Mphosph8,1
Psip1,Myef2,1
Psip1,Ncbp2,1
Psip1,Polr2b,1
Psip1,Rad17,1
Psip1,Ruvbl1,1
Psip1,Snrnp40,1
Psip1,Snrpa1,1
Psip1,Tcp1,1
Psip1,Tsr2,1
Psip1,Uba2,1
Psip1,Xpo1,1
Psip1,Yaf2,1
Hnrnpk,Gpd1,-1
Hnrnpk,1110001J03Rik,-1
Hnrnpk,Crat,-1
Hnrnpk,Dnajc4,-1
Hnrnpk,Fahd1,-1
Hnrnpk,Endog,-1
Hnrnpk,Retsat,-1
Hnrnpk,Ptpmt1,-1
Hnrnpk,Dgcr6,-1
Hnrnpk,Optn,-1
Hnrnpk,Cgrrf1,-1
Hnrnpk,Edf1,-1
Hnrnpk,Pdk2,-1
Hnrnpk,Nr1h3,-1
Hnrnpk,Hadha,-1
Hnrnpk,Aup1,-1
Hnrnpk,Cyp27a1,-1
Hnrnpk,Slc22a18,-1
Hnrnpk,Rhbg,-1
Hnrnpk,Gstm6,-1
Hnrnpk,Ces1f,-1
Hnrnpk,Retsat,-1
Hnrnpk,Agpat2,-1
Hnrnpk,Sco2,-1
Hnrnpk,Ppara,-1
Hnrnpk,Acy3,-1
Hnrnpk,Msra,-1
Hnrnpk,2700029M09Rik,1
Hnrnpk,Actr3,1
Hnrnpk,Anp32e,1
Hnrnpk,BC018507,1
Hnrnpk,Cacybp,1
Hnrnpk,Cbx3,1
Hnrnpk,Cct4,1
Hnrnpk,Cct5,1
Hnrnpk,Cnbp,1
Hnrnpk,Cpsf6,1
Hnrnpk,Dcaf13,1
Hnrnpk,Ddx5,1
Hnrnpk,Dek,1
Hnrnpk,Dhx15,1
Hnrnpk,Dnmt1,1
Hnrnpk,Eid1,1
Hnrnpk,Eif3e,1
Hnrnpk,Eif3f,1
Hnrnpk,Elp2,1
Hnrnpk,Golga7,1
Hnrnpk,H2afz,1
