Gpbp1l1,Gpbp1l1
Ncapd3,Ncapd3
Zfp423,Zfp423
Tspan7,Tspan7
Srprb,Srprb
Topbp1,Topbp1
Uba5,Uba5
1600012H06Rik,1600012H06Rik
Sphk1,Sphk1
Tmem150a,Tmem150a
Mgat4b,Mgat4b
H13,H13
Npc2,Npc2
Gltpd1,Gltpd1
Mxra8,Mxra8
Naprt1,Naprt1
Snx13,Snx13
Dnajb4,Dnajb4
Fubp1,Fubp1
Pea15a,Pea15a
Derl2,Derl2
Tipin,Tipin
Rnf24,Rnf24
Dsc2,Dsc2
Pdgfrb,Pdgfrb
Mcm10,Mcm10
Plekhh2,Plekhh2
Mdm4-ps,Mdm4-ps
CAAA01147332.1,CAAA01147332.1
Usp54,Usp54
Kdelr1,Kdelr1
Ebf3,Ebf3
Akap2,Akap2
Haus1,Haus1
Rhod,Rhod
Capn6,Capn6
Cyp20a1,Cyp20a1
Dennd1b,Dennd1b
Cep70,Cep70
Kctd1,Kctd1
Cpne8,Cpne8
Hook2,Hook2
Hist1h1d,Hist1h1d
Cpe,Cpe
Chst2,Chst2
Hist1h1c,Hist1h1c
Ccdc32,Ccdc32
Fam60a,Fam60a
Cbx4,Cbx4
Gch1,Gch1
Cd302,Cd302
AC123687.1,AC123687.1
Mfap5,Mfap5
Mxra7,Mxra7
1810032O08Rik,1810032O08Rik
Olfml3,Olfml3
Pbx4,Pbx4
Lpar2,Lpar2
Ints10,Ints10
2610318N02Rik,2610318N02Rik
Lrrc40,Lrrc40
Hmgn5,Hmgn5
Sh3bgrl,Sh3bgrl
Tnrc18,Tnrc18
Prrx2,Prrx2
Wfs1,Wfs1
Nagk,Nagk
Tes,Tes
Asph,Asph
Jak2,Jak2
Lipa,Lipa
Snx15,Snx15
Rcl1,Rcl1
Dnmt3b,Dnmt3b
Yif1a,Yif1a
Rab1b,Rab1b
Zbtb43,Zbtb43
Acbd5,Acbd5
Cdr2,Cdr2
D17Wsu104e,D17Wsu104e
Pdk4,Pdk4
Kif14,Kif14
Cep78,Cep78
Arhgef39,Arhgef39
Zfhx2,Zfhx2
Ppap2c,Ppap2c
Ribc1,Ribc1
Zdhhc8,Zdhhc8
Sgol1,Sgol1
Nfkbie,Nfkbie
Stard13,Stard13
Gabrb3,Gabrb3
Cdkl1,Cdkl1
Epha4,Epha4
Ncl,Ncl
Ptma,Ptma
Nup210,Nup210
Slc25a1,Slc25a1
Mbd4,Mbd4
2310022A10Rik,2310022A10Rik
Ank,Ank
Sdc2,Sdc2
Nes,Nes
Cep68,Cep68
Rragb,Rragb
Epb4.1l1,Epb4.1l1
Zfp609,Zfp609
Dcaf6,Dcaf6
Rps6ka1,Rps6ka1
Ccne1,Ccne1
Prkd1,Prkd1
Gm13157,Gm13157
E330009J07Rik,E330009J07Rik
Rnf128,Rnf128
Prps1,Prps1
Tsc22d3,Tsc22d3
Ncapd2,Ncapd2
Capzb,Capzb
Pqlc2,Pqlc2
Zfp217,Zfp217
Igsf9,Igsf9
Ddx11,Ddx11
Taf5,Taf5
Atxn7l2,Atxn7l2
P2ry2,P2ry2
RP23-73F23.2,RP23-73F23.2
Lpcat2,Lpcat2
Snx4,Snx4
Sox13,Sox13
Fgfbp1,Fgfbp1
Ttyh1,Ttyh1
Herpud1,Herpud1
Cx3cl1,Cx3cl1
Gm1614,Gm1614
Irak4,Irak4
Tmem127,Tmem127
Dcbld2,Dcbld2
Fam176a,Fam176a
Aarsd1,Aarsd1
Cenph,Cenph
Copb2,Copb2
Lsr,Lsr
Twsg1,Twsg1
Srsf7,Srsf7
D18Ertd653e,D18Ertd653e
Flot1,Flot1
Hat1,Hat1
Surf4,Surf4
Prpf4,Prpf4
4930422G04Rik,4930422G04Rik
Gar1,Gar1
Ccnd1,Ccnd1
Rhoc,Rhoc
Colec12,Colec12
Mllt6,Mllt6
Mdm4,Mdm4
Me3,Me3
Smo,Smo
Tspan33,Tspan33
Pfas,Pfas
Ctc1,Ctc1
Aurkb,Aurkb
Exo1,Exo1
Orai2,Orai2
Ppapdc1b,Ppapdc1b
Alcam,Alcam
Cttnbp2nl,Cttnbp2nl
Stag3,Stag3
Arpc1b,Arpc1b
Ftsj3,Ftsj3
Esyt1,Esyt1
Pa2g4,Pa2g4
Smarcc2,Smarcc2
Plekhf2,Plekhf2
Col8a1,Col8a1
Tmem167b,Tmem167b
Dars2,Dars2
Usp47,Usp47
Rhbdf1,Rhbdf1
Pus10,Pus10
Scara3,Scara3
Pkd2,Pkd2
C77370,C77370
Armcx3,Armcx3
