GeneSymbol,PValue
Abcb1a,0.9
Erbb3,0.9
Katna1,0.9
Rprd2,0.9
Gm15867,0.9
Brd7,0.9
Bspry,0.9
Tbx2,1.0
Rttn,1.0
Elk3,1.0
1700019L03Rik,1.0
Dok1,1.0
Mettl2,1.0
Aifm1,1.0
Polr2a,1.0
Rimkla,1.0
Prdm16,1.0
Ehf,1.0
Cldn7,1.0
Lass2,1.0
Crlf3,1.0
Lrrfip1,1.0
Unc5c,1.0
Calcoco1,1.0
Ddx58,1.0
Gna11,1.0
Smyd1,1.0
Eps8l2,1.0
Wnt2,1.0
Dera,1.0
Eme1,1.0
Zfp316,1.0
Grhl3,1.0
Zbtb8os,1.0
Kif5c,1.0
Igsf9,1.0
Stat5a,1.0
Klf5,1.0
Ccdc68,1.0
Mier1,1.0
Cfdp1,1.0
Nod1,1.0
Gata2,1.0
Zfp664,1.0
Pdgfc,1.0
Cdh1,1.0
Card6,1.0
Bhlhe40,1.0
Fgl1,1.0
Morc3,1.0
E130308A19Rik,1.0
Klhl26,1.0
Zfp9,1.0
Ikzf1,1.0
Aim1l,1.0
Lrba,1.0
Sri,1.0
Chst14,1.0
Krt80,1.0
Fxyd5,1.0
Cdhr1,1.0
Sec23a,1.0
Atf1,1.0
Boll,1.0
Ctdnep1,1.0
Pex5,1.0
Cdc42ep5,1.0
Egflam,1.0
Plxdc2,1.0
Nr5a2,1.0
Bub1,1.0
Sorbs2,1.0
Srrt,1.0
Prr18,1.0
Ina,1.0
Tmem69,1.0
Anxa7,1.0
Masp2,1.0
Phf16,1.0
Usp43,1.0
Olr1,1.0
Maged1,1.0
Mlx,1.0
Trim37,1.0
Rfxap,1.0
Mgst2,1.0
Sacs,1.0
Dnajc6,1.0
Aqp5,1.0
1810006K21Rik,1.0
Cmtm6,1.0
Eif4ebp2,1.0
Lrmp,1.0
Ythdc2,1.0
Ufsp2,1.0
Lhx1,1.0
Nebl,1.0
Klf4,1.0
Aco1,1.0
Arid5a,1.0
Slc36a4,1.0
Scn3b,1.0
Zfp281,1.0
Nat14,1.0
Crtc1,1.0
H2afy2,1.0
Frk,1.0
Creb3,1.0
Kcnn4,1.0
Epcam,1.0
Pef1,1.0
Smarcc2,1.0
Smarca1,1.0
Fam65b,1.0
Traf3ip2,1.0
Zfp574,1.0
Ankrd16,1.0
Tead3,1.0
Scg5,1.0
Zfp865,1.0
Nipa1,1.0
Xbp1,1.0
Reep6,1.0
Cdh10,1.0
Zc3hav1,1.0
Rest,1.0
Pms2,1.0
Tcf7l2,1.0
Socs5,1.0
Tmem173,1.0
Gnaz,1.0
Smad1,1.0
Rnf125,1.0
Myg1,1.0
Pcolce2,1.0
Zfp750,1.0
2510009E07Rik,1.0
Bmi1,1.0
Zfp28,1.0
Cmtm7,1.0
Sox9,1.0
2310030G06Rik,1.0
Sox17,1.0
Cyfip2,1.0
F2rl1,1.0
Pou2f3,1.0
Hoxa11as,1.0
Gata3,1.0
Tada3,1.0
Ap1s2,1.0
Cenpb,1.0
Gata4,1.0
Morn2,1.0
Ncor1,1.0
Mcee,1.0
Ascl2,1.0
Stx11,1.0
C530008M17Rik,1.0
Cdkn2a,1.0
Irx5,1.0
Gstk1,1.0
Irx3,1.0
Abi2,1.0
Endod1,1.0
Slc24a6,1.0
Fkbp9,1.0
Dgka,1.0
Armc10,1.0
Cplx2,1.0
Bbs1,1.0
Bod1l,1.0
Dazap2,1.0
Atp6v1d,1.0
Bcl6,1.0
Clic3,1.0
Arhgef11,1.0
Zfp771,1.0
Sv2a,1.0
Dctn1,1.0
Fam164a,1.0
Nsl1,1.0
Ovol1,1.0
Gpank1,1.0
Ppp1r14c,1.0
Ube2q1,1.0
Lta4h,1.0
Tnnt2,1.0
Tlr2,1.0
Tbx21,1.0
Nfic,1.0
Tspyl4,1.0
Gm98,1.0
Akt1,1.0
Trappc2,1.0
Arhgef5,1.0
Prkd1,1.0
Ptprb,1.0
Rbm17,1.0
Erc1,1.0
Arnt2,1.0
Cc2d1b,1.0
Car13,1.0
Tmem8,1.0
Adh7,1.0
Shisa2,1.0
Hnrnpm,1.0
Nefh,1.0
Adamtsl3,1.0
Rel,1.0
Zfp827,1.0
Zfp39,1.0
Gpx7,1.0
Tspan17,1.0
Sox13,1.0
Nfil3,1.0
St6galnac6,1.0
Abca5,1.0
Lima1,1.0
Paip2b,1.0
