GeneSymbol,PValue
Arglu1,0.8
Vps72,0.8
Plagl2,0.8
Tgm3,0.8
AI662270,0.8
Rnf17,0.8
5033414D02Rik,0.8
Snap47,0.8
Itgb3bp,0.8
Atf6b,0.8
Sema3b,0.8
Zbtb6,0.8
Dnajc24,0.8
Pitpnm2,0.8
Nek1,0.8
Zbtb10,0.8
Mbd3,0.8
Arhgap12,0.8
Osbpl6,0.8
Ftsjd1,0.8
Ncoa2,0.8
Ift81,0.8
Brsk2,0.8
Pkd2,0.8
Scamp3,0.8
2810428I15Rik,0.8
Serpinb9,0.8
Lad1,0.8
G0s2,0.8
Spata2,0.8
Gstz1,0.8
Ppp2r5a,0.8
D1Pas1,0.8
Csrnp1,0.8
Luc7l2,0.8
Ddhd1,0.8
Tmem198,0.8
Frmd8,0.8
Ttpa,0.8
Chd2,0.8
Nxf1,0.8
Rab20,0.8
Nefm,0.8
Scyl2,0.8
Mtus1,0.8
Serpinb9b,0.8
Wwtr1,0.8
Ttc27,0.8
Brd4,0.8
Itgb1bp2,0.8
Aldh1a1,0.8
Wfdc2,0.8
Nmd3,0.8
Taf1,0.8
Iqcb1,0.8
Nfe2l2,0.8
Blvrb,0.8
Amn1,0.8
Adam9,0.8
Tbx1,0.8
Setx,0.8
A630033H20Rik,0.8
Actc1,0.8
Dusp27,0.8
Slc1a3,0.8
Zfp407,0.8
Zdhhc20,0.8
Gprc5b,0.8
Chn1,0.8
Zhx3,0.8
Rab3a,0.8
Bloc1s5,0.8
H2-Ab1,0.8
Cdk11b,0.8
Socs4,0.8
Brap,0.8
Itih2,0.8
Meis2,0.8
Fam82a1,0.8
Gtf2b,0.8
Abcb1a,0.8
Trpm4,0.8
P2rx5,0.8
Frg1,0.8
Acsl1,0.8
Zfp827,0.8
Fkbp8,0.8
Rnmtl1,0.8
Pdpk1,0.8
Esyt1,0.8
Pak3,0.8
Gabrb3,0.8
2310008H09Rik,0.8
Sra1,0.8
Mis12,0.8
1500009L16Rik,0.8
H6pd,0.8
Hist1h2bc,0.8
Flnc,0.8
AU022252,0.8
Cd302,0.8
Ppih,0.8
Bves,0.8
Lsg1,0.8
BC030867,0.8
Riok1,0.8
Ctnnbip1,0.8
2410022L05Rik,0.8
Tbx4,0.8
Mogat2,0.8
Bspry,0.8
Cdc40,0.8
Numb,0.8
Dynll1,0.8
Masp1,0.8
Safb2,0.9
Parp4,0.9
Camk2d,0.9
Recql,0.9
Chd8,0.9
Cflar,0.9
Sult2b1,0.9
Zmym5,0.9
Akt2,0.9
4930444A02Rik,0.9
BC030336,0.9
Ids,0.9
Lnpep,0.9
Ace,0.9
Nop16,0.9
Pkp3,0.9
Aco2,0.9
Mitf,0.9
Glis1,0.9
Troap,0.9
Ing2,0.9
Creb3l4,0.9
Uqcrc1,0.9
BC028528,0.9
Sec23b,0.9
Nfkb2,0.9
Fance,0.9
Unc13a,0.9
Etv1,0.9
Kcnip3,0.9
F5,0.9
Cldn7,0.9
Tmeff1,0.9
Pdk3,0.9
Eya1,0.9
Gfra1,0.9
Acss1,0.9
Mael,0.9
Atp7b,0.9
Parp9,0.9
Ddx42,0.9
Nbea,0.9
Rcl1,0.9
Tfcp2l1,0.9
Rpl41,0.9
Immp1l,0.9
Coro2a,0.9
Cdkn2aip,0.9
Atf7ip2,0.9
Relt,0.9
Sil1,0.9
Ccdc45,0.9
Kif5c,0.9
Stat5a,0.9
Klf5,0.9
Sipa1,0.9
Slc35a3,0.9
Igf1r,0.9
Avpi1,0.9
Ccdc55,0.9
Creld1,0.9
Gon4l,0.9
Dync2h1,0.9
B3gnt7,0.9
Taf15,0.9
Slc30a2,0.9
Nradd,0.9
Ptpre,0.9
Cryab,0.9
Gna13,0.9
Rpl18,0.9
Casp7,0.9
Serpinb6b,0.9
Atp11c,0.9
Igsf1,0.9
Fahd1,0.9
C8b,0.9
Ptpn6,0.9
Ifi27l2a,0.9
Gata2,0.9
Plch1,0.9
Jup,0.9
Zcchc4,0.9
Pknox2,0.9
Prdm1,0.9
Hdac6,0.9
Kcnb1,0.9
Ostf1,0.9
Irf6,0.9
8430427H17Rik,0.9
Nat9,0.9
0610009B22Rik,0.9
Hspb2,0.9
Slc16a1,0.9
Rad17,0.9
Slu7,0.9
Gprc5c,0.9
Rgs19,0.9
Pdxp,0.9
Fkbp7,0.9
Rnf219,0.9
Lcp1,0.9
Espn,0.9
Rpp25,0.9
Lactb2,0.9
Atg4d,0.9
Nlk,0.9
Rbm39,0.9
Bcl11b,0.9
Adamts5,0.9
Baz1a,0.9
Ap1m2,0.9
Nt5dc3,0.9
Tbc1d8b,0.9
Klhl5,0.9
Rod1,0.9
Tmem123,0.9
Odf2l,0.9
2310035K24Rik,0.9
Man1a,0.9
AI428936,0.9
Purg,0.9
Rtn2,0.9
Cox16,0.9
Cdc42ep5,0.9
Fbxl6,0.9
Pmp22,0.9
Pgm1,0.9
Myd88,0.9
Slitrk5,0.9
Sorbs2,0.9
Nin,0.9
Cux1,0.9
E2f6,0.9
Arl3,0.9
Ccnh,0.9
Arhgap5,0.9
Tmem54,0.9
Mapk12,0.9
Stmn3,0.9
Rfxap,0.9
Rnpep,0.9
Thap7,0.9
Nrk,0.9
Ehmt2,0.9
Arrdc1,0.9
Tpk1,0.9
Wdr37,0.9
Cfl1,0.9
Slc7a10,0.9
Ptprn2,0.9
Gab1,0.9
Thoc3,0.9
Hdac4,0.9
Rae1,0.9
Snrk,0.9
Prr12,0.9
Rnf144b,0.9
Lxn,0.9
Efcab2,0.9
Vcpip1,0.9
Rpusd1,0.9
Slc7a5,0.9
Bcas3,0.9
Psmd5,0.9
Ubxn11,0.9
Aasdhppt,0.9
Galnt7,0.9
Tmem191c,0.9
Vasp,0.9
Tmem132a,0.9
Zfp281,0.9
Grip1,0.9
Mrps34,0.9
Plekhf2,0.9
Pcsk4,0.9
Ocln,0.9
Ptbp2,0.9
Cacna1b,0.9
Epcam,0.9
Ccbl2,0.9
Trp53bp2,0.9
Med15,0.9
Sde2,0.9
Rpia,0.9
Maf,0.9
Lrrc2,0.9
Btbd19,0.9
Psmb8,0.9
Slc43a3,0.9
Ifi47,0.9
Mfap5,0.9
Dennd2d,0.9
Scg5,0.9
Mafg,0.9
Nipa1,0.9
Esrp1,0.9
Strap,0.9
Ptp4a3,0.9
D16Ertd472e,0.9
Nfkbiz,0.9
Ankrd11,0.9
Glis3,0.9
Dazl,0.9
Bcl6b,0.9
Gsdmd,0.9
Tmem173,0.9
Ctbp2,0.9
Mecp2,0.9
Maml1,0.9
Zfp560,0.9
Cnksr1,0.9
Noxo1,0.9
Prkaa1,0.9
Letmd1,0.9
Snrpd2,0.9
Gale,0.9
Sox9,0.9
Car4,0.9
Rapgef6,0.9
Ercc2,0.9
Ado,0.9
Sfrs18,0.9
Appbp2,0.9
Pou4f1,0.9
Ninj1,0.9
Sec14l3,0.9
Caml,0.9
Sfn,0.9
Aass,0.9
Nans,0.9
Phldb2,0.9
Rhebl1,0.9
Kcnd1,0.9
Galnt3,0.9
Gm9112,0.9
D15Ertd621e,0.9
Zc3hav1l,0.9
Pcnxl3,0.9
Triobp,0.9
Eya2,0.9
Svip,0.9
Rb1,0.9
Mapk13,0.9
Tspan15,0.9
Zfp788,0.9
Foxj3,0.9
Twistnb,0.9
Rab40b,0.9
Trim25,0.9
C530008M17Rik,0.9
Hdgfrp3,0.9
Sh3gl3,0.9
Plin3,0.9
Ehmt1,0.9
Pid1,0.9
Chst11,0.9
Efhc2,0.9
Ccdc53,0.9
Sdcbp2,0.9
Ncf2,0.9
Mettl6,0.9
Tradd,0.9
Xylt2,0.9
Cerkl,0.9
Gstk1,0.9
Tnfrsf1b,0.9
Fam134a,0.9
Map3k11,0.9
Rplp0,0.9
Sipa1l3,0.9
St3gal5,0.9
Acsl4,0.9
Spint1,0.9
Cdc16,0.9
Eps8,0.9
Fuca1,0.9
Ppp1r12a,0.9
Dlat,0.9
Prr15l,0.9
Hilpda,0.9
Ddx3x,0.9
Ifi35,0.9
Ctdspl2,0.9
Des,0.9
Mrpl1,0.9
Lck,0.9
Sdc1,0.9
Hormad1,0.9
4930432K21Rik,0.9
Magt1,0.9
Pigf,0.9
Nosip,0.9
Birc3,0.9
Tex14,0.9
AI467606,0.9
Serp1,0.9
Rbm22,0.9
Acyp1,0.9
Sdhc,0.9
Dusp26,0.9
Ppp1r14c,0.9
Icam1,0.9
Ahrr,0.9
Rcor1,0.9
Pias1,0.9
Fam111a,0.9
Gmeb2,0.9
Kif26a,0.9
Rbck1,0.9
Sdc2,0.9
Fam168b,0.9
Ltb,0.9
Rhox13,0.9
Prkd1,0.9
Rwdd4a,0.9
Rbm8a,0.9
Itpkc,0.9
Frat2,0.9
Zfp935,0.9
Hprt,0.9
Mbnl1,0.9
Vdr,0.9
Dtwd2,0.9
Def6,0.9
Fetub,0.9
Mphosph6,0.9
Ttc22,0.9
Gm10664,0.9
Ankhd1,0.9
Gas2,0.9
Laptm5,0.9
Unc45b,0.9
Hs6st2,0.9
Osbpl8,0.9
Krr1,0.9
Atad2b,0.9
Trap1a,0.9
Osbpl5,0.9
Cox7a1,0.9
Eif2d,0.9
Clpp,0.9
Heph,0.9
Asgr2,0.9
Wdr11,0.9
Tmem151a,0.9
Cxcr4,0.9
Vars,0.9
Abcb8,0.9
Fxr1,0.9
Me2,0.9
Sp5,0.9
Slc4a5,0.9
Pfkm,0.9
Sirt7,0.9
Armc9,0.9
Ankrd40,0.9
Paip2b,0.9
Cacna2d1,0.9
Ldhc,1.0
Ccdc64b,1.0
St14,1.0
Arhgap31,1.0
Csde1,1.0
Ift80,1.0
Rfx2,1.0
2900056M20Rik,1.0
She,1.0
Tstd1,1.0
Hif1a,1.0
Myb,1.0
Cog5,1.0
Csdc2,1.0
Cgref1,1.0
C77080,1.0
Rilpl1,1.0
Ttc33,1.0
Dlgap1,1.0
Atf5,1.0
Cpsf7,1.0
Mttp,1.0
Cp,1.0
Prkaa2,1.0
Npr1,1.0
Rock1,1.0
Tmed8,1.0
Ephx2,1.0
4932438A13Rik,1.0
Egr1,1.0
1700019N12Rik,1.0
Idh3a,1.0
Tcf15,1.0
Tjp3,1.0
Stap2,1.0
Nudt10,1.0
Acvrl1,1.0
Ehf,1.0
Gjb3,1.0
Cnot7,1.0
Gabarapl1,1.0
Cdcp1,1.0
Pon2,1.0
Fam20b,1.0
Tspyl2,1.0
Grhl2,1.0
Gspt2,1.0
Krt20,1.0
Zcrb1,1.0
C2cd2,1.0
Zfp658,1.0
Nicn1,1.0
Ceacam1,1.0
Mfsd9,1.0
B4galnt1,1.0
Nat2,1.0
Prph,1.0
Foxf1,1.0
1700001G11Rik,1.0
Fsip1,1.0
Zfp316,1.0
Akt1s1,1.0
Sgcb,1.0
Eng,1.0
Fam98c,1.0
Elavl4,1.0
Grhl3,1.0
Fam171b,1.0
Ttc26,1.0
Galnt12,1.0
Ppargc1b,1.0
Zbtb8os,1.0
Oit1,1.0
Necab2,1.0
Prss32,1.0
Ppp6r1,1.0
Adssl1,1.0
Igsf9,1.0
Rps19,1.0
Psmc6,1.0
L1cam,1.0
Kat5,1.0
Gstm5,1.0
Zbtb44,1.0
Banf1,1.0
Cav2,1.0
Snai3,1.0
Igtp,1.0
Nfia,1.0
Nmi,1.0
Rad23a,1.0
Nr4a2,1.0
Med18,1.0
Cdkl3,1.0
Inha,1.0
Rbm42,1.0
Psme1,1.0
Fam63a,1.0
Ino80,1.0
Akap2,1.0
Tmem167,1.0
Il1rap,1.0
Spire2,1.0
Satb2,1.0
Egr2,1.0
Nudt8,1.0
Zbtb48,1.0
Tepp,1.0
Pycard,1.0
Cdh1,1.0
Gnai1,1.0
Cyct,1.0
Mcl1,1.0
Scrn1,1.0
Acrbp,1.0
Csk,1.0
Plvap,1.0
Lipe,1.0
1810055G02Rik,1.0
9130017N09Rik,1.0
Hck,1.0
Trim34a,1.0
Agpat9,1.0
Wrnip1,1.0
Mob3b,1.0
Tcte2,1.0
Ptpn18,1.0
Mpped2,1.0
Wrn,1.0
Gm11944,1.0
Qrich2,1.0
Arap3,1.0
Glcci1,1.0
Ak1,1.0
Llgl2,1.0
Zbtb46,1.0
Zfp9,1.0
Aim1l,1.0
Por,1.0
Helb,1.0
Frmd6,1.0
Phf7,1.0
Nfkbia,1.0
Slc7a7,1.0
Pon3,1.0
Arhgef1,1.0
Ankfy1,1.0
Gdap1l1,1.0
Toe1,1.0
Fam135a,1.0
Dhrs11,1.0
Adamts1,1.0
Cwh43,1.0
Ddx60,1.0
Fmo1,1.0
Zbed6,1.0
Htatip2,1.0
Clgn,1.0
Spink3,1.0
Carm1,1.0
Kifap3,1.0
Lrig3,1.0
Ctdnep1,1.0
Acads,1.0
1700027A23Rik,1.0
Cldn4,1.0
Ecscr,1.0
Rgmb,1.0
9130024F11Rik,1.0
Mmgt2,1.0
Flt1,1.0
Esx1,1.0
Atp5d,1.0
Mutyh,1.0
1700019A02Rik,1.0
Ttll9,1.0
Fam63b,1.0
Pms1,1.0
Tspan8,1.0
Ugcg,1.0
Galnt6,1.0
H2-K1,1.0
Cds1,1.0
Foxj2,1.0
Slc6a8,1.0
Zfp260,1.0
Fbxo25,1.0
Vsig10,1.0
Crb3,1.0
Slc44a4,1.0
Lpin1,1.0
Dpf1,1.0
Itgb4,1.0
Zdhhc13,1.0
Rhox5,1.0
Atf3,1.0
Rcor2,1.0
Slc25a24,1.0
Arhgef4,1.0
Dnalc1,1.0
Angel2,1.0
Bbx,1.0
Tlx2,1.0
Ctsh,1.0
Mynn,1.0
Tmc4,1.0
Gpr126,1.0
Camsap3,1.0
A830007P12Rik,1.0
Ptger4,1.0
Uhrf1bp1,1.0
Men1,1.0
Rara,1.0
Adhfe1,1.0
Elk1,1.0
Tsx,1.0
Sh3gl2,1.0
Eprs,1.0
Cd9,1.0
1700094D03Rik,1.0
Brsk1,1.0
Iqgap1,1.0
Myo5b,1.0
Sertad4,1.0
Psmb9,1.0
Stxbp4,1.0
Tep1,1.0
Gpr160,1.0
Dctn2,1.0
Hal,1.0
Nucb2,1.0
Clock,1.0
Cul7,1.0
Plek2,1.0
Mrpl42,1.0
Snip1,1.0
Wdr78,1.0
Hnrnph2,1.0
Tysnd1,1.0
Vamp8,1.0
Fastkd2,1.0
Frk,1.0
Mettl7a1,1.0
Senp8,1.0
Cldn3,1.0
Acap1,1.0
Amotl2,1.0
Glrx,1.0
Zfp229,1.0
Bbs4,1.0
Dsg2,1.0
Fmn1,1.0
Zfand2b,1.0
Usp27x,1.0
Fosb,1.0
Zfp574,1.0
Mlf2,1.0
1110007C09Rik,1.0
Ttc21b,1.0
Slc15a1,1.0
Eefsec,1.0
Pds5a,1.0
Mll2,1.0
5730559C18Rik,1.0
Zfp367,1.0
2200002D01Rik,1.0
Zc3hav1,1.0
Zfp748,1.0
Fkbp15,1.0
Tnk1,1.0
Tmc5,1.0
Gnaz,1.0
Bmp6,1.0
Lrrc34,1.0
Armc1,1.0
Rps6kb2,1.0
Med4,1.0
Rpn1,1.0
AA467197,1.0
Rab11fip1,1.0
Stk31,1.0
Myg1,1.0
2510009E07Rik,1.0
Npc1,1.0
Ccng2,1.0
Akap1,1.0
Tap2,1.0
Traf1,1.0
Slmo1,1.0
Zfp105,1.0
F2rl1,1.0
Kdm4c,1.0
Pou2f3,1.0
Gata3,1.0
Slc9a3r1,1.0
Myl7,1.0
Fas,1.0
Asb1,1.0
Dner,1.0
Kcnk1,1.0
Ap1s2,1.0
Slc29a1,1.0
Cyyr1,1.0
Pgrmc1,1.0
Pdss2,1.0
1700016M24Rik,1.0
Parp3,1.0
Fads3,1.0
Mfn2,1.0
Cdk8,1.0
Rac3,1.0
D19Ertd737e,1.0
Scaf1,1.0
Atp5g1,1.0
2610528A11Rik,1.0
Sphk1,1.0
Acp5,1.0
AK129341,1.0
Cenpj,1.0
Fbxo10,1.0
9930012K11Rik,1.0
Crim1,1.0
Ager,1.0
Stat6,1.0
Hoga1,1.0
Ascl2,1.0
Gipc2,1.0
Stx11,1.0
Ppcs,1.0
Slc26a2,1.0
Il17ra,1.0
Fam184a,1.0
Bcar3,1.0
Tmem146,1.0
Adam22,1.0
Chmp4c,1.0
Ddx25,1.0
Nln,1.0
Lifr,1.0
Dhx16,1.0
Ddx6,1.0
Eif5a2,1.0
Metrnl,1.0
Slc35c1,1.0
Wisp2,1.0
Zfp692,1.0
Snx9,1.0
Itpr3,1.0
Ncln,1.0
Adar,1.0
1810019J16Rik,1.0
Gin1,1.0
Ier2,1.0
Pvrl3,1.0
Pim1,1.0
Lypla2,1.0
Fkbp9,1.0
Ovol2,1.0
Anpep,1.0
Catsper2,1.0
Gm1564,1.0
Sac3d1,1.0
5830433M19Rik,1.0
Trf,1.0
Jund,1.0
Prkce,1.0
Mafb,1.0
Hook2,1.0
2010001M06Rik,1.0
Wdr6,1.0
E2f5,1.0
Mgat4a,1.0
Ankrd24,1.0
A630001G21Rik,1.0
Cyp2s1,1.0
Gal3st1,1.0
Csda,1.0
Pvrl1,1.0
Ctnnd2,1.0
Styk1,1.0
Lat,1.0
Krit1,1.0
Clic3,1.0
Hspa12b,1.0
B4galnt2,1.0
Nfkbie,1.0
Ggnbp2,1.0
Srgap2,1.0
Dtx3l,1.0
Qser1,1.0
Sv2a,1.0
Med22,1.0
Odf2,1.0
Slc12a8,1.0
Ndufa10,1.0
Wdr18,1.0
Trim40,1.0
Trove2,1.0
Lig3,1.0
Acot7,1.0
Ydjc,1.0
Ckmt1,1.0
Ano9,1.0
Cdk9,1.0
Mpc2,1.0
Kcp,1.0
1700029P11Rik,1.0
Smagp,1.0
Zdhhc2,1.0
Gtf3c1,1.0
Mxd1,1.0
B3galt6,1.0
Sdccag8,1.0
Mycn,1.0
Wdr8,1.0
Slc52a3,1.0
Ly6e,1.0
Hspa9,1.0
Myc,1.0
Ovol1,1.0
Trib2,1.0
Csnk1g3,1.0
Blzf1,1.0
Cdc42bpb,1.0
Mboat1,1.0
Ccdc123,1.0
3110001I22Rik,1.0
Rhbdl2,1.0
Glod5,1.0
Degs1,1.0
Gm98,1.0
Akt1,1.0
9130409J20Rik,1.0
Ascc3,1.0
2310035C23Rik,1.0
Tpst2,1.0
Degs2,1.0
Gpx2,1.0
Coq5,1.0
Fam83h,1.0
Gatad2b,1.0
Itsn2,1.0
Krt7,1.0
Cnpy2,1.0
Tceal1,1.0
Stk32a,1.0
Yipf2,1.0
Tmem140,1.0
Baz2a,1.0
Gm11175,1.0
Napb,1.0
Pstpip1,1.0
Dnaja4,1.0
Mfsd6,1.0
Myo5c,1.0
Isg20,1.0
Gpr137b,1.0
Hs2st1,1.0
Myo1a,1.0
Mll5,1.0
Lrp11,1.0
Erap1,1.0
D10Jhu81e,1.0
Tnik,1.0
Fam166a,1.0
Marveld3,1.0
Bcas1,1.0
Prpsap1,1.0
Mical1,1.0
Tmod3,1.0
Lmcd1,1.0
Myst4,1.0
AI464131,1.0
Atp6v1c2,1.0
Tut1,1.0
Timm17a,1.0
Cmklr1,1.0
Tex21,1.0
Mmrn2,1.0
Capsl,1.0
Sod2,1.0
Edn2,1.0
Dhrs1,1.0
Pla2g10,1.0
Rhog,1.0
Lgr4,1.0
Sec14l4,1.0
Ccdc109a,1.0
Hvcn1,1.0
Ptpdc1,1.0
Clcn2,1.0
Pdcl2,1.0
Osgepl1,1.0
Coch,1.0
Prok2,1.0
Kcnj12,1.0
Pvrl2,1.0
