source,target,p-value,model
Elk4,Tmem168,1.2501891504605799e-09,-1
Rbbp5,Zbtb24,1.2700281961111024e-09,1
Ubtf,Zfx,1.2728921910445252e-09,-1
Hnf4A,Prlr,1.299974172156636e-09,1
Rbbp5,Elmod2,1.3036370073997323e-09,-1
Rb1,Nudt12,1.3168222452705997e-09,-1
Rbbp5,Cct6A,1.340075321441634e-09,-1
Elk1,Ubiad1,1.3484709369116133e-09,1
Mesp1,Cyp11A1,1.3487768749346984e-09,-1
Nr2F6,Myl3,1.3556766501522841e-09,1
Smad5,Rock2,1.3714280410750925e-09,-1
Hnf4A,Rmnd5A,1.3922188497090694e-09,-1
Elk4,Slc43A1,1.4002616776261988e-09,-1
Etv6,Doc2B,1.4213902986594548e-09,-1
Znf143,Aftph,1.4402409198467199e-09,-1
Znf384,Kiaa1549,1.4542390709933485e-09,-1
Jund,Gabra3,1.5202077066238158e-09,-1
Rbbp5,Zbtb7A,1.5362171256575315e-09,-1
Elk4,Sypl1,1.5379946976030178e-09,-1
Kdm5A,Tnks2,1.543123512200815e-09,-1
E2F1,Gstcd,1.5555149267929357e-09,-1
Gata6,Clec2B,1.5674334624346386e-09,-1
Ubtf,Hgh1,1.568025360737469e-09,-1
Elk4,Sec22C,1.57886121070125e-09,-1
Zbtb7B,Foxp4,1.5790698995267534e-09,-1
Ubtf,Norad,1.6312978177139378e-09,-1
Fosl1,Nkx2-8,1.6409137556680329e-09,-1
Elk4,Spop,1.6487036053860404e-09,-1
Zbtb7A,Slc48A1,1.6563545222456504e-09,-1
Elk3,Arrb1,1.6748153767221987e-09,-1
Nrf1,Exosc8,1.6966427677876018e-09,-1
Hnf4A,Lrrc52,1.7016374367039135e-09,1
Elk3,Rgs10,1.789893261740358e-09,-1
Hnf4A,Bcl9L,1.7972909803614528e-09,1
Elf4,Tp53I11,1.7990774369960526e-09,-1
Hnf4A,Homez,1.8496567576711282e-09,1
Hcfc1,Vdac1,1.8523568528075782e-09,-1
Thap11,Snx3,1.854487564882058e-09,-1
Elk4,Gpr155,1.88743912299025e-09,1
Taf1,Ric1,1.895073303056593e-09,-1
Ubtf,Mier3,1.930084975072857e-09,-1
Znf384,Upf2,1.9578914854348303e-09,-1
Thap1,Rprd1A,1.973354040811565e-09,-1
Nr1H3,C2Orf74,2.0017422643496754e-09,-1
Kdm5A,Taf3,2.031461125581553e-09,1
Ctcf,Agps,2.050650207513293e-09,-1
Rbbp5,Ube2Q1,2.1003767829789324e-09,1
Tgif1,Actg1,2.1997649148252994e-09,-1
Tfdp1,Rsrc1,2.2237533004275603e-09,-1
Gmeb2,Tvp23C,2.242987591812407e-09,-1
Hnf4A,Hint2,2.250641063787977e-09,-1
Nfyc,Kiaa1328,2.2606160542336195e-09,-1
Elk1,Gja10,2.2861118405453556e-09,-1
Rbbp5,Rpa2,2.3337199363007e-09,1
Rbbp5,Sidt2,2.3817280912691413e-09,-1
Sp1,Znf813,2.407139241182952e-09,-1
Cebpg,Prkce,2.4814177191376626e-09,-1
Stat4,Pax9,2.525391939738259e-09,1
Elk4,Dock9,2.583448247210566e-09,-1
Nfyb,Tpcn1,2.6590902898962695e-09,-1
Clock,Fam118B,2.6753185575216958e-09,-1
Crem,Abtb2,2.7167300072222934e-09,-1
Rarg,Arhgap31,2.7226310812681597e-09,-1
Cebpg,Eif4Ebp1,2.73743138245914e-09,1
E2F2,Prkcd,2.8138425002217947e-09,-1
Tfdp1,Samm50,2.8436785893252774e-09,-1
Elk4,Naif1,2.9172695025304084e-09,-1
Taf1,Gdap2,2.9202926570581643e-09,1
Hnf4A,Atp2B2,2.937416141888928e-09,1
Rbbp5,Cyb5R4,2.9709050093131567e-09,1
Elk3,Arhgap4,3.1120090351221963e-09,-1
Etv6,Dysf,3.1489317324285293e-09,-1
Hnf4A,Mfsd2A,3.2118241151008242e-09,-1
Elk3,Egf,3.216864279402979e-09,-1
Rbbp5,Sigmar1,3.2990718097608123e-09,-1
Tfdp1,Zscan31,3.3220759907674287e-09,-1
Hnf4A,Slc40A1,3.336258902602689e-09,1
Rb1,Phtf2,3.3554483965549337e-09,-1
Ubtf,Ccdc97,3.38941950143968e-09,-1
Elk1,Elof1,3.40859394216263e-09,-1
Clock,Ube4B,3.4109978124854485e-09,-1
Etv3,Morf4L2,3.4226016059519105e-09,-1
Pbx3,Nemp1,3.4233221595992916e-09,-1
Hcfc1,Tmem147,3.4413886564823442e-09,1
Hivep3,Mir3142Hg,3.464231448362859e-09,-1
Nfyb,Ctif,3.5010185250077394e-09,-1
Gmeb2,Tnfaip8,3.529513080602649e-09,-1
Hnf4A,Tdo2,3.5465747754462048e-09,1
Ppara,Atp2B2,3.595547423057192e-09,1
Tfdp1,Zfr,3.6691626867845967e-09,-1
Tfdp1,Nsfl1C,3.731774224205562e-09,-1
Nrf1,Fam182B,3.8548082637238815e-09,1
Nrf1,Nkd2,3.8548082637238815e-09,1
Pbx3,Trim23,3.91203162218907e-09,-1
Yy1,Dcp2,3.971437458702643e-09,-1
Ep300,Fam120C,4.047976554069613e-09,-1
Rara,Shank1,4.055466848147837e-09,-1
Etv2,Linc01013,4.1021202455789715e-09,-1
Nrf1,Mrps21,4.149066736647429e-09,-1
Rbbp5,Smcr8,4.1768838906854196e-09,1
Rbbp5,Ldah,4.262386824221661e-09,-1
Ubtf,Polr2D,4.353845591406619e-09,-1
Elk1,C14Orf119,4.390963931385633e-09,-1
Rara,Arl8A,4.433289389777006e-09,-1
Rarg,Fbln2,4.4334760802741316e-09,-1
Hnf4A,Abcd4,4.533082134570762e-09,1
Elk3,Hla-E,4.538551409583606e-09,1
Ep300,Satb2,4.568666768766729e-09,-1
Kdm5A,Cacybp,4.592729817944565e-09,1
Ubtf,Ap5M1,4.622928810312172e-09,-1
Crem,Chsy1,4.625444750605528e-09,-1
Klf1,Add2,4.6262021927833375e-09,-1
Nfkb2,Mycl,4.650986650153846e-09,-1
Relb,Slc7A1,4.66241431458314e-09,-1
Znf787,Kctd5,4.6751694353779224e-09,-1
Taf1,Fnbp1L,4.739298946729643e-09,1
Znf787,Hip1R,4.8224818296639365e-09,-1
Rb1,Tmem30A,4.879591567249435e-09,-1
Hnf4A,Mgrn1,4.959606113801358e-09,-1
Rbbp5,Chd8,4.979895959079482e-09,-1
Phox2A,Onecut3,5.064335561563299e-09,-1
Znf384,Tkt,5.0963784561948355e-09,-1
Irf9,Pcdhb16,5.255967653336486e-09,-1
Thap1,Linc01134,5.3686246990055455e-09,-1
Rbbp5,Setd7,5.37050183593091e-09,-1
Ddit3,Ascl3,5.468910670228089e-09,1
Sp1,Col26A1,5.484087241700242e-09,-1
Rbbp5,Chmp7,5.673495149228597e-09,-1
Elk4,Tprg1L,5.6827607041035e-09,-1
Tfdp1,Capn7,5.756172549978588e-09,-1
Crem,Cd83,5.789445328984068e-09,-1
Elk3,Pcat19,5.907418031060378e-09,-1
Elk3,Flt4,5.907464231916372e-09,-1
Kdm5A,Znf644,5.98518829692958e-09,1
Hnf4A,Foxp4,5.987658428658187e-09,-1
Hnf4A,Anxa13,6.435476428693612e-09,1
Tfdp1,Ccdc25,6.591089165702668e-09,-1
Tfdp1,Megf9,6.611103201568255e-09,-1
E2F8,Ucp2,6.72286786631956e-09,-1
Nfkb2,Pdlim7,6.7284411817110085e-09,-1
Rbbp5,Ubtf,6.735871552754013e-09,-1
Etv3,Dpy19L3,6.7924339911563034e-09,-1
Rbbp5,Mkx,6.8142897697812124e-09,1
Hcfc1,Chrdl2,6.8488570042863306e-09,-1
Gabpa,Ppid,6.940103428286119e-09,-1
Stat1,Scpep1,7.087301051651803e-09,-1
Rbbp5,Rnf121,7.088709684444412e-09,-1
Tfdp1,Pgm2,7.150380698431406e-09,-1
Thap1,Lasp1,7.229618596350863e-09,1
Elk4,Mettl18,7.249602317024191e-09,1
Gmeb2,Pvt1,7.458158103785973e-09,-1
Gsx2,Mln,7.536724269101133e-09,-1
Smad5,Haus6,7.62231567234561e-09,-1
Sp1,Dock9,7.705109401099507e-09,-1
Foxo4,Zfhx2,7.855036283071772e-09,-1
Hnf4A,Mrps22,8.12428897185209e-09,-1
Elk4,Cox16,8.458370766698224e-09,-1
Elk1,Txn2,8.527890881611145e-09,-1
Fosl2,Zswim6,8.651841282206393e-09,-1
Nfyc,Lrrc45,8.75062670043393e-09,-1
Tfdp1,Mrpl35,8.9378374464696e-09,-1
Rbbp5,Pak2,9.085043189288e-09,1
Rb1,Cep70,9.137711372909585e-09,-1
Znf143,Exosc3,9.174212541356339e-09,1
Irf1,Bpifa4P,9.275942763086208e-09,1
Hcfc1,Trabd,9.349281375755343e-09,-1
Ep300,Ahcyl2,9.371986412056705e-09,-1
Fosl1,Mmp1,9.502411127538649e-09,-1
Rxra,Ephb4,9.709187436899852e-09,-1
Nfyc,Tmem98,9.763800031576127e-09,-1
Elk4,C14Orf28,9.85920872770004e-09,-1
Atf4,Herpud1,9.927845745289791e-09,1
Rbbp5,Tmem248,1.0613878157191935e-08,-1
Mycn,Npbwr2,1.0727660819227626e-08,-1
Rbbp5,Ccdc93,1.0740249589148326e-08,1
Mlx,Flvcr2,1.0993928088354527e-08,-1
Hnf4A,Crisp1,1.102782069929865e-08,1
Rbbp5,Arv1,1.1534875826282874e-08,-1
Etv5,Pde2A,1.1633703759241984e-08,1
Znf384,Rab3D,1.2058751405571843e-08,-1
Fosl1,Isg20,1.211216729349161e-08,-1
Klf16,Rab3B,1.211490053356111e-08,-1
Nfyc,Setd1B,1.2150319175516454e-08,-1
Nr2F6,Tab3,1.2169301647919506e-08,-1
Znf787,Tcf3,1.227521742897891e-08,-1
Elk4,Znf813,1.2489221900223833e-08,-1
Nfyc,Atf7,1.2772397604040828e-08,-1
Thap11,Fam168A,1.2804079160229468e-08,-1
Zfp30,L3Mbtl3,1.2966452310811492e-08,-1
Rbbp5,Vps26A,1.3044615947403893e-08,1
Elk3,Eva1B,1.3085719352995095e-08,-1
Nfkb2,Bach2,1.3170706358041108e-08,-1
Sp1,Casp6,1.320318113152801e-08,-1
Ppara,Wdr72,1.3518148809741048e-08,1
Smad5,Ints6,1.354773580404728e-08,-1
Znf787,Eps8L3,1.35565406351232e-08,-1
Rbbp5,Spcs3,1.3851185031671553e-08,1
Relb,C1Qtnf7,1.4015529503003194e-08,1
Ppara,Adcyap1,1.4473131797680953e-08,-1
Gmeb2,Ddx51,1.5151309135692634e-08,-1
Rbbp5,Rab11Fip2,1.5160323719552628e-08,-1
Etv6,Casz1,1.5186639497908125e-08,-1
Gmeb2,Prdm4,1.524936216154545e-08,-1
Fosl1,Rbm15,1.542897327196165e-08,-1
Elf1,Clasp2,1.551321198493835e-08,1
Tlx2,Neurog1,1.600285845768785e-08,1
Taf1,Clcn6,1.6563636743900553e-08,-1
Rbbp5,Mapk6,1.6580883079077144e-08,1
Rbbp5,Slc35B2,1.676811494420821e-08,-1
Jund,Usp2,1.697522197979548e-08,-1
Thap11,Mrps26,1.7134250285594536e-08,-1
Yy1,Arhgap5,1.7393111970796254e-08,-1
Taf1,Senp6,1.7548885397580087e-08,-1
Hnf4A,Tfb1M,1.774592158878437e-08,-1
Gmeb2,Siah1,1.863510771082823e-08,-1
Tfdp1,Xrcc5,1.9624193720340088e-08,-1
Rarg,Rab3D,2.0062610635661692e-08,1
Nfyc,Baz2B,2.0191323798616053e-08,1
Hic2,Ctif,2.0457909045058878e-08,1
Rara,Rilp,2.0606073898759955e-08,-1
Esrra,Gtf2Ird1,2.0665297194516536e-08,-1
Jun,Tiparp,2.0705921053949763e-08,-1
Nr2C2,Ctdsp1,2.13087650839237e-08,-1
Ubtf,Setd9,2.1376519826906527e-08,-1
Jund,Cited2,2.155897972819418e-08,-1
Taf1,Top3B,2.177987635732953e-08,-1
Sp1,Trim5,2.1965076832533834e-08,-1
Nfyc,Pld3,2.205517278794366e-08,-1
Pbx3,Oxr1,2.205578731358067e-08,-1
Crem,Pdlim1,2.2221902768145275e-08,-1
Znf384,Ppp1R13B,2.2225000673605554e-08,-1
Hnf4A,Cdh17,2.2360718839341356e-08,1
Elk3,Wipf1,2.2468433645869923e-08,-1
Hnf4A,Suclg2,2.2583049172478034e-08,1
Etv3,Med15,2.2630380397282318e-08,-1
Hnf4A,Plg,2.2768355084711844e-08,1
Nfyc,Ermp1,2.4054067482683697e-08,-1
Ppara,Ctif,2.410210789323858e-08,1
Fosl2,Adamts4,2.417069519812673e-08,-1
Sp1,Chrm4,2.4227215022635693e-08,-1
Elk4,Trim68,2.5090293139169905e-08,-1
Tead2,Syn1,2.5099467846821896e-08,-1
Atf4,Fam222A,2.5191884629824475e-08,-1
Nfil3,Vegfa,2.5664004051880836e-08,-1
Znf471,Card8,2.6030653896696618e-08,-1
Rxra,Fndc5,2.628742352998374e-08,-1
Nfyb,Slc26A3,2.632615760760076e-08,1
Rbbp5,Zdhhc6,2.6742231860903515e-08,1
Foxo4,Ccni,2.6798379774043898e-08,-1
Elk1,Eif2B4,2.6865158862765605e-08,-1
Hcfc1,Sart1,2.7239257663829878e-08,-1
Jun,Sytl2,2.7726966036135587e-08,-1
Rbbp5,Agps,2.7898653237056265e-08,-1
Stat1,Dlx1,2.803482434463863e-08,-1
Ubtf,Ube2G1,2.8142224379728695e-08,-1
Ep300,Chd6,2.8242357764517946e-08,-1
Rxra,Map3K11,2.8532542449563456e-08,-1
Foxo4,Cox7A2L,2.8630065090049522e-08,-1
Znf143,Morc2,2.8662870022325027e-08,-1
Gtf2F1,Gsdmd,2.903919790441269e-08,-1
Ubtf,Svil,2.9077098204505045e-08,-1
Taf1,Lnpep,2.9187886755686217e-08,-1
Nrf1,Alpk2,3.0058086190319255e-08,-1
Elk4,Rab3Gap1,3.081762888693209e-08,-1
Rara,Tnnt3,3.092983609073753e-08,1
Nfyc,Rpain,3.101886676357908e-08,-1
Ubtf,Asf1A,3.18382221997793e-08,-1
Nfyb,Mxd4,3.1981509727734214e-08,-1
Thap1,Rab2A,3.220612960734845e-08,-1
Elk3,Ptpn14,3.2834915803172203e-08,-1
Hnf4A,Tbcel,3.3183258095853553e-08,-1
Jund,Cyp11B1,3.328303740596861e-08,-1
Thap1,Ptges3,3.352709017518398e-08,-1
Tfdp1,Zmat5,3.382556838246051e-08,-1
Tgif1,Arid5B,3.497701267378013e-08,-1
Yy1,Rassf8,3.5017709777725277e-08,-1
Taf7,Mlh3,3.5468015408138596e-08,-1
Elk1,Mfsd9,3.5610281468831035e-08,-1
Znf143,Pea15,3.571252300701243e-08,1
Taf7,Mettl4,3.601043525290141e-08,-1
Gmeb2,Gata2-As1,3.66368333698985e-08,-1
Hnf1A,Dcaf8,3.685983628157129e-08,1
Tfdp1,Fundc1,3.7130708799958254e-08,-1
Nfyc,Mdm1,3.7247475197596883e-08,-1
Ubtf,Fcf1,3.7524556556548945e-08,-1
Rara,Fam223B,3.8073990545101546e-08,-1
Rbbp5,Nudt12,3.8272316919097275e-08,-1
Yy1,N4Bp1,3.830753296557346e-08,1
Nr2F6,Slc25A25-As1,3.842343771513192e-08,1
Maz,Plek2,3.8707052028324154e-08,-1
Yy1,Tmem167A,3.889729675620767e-08,-1
Klf4,Stc2,3.919017269894485e-08,-1
Sp1,Nlk,3.971010279030228e-08,-1
Ubtf,Arid3B,3.9780905111969765e-08,-1
Hnf4A,Vkorc1L1,4.313836236832604e-08,-1
Taf7,C2Orf42,4.352069364746399e-08,-1
Tbp,Sgf29,4.352477732785308e-08,-1
E2F2,Plxnc1,4.368392764693073e-08,-1
Znf143,Rpgrip1L,4.497209994115129e-08,1
Elk1,Arpc1A,4.537323156831917e-08,-1
Jun,Tmem71,4.645890592047729e-08,-1
Znf143,Bub3,4.658944884057991e-08,1
Nfyc,Hdgf,4.686135253026851e-08,-1
Gabpa,Atg4C,4.7503428564656994e-08,-1
Rbbp5,Mbtps1,4.768132280916971e-08,-1
Rbbp5,Qrich1,4.7782191376169035e-08,-1
Creb3,Rtkn,4.7905711596877095e-08,-1
Ppara,Tesk2,4.922031544623859e-08,1
Rbbp5,Ergic1,4.9584620794409194e-08,-1
Taf1,Hace1,4.959943636782068e-08,-1
Hnf1A,Patz1,4.968220693476611e-08,1
Tgif1,Cdkn1A,5.0092367944176526e-08,-1
Rbbp5,Fbxl18,5.035719734349644e-08,-1
Ep300,Tmem218,5.068300508367573e-08,-1
Cebpg,Linc01315,5.1087622765283553e-08,-1
Nfyb,Plekhh3,5.15118792553522e-08,-1
Tfdp1,Smarcal1,5.16972027716446e-08,-1
Fosl2,Crabp2,5.20343641390852e-08,-1
Nr2F6,Fbxo2,5.261234206453679e-08,-1
Sp1,Trim68,5.3108398854479217e-08,-1
Ubtf,Cox14,5.434969273439893e-08,-1
Rbbp5,Pdrg1,5.503781938050292e-08,-1
Tbp,Dpp8,5.624583450543592e-08,-1
Hnf4A,Pex16,5.7765400181191514e-08,-1
Sp1,Wdr6,5.7789971165227995e-08,-1
Tbp,Mdc1,5.810424161443233e-08,1
Elk3,Gng12,5.811640539766365e-08,1
Rbbp5,Fignl1,5.861671774737329e-08,1
Gabpa,Borcs7,5.87948386649661e-08,-1
Nfyc,Eef2K,5.921547779898914e-08,-1
Rest,Usp6Nl,6.031740994090302e-08,-1
Taf1,Gdap1L1,6.080423379229132e-08,-1
Nr2C2,Polg2,6.206376767217669e-08,-1
Nkx6-2,Sox21,6.212790336149887e-08,-1
Etv6,Rrbp1,6.288391284751277e-08,-1
Nfkb2,Rec8,6.334909872811139e-08,-1
Elk4,Ubtf,6.37975645580792e-08,-1
Tbp,Ccdc142,6.382333874112722e-08,1
Nfil3,Arl4D,6.539502748635626e-08,-1
Ubtf,Cdk13,6.554947286289764e-08,-1
Ep300,Ccdc51,6.564547141879124e-08,-1
Irf1,Frmd6,6.614118719684622e-08,-1
Tfdp1,Sntb1,6.690004946069565e-08,1
Hnf1B,Mir210Hg,6.81666114661232e-08,-1
Sp1,Notch1,6.824976680590349e-08,-1
Etv6,Eif1,6.859983069222364e-08,-1
Ppara,Chdh,6.876129446197214e-08,1
Gata1,Gypb,6.951978981109005e-08,-1
Nr2C2,Gba2,6.99440003663457e-08,-1
Taf1,Cacna2D2,7.158908307939856e-08,-1
Kdm5A,Clcn6,7.232590171590313e-08,-1
Rbbp5,Cxorf38,7.291738403189706e-08,-1
Gabpa,Ccdc126,7.31558047010446e-08,-1
Ppara,Klhdc8B,7.522494012281048e-08,1
Hcfc1,Phf5A,7.54435625524798e-08,-1
Nfyc,Cdh2,7.632677336146815e-08,-1
Polr2A,Mid2,7.725505259006646e-08,-1
Yy1,Tmem267,7.812204558383611e-08,-1
Rara,Rin3,7.854467366375994e-08,-1
Thap1,Zdhhc16,7.860445879193539e-08,1
Nr2F6,Coro2A,7.890464576212693e-08,-1
Nr1H3,Ppara,7.895444102790025e-08,1
Znf384,Kctd1,7.928104921275137e-08,-1
Taf1,Ing3,8.024175362208846e-08,-1
Rb1,Nemp2,8.208830619546278e-08,1
Foxo3,Nhlh1,8.282468841584472e-08,-1
Nfyc,Ahnak,8.285358852644259e-08,-1
Ppara,Smarcd2,8.631756976712131e-08,1
Hnf4A,Tmem217,8.988232562635614e-08,1
Elk4,Gpr135,9.120626867450119e-08,-1
Kdm5A,Sbf2,9.237473852624968e-08,1
Creb3L2,Tmem182,9.27588138373607e-08,1
Rbbp5,Tmem101,9.344216025835963e-08,-1
Taf1,Utrn,9.34961104782973e-08,-1
Hnf4A,Baiap2,9.363659047636943e-08,-1
Foxo3,Sox6,9.401210434604445e-08,1
Nfkb2,Trim31,9.425244885535959e-08,1
Stat1,Krtap17-1,9.472931916967051e-08,-1
Crem,Elf1,9.515727934736292e-08,-1
Znf143,Mob4,9.537218139291928e-08,1
Thap11,Cdc26,9.863288754788481e-08,1
Nfkb2,Tmem200A,9.892743485583383e-08,-1
Gtf2F1,Fbl,9.973423991409667e-08,-1
Hnf4A,Setd9,1.0072870389439339e-07,-1
Ubtf,Mrpl43,1.0209425562805557e-07,-1
Rest,Nfe2L2,1.0321352190289344e-07,-1
Thap11,Slc29A3,1.0505509809873881e-07,1
Creb3,Etnk1,1.0877955618299978e-07,-1
Taf1,Ddx5,1.0909237371558476e-07,-1
Cic,Ccdc120,1.0979888609898565e-07,-1
Tfdp1,Mta3,1.1024086521377894e-07,-1
Gmeb2,Ss18,1.1054021130703774e-07,-1
Elk4,Znf800,1.1422261109417954e-07,-1
Ubtf,Mbd6,1.1584408469312566e-07,-1
Rbbp5,Chd7,1.1637424869099849e-07,-1
Rb1,Dock9,1.1643986655916953e-07,-1
Ppara,Jade2,1.1649490390128847e-07,1
Ubtf,Sh3Bp5L,1.1674849356363304e-07,-1
Hnf4A,Mgst1,1.1698211851233757e-07,1
Smad5,Ube2W,1.1731808602015187e-07,-1
Tgif1,Rgs2,1.1747378670318264e-07,-1
Pbx3,Twf2,1.192291654830429e-07,-1
Taf7,Cacna2D2,1.1932905844511448e-07,-1
Tgif1,Adcyap1,1.2069768621799651e-07,-1
Nfyc,Tmem161A,1.2114622970759963e-07,-1
Elk4,Wdr45B,1.2117572423341296e-07,-1
Gmeb2,Casc11,1.2172503755072453e-07,-1
Rb1,Smad2,1.2193823916525868e-07,-1
Elk4,Bub3,1.2309127387271764e-07,-1
Hinfp,Phf1,1.238487670085594e-07,-1
Fosl1,Slc4A7,1.2496000645535856e-07,-1
Hnf4A,Wdtc1,1.251105925319715e-07,-1
Etv6,Cfap36,1.2545073076429099e-07,-1
E2F2,Syk,1.2727682824605613e-07,-1
Taf1,Rax,1.2947559713455289e-07,-1
Znf143,Rps19Bp1,1.3034836591310106e-07,-1
Znf143,Cep97,1.3115274770207993e-07,1
Yy1,Cetn3,1.315488085320922e-07,-1
Egr1,Atf3,1.331999623849812e-07,-1
Elk3,Napsb,1.3386781742686926e-07,-1
Rbbp5,Mrps30,1.3479866536500435e-07,1
Taf1,Mllt10,1.3492974786343033e-07,-1
Ubtf,Arv1,1.360531020488498e-07,-1
Nfkb2,Rhoq,1.367480134525956e-07,-1
Tfdp1,Slc6A9,1.3979009882989747e-07,-1
Znf76,Sema5B,1.400483763810864e-07,1
Rbbp5,Thg1L,1.4007718181184583e-07,1
Nrf1,Frat2,1.4017453917040563e-07,-1
Rara,Pth1R,1.4143226586560258e-07,1
Gmeb2,Znf274,1.434380945019649e-07,-1
Atf4,Fam135A,1.435234892137739e-07,-1
Elf4,Atp8B2,1.453644342410413e-07,-1
Rb1,Dpy19L4,1.496053595034097e-07,-1
Zkscan1,Prlr,1.5476134997385645e-07,-1
Hnf4A,Proser2,1.5482314270074474e-07,-1
Rbbp5,Cdc42Ep4,1.550728702186967e-07,1
Rara,Chka,1.5528767301654265e-07,-1
Tfdp1,Uros,1.5542437724683278e-07,-1
Nkx2-8,Kremen2,1.556208330413101e-07,-1
Gmeb2,Ivns1Abp,1.5612647446617854e-07,-1
Atf6,Slc16A1,1.5776984325768987e-07,-1
Rbbp5,Parg,1.585747779902942e-07,-1
Gabpa,Mib1,1.6317567909638155e-07,-1
Smad5,Aebp2,1.6441302837536273e-07,-1
Cdx2,Linc01525,1.6732916558383415e-07,1
Nfyb,Sp5,1.6776033238543866e-07,-1
Ubtf,Fam32A,1.7234974460676345e-07,-1
Nfkb2,Tagln2,1.765205672381786e-07,-1
Elk3,Gnaz,1.778330335086994e-07,-1
Rbbp5,Ptrh1,1.7838611247617876e-07,1
Rbbp5,Apba3,1.8395210482936443e-07,1
Hnf4A,Six1,1.8482111807302908e-07,1
Rbbp5,Ubr5,1.8518703408574495e-07,-1
Pbx3,Hibadh,1.8684547926035751e-07,-1
Ppara,Srcin1,1.8701026989765444e-07,1
Thap1,Tmem167A,1.8744835857553673e-07,-1
Fosl1,Tiparp,1.9043237108888247e-07,-1
Hnf4A,Plekhh3,1.920317525510004e-07,-1
Rab14,Fndc3A,1.9333772095816785e-07,-1
Rbbp5,Dalrd3,1.9343938137414668e-07,-1
Rbbp5,Mrpl22,1.9559335355786136e-07,-1
Taf1,Lrch3,1.9605815366907423e-07,-1
Elk4,Nudt21,1.9642734471103937e-07,1
Foxp2,Tet2,1.9691574969871542e-07,-1
Rela,Sart1,1.972720753782564e-07,-1
Znf384,Gpi,1.9789264160699589e-07,-1
Hnf4A,Slc3A1,1.9988043853984063e-07,1
Etv6,Sys1,2.0005667470069367e-07,-1
Znf143,Wdr89,2.0276778182567753e-07,1
E2F6,Abhd4,2.0293296103582849e-07,-1
Hnf4A,Rhobtb3,2.0318500584583751e-07,-1
Znf787,C12Orf43,2.0335648794918354e-07,-1
Rbbp5,Znf106,2.0533630861702225e-07,-1
Atf4,Spata2,2.0565165625785342e-07,-1
Rarg,Rimklb,2.065306763668852e-07,-1
Prdm16,Gli2,2.1158295470098966e-07,-1
Ppara,Foxo4,2.1262914122588503e-07,1
Fosl2,Pde4D,2.1381483756612546e-07,-1
Gtf2F1,Mrm1,2.1431892312057756e-07,1
Sp1,Rpain,2.148875101648977e-07,-1
Tfdp1,Tbca,2.1994558294654804e-07,-1
Creb3,Tmem214,2.2150786023744654e-07,-1
Nr2C2,Mtr,2.232644919117267e-07,-1
Nr2F6,Gsk3B,2.2451950157273193e-07,-1
Rbbp5,Tprkb,2.2543331616160898e-07,1
Elk1,Spata21,2.267350213139926e-07,-1
Gmeb2,Hpcal1,2.2817800313685506e-07,-1
Tfdp1,Fam216A,2.3140725418226015e-07,-1
Thap11,Dcakd,2.3567239909650637e-07,-1
Tfdp1,Degs1,2.3723736863600573e-07,-1
Nfyc,Pde6D,2.392392291820495e-07,-1
Znf384,Lrrc36,2.4091199038816674e-07,-1
Znf787,Mfsd12,2.4130447520795565e-07,-1
Sp1,Prdm10,2.417435205352541e-07,-1
Rbbp5,Senp1,2.4680651045550665e-07,1
Pbx3,Dck,2.4768042559627346e-07,-1
Crem,Flrt3,2.523574733732215e-07,-1
Nfkb2,Gad1,2.542633154290043e-07,-1
Ctcf,Rab3Gap1,2.5723987784045947e-07,-1
Tfdp1,Snx5,2.6251779103545424e-07,-1
Srf,Rbm15,2.6391097106039833e-07,-1
Rxra,Dlgap2-As1,2.6466293547138145e-07,-1
Tfdp1,Rad23A,2.6508266656539303e-07,-1
Taf7,Papolg,2.6555875393925327e-07,-1
Tfdp1,Tbc1D31,2.698941835572793e-07,-1
Gabpa,Dpy19L4,2.7148317444066483e-07,-1
Rb1,Iqcd,2.7344951382729664e-07,-1
Elk4,Lin7C,2.74526585829758e-07,-1
Rxra,Serpind1,2.7616646811278367e-07,-1
Thap11,Arl6,2.7676240423330155e-07,1
Rara,Rrp7A,2.8214631685482867e-07,-1
Tgif1,Pde4D,2.846734539696946e-07,-1
Rbbp5,Cox16,2.9631935398043034e-07,-1
Znf787,Ranbp3,2.9790558945890814e-07,-1
Sp1,Sema6A,3.003489279933688e-07,-1
Sp1,Pc,3.034481621595356e-07,-1
Atf1,Cd2Ap,3.0490828425941175e-07,-1
Rxra,Clpp,3.072644628387455e-07,1
Hnf4A,Iqsec1,3.1189698898082674e-07,-1
Foxo1,Tsc22D3,3.163123339319937e-07,1
Rbbp5,Ap1B1,3.20523037908624e-07,-1
Rbbp5,Mief1,3.253861126112629e-07,1
Jund,Tgif1,3.256622150508928e-07,-1
Tgif1,Jund,3.256622150508928e-07,-1
Fosl1,Khdrbs3,3.266523794632367e-07,-1
Gtf2F1,Snrpa1,3.2895809642488594e-07,-1
Tbp,Stat6,3.309700607351468e-07,-1
Sp1,Arid4B,3.3804018557186123e-07,-1
Rb1,Sec22C,3.417868626504953e-07,-1
Elk1,Mad2L2,3.434636722097825e-07,-1
Hnf4A,Ugt1A6,3.5471869052147986e-07,1
Elk4,Nlk,3.589764616105769e-07,-1
Ubtf,Glrx5,3.5925215716282624e-07,-1
Gtf2F1,Rps26,3.6009686708689104e-07,1
