source,target,p-value,model
Elf4,Gria3,5.138468743957247e-05,-1
Foxp2,C1Qtnf7,5.2133106887371814e-05,1
Polr2A,Ngdn,5.232999354845521e-05,-1
Nr1H3,Tmem8B,5.269887921088175e-05,1
Fosl2,Tmem217,5.286262842712724e-05,-1
Hnf1B,Slc25A25-As1,5.3175170034517755e-05,-1
Junb,Traf4,5.359033032961012e-05,-1
Eomes,Hdac9,5.377436264634962e-05,-1
Nrf1,Fnbp4,5.4106823084702005e-05,-1
Stat1,Ccr4,5.42972439736254e-05,-1
Hnf4A,Tfr2,5.4477242165987865e-05,-1
Gtf2F1,Asf1B,5.485547872808195e-05,1
Creb3,Traf4,5.537908561217151e-05,-1
Clock,Tbcel,5.550056481510741e-05,-1
Rb1,Taf6,5.569478034370473e-05,-1
Znf787,Sirt2,5.570340074881928e-05,-1
Eomes,Bank1,5.603210889226781e-05,-1
Rfx2,Dnajb5,5.631154127843657e-05,1
Etv6,Vasp,5.6343003953196805e-05,-1
Foxc1,Plekhg5,5.65425747857455e-05,-1
Crem,Cops8,5.659067666279467e-05,-1
Hsf1,Ninj1,5.675715725730415e-05,-1
Elf4,Prx,5.6930461898902595e-05,1
Gata6,S1Pr3,5.7496096942610094e-05,-1
Nfyc,Zdhhc12,5.7496316334841554e-05,-1
Stat1,Mcm3,5.791410967814102e-05,-1
Rfx1,Anks3,5.8044706317429026e-05,-1
Rb1,Bcap29,5.853849846852617e-05,-1
Znf143,Tfcp2,5.875219911540397e-05,-1
Hcfc1,Fanca,5.915753364218851e-05,1
Relb,Mid1,6.007950855631481e-05,-1
Gtf2F1,Gemin8,6.0120778771513646e-05,-1
Foxp2,Bcas3,6.054516851811488e-05,1
Elk4,Gtdc1,6.112159624582604e-05,-1
Hcfc1,Sil1,6.128745360610279e-05,-1
Irf1,Myoc,6.130399341787786e-05,1
Foxo3,Acss1,6.133064938298857e-05,1
Polr2A,Coch,6.186310186998775e-05,-1
Rarg,Tnfrsf13C,6.196041252330001e-05,-1
E2F1,Prss3,6.207687459029326e-05,-1
Foxo3,Slc6A17,6.212316445272005e-05,1
Rb1,Dnajc3,6.227699432356174e-05,-1
Taf1,Cog1,6.234462003588034e-05,-1
Znf426,Plcd3,6.245252160163105e-05,-1
Nr2F6,Mogat1,6.264296678819965e-05,-1
Nr2F6,Gtf2Ird1,6.2822066549668e-05,1
Foxp2,Cdk19,6.319076103344024e-05,1
Fosl2,Dennd3,6.366373405444373e-05,-1
Rbbp5,Stim1,6.370828840097023e-05,-1
Mycn,Foxp3,6.464505476408323e-05,1
Foxp3,Mycn,6.464505476408335e-05,1
Nr2F6,Frs3,6.490536798844355e-05,-1
Zfp62,Mtmr10,6.496255171377763e-05,-1
Hoxc11,Ttll10,6.497351088916276e-05,1
Hcfc1,Arf4,6.512387471877656e-05,1
Mlx,Ece2,6.518609837193879e-05,-1
Stat3,Mt1X,6.562535291076998e-05,-1
Elf4,Git1,6.571729606006513e-05,-1
Rarg,Stard8,6.618628534295108e-05,-1
Hcfc1,Slc25A35,6.672014834581192e-05,1
Polr2A,Ythdc1,6.774471586251997e-05,-1
Hcfc1,Dph2,6.815063271702956e-05,1
Hcfc1,Zc3H13,6.825645368166674e-05,-1
Hnf4A,Cnnm3,6.852964270249087e-05,-1
Bcl3,Isg20,6.855777622185895e-05,-1
Crem,Znf331,6.86116123276155e-05,-1
Elf4,Gpsm3,6.863624578672936e-05,-1
Creb3,Rhod,6.890407997076638e-05,-1
Rbbp5,Igfbp4,6.916982115692193e-05,-1
Kdm5A,Ccnk,6.930866013057559e-05,-1
Elk1,Linc01227,6.948343673405204e-05,-1
Rb1,Smc1A,6.979369803037116e-05,-1
Rb1,Calu,6.997252094269197e-05,-1
E2F8,Plac8L1,7.006863548546513e-05,-1
Yy1,Sgpl1,7.102676668317324e-05,-1
Znf143,Top1,7.221216043579032e-05,-1
Znf426,Edaradd,7.246082101389208e-05,-1
Mecom,Acvrl1,7.256312640753826e-05,-1
Gtf2F1,Uba2,7.278815381776984e-05,-1
Hcfc1,Cyb561D2,7.286832105882125e-05,-1
Hnf4A,Pole,7.33466315845315e-05,-1
Nr2F6,Il6R,7.376271625104086e-05,1
Gtf3A,Ranbp1,7.419618059574663e-05,-1
Taf1,Heatr6,7.423293785152028e-05,-1
Polr2A,Kdm5C,7.440472270144948e-05,1
Cdx1,Sdk2,7.449085271281873e-05,-1
Srf,Cxcl17,7.454271399514224e-05,-1
Znf787,Ptbp1,7.577533533174294e-05,-1
Gtf2F1,Rpia,7.598328841163295e-05,-1
Nr1I2,Gal3St2,7.635553272198786e-05,-1
Rbbp5,Nudc,7.636221042460245e-05,-1
Mesp1,Metrn,7.703730368210227e-05,-1
Srf,Dennd3,7.753115288405515e-05,-1
Nr2F6,Cux2,7.772548296050936e-05,1
Crem,Klhl15,7.796508419281769e-05,-1
Elk3,Rbms1,7.852734809915084e-05,-1
Mycn,Cux2,7.869422703791341e-05,1
Hivep3,Il18,7.869853206823647e-05,-1
E2F1,Nkx3-2,7.892069528156951e-05,-1
Creb3L2,Armcx6,7.963987526474954e-05,-1
Mycn,Krtap4-1,7.993310227166307e-05,1
Foxp2,Ttc21B,7.997288257875907e-05,1
Tead2,Rab15,8.015562060321035e-05,1
Crem,Stc2,8.023721140545724e-05,-1
E2F1,Nppb,8.041592716047487e-05,-1
Znf384,Tm9Sf1,8.108958841544379e-05,-1
Fosl2,Klf11,8.237169734840043e-05,1
Cebpg,Hyou1,8.255316515585201e-05,-1
Tcf7,Lgr5,8.314489128277694e-05,1
Fosl1,Ttbk1,8.4018081503048e-05,-1
Hcfc1,Gapdh,8.40204769204858e-05,1
Znf426,Linc00880,8.424403247189337e-05,-1
Pbx3,C9Orf85,8.432901215687681e-05,-1
Smarca4,Rhbdd1,8.471078879309209e-05,-1
Srf,Fosl1,8.484491940310804e-05,-1
Fosl1,Srf,8.484491940312777e-05,-1
Crem,Glis3,8.515133226914178e-05,-1
E2F8,Aldh3A1,8.52097031232235e-05,-1
Nfyc,Rmnd5A,8.531025812068392e-05,-1
Taf1,Gigyf2,8.57510574003359e-05,-1
Tal2,Zscan10,8.62746002740131e-05,-1
Rbbp5,Tp53Rk,8.664108816192196e-05,-1
Relb,Egln3,8.664913196104359e-05,-1
Gtf2F1,Ube2G2,8.666622506947764e-05,-1
Fosl1,Rorc,8.685621603166221e-05,-1
Znf274,Inafm1,8.814843594647453e-05,-1
Fosl1,Ldlrad3,8.829339892667495e-05,1
Nr1H3,Mroh6,8.866043288448606e-05,-1
Hnf4A,Hebp1,8.91265784393406e-05,-1
Hcfc1,Kctd17,8.994031403623497e-05,1
Stat3,Cp,8.994979493947982e-05,1
Hnf4A,C17Orf75,9.010553925096146e-05,-1
Tgif1,Fam86B3P,9.122324591597591e-05,-1
E2F8,Cdca2,9.174821261504767e-05,-1
Gata1,Prg3,9.206862805745897e-05,-1
Rarg,Sox18,9.251906118714038e-05,-1
E2F1,Znf219,9.299758965993505e-05,1
Foxc1,Actg2,9.318836077649742e-05,-1
Creb3,Gpat3,9.406200433941745e-05,-1
Nr2F6,Mamld1,9.456418474000663e-05,1
Sp1,Zswim3,9.456614329794483e-05,1
Hcfc1,Pmm2,9.475964015562858e-05,1
Creb3,Ngly1,9.523007838249938e-05,-1
Stat2,Npy2R,9.572853811551617e-05,-1
Batf,Gcnt3,9.589248148842049e-05,-1
Rfx1,Linc-Pint,9.63137028138752e-05,1
Cebpg,Hspa5,9.655365313751951e-05,-1
Hcfc1,Arf1,9.678642471189515e-05,-1
Creb3L2,Edem2,9.74196322448299e-05,-1
Rb1,Rnf19A,9.758977419547516e-05,1
E2F7,Myo1C,9.761575185565582e-05,1
Stat2,Mapkbp1,9.797284683715764e-05,1
Tbp,Tp53,9.84191234868939e-05,-1
Fosl1,Arhgap26,9.852218654930467e-05,-1
Foxp2,Draic,9.896509389071839e-05,1
Tead4,Alox5,9.962242724564036e-05,-1
Etv6,Cdipt,9.988696040886501e-05,1
Elf4,Rps6Ka1,0.0001003878732398986,-1
Nfil3,Hspa4L,0.00010102310373757307,-1
Ep300,Tnpo3,0.00010231427793788234,-1
Hnf4A,Enpp1,0.00010254709229244416,1
Crem,Csf3R,0.00010258216458186447,-1
Hcfc1,Mepce,0.00010271132712216115,-1
Polr2A,Scaf11,0.00010312362809453964,-1
Rbbp5,Dnajc14,0.00010332141640061029,-1
Stat3,Tnfsf10,0.00010416628709391619,-1
Rbbp5,Bccip,0.00010421059374274337,-1
Sp1,Zscan20,0.00010425458360951786,-1
Znf384,Lman2,0.00010450058542628673,-1
Hcfc1,Dcun1D5,0.00010520079963430375,-1
Rbbp5,Sqstm1,0.00010525595177716833,-1
Creb3,Ago2,0.00010726431504801482,-1
Rela,Rbm42,0.00010739071780467976,-1
Nr2F6,Linc00572,0.00010770292206546269,1
E2F6,Ube2J2,0.0001081776348674352,-1
Elk1,Katnb1,0.00010817812974473756,-1
Elf4,Linc01343,0.00010820087581798582,1
Nrf1,Prr5,0.00010839432096031907,-1
Fosl1,Arhgdia,0.00010898022075716899,1
Rb1,Hyou1,0.00010916449214952767,-1
Rarg,Slamf8,0.0001092542270281654,-1
Nr2F6,Slc25A34,0.00010983749569369879,1
Gata6,Cdk14,0.00011111058787274042,1
Crem,Tlx1,0.0001114042898116937,-1
Yy1,Araf,0.00011140429067220819,-1
Elk3,Parvb,0.00011177400457364912,-1
Rbbp5,Ywhab,0.0001119267062077508,-1
Fosl1,Bcat1,0.00011274758896533914,-1
Elf4,Serpinh1,0.00011278878096741117,-1
Junb,Nkrf,0.00011290990185083,1
Gtf2F1,Traf3,0.00011315541076250018,-1
Elf4,Kif21B,0.00011348539152756552,-1
Creb3,Zfas1,0.00011351968809273701,1
Foxp2,Atf7Ip,0.00011367607706117434,1
Znf787,Ap1M1,0.00011512849506111766,-1
Srebf2,Cyp4F22,0.00011588375583842733,-1
Elk1,Hm13,0.00011601748179720915,1
Polr2A,Srrm1,0.00011623583139896531,-1
Znf143,Wdr35,0.00011630826535653114,-1
Elk3,Sema6B,0.0001163885331503664,-1
E2F1,Rprml,0.00011647243096562022,1
Sp1,Yipf1,0.00011674346339774085,-1
Tbp,Pym1,0.00011699157275747313,-1
Foxp2,Syne1,0.00011734323867197161,1
Hcfc1,Polr1A,0.00011735966322644864,1
Nrf1,Srsf10,0.00011771287073415682,-1
Stat2,Pced1A,0.00011840518442116713,-1
Rfx1,Pmfbp1,0.00011880400663461393,-1
Ubtf,Cables2,0.00011909474928398014,-1
Rarg,Mgat3,0.00011964174862330586,-1
E2F2,Tonsl,0.00011989016965655998,1
Znf143,Txnl1,0.00011994800304533723,-1
Hcfc1,Foxp4-As1,0.000120134325720301,1
Stat1,Ctso,0.00012016455188055988,-1
Znf143,Tmem186,0.00012038254842855085,-1
Rora,Zhx3,0.00012082350369924437,-1
Rbbp5,Med6,0.00012113127678409762,-1
Etv5,Fen1,0.00012137071627000308,1
Nfyc,Ndufa5,0.00012231169419763517,-1
Batf,Anxa5,0.0001225110469829345,-1
E2F8,Rad51Ap1,0.0001226114121658718,-1
Polr2A,Ppp3Ca,0.00012367658220287966,-1
Batf,Vasp,0.00012461132018490976,-1
Klf16,Rara-As1,0.00012487286848222328,-1
Thap1,Uevld,0.00012491227292863897,-1
Nr1H3,Cdk18,0.00012523121554695407,-1
Znf143,Pak1Ip1,0.00012526524566298299,-1
Creb3,Ppp2R5B,0.00012557136138267023,-1
Junb,Arl4C,0.00012626805111339454,1
Foxc1,Olfm1,0.00012652849402972847,-1
E2F8,Pkp4,0.0001265779882889581,-1
Hnf4A,Glul,0.00012761183911860134,-1
E2F8,Arhgap11A,0.0001277141376401359,-1
Rb1,Nbn,0.00012798883456164868,-1
Relb,Elf3,0.00012857848385482783,-1
Nfyb,Syndig1L,0.0001297510059972704,-1
Znf143,Wdr83Os,0.00012999630501396011,-1
Znf557,Supt20H,0.00013036387261902883,-1
Znf384,Sqstm1,0.00013071697911510967,-1
Fosb,Ppp1R15A,0.00013111156122655178,1
Nr2F6,Onecut2,0.00013151179795156835,-1
Elk4,Tp53Rk,0.0001315450625404169,-1
Nr2F6,Nt5Dc3,0.00013413078409455395,1
Nr2F6,Linc00491,0.0001352334861084925,1
Foxp2,Arid4A,0.00013533343254561734,-1
Creb3,Dnajb5,0.00013549815426796473,-1
Tbx21,P2Ry10,0.00013553697387877448,-1
E2F7,Kif14,0.00013585719795516994,-1
Rarg,Polr2J4,0.00013589400914305454,-1
Rarg,Trem2,0.00013589400914305454,-1
Creb3,Znf165,0.00013613265569621753,-1
Etv6,Znf385B,0.00013648883153737724,-1
Cebpd,Cited2,0.00013695148435147205,-1
Creb3L2,Ubxn4,0.00013790985389421139,-1
Yy1,C5Orf15,0.0001380078371883604,-1
Elk1,Csk,0.00013803589582455833,1
Rela,Pnkp,0.0001383503889164459,-1
Sp1,Ppm1N,0.00013838209364059513,-1
Ubtf,Ubxn6,0.00013841106918616273,-1
Hnf4A,Ankrd60,0.00014076459732686913,-1
Atf3,Cer1,0.000140929998816729,1
Hsf1,Smco4,0.00014120885023428457,-1
Six2,Part1,0.00014163446637630985,-1
Hnf4A,Cradd,0.0001418798920783385,1
Etv6,Tead2,0.00014291491312177463,-1
Nr2C2,Arih2Os,0.00014345316705295042,-1
Hcfc1,Ddias,0.00014351193019691318,1
Nr2F6,Irf2Bp2,0.00014413439211729363,-1
Znf143,Phtf1,0.00014488781501434598,-1
Nfyc,Ppm1A,0.00014550583962275626,-1
Rb1,Wdr82,0.00014562989955200316,-1
Creb3,Tnfaip1,0.00014737936047412334,-1
Rela,Csk,0.0001477667143627288,-1
Elk4,Smc1A,0.00014809021139917367,-1
Junb,Tnfaip1,0.00014838009275554506,1
Tp73,Ccnf,0.00014861153280662002,-1
Rb1,Atp6V1C1,0.00014947704712355044,-1
Elk1,Plekha1,0.0001496410923284185,-1
Rb1,Cd109,0.00014971373241054006,-1
Srf,Ablim3,0.00015018431263581655,-1
Gtf2F1,Rbm28,0.00015091058598152833,-1
Taf7,Peli2,0.00015116445268530912,1
Gata1,Hbd,0.00015122655930432577,-1
E2F7,Myb,0.00015154950140679999,-1
Znf787,Linc01138,0.00015241214092122593,-1
Gata6,Il1Rl1,0.00015255117878265354,-1
Gtf2F1,Furin,0.0001526212760946942,1
Elk1,Faap100,0.0001528161232641365,-1
Nr2F6,Calhm3,0.00015319796773547754,1
Gmeb2,Ppan,0.0001549204875986052,-1
Hcfc1,Cdc45,0.00015496954038765268,1
Nr2F6,Ppp1R1A,0.00015528522059988955,1
Nrf1,Letmd1,0.00015548402141540166,1
Hivep3,Trpm2,0.00015677326756534618,-1
Rara,Pld2,0.0001584213396839023,-1
Polr2A,Arhgap1,0.0001586234924862444,1
Gtf2F1,Ykt6,0.00015888012422944238,-1
Nr2F6,Exph5,0.00015889310640420756,1
Nr2F6,Linc01270,0.0001589939791797268,1
Elk4,Chd4,0.00016140070508792123,-1
Elf4,Plau,0.00016227909616073067,-1
Hivep3,Homer3,0.0001626052209056075,-1
Foxo3,Ccdc68,0.00016310801245193575,-1
Hnf4A,Uqcrc1,0.00016353000702995247,1
Elk1,Dohh,0.00016425103517026335,-1
Elk4,Nxt2,0.00016429669251392956,-1
Znf76,Rgs14,0.0001649995158456413,-1
Sp1,Cbl,0.00016506616303932407,-1
Rb1,Tpm4,0.0001658738774730513,1
Creb3L2,Ufm1,0.00016604465765079446,-1
Elk4,Fzd6,0.00016794661781839262,-1
Znf384,C1Galt1C1,0.00016796205565050305,-1
Srebf2,Acss2,0.0001683656219127807,-1
Gata6,Rnf19A,0.0001693311449183644,-1
Nrf1,Ca5Bp1,0.00017060452426399312,-1
Tbx21,Atp2A3,0.00017085429929764083,1
Hcfc1,Ube2G2,0.0001717850464650182,-1
Hlf,Per1,0.00017283094636478467,-1
Yy1,Znf747,0.00017302438372307293,-1
Rarg,Clip2,0.00017522824685152995,-1
Hcfc1,Cdk11B,0.00017528160182055908,1
Fosl1,Bhlhe40,0.00017541314695920668,-1
Elk4,Ganab,0.00017547746419363682,-1
Creb3L2,Srpra,0.0001770616412141587,-1
Elf3,Dgkh,0.0001779747131986958,-1
Etv5,Rhobtb2,0.00017951115411416003,1
Rfx5,Gphb5,0.0001808501630866994,-1
Creb3L2,Osbp,0.0001811274027863088,-1
Tbp,Slc35C2,0.00018163503395730537,-1
Creb3L2,Rassf10,0.00018172029200836423,-1
Hnf1B,S100A16,0.00018243633524636023,1
Hcfc1,Pter,0.00018278344274239288,-1
Hlf,Nr4A1,0.00018354162220253457,-1
Elf4,Tenm4,0.00018374965423701879,1
Zfp62,Plch1,0.00018383631188475136,-1
Nr2F6,Linc01342,0.00018426369575210664,1
E2F1,S100A1,0.00018609085571872838,-1
Gtf2F1,Bms1,0.00018614955547273376,-1
Znf787,Fbxo2,0.0001861705226118594,-1
Foxp2,Nynrin,0.00018664936309146412,1
Elk3,Hk2,0.00018720714856480426,-1
Gtf2F1,Atad2,0.00018765555394027343,1
Batf,Neto2,0.00018798335836121076,-1
Elf4,Csf3R,0.00018799262540663213,-1
Elk1,Gata2-As1,0.00018802392525212662,-1
Znf219,Mex3A,0.000188407065885694,-1
E2F8,Bub1,0.00018854735137180506,-1
Pbx3,Wasl,0.00018954618647853616,-1
Cebpg,Eif2S2,0.00018989776860037943,-1
Gsc,Hoxc9,0.000190939869895714,-1
Nrf1,Itfg2,0.00019115166656943436,-1
Tgif1,Ifrd1,0.00019144688521694557,-1
Elk1,Rps6Kb2,0.00019336048908901444,-1
Gtf2F1,Impdh2,0.00019344186150737432,-1
Creb3,Tbc1D7,0.00019356636137317604,-1
Atf3,Slc26A9,0.0001936528613404031,1
Yy1,Fam3A,0.00019372518364080222,-1
Jund,Znf331,0.00019408218731246552,1
Gtf2F1,Utp6,0.0001950481594318189,-1
E2F7,Ntrk3-As1,0.00019515909315965833,1
Znf143,Znf668,0.00019563384539573003,-1
Nr2F6,Ift74,0.00019701721887552015,1
Zfp62,Znf285,0.00019741449101941732,-1
Taf1,Odf3L1,0.00019826607110220377,1
E2F1,Adap1,0.00019877171612132154,1
Sp1,Rab13,0.00020055596319662716,-1
Stat1,Psmc1,0.00020126854992655644,-1
Tgif1,Tgif2,0.00020311869360375322,1
Tgif2,Tgif1,0.00020311869360375322,1
Gmeb2,Spata2L,0.00020319111910495455,1
Znf787,Zhx2,0.0002033615606767189,-1
E2F1,Ephb2,0.0002036350446270393,-1
Taf7,Slc35C2,0.00020371915368053053,-1
Dlx2,Sp8,0.0002047259325229652,-1
Hivep3,Cfd,0.00020475731878533428,-1
Elk1,Polr3H,0.000206911210030463,-1
Znf143,Tor1A,0.00020880310736346797,-1
Elk4,C6Orf120,0.00020943911021587452,-1
Rbbp5,Sde2,0.00021009398496515036,-1
Crem,Ptp4A3,0.0002110212994118901,1
Rbbp5,Cdc123,0.000212237201385632,-1
Foxp2,Ttc36,0.00021352866687359695,1
Nfkb2,Pik3R1,0.00021362358023991685,-1
Znf76,Atxn7L2,0.000214340560343765,-1
Creb3,Bach1,0.00021435508473023016,-1
Eomes,Lypd6B,0.00021449855468431143,-1
Nr2F6,Tmem143,0.00021509331769155638,1
Fosl2,Pnrc1,0.00021562113591649324,1
Hcfc1,Mcm5,0.00021589264579590452,1
Nr2F6,Colq,0.0002170888181040168,-1
Rfx2,Msi1,0.00021855659551915955,-1
Elk1,Mxd3,0.00022119960693105272,1
Creb3L2,Dexi,0.00022142581191536057,-1
Nr2F6,Padi1,0.00022240041922976688,-1
Hnf4A,Gsk3B,0.00022304914273832969,1
Hnf1B,Fam86B3P,0.00022551930851304249,1
Taf1,Arsj,0.00022600259729376764,-1
Elk1,Cldn12,0.0002272656905672409,-1
Creb3L2,Tfg,0.00022740842583715903,-1
Elk1,Itpk1,0.00022963069654922374,-1
Etv6,Nkrf,0.00023087135406705257,-1
Rb1,Itgb1,0.00023091188315325432,-1
Tbp,Rmnd5B,0.00023097171531489372,-1
Batf,Doc2B,0.0002310706951485526,-1
E2F1,Kif20A,0.00023400884363227226,-1
Relb,Slc25A18,0.00023412614813491647,-1
Fosl1,Gpat3,0.00023470021880301183,1
Nrf1,Usf1,0.00023655525054959708,-1
Znf76,Cabp7,0.00023730477405597844,-1
Rfx5,Cmklr1,0.00023774545017451662,-1
Elk1,Mepce,0.0002385366970713885,-1
Crem,Dnajb5,0.0002395795738043187,-1
Jun,Ptafr,0.00024046935195408655,-1
Elk4,Rnf121,0.0002410523569570454,-1
Etv6,St3Gal4,0.00024124053498400673,-1
Hcfc1,Nrdc,0.00024263535713432854,-1
Foxp2,Klf12,0.00024283914311841852,1
Elk4,Rcn1,0.0002449183681501292,1
Stat3,Tceal3,0.00024653371881777424,-1
Nr1I3,Macrod2,0.0002481538922980268,-1
Nr2F6,Aoc4P,0.0002495996723711904,1
Gtf2F1,Nme1,0.00025083625117483125,1
Elk1,Usp22,0.00025091183187609935,-1
Relb,Gramd4,0.0002510773364805355,-1
Tgif1,Csnk1G2,0.0002517663631303777,1
Rela,Tspan9,0.0002519144675520845,1
Elf4,Apba2,0.00025503967026598376,-1
Hnf4A,Orai3,0.0002551705784887789,-1
Hnf1B,Linc01619,0.00025722687920625684,1
Elk1,Wdr55,0.00025937026445169625,-1
Gsc,Krt3,0.00025953189538578463,-1
Etv6,Batf,0.00026089274921728596,-1
Stat1,Pycard,0.00026128514076483354,-1
Nr1H3,Snhg4,0.0002616131759067029,-1
Gata6,Grk5,0.00026340859140945035,1
Relb,Gba3,0.00026384663181929576,-1
Rbbp5,Sptlc2,0.0002651618468029424,-1
Elf3,Csrnp1,0.0002655497550768591,1
Nrf1,Srsf6,0.0002676502153345017,-1
Stat3,Mak16,0.0002695962138638525,-1
Fosl1,Sh2D5,0.00026984694869788025,1
Relb,Icam1,0.0002703388168431716,-1
Batf,Arl14,0.0002725630601981918,-1
Stat3,Map2K6,0.00027300275530882395,1
E2F1,Lgals1,0.00027309566821051584,-1
Rela,Hgs,0.00027317031318809437,-1
Foxn3,Dmd,0.0002734856539592205,1
Rbbp5,Prox1,0.0002752452659683268,-1
Znf607,Nr2F2-As1,0.0002766492780257046,-1
Hcfc1,Cbx2,0.00027791987297655536,1
Znf607,Lhfpl3-As2,0.0002794561594317822,1
E2F1,Racgap1,0.0002797706599053576,-1
Mef2D,Gdf7,0.00028067358152335015,1
Creb3L2,Edem1,0.00028096821720178584,-1
Elk1,Atad2,0.00028131760453921844,1
Atf6,Atad2,0.0002813176045392195,-1
Rbbp5,Heatr5A,0.0002817340652081704,-1
Elf4,Tmprss4,0.00028198368107880867,1
Clock,Stt3A,0.0002842427296654379,-1
Stat1,Cxcl16,0.0002857983834005351,-1
Hcfc1,Nutm1,0.000285804926845393,1
Cebpd,Ubald1,0.00028724470925431,-1
Gata6,Slc6A2,0.00028752660744467114,1
Srf,Adamts1,0.00028769295122254304,1
Creb3,Fam174B,0.0002879244885365992,-1
Prdm13,Lalba,0.00028968444025101003,-1
Nfyb,Adk,0.0002899744249932508,1
Znf143,Mia3,0.00029046327504767135,-1
Znf426,Plac1,0.0002911923748533366,-1
Creb3,Gapdh,0.0002916104325926307,-1
Hcfc1,Clns1A,0.00029318121687408976,1
Nr2F6,Mrap,0.00029524254282440476,1
Nr1H3,Exph5,0.00029856832942051645,1
Relb,Bpi,0.0002996073399745191,-1
Batf,Hmga1,0.00030012531050683264,-1
Elk4,Sptlc2,0.00030037123800807236,-1
Nfil3,Tfrc,0.00030066185336790946,1
Hnf4A,Amot,0.00030164509678088513,-1
Hcfc1,Sox18,0.0003029855695670953,1
Jun,Gata6,0.00030371208437462657,-1
Gata6,Jun,0.00030371208437463215,-1
Nfyc,Dusp10,0.00030501850141061816,1
Tgif2,Mid1,0.0003050405425923868,-1
Crem,Jund,0.0003079113782316246,-1
Rb1,Cdk5Rap2,0.0003079960215336246,-1
Hcfc1,Nelfe,0.0003101778846110125,-1
Nfyc,Homer2,0.000310377725601105,-1
Gata6,Smyd2,0.0003113144060031964,1
Creb3,Gpx3,0.00031148051190586426,1
Sp1,Dgcr8,0.00031186815465795146,-1
Hcfc1,Ppp2R5E,0.0003128786130419969,-1
Crem,Bhlhe40,0.00031439204219428337,-1
Hoxa5,Ovaal,0.0003144893247954693,-1
Elf4,Rbms2,0.0003152840623965713,-1
Stat1,Sel1L3,0.0003156459615639167,-1
Egr1,Zfp36,0.0003159450309636799,1
Tgif1,Tsc22D2,0.00031609289649513596,-1
Srf,Irf8,0.00031699235268673175,-1
Hnf1B,Rhbdf1,0.00031850076220412175,1
Elk1,Cant1,0.0003189450297150771,-1
Eomes,Xcl1,0.00031918895616684864,1
Batf,Lamc2,0.000319773302262383,-1
Fosl1,Btg1,0.0003200565181628398,-1
Elk1,Rbmx2,0.00032140508040568935,-1
Tal1,Gypb,0.0003230140729490207,-1
Rfx5,Tnni2,0.0003233227479625703,-1
Hnf4A,Fgf3,0.0003233267897391871,-1
Nrf1,Arrdc1-As1,0.0003240695171153039,-1
Foxp2,Rhobtb3,0.0003243000144651565,1
Elk4,Mtpap,0.0003252990501553675,-1
Rb1,Jazf1,0.0003253323050600671,-1
Elk1,Hspa14,0.00032752543370341563,-1
Polr2A,App,0.00032886665776376075,-1
Zfp62,Cyp4V2,0.0003321530461352076,-1
Ep300,Rnf40,0.00033303852884957006,-1
Znf143,Psmc3Ip,0.00033348032950545616,-1
Junb,Prr7,0.0003342973567543637,-1
Batf,Vdr,0.0003348850616073782,-1
Rarg,Znf185,0.0003356219407267582,-1
Foxp2,Lalba,0.00033670606475122634,1
Gtf2F1,Mcm7,0.0003375917982385346,1
Foxp2,Aff3,0.00033882281804456234,1
Znf143,Zdhhc6,0.0003395023444650446,-1
Hcfc1,Nol6,0.00033964857810933136,1
Fosl2,Ybx3,0.00034062009026439744,-1
Elk4,Pls3,0.0003420243995225915,-1
Fosl2,Matn1,0.0003429595069252672,1
Fosl2,Ptp4A2,0.0003443901530318339,-1
Tfdp1,Maneal,0.0003449336225160012,-1
Nr1H3,Kiaa1755,0.0003463086519231763,-1
Crem,Map3K8,0.0003463263927449442,-1
Creb3,Rplp2,0.00034904482877604444,-1
Hnf4A,C11Orf42,0.0003495352830211991,-1
Eomes,Nell2,0.0003497603307105192,-1
Atf3,Colec10,0.000349766914082925,-1
Mzf1,Fam193B,0.00035036537515730675,-1
Nr2F6,P2Ry2,0.00035038817902534287,1
Gtf2F1,Dnlz,0.00035092481894375175,1
Rbbp5,Gpatch2,0.0003528825974087991,-1
Srebf2,Pold2,0.0003531299430901668,-1
Etv6,Ccnd3,0.0003565711585183961,-1
Hnf1B,Tbx15,0.0003568305134352475,-1
Znf76,Med11,0.00035738554611750115,-1
Znf76,Mib2,0.0003574565233721722,-1
Glis3,Pi15,0.00035765450503999046,-1
Nfyc,Nfix,0.00035776212445806757,-1
Nfyc,Rbp5,0.0003588941552779926,1
Hic2,Plch2,0.0003592784393854579,1
E2F7,Cse1L,0.00036097118590532187,1
Polr2A,Tbc1D14,0.0003640237413781877,1
Tfdp1,Ccne2,0.0003644282143384615,-1
Nr2F6,Lgi3,0.00036507845347843554,1
Rela,Polr3D,0.0003654473332833462,-1
Foxp2,Deptor,0.00036576689114413077,1
Rbbp5,Nabp2,0.0003667279603536457,-1
Stat2,Ccng2,0.00036955170299302845,-1
Gsc,Otop2,0.00037044255839811915,-1
Foxp2,Rreb1,0.00037105108361912915,1
Elk4,Il10Rb,0.0003717272165341968,-1
Elk3,Lefty1,0.0003736981360227695,1
Znf607,Prx,0.0003751807573562677,-1
Rbbp5,Xrcc4,0.00037604818118677503,-1
Hnf1B,Reep4,0.00037802862001877735,-1
Gata6,Ppp1Cb,0.00037814888970256837,1
Rbbp5,Pkp2,0.0003799042942476334,-1
Hnf1B,Necab3,0.0003799775106779923,-1
