0,1,2
6167,Mkrn1,Mkrn1
6168,Mkrn2,Mkrn2
6169,Mkrn3,Mkrn3
6170,Mks1,Mks1
6171,Mkx,Mkx
6172,Mlec,Mlec
6173,Mlf2,Mlf2
6174,Mlh1,Mlh1
6175,Mlh3,Mlh3
6176,Mlip,Mlip
6177,Mlkl,Mlkl
6178,Mllt1,Mllt1
6179,Mllt10,Mllt10
6180,Mllt11,Mllt11
6181,Mllt3,Mllt3
6182,Mllt6,Mllt6
6183,Mln,Mln
6184,Mlst8,Mlst8
6185,Mlxip,Mlxip
6186,Mlxipl,Mlxipl
6187,Mlycd,Mlycd
6188,Mmaa,Mmaa
6189,Mmab,Mmab
6190,Mmachc,Mmachc
6191,Mmadhc,Mmadhc
6192,Mmd,Mmd
6193,Mmel1,Mmel1
6194,Mmgt1,Mmgt1
6195,Mmp1,Mmp1
6196,Mmp11,Mmp11
6197,Mmp12,Mmp12
6198,Mmp13,Mmp13
6199,Mmp14,Mmp14
6200,Mmp15,Mmp15
6201,Mmp17,Mmp17
6202,Mmp19,Mmp19
6203,Mmp25,Mmp25
6204,Mmp25-As1,Mmp25-As1
6205,Mmp9,Mmp9
6206,Mmrn2,Mmrn2
6207,Mms19,Mms19
6208,Mnat1,Mnat1
6209,Mnd1,Mnd1
6210,Mns1,Mns1
6211,Mnt,Mnt
6212,Mnx1,Mnx1
6213,Mnx1-As1,Mnx1-As1
6214,Moap1,Moap1
6215,Mob1A,Mob1A
6216,Mob1B,Mob1B
6217,Mob2,Mob2
6218,Mob3A,Mob3A
6219,Mob3B,Mob3B
6220,Mob3C,Mob3C
6221,Mob4,Mob4
6222,Mocos,Mocos
6223,Mocs2,Mocs2
6224,Mocs3,Mocs3
6225,Mogat1,Mogat1
6226,Mogat2,Mogat2
6227,Mogat3,Mogat3
6228,Mogs,Mogs
6229,Mok,Mok
6230,Mon1A,Mon1A
6231,Mon1B,Mon1B
6232,Mon2,Mon2
6233,Morc2,Morc2
6234,Morc2-As1,Morc2-As1
6235,Morc3,Morc3
6236,Morc4,Morc4
6237,Morf4L1,Morf4L1
6238,Morf4L2,Morf4L2
6239,Morf4L2-As1,Morf4L2-As1
6240,Morn1,Morn1
6241,Morn2,Morn2
6242,Morn4,Morn4
6243,Mos,Mos
6244,Mospd1,Mospd1
6245,Mospd2,Mospd2
6246,Mospd3,Mospd3
6247,Mov10,Mov10
6248,Moxd1,Moxd1
6249,Mpc1,Mpc1
6250,Mpc2,Mpc2
6251,Mpdu1,Mpdu1
6252,Mpdz,Mpdz
6253,Mpg,Mpg
6254,Mphosph10,Mphosph10
6255,Mphosph8,Mphosph8
6256,Mpi,Mpi
6257,Mpl,Mpl
6258,Mplkip,Mplkip
6259,Mpnd,Mpnd
6260,Mpp1,Mpp1
6261,Mpp2,Mpp2
6262,Mpp3,Mpp3
6263,Mpped1,Mpped1
6264,Mprip,Mprip
6265,Mpst,Mpst
6266,Mpv17,Mpv17
6267,Mpv17L,Mpv17L
6268,Mpv17L2,Mpv17L2
6269,Mpz,Mpz
6270,Mpzl1,Mpzl1
6271,Mpzl2,Mpzl2
6272,Mrap,Mrap
6273,Mrap2,Mrap2
6274,Mras,Mras
6275,Mrc2,Mrc2
6276,Mreg,Mreg
6277,Mrfap1L1,Mrfap1L1
6278,Mrgbp,Mrgbp
6279,Mrgprf,Mrgprf
6280,Mrgprx2,Mrgprx2
6281,Mri1,Mri1
6282,Mrln,Mrln
6283,Mrm1,Mrm1
6284,Mrm2,Mrm2
6285,Mrm3,Mrm3
6286,Mro,Mro
6287,Mroh6,Mroh6
6288,Mrpl1,Mrpl1
6289,Mrpl10,Mrpl10
6290,Mrpl11,Mrpl11
6291,Mrpl12,Mrpl12
6292,Mrpl13,Mrpl13
6293,Mrpl14,Mrpl14
6294,Mrpl17,Mrpl17
6295,Mrpl18,Mrpl18
6296,Mrpl19,Mrpl19
6297,Mrpl20,Mrpl20
6298,Mrpl21,Mrpl21
6299,Mrpl22,Mrpl22
6300,Mrpl24,Mrpl24
6301,Mrpl27,Mrpl27
6302,Mrpl28,Mrpl28
6303,Mrpl3,Mrpl3
6304,Mrpl33,Mrpl33
6305,Mrpl34,Mrpl34
6306,Mrpl35,Mrpl35
6307,Mrpl36,Mrpl36
6308,Mrpl37,Mrpl37
6309,Mrpl4,Mrpl4
6310,Mrpl40,Mrpl40
6311,Mrpl42,Mrpl42
6312,Mrpl43,Mrpl43
6313,Mrpl44,Mrpl44
6314,Mrpl45,Mrpl45
6315,Mrpl47,Mrpl47
6316,Mrpl48,Mrpl48
6317,Mrpl49,Mrpl49
6318,Mrpl50,Mrpl50
6319,Mrpl51,Mrpl51
6320,Mrpl52,Mrpl52
6321,Mrpl54,Mrpl54
6322,Mrpl55,Mrpl55
6323,Mrpl57,Mrpl57
6324,Mrps10,Mrps10
6325,Mrps14,Mrps14
6326,Mrps15,Mrps15
6327,Mrps17,Mrps17
6328,Mrps18B,Mrps18B
6329,Mrps18C,Mrps18C
6330,Mrps2,Mrps2
6331,Mrps21,Mrps21
6332,Mrps22,Mrps22
6333,Mrps23,Mrps23
6334,Mrps25,Mrps25
6335,Mrps26,Mrps26
6336,Mrps30,Mrps30
6337,Mrps31,Mrps31
6338,Mrps33,Mrps33
6339,Mrps34,Mrps34
6340,Mrps35,Mrps35
6341,Mrps36,Mrps36
6342,Mrps6,Mrps6
6343,Mrps7,Mrps7
6344,Mrrf,Mrrf
6345,Mrs2,Mrs2
6346,Mrto4,Mrto4
6347,Ms4A15,Ms4A15
6348,Msantd1,Msantd1
6349,Msantd2,Msantd2
6350,Msantd3,Msantd3
6351,Msantd4,Msantd4
6352,Msc,Msc
6353,Msh2,Msh2
6354,Msh6,Msh6
6355,Msi1,Msi1
6356,Msi2,Msi2
6357,Msl1,Msl1
6358,Msl2,Msl2
6359,Msl3,Msl3
6360,Msmo1,Msmo1
6361,Msn,Msn
6362,Msr1,Msr1
6363,Msra,Msra
6364,Msrb1,Msrb1
6365,Msrb2,Msrb2
6366,Msrb3,Msrb3
6367,Mst1,Mst1
6368,Mst1R,Mst1R
6369,Msto1,Msto1
6370,Msx1,Msx1
6371,Msx2,Msx2
6372,Mt1E,Mt1E
6373,Mt1G,Mt1G
6374,Mt1X,Mt1X
6375,Mt2A,Mt2A
6376,Mt4,Mt4
6377,Mta2,Mta2
6378,Mta3,Mta3
6379,Mtap,Mtap
6380,Mtbp,Mtbp
6381,Mtch2,Mtch2
6382,Mtcl1,Mtcl1
6383,Mtcp1,Mtcp1
6384,Mtdh,Mtdh
6385,Mterf1,Mterf1
6386,Mterf2,Mterf2
6387,Mterf3,Mterf3
6388,Mterf4,Mterf4
6389,Mtf1,Mtf1
6390,Mtf2,Mtf2
6391,Mtfp1,Mtfp1
6392,Mtfr1,Mtfr1
6393,Mtg1,Mtg1
6394,Mtg2,Mtg2
6395,Mthfd1,Mthfd1
6396,Mthfd2,Mthfd2
6397,Mthfd2L,Mthfd2L
6398,Mthfr,Mthfr
6399,Mtif2,Mtif2
6400,Mtif3,Mtif3
6401,Mtmr1,Mtmr1
6402,Mtmr10,Mtmr10
6403,Mtmr11,Mtmr11
6404,Mtmr12,Mtmr12
6405,Mtmr14,Mtmr14
6406,Mtmr2,Mtmr2
6407,Mtmr3,Mtmr3
6408,Mtmr4,Mtmr4
6409,Mtmr6,Mtmr6
6410,Mtmr9,Mtmr9
6411,Mtmr9Lp,Mtmr9Lp
6412,Mtnr1A,Mtnr1A
6413,Mto1,Mto1
6414,Mtor,Mtor
6415,Mtpap,Mtpap
6416,Mtpn,Mtpn
6417,Mtr,Mtr
6418,Mtrf1,Mtrf1
6419,Mtrf1L,Mtrf1L
6420,Mtss1,Mtss1
6421,Mturn,Mturn
6422,Mtus1,Mtus1
6423,Mtus2-As1,Mtus2-As1
6424,Mtx2,Mtx2
6425,Mtx3,Mtx3
6426,Muc13,Muc13
6427,Muc15,Muc15
6428,Muc2,Muc2
6429,Muc3A,Muc3A
6430,Muc5Ac,Muc5Ac
6431,Muc5B,Muc5B
6432,Mucl1,Mucl1
6433,Mul1,Mul1
6434,Mus81,Mus81
6435,Musk,Musk
6436,Mutyh,Mutyh
6437,Mvb12A,Mvb12A
6438,Mvd,Mvd
6439,Mvk,Mvk
6440,Mx1,Mx1
6441,Mx2,Mx2
6442,Mxd1,Mxd1
6443,Mxd3,Mxd3
6444,Mxra8,Mxra8
6445,Myadm,Myadm
6446,Mybl1,Mybl1
6447,Mybpc1,Mybpc1
6448,Mybpc2,Mybpc2
6449,Mybpc3,Mybpc3
6450,Mycbp2,Mycbp2
6451,Mycl,Mycl
6452,Mycnos,Mycnos
6453,Myd88,Myd88
6454,Mydgf,Mydgf
6455,Myeov,Myeov
6456,Myh10,Myh10
6457,Myh11,Myh11
6458,Myh13,Myh13
6459,Myh14,Myh14
6460,Myh4,Myh4
6461,Myh6,Myh6
6462,Myh7,Myh7
6463,Myh9,Myh9
6464,Myl10,Myl10
6465,Myl12A,Myl12A
6466,Myl12B,Myl12B
6467,Myl3,Myl3
6468,Myl4,Myl4
6469,Myl5,Myl5
6470,Myl6,Myl6
6471,Myl6B,Myl6B
6472,Myl7,Myl7
6473,Myl9,Myl9
6474,Mylip,Mylip
6475,Mylk,Mylk
6476,Mylk-As1,Mylk-As1
6477,Mylk2,Mylk2
6478,Mylk4,Mylk4
6479,Myo10,Myo10
6480,Myo15B,Myo15B
6481,Myo16,Myo16
6482,Myo18B,Myo18B
6483,Myo19,Myo19
6484,Myo1B,Myo1B
6485,Myo1C,Myo1C
6486,Myo1E,Myo1E
6487,Myo1F,Myo1F
6488,Myo1G,Myo1G
6489,Myo5A,Myo5A
6490,Myo6,Myo6
6491,Myo7A,Myo7A
6492,Myo9A,Myo9A
6493,Myo9B,Myo9B
6494,Myoc,Myoc
6495,Myom1,Myom1
6496,Myom3,Myom3
6497,Myoz1,Myoz1
6498,Myoz2,Myoz2
6499,Mypop,Mypop
6500,Myrf,Myrf
6501,Myt1,Myt1
6502,Myzap,Myzap
6503,Mzb1,Mzb1
6504,Mzf1-As1,Mzf1-As1
6505,Mzt1,Mzt1
6506,Mzt2A,Mzt2A
6507,Mzt2B,Mzt2B
6508,N4Bp1,N4Bp1
6509,N4Bp2,N4Bp2
6510,Naa15,Naa15
6511,Naa16,Naa16
6512,Naa30,Naa30
6513,Naa35,Naa35
6514,Naa38,Naa38
6515,Naa40,Naa40
6516,Naa50,Naa50
6517,Naa60,Naa60
6518,Naaa,Naaa
6519,Naaladl1,Naaladl1
6520,Nab1,Nab1
6521,Nab2,Nab2
6522,Nabp1,Nabp1
6523,Nabp2,Nabp2
6524,Naca,Naca
6525,Nacad,Nacad
6526,Nacc1,Nacc1
6527,Nadk,Nadk
6528,Nadk2,Nadk2
6529,Nadsyn1,Nadsyn1
6530,Naf1,Naf1
6531,Naga,Naga
6532,Nagk,Nagk
6533,Naglu,Naglu
6534,Naif1,Naif1
6535,Nampt,Nampt
6536,Nanos1,Nanos1
6537,Nanos3,Nanos3
6538,Nanp,Nanp
6539,Nap1L1,Nap1L1
6540,Napa,Napa
6541,Napa-As1,Napa-As1
6542,Napb,Napb
6543,Napepld,Napepld
6544,Napg,Napg
6545,Napsa,Napsa
6546,Napsb,Napsb
6547,Narf,Narf
6548,Nars2,Nars2
6549,Nasp,Nasp
6550,Nat1,Nat1
6551,Nat10,Nat10
6552,Nat14,Nat14
6553,Nat16,Nat16
6554,Nat8L,Nat8L
6555,Nat9,Nat9
6556,Natd1,Natd1
6557,Nav1,Nav1
6558,Nav2-As2,Nav2-As2
6559,Nav2-As4,Nav2-As4
6560,Nav3,Nav3
6561,Nbas,Nbas
6562,Nbat1,Nbat1
6563,Nbea,Nbea
6564,Nbeal1,Nbeal1
6565,Nbeal2,Nbeal2
6566,Nbl1,Nbl1
6567,Nbn,Nbn
6568,Nbpf1,Nbpf1
6569,Nbr2,Nbr2
6570,Ncam1,Ncam1
6571,Ncam2,Ncam2
6572,Ncapd2,Ncapd2
6573,Ncapd3,Ncapd3
6574,Ncapg,Ncapg
6575,Ncapg2,Ncapg2
6576,Ncaph,Ncaph
6577,Ncaph2,Ncaph2
6578,Ncbp1,Ncbp1
6579,Ncbp2,Ncbp2
6580,Ncbp3,Ncbp3
6581,Ncdn,Ncdn
6582,Nceh1,Nceh1
6583,Ncf1,Ncf1
6584,Ncf2,Ncf2
6585,Nck1,Nck1
6586,Nck2,Nck2
6587,Nckap1,Nckap1
6588,Nckap5,Nckap5
6589,Nckap5L,Nckap5L
6590,Ncl,Ncl
6591,Ncln,Ncln
6592,Ncoa1,Ncoa1
6593,Ncoa4,Ncoa4
6594,Ncoa5,Ncoa5
6595,Ncoa6,Ncoa6
6596,Ncoa7,Ncoa7
6597,Ncor1,Ncor1
6598,Ncor2,Ncor2
6599,Ncr2,Ncr2
6600,Ncr3,Ncr3
6601,Ncr3Lg1,Ncr3Lg1
6602,Ncs1,Ncs1
6603,Ncstn,Ncstn
6604,Ndc1,Ndc1
6605,Ndc80,Ndc80
6606,Nde1,Nde1
6607,Ndel1,Ndel1
6608,Ndfip1,Ndfip1
6609,Ndfip2,Ndfip2
6610,Ndn,Ndn
6611,Ndnf,Ndnf
6612,Ndp,Ndp
6613,Ndrg1,Ndrg1
6614,Ndrg3,Ndrg3
6615,Ndrg4,Ndrg4
6616,Ndst1,Ndst1
6617,Ndst2,Ndst2
6618,Ndufa1,Ndufa1
6619,Ndufa11,Ndufa11
6620,Ndufa12,Ndufa12
6621,Ndufa13,Ndufa13
6622,Ndufa2,Ndufa2
6623,Ndufa3,Ndufa3
6624,Ndufa4,Ndufa4
6625,Ndufa4L2,Ndufa4L2
6626,Ndufa5,Ndufa5
6627,Ndufa6,Ndufa6
6628,Ndufa7,Ndufa7
6629,Ndufaf1,Ndufaf1
6630,Ndufaf3,Ndufaf3
6631,Ndufaf4,Ndufaf4
6632,Ndufaf7,Ndufaf7
6633,Ndufb10,Ndufb10
6634,Ndufb11,Ndufb11
6635,Ndufb2,Ndufb2
6636,Ndufb2-As1,Ndufb2-As1
6637,Ndufb4,Ndufb4
6638,Ndufb5,Ndufb5
6639,Ndufb7,Ndufb7
6640,Ndufb8,Ndufb8
6641,Ndufc1,Ndufc1
6642,Ndufs1,Ndufs1
6643,Ndufs2,Ndufs2
6644,Ndufs3,Ndufs3
6645,Ndufs6,Ndufs6
6646,Ndufs7,Ndufs7
6647,Ndufs8,Ndufs8
6648,Ndufv1,Ndufv1
6649,Ndufv3,Ndufv3
6650,Neat1,Neat1
6651,Neb,Neb
6652,Necab3,Necab3
6653,Necap1,Necap1
6654,Necap2,Necap2
6655,Nectin2,Nectin2
6656,Nectin3,Nectin3
6657,Nectin4,Nectin4
6658,Nedd1,Nedd1
6659,Nedd4,Nedd4
6660,Nedd4L,Nedd4L
6661,Nedd8,Nedd8
6662,Negr1,Negr1
6663,Neil1,Neil1
6664,Neil2,Neil2
6665,Neil3,Neil3
6666,Nek3,Nek3
6667,Nek4,Nek4
6668,Nek6,Nek6
6669,Nek7,Nek7
6670,Nek9,Nek9
6671,Nelfa,Nelfa
6672,Nelfb,Nelfb
6673,Nell2,Nell2
6674,Nemf,Nemf
6675,Nemp1,Nemp1
6676,Nemp2,Nemp2
6677,Neo1,Neo1
6678,Nepro,Nepro
6679,Nes,Nes
6680,Net1,Net1
6681,Neto2,Neto2
6682,Neu1,Neu1
6683,Neu4,Neu4
6684,Neurl1,Neurl1
6685,Neurl1B,Neurl1B
6686,Neurl3,Neurl3
6687,Neurl4,Neurl4
6688,Neurod4,Neurod4
6689,Neurod6,Neurod6
6690,Neurog1,Neurog1
6691,Neurog3,Neurog3
6692,Nexn,Nexn
6693,Nf1,Nf1
6694,Nf2,Nf2
6695,Nfam1,Nfam1
6696,Nfat5,Nfat5
6697,Nfatc1,Nfatc1
6698,Nfatc2Ip,Nfatc2Ip
6699,Nfatc4,Nfatc4
6700,Nfe4,Nfe4
6701,Nfic,Nfic
6702,Nfix,Nfix
6703,Nfkbia,Nfkbia
6704,Nfkbib,Nfkbib
6705,Nfkbid,Nfkbid
6706,Nfkbie,Nfkbie
6707,Nfkbiz,Nfkbiz
6708,Nfrkb,Nfrkb
6709,Nfs1,Nfs1
6710,Nfx1,Nfx1
6711,Nfxl1,Nfxl1
6712,Ngb,Ngb
6713,Ngdn,Ngdn
6714,Ngef,Ngef
6715,Ngf,Ngf
6716,Ngly1,Ngly1
6717,Ngrn,Ngrn
6718,Nheg1,Nheg1
6719,Nhej1,Nhej1
6720,Nhp2,Nhp2
6721,Nhsl1,Nhsl1
6722,Nicn1,Nicn1
6723,Nid1,Nid1
6724,Nid2,Nid2
6725,Nif3L1,Nif3L1
6726,Nifk,Nifk
6727,Nifk-As1,Nifk-As1
6728,Ninj1,Ninj1
6729,Ninj2,Ninj2
6730,Nip7,Nip7
6731,Nipa1,Nipa1
6732,Nipa2,Nipa2
6733,Nipal2,Nipal2
6734,Nipal3,Nipal3
6735,Nipbl,Nipbl
6736,Nipsnap1,Nipsnap1
6737,Nisch,Nisch
6738,Nit1,Nit1
6739,Nkain1,Nkain1
6740,Nkap,Nkap
6741,Nkd1,Nkd1
6742,Nkd2,Nkd2
6743,Nkiras1,Nkiras1
6744,Nkiras2,Nkiras2
6745,Nkpd1,Nkpd1
6746,Nkrf,Nkrf
6747,Nktr,Nktr
6748,Nkx6-1,Nkx6-1
6749,Nkx6-3,Nkx6-3
6750,Nle1,Nle1
6751,Nlgn1,Nlgn1
6752,Nlgn2,Nlgn2
6753,Nlgn3,Nlgn3
6754,Nlk,Nlk
6755,Nln,Nln
6756,Nlrc5,Nlrc5
6757,Nlrp1,Nlrp1
6758,Nlrp12,Nlrp12
6759,Nlrp13,Nlrp13
6760,Nlrp6,Nlrp6
6761,Nmd3,Nmd3
6762,Nme1,Nme1
6763,Nme6,Nme6
6764,Nme7,Nme7
6765,Nme9,Nme9
6766,Nmi,Nmi
6767,Nmnat1,Nmnat1
6768,Nmnat2,Nmnat2
6769,Nmnat3,Nmnat3
6770,Nmt1,Nmt1
6771,Nmt2,Nmt2
6772,Nmu,Nmu
6773,Nnt,Nnt
6774,Nnt-As1,Nnt-As1
6775,Nob1,Nob1
6776,Nobox,Nobox
6777,Noc2L,Noc2L
6778,Noc3L,Noc3L
6779,Noc4L,Noc4L
6780,Nod1,Nod1
6781,Nodal,Nodal
6782,Nol10,Nol10
6783,Nol11,Nol11
6784,Nol12,Nol12
6785,Nol4,Nol4
6786,Nol4L,Nol4L
6787,Nol6,Nol6
6788,Nol7,Nol7
6789,Nol8,Nol8
6790,Nol9,Nol9
6791,Nolc1,Nolc1
6792,Nom1,Nom1
6793,Nono,Nono
6794,Nop10,Nop10
6795,Nop14,Nop14
6796,Nop56,Nop56
6797,Nop58,Nop58
6798,Nop9,Nop9
6799,Norad,Norad
6800,Nos1,Nos1
6801,Nos2,Nos2
6802,Nos3,Nos3
6803,Nosip,Nosip
6804,Nostrin,Nostrin
6805,Notch1,Notch1
6806,Notch2,Notch2
6807,Notch4,Notch4
6808,Notum,Notum
6809,Nova1,Nova1
6810,Nova2,Nova2
6811,Nox4,Nox4
6812,Nox5,Nox5
6813,Noxo1,Noxo1
6814,Npas1,Npas1
6815,Npat,Npat
6816,Npbwr1,Npbwr1
6817,Npbwr2,Npbwr2
6818,Npc1,Npc1
6819,Npc1L1,Npc1L1
6820,Npc2,Npc2
6821,Npepps,Npepps
6822,Npff,Npff
6823,Npffr1,Npffr1
6824,Npffr2,Npffr2
6825,Nphp4,Nphp4
6826,Nploc4,Nploc4
6827,Npm2,Npm2
6828,Npm3,Npm3
6829,Nppa,Nppa
6830,Nppb,Nppb
6831,Nppc,Nppc
6832,Npr1,Npr1
6833,Npr3,Npr3
6834,Nprl2,Nprl2
6835,Nprl3,Nprl3
6836,Nptn,Nptn
6837,Nptn-It1,Nptn-It1
6838,Nptx1,Nptx1
6839,Nptx2,Nptx2
6840,Nptxr,Nptxr
6841,Npy2R,Npy2R
6842,Nr0B2,Nr0B2
6843,Nr1H2,Nr1H2
6844,Nr2C2Ap,Nr2C2Ap
6845,Nr2E3,Nr2E3
6846,Nr2F1,Nr2F1
6847,Nr2F2,Nr2F2
6848,Nr2F2-As1,Nr2F2-As1
6849,Nr3C2,Nr3C2
6850,Nr4A1,Nr4A1
6851,Nr4A2,Nr4A2
6852,Nr5A2,Nr5A2
6853,Nrarp,Nrarp
6854,Nras,Nras
6855,Nrav,Nrav
6856,Nrbf2,Nrbf2
6857,Nrbp1,Nrbp1
6858,Nrcam,Nrcam
6859,Nrdc,Nrdc
6860,Nrep,Nrep
6861,Nrg1,Nrg1
6862,Nrg4,Nrg4
6863,Nrgn,Nrgn
6864,Nrip1,Nrip1
6865,Nrip3,Nrip3
6866,Nrk,Nrk
6867,Nrl,Nrl
6868,Nrm,Nrm
6869,Nrp1,Nrp1
6870,Nrp2,Nrp2
6871,Nrsn2,Nrsn2
6872,Nrsn2-As1,Nrsn2-As1
6873,Nrtn,Nrtn
6874,Nrxn2,Nrxn2
6875,Nrxn3,Nrxn3
6876,Nsa2,Nsa2
6877,Nsd1,Nsd1
6878,Nsdhl,Nsdhl
6879,Nsfl1C,Nsfl1C
6880,Nsmaf,Nsmaf
6881,Nsmce1,Nsmce1
6882,Nsmce3,Nsmce3
6883,Nsmce4A,Nsmce4A
6884,Nsmf,Nsmf
6885,Nsrp1,Nsrp1
6886,Nsun2,Nsun2
6887,Nsun3,Nsun3
6888,Nsun5,Nsun5
6889,Nsun5P1,Nsun5P1
6890,Nsun6,Nsun6
6891,Nt5C1A,Nt5C1A
6892,Nt5C2,Nt5C2
6893,Nt5C3A,Nt5C3A
6894,Nt5Dc1,Nt5Dc1
6895,Nt5Dc3,Nt5Dc3
6896,Nt5E,Nt5E
6897,Nt5M,Nt5M
6898,Ntf3,Ntf3
6899,Ntmt1,Ntmt1
6900,Ntn1,Ntn1
6901,Ntn3,Ntn3
6902,Ntn4,Ntn4
6903,Ntn5,Ntn5
6904,Ntng2,Ntng2
6905,Ntpcr,Ntpcr
6906,Ntrk3,Ntrk3
6907,Ntrk3-As1,Ntrk3-As1
6908,Ntsr1,Ntsr1
6909,Nuak1,Nuak1
6910,Nub1,Nub1
6911,Nubp1,Nubp1
6912,Nubp2,Nubp2
6913,Nubpl,Nubpl
6914,Nucks1,Nucks1
6915,Nudc,Nudc
6916,Nudcd2,Nudcd2
6917,Nudcd3,Nudcd3
6918,Nudt1,Nudt1
6919,Nudt12,Nudt12
6920,Nudt13,Nudt13
6921,Nudt16,Nudt16
6922,Nudt16L1,Nudt16L1
6923,Nudt18,Nudt18
6924,Nudt19,Nudt19
6925,Nudt2,Nudt2
6926,Nudt21,Nudt21
6927,Nudt4,Nudt4
6928,Nudt5,Nudt5
6929,Nudt6,Nudt6
6930,Nudt7,Nudt7
6931,Nudt9,Nudt9
6932,Nudt9P1,Nudt9P1
6933,Nuf2,Nuf2
6934,Nufip1,Nufip1
6935,Nufip2,Nufip2
6936,Numb,Numb
6937,Numbl,Numbl
6938,Nup107,Nup107
6939,Nup133,Nup133
6940,Nup153,Nup153
6941,Nup155,Nup155
6942,Nup160,Nup160
6943,Nup188,Nup188
6944,Nup205,Nup205
6945,Nup210,Nup210
6946,Nup210P1,Nup210P1
6947,Nup214,Nup214
6948,Nup35,Nup35
6949,Nup37,Nup37
6950,Nup43,Nup43
6951,Nup50,Nup50
6952,Nup58,Nup58
6953,Nup62,Nup62
6954,Nup85,Nup85
6955,Nup88,Nup88
6956,Nup93,Nup93
6957,Nup98,Nup98
6958,Nupr1,Nupr1
6959,Nus1,Nus1
6960,Nusap1,Nusap1
6961,Nutm1,Nutm1
6962,Nutm2A-As1,Nutm2A-As1
6963,Nutm2B,Nutm2B
6964,Nutm2B-As1,Nutm2B-As1
6965,Nvl,Nvl
6966,Nxf1,Nxf1
6967,Nxnl1,Nxnl1
6968,Nxpe1,Nxpe1
6969,Nxpe3,Nxpe3
6970,Nxpe4,Nxpe4
6971,Nxph1,Nxph1
6972,Nxph2,Nxph2
6973,Nxph3,Nxph3
6974,Nxph4,Nxph4
6975,Nxt1,Nxt1
6976,Nxt2,Nxt2
6977,Nyap1,Nyap1
6978,Nynrin,Nynrin
6979,Oaf,Oaf
6980,Oard1,Oard1
6981,Oas1,Oas1
6982,Oas2,Oas2
6983,Oasl,Oasl
6984,Oat,Oat
6985,Oaz1,Oaz1
6986,Oaz2,Oaz2
6987,Oaz3,Oaz3
6988,Obp2B,Obp2B
6989,Obsl1,Obsl1
6990,Oca2,Oca2
6991,Ociad2,Ociad2
6992,Ocrl,Ocrl
6993,Odam,Odam
6994,Odc1,Odc1
6995,Odf1,Odf1
6996,Odf2,Odf2
6997,Odf2L,Odf2L
6998,Odf3B,Odf3B
6999,Odf3L1,Odf3L1
7000,Ofd1,Ofd1
7001,Ogdhl,Ogdhl
7002,Ogfod2,Ogfod2
7003,Ogfr,Ogfr
7004,Ogfrl1,Ogfrl1
7005,Ogfrp1,Ogfrp1
7006,Ogg1,Ogg1
7007,Oip5,Oip5
7008,Oip5-As1,Oip5-As1
7009,Ola1,Ola1
7010,Olfm1,Olfm1
7011,Olfm2,Olfm2
7012,Olfm3,Olfm3
7013,Olfml2A,Olfml2A
7014,Onecut1,Onecut1
7015,Onecut3,Onecut3
7016,Opa1,Opa1
7017,Opa3,Opa3
7018,Opcml,Opcml
7019,Ophn1,Ophn1
7020,Oplah,Oplah
7021,Opn4,Opn4
7022,Oprl1,Oprl1
7023,Optn,Optn
7024,Or10A5,Or10A5
7025,Or12D3,Or12D3
7026,Or13C4,Or13C4
7027,Or1D2,Or1D2
7028,Or1F2P,Or1F2P
7029,Or1I1,Or1I1
7030,Or2B6,Or2B6
7031,Or2F1,Or2F1
7032,Or2H2,Or2H2
7033,Or2L1P,Or2L1P
7034,Or3A3,Or3A3
7035,Or4D1,Or4D1
7036,Or51I1,Or51I1
7037,Or51I2,Or51I2
7038,Or52D1,Or52D1
7039,Or5L2,Or5L2
7040,Or7E12P,Or7E12P
7041,Or7E156P,Or7E156P
7042,Or7E37P,Or7E37P
7043,Or7E47P,Or7E47P
7044,Orai1,Orai1
7045,Orai2,Orai2
7046,Orai3,Orai3
7047,Orc1,Orc1
7048,Orc2,Orc2
7049,Orc3,Orc3
7050,Orc4,Orc4
7051,Orc5,Orc5
7052,Orc6,Orc6
7053,Orm1,Orm1
7054,Ormdl3,Ormdl3
7055,Osbp,Osbp
7056,Osbpl10,Osbpl10
7057,Osbpl11,Osbpl11
7058,Osbpl1A,Osbpl1A
7059,Osbpl3,Osbpl3
7060,Osbpl5,Osbpl5
7061,Osbpl6,Osbpl6
7062,Osbpl7,Osbpl7
7063,Osbpl8,Osbpl8
7064,Osbpl9,Osbpl9
7065,Oscp1,Oscp1
7066,Oser1,Oser1
7067,Osgepl1,Osgepl1
7068,Osgin1,Osgin1
7069,Osgin2,Osgin2
7070,Osm,Osm
7071,Osmr,Osmr
7072,Osr1,Osr1
7073,Ost4,Ost4
7074,Ostc,Ostc
7075,Ostf1,Ostf1
7076,Ostm1,Ostm1
7077,Otof,Otof
7078,Otogl,Otogl
7079,Otop2,Otop2
7080,Otub1,Otub1
7081,Otub2,Otub2
7082,Otud1,Otud1
7083,Otud3,Otud3
7084,Otud4,Otud4
7085,Otud5,Otud5
7086,Otud6B,Otud6B
7087,Otud7B,Otud7B
7088,Otulin,Otulin
7089,Ovaal,Ovaal
7090,Ovch1-As1,Ovch1-As1
7091,Ovgp1,Ovgp1
7092,Ovol1,Ovol1
7093,Ovol1-As1,Ovol1-As1
7094,Oxa1L,Oxa1L
7095,Oxct1,Oxct1
7096,Oxct2,Oxct2
7097,Oxld1,Oxld1
7098,Oxnad1,Oxnad1
