GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11
Htra3,-0.4742287,0.31316745,-0.066829994,0.1376379,-0.4742287,0.31316745,0.3368545,0.33498782,0.1398036,0.15300933,-0.09947079,0.81901026
Hvcn1,-0.34032676,-0.3384632,-0.31813502,-0.56323045,-0.9428555,-0.42789024,-0.30224454,-0.47494572,0.49493966,0.47771686,0.5707832,0.90237564
Hyal2,1.066618,-0.64062333,1.066618,-0.64062333,1.066618,-0.64062333,-0.5831467,-0.23778798,1.0715467,-0.32820493,0.564305,0.55410814
Iars,-0.30010635,0.59636736,-0.2890019,0.7118052,0.15061243,0.64182246,-0.1653795,0.3628878,-0.5562611,-0.019530654,-0.15760052,0.2628429
Icam1,0.15955052,-0.4949456,-0.45652735,-0.7133791,-0.30520675,-0.54974806,-0.12491601,-0.18058272,-0.5027177,0.99431616,-0.17541072,0.4561857
Icam2,0.1371381,-0.78082544,-0.7908723,-0.7911976,0.15604323,-1.4134461,-0.08243418,0.2289632,-0.87887853,0.7763359,-0.95747244,0.42723316
Id1,-0.5962546,-0.10500963,0.25837544,-0.2815932,0.059859507,-0.27212918,-0.21538857,-0.037733182,0.36105317,-0.06696862,-0.19896579,-0.59893584
Id3,-0.43568328,0.1042315,-0.43568328,0.1042315,-0.18389437,-0.36508858,0.62772554,0.46954572,0.28378057,0.21740885,0.13390434,-0.008458689
Idh1,-0.3756902,-0.4732483,0.13120365,-0.18787466,-0.30128622,-0.6938531,-0.3602842,0.20276867,-0.21274245,-0.27394468,0.51305693,0.33939546
Idh3a,-0.3507473,-0.17879722,0.8832083,0.33019704,-0.4854499,-0.29332566,-0.20109619,-1.4413877,-0.12984769,-0.16301647,-0.79074347,-1.6977701
Idh3b,0.16533065,0.39821368,-0.3434127,0.67402434,0.10891947,0.86148703,-0.25156733,0.19198255,-0.5538472,0.20275007,-0.13781886,0.003399536
Ids,-0.14557154,0.059809804,0.9688919,0.0031991005,0.13154416,0.28485233,-0.19561628,0.66055274,0.85091984,-0.86737514,0.4454374,-0.86814183
Ier2,-0.33165535,0.3697437,0.29372507,-0.18696864,-0.30194718,0.2997762,-0.5002854,0.42306572,0.064635105,0.059687786,0.08336934,-0.003264401
Ier3,-0.6877431,-0.26759696,0.31772798,0.19600147,-0.16316241,-0.37432128,-0.50775325,0.5608887,-0.0015019942,-0.23613127,-0.818955,-0.43853754
Ier3ip1,-0.10831516,0.06047988,-0.07543835,0.064926416,0.18050331,0.0032097697,-0.029402805,0.32731098,-0.220736,-0.19273661,0.011667868,-0.0060622618
Ier5l,-0.2151265,-0.26193398,-0.33003628,-0.5801369,-0.33637252,-0.517766,-0.15753196,-0.05217272,-0.3881936,-0.46437263,0.32617536,-0.28091437
Ifi203,-0.40138525,-0.46667236,-0.41657716,-0.7930834,-0.92519057,-0.5083281,-0.08274136,-0.17373143,0.39673078,0.7523899,0.37229607,0.9712292
Ifi27l2a,-0.19799307,-0.03976672,-0.28943846,-0.69380397,-0.6002537,-0.22672679,-0.0477551,-0.18533891,0.09997731,0.4832844,0.21900086,0.73829293
Ifi30,-0.01892124,-0.49686968,-0.017520366,-0.49873626,-0.029098494,-0.47166133,0.19042835,0.09452744,-0.22226259,0.122857444,0.21429682,0.15416205
Ifi35,-0.023719309,-0.06482638,-0.20974857,-0.61147493,-1.0425467,-0.037144065,-0.30963513,-0.58410263,0.5932062,0.9203653,0.9237945,1.0963439
Ifi47,-0.3467131,-0.50264305,-0.09537885,-0.67772293,-0.9841575,-0.47628576,-0.20750146,-0.49428862,0.4200678,0.8364454,0.7275124,1.1797242
Ifih1,0.16923282,-0.27836257,-0.095902435,-0.59381163,-0.8477702,-0.028213814,-0.10459218,-0.4494351,0.64850765,0.5238343,0.49503207,0.9520813
Ifit1,-0.058228955,-0.05361186,-0.16837896,-0.5945593,-0.8845994,-0.105205745,-0.10678954,-0.37156546,0.3970872,0.7358139,0.65245664,1.0190022
Ifit2,0.1425713,0.10368326,-0.24224365,-0.37623996,-0.39955395,-0.25161517,-0.28820282,-0.22724171,0.17775416,0.060857773,0.14858761,0.032734692
Ifit3,0.0098075885,0.068339154,-0.08659698,-0.40729457,-0.7658988,0.015862294,0.009492161,-0.12243861,0.41473415,0.6906458,0.60711247,0.90810394
Ifitm1,0.110752344,-0.7179679,0.10829771,-0.34056616,-0.055507176,-0.5727687,0.08621823,-0.72694516,-0.16032082,0.25257075,0.20773196,0.04375056
Ifitm2,-0.47092667,-1.0132339,-0.32778046,-0.49693543,0.036317088,0.18372776,0.013382634,-0.5251199,0.13737607,0.316415,0.90673214,0.14147907
Ifitm3,-0.44877562,-0.7101214,0.23923075,-0.19267441,-0.5477218,-0.16551958,-0.10402735,0.17570654,-0.039888434,0.21887778,-0.16544919,0.18311928
Ifnar1,-0.060487114,-0.34631842,0.3296435,0.17403714,-0.029005134,-0.36502022,-0.021898763,-0.36309218,-0.15270993,0.37604654,0.27177605,0.5491403
Ifnar2,-0.41904518,-0.19537607,-0.42420512,-0.49945235,-0.32562152,-0.38119334,0.3489287,-0.3229974,0.39801422,0.19277884,-0.18764284,0.5314563
Ifngr1,-0.0038820636,0.19130361,-0.086000085,-0.25133258,-0.80923086,0.26707536,-0.6641685,-0.31994635,0.17992952,0.8861741,0.17651893,0.18254147
Ifrd2,-0.2011309,-0.56151015,-0.15560633,0.3047148,-0.51296055,0.31103253,-0.12745395,-0.21659042,-0.21668583,0.9350555,0.36989146,-0.040327646
Ift74,0.07465874,0.21650065,0.1398457,0.22635417,0.13721733,0.119477555,0.30468717,-0.50931627,0.33589336,-0.47274494,0.20826629,-0.54135466
Ift81,0.24331616,-0.075456485,-0.02758477,-0.7615614,0.16343936,0.44079095,0.24471024,-0.79055095,0.038791165,-0.42180675,0.41253915,0.1824196
Igf1,-0.0073265415,-0.22085978,-0.2054197,-0.3306911,-0.31362516,-0.3343078,-0.10666423,-0.24323522,-0.3458684,-0.34786057,0.12335534,-0.31594843
Igf2,0.384793,0.11810696,0.3876083,0.33180958,0.47353896,0.23067422,-0.4207983,-0.120835975,0.4131255,0.17707238,0.05325129,-0.15103626
Igfbp3,-0.3689316,-0.8699778,-0.3921287,-0.5146676,-0.09199717,0.10615887,0.03285545,-0.11713113,0.06195779,-0.06417659,0.48655212,0.72513187
Igfbp4,-0.19453606,-0.18757795,-0.06681656,-0.16595449,-0.2802881,0.12525934,-0.10734523,-0.314834,-0.12287339,0.17700413,0.59107304,-0.060221307
Igfbp5,-0.049883857,-0.6780947,-0.29497564,-0.39825064,0.04208981,-0.63261276,-0.018933596,-0.42590225,0.1486121,-0.09845628,0.21354565,-0.07653768
Igfbp6,-0.47162685,-0.4281935,-0.6717137,-0.22970288,0.71168643,-1.3090518,0.49745774,0.13192028,-0.55013067,0.19940719,-0.8421802,-0.16073196
Ighm,-0.39342982,-0.3810678,-0.4279486,-0.5482428,-0.52842504,-0.4486388,-0.386531,-0.43267936,0.11385035,0.09088464,0.5923417,0.5799217
Igsf1,-0.28218082,-0.43048084,-0.099832505,-0.15771346,-0.58856094,0.15572008,-0.34325042,-0.05255937,-0.0458382,-0.2627921,0.58429605,0.4551559
Igsf3,-0.65931565,-0.3994347,-0.33564967,-0.22825156,-0.32805425,0.23017763,0.09885054,-0.71255314,0.10734681,0.46096557,-0.38868785,-0.64465684
Igsf6,-0.07149679,-0.11499925,-0.044025585,-0.14132498,-0.43440217,-0.059965983,-0.020951936,-0.14468107,0.72339517,-0.24387299,-0.035458155,0.14264546
Igsf8,0.20259602,-0.0452244,-0.3605031,0.15507445,-0.12430551,-0.4893561,-0.24772176,0.105206706,0.9453208,-0.08706668,-0.073914096,0.015970174
Igtp,-0.094228245,-0.12880494,-0.21155168,-0.6027535,-0.82862544,-0.13736616,-0.10353205,-0.3854037,0.4381442,0.7330015,0.746068,1.0763812
Ik,0.2588079,0.7044584,0.3198017,0.6775546,0.3045295,0.6087496,0.5040735,0.17429541,0.30812725,-0.3502503,1.1256402,-0.70014405
Ikbke,-0.038348436,-0.25336778,-0.13073425,-0.69560826,-0.8545919,-0.25110644,-0.18348724,-0.46046335,0.5851037,0.9401298,0.57940286,0.93038267
Il10ra,-0.62349766,-0.90189916,-0.65098137,-1.0232501,-0.8596818,-0.71811247,-0.33501264,-0.5958795,0.28282678,0.2461558,0.6017138,1.0330501
Il10rb,-0.07756468,-0.2890352,-0.10112589,-0.6605712,-0.6444574,-0.15871415,-0.0014126599,-0.44258833,0.66439253,1.0681745,0.7736823,0.54845816
Il13ra1,0.26799428,0.12598419,0.76483643,-0.27861238,-0.017642954,-0.04376197,0.31022283,-0.013286926,0.47665924,0.18417549,-0.32339564,0.19583914
Il15,0.0024874117,0.0070076436,-0.061109215,-0.18829478,-0.24883968,-0.1257089,-0.0639789,-0.3756057,0.6874736,0.5207321,0.649537,-0.03567347
Il17ra,-0.2535457,-0.39964998,-0.34053344,-0.78457373,-0.8441526,-0.35062104,-0.1922864,-0.4016986,0.45445216,0.70859253,0.870676,1.1363573
Il17rc,-0.27607915,-0.30879205,-0.26706982,-0.42601377,-0.387399,-0.40621358,-0.5066381,-0.45498592,0.43292567,-0.49510747,0.6378676,-0.09370971
Il18,-0.09716712,-0.07998006,0.3111803,0.85867536,-0.25024688,0.50017065,-0.35663015,-0.318519,0.1862315,0.41860402,0.2626034,0.10275069
Il1b,-0.1405466,-0.25244707,-0.20560022,-0.023911655,-0.4963042,0.015971277,0.26103002,-0.28001785,-0.15574521,0.09420903,0.06704319,-0.07167365
Il1r1,-0.11896583,-0.102177635,-0.11896583,-0.102177635,-0.11896583,-0.102177635,-0.3529241,0.061863154,0.2669235,0.3864851,0.52662206,0.20479456
Il1rl2,0.17312534,-0.3023634,-0.25638694,-0.09437324,-0.31534776,-0.5304579,-0.23515731,-0.2097228,-0.08297911,-1.1858296,0.058715083,-0.019474111
Il21r,-0.5454103,-0.81172884,-0.5672581,-0.83491373,-0.6052754,-0.64666355,-0.19528498,-0.4011702,0.17220351,0.19365798,0.7509414,1.0872573
Il2rg,-0.47154972,-0.6827801,-0.513566,-1.0871608,-1.130608,-0.587258,-0.37827897,-0.6302829,0.47838148,0.8872784,0.62255013,1.071354
Il33,-0.18300818,-0.5450605,-0.09223402,-0.49931467,-0.30896297,-0.47325248,-0.2644039,-0.28749377,0.26747575,0.227309,0.0740783,0.33800858
Il4ra,-0.1287053,-0.12558664,-0.31210452,-0.75124055,-0.9433616,-0.17075595,-0.031029647,-0.15330212,0.55184954,0.8274511,0.8269004,0.99837965
Il6ra,-0.24892792,0.13516757,-0.38375533,0.27913973,-0.8286069,0.37830776,-0.8947452,0.39485055,-0.18552236,-0.26172864,-0.2810247,0.55799586
Il6st,-0.42350164,-0.2079121,-0.6466664,-0.08506921,-1.5513535,0.36470664,0.03946642,0.5566395,0.23865442,0.49082792,-0.4365654,0.10136063
Il7r,-0.22962724,-0.3220942,-0.29177892,-0.6890124,-0.6441158,-0.28800738,-0.29212782,-0.39116937,0.3357881,0.67182285,0.60309684,0.44312024
Immp1l,0.21918687,0.12010813,-0.054250322,-0.1301526,0.32487932,0.23071395,0.2358183,0.21960539,0.20104265,0.29231685,0.13397646,0.0075136274
Immt,0.03187196,-0.058986,0.46624216,0.24827647,0.0080593545,0.48527002,0.39462644,0.040518425,0.2355231,0.037085496,0.08040384,-0.1488186
Imp3,0.10623766,-0.20098992,-1.093509,-1.1928817,-0.18871656,0.46902728,-1.1145535,-1.1507351,-0.89192957,-0.9210922,-1.4062029,-1.3017371
Imp4,0.33187544,0.6244765,-0.28277925,0.17475942,0.33187544,0.6244765,-0.2598651,0.08124479,-0.25420904,-0.43484282,0.82801604,0.13296185
Impa1,0.07578344,0.20170817,0.025708018,0.381885,0.03867334,0.21784016,0.2584372,0.3958931,0.2745878,0.22176771,0.44631627,-0.5862039
Impa2,0.58417755,-0.35125816,0.1893617,-0.23216231,0.41518673,-0.29047555,-0.14663091,-0.97953,0.30073562,-1.2241713,-0.096309945,-0.38012952
Impad1,0.3921127,0.47933042,0.5609779,0.6759485,0.49356514,0.4703083,-0.06499784,0.009419888,0.3408301,0.34757137,0.3086958,0.6787908
Impdh1,0.5583159,0.17530975,-0.0044405144,0.2932018,0.3154446,-0.56570256,0.61774457,0.4348498,0.049114548,0.9168417,0.79723895,0.09039331
Impdh2,-0.1470294,1.2086632,-0.43155646,1.3157358,0.070017785,0.9093927,-0.46383727,0.20913866,0.27775857,-0.65484697,-0.83147144,0.44973445
Incenp,-0.2684926,0.7551163,-0.26984087,0.9314021,-0.019782515,1.0000623,-0.28904113,0.6779172,-0.4814333,-0.09672673,-0.4228038,0.8204467
Inf2,-0.07719069,-0.5603298,-0.1849686,-0.5195992,-0.79858947,-0.055189595,0.2647657,0.51510113,-0.15078962,0.53734,0.007922186,0.12962398
Ing1,-0.74874383,-0.18584467,-0.65549594,0.062340915,0.13679172,-0.08886321,-0.2826721,-0.08250034,1.2131083,-1.1343858,-0.7796515,-0.9346022
Inhbb,-0.20339078,-0.24699204,0.013203712,-0.85225797,-1.7533685,-0.8684609,-0.1444643,0.39514935,0.18905342,0.23012957,-0.8351479,-0.25296772
Inmt,-0.6473346,-0.11774866,-1.0028659,-0.20948811,-0.53650516,-0.070353605,-0.34650016,0.6095617,-0.44643492,0.74478227,-0.73431265,0.5295148
Ino80b,0.3093357,-0.5450517,0.3093357,-0.5450517,0.44810143,-0.5324601,0.3093357,-0.5450517,0.057159767,0.1851846,0.057159767,0.1851846
Ino80e,0.1897608,0.21226948,0.3215087,0.37202185,0.5534225,0.40482438,0.34893626,0.36399525,-0.5664092,-0.5538473,-0.73446685,-0.2636779
Inpp5a,-0.65225554,0.1305325,-1.3692195,0.2553953,-0.03296446,0.13752764,-0.85039467,-0.75110096,-0.54285896,-0.26636434,-0.6806646,0.040565476
Inpp5b,0.12822296,-0.2884382,0.19219382,-0.41124517,0.29051948,-0.71464205,-0.47828883,0.46026915,-0.24996936,0.13202138,-1.2872846,0.14893438
Inpp5d,-0.28003937,-0.65797025,-0.21571383,-0.9282768,-0.7291218,-0.6597809,0.09174377,-0.6015524,0.3533282,-0.06115999,0.11202318,0.81069773
Inpp5j,0.29611644,0.09808074,0.23641886,0.19733728,0.006670354,0.40481138,-0.0100969765,-0.037001446,0.3464242,0.24647693,0.33671516,0.20776688
Ints3,0.3437817,0.07371627,-0.32503232,0.12107107,0.579601,0.026955426,0.32640284,-0.2088026,0.054677494,0.2059885,-0.23335275,0.06636384
Ints5,-0.68810433,-0.36820734,-0.66060734,0.4441871,-0.6562182,0.31271464,-0.24243957,0.18446453,-0.11193106,-0.33433503,-0.8927427,0.08103173
Ints7,0.13539325,0.24479847,-0.10623444,0.57221377,0.08058936,0.24986683,-0.023104707,0.32520664,-0.42045936,-0.23615317,-0.06952952,0.2532511
Intu,-0.41537282,0.042912006,-0.46105477,0.04730077,-0.41537282,0.042912006,0.42980158,1.091636,-0.20222953,-0.051534824,0.7453847,0.37725925
Ip6k3,-0.33615398,0.17440441,-0.33615398,0.17440441,-0.33615398,0.17440441,0.4039646,-0.5242545,0.13829634,0.3757776,-0.27069524,-1.3208758
Ipo13,-0.6954152,0.15399894,-0.12845005,0.10380156,-0.6602822,0.17713338,-0.16075839,0.22704859,-0.26647893,-0.09742324,0.04007462,-0.10119143
Ipo5,-0.1278299,0.2228865,-0.1591796,0.018408895,-0.23241222,0.0070652068,-0.110796876,-0.020789683,0.007977014,-0.12879197,-0.105907984,-0.1354867
Ipo9,0.40726864,0.8627617,0.57418513,0.63579184,0.19496055,0.7572325,-0.2819843,-0.3553934,0.49448776,0.0858472,-0.09571435,0.110343985
Iqgap1,0.013497174,-0.30782962,-0.25421944,-0.4557643,-0.46113002,-0.1348192,-0.35389343,-0.2914642,0.25124988,0.20205025,0.43919328,0.3363316
Iqgap2,-0.059556536,-0.15788724,0.28326166,0.30666435,-0.0098589305,0.13872422,-0.51339567,-0.52946454,-0.72249246,-0.10805945,-0.26721653,-0.27112752
Iqsec2,-0.39271998,-0.100457445,0.8281202,-0.23650657,-0.34244886,-0.016708039,-0.16342488,-0.19602458,0.03470757,0.267959,-0.97411907,-0.44711232
Irak1,0.057159767,0.1851846,0.057159767,0.1851846,0.057159767,0.1851846,0.21698384,-0.5905155,0.3294119,0.178867,-0.59691554,-0.29195404
Irak2,0.7418242,0.4164737,0.61459297,0.09969486,0.2823617,0.22256166,0.51174015,-0.23045291,0.9161672,-0.044371508,0.06189823,0.4064855
Irak4,0.00035712682,-0.3461789,-0.043467164,-0.6041922,-0.5713716,-0.30337656,-0.115287624,-0.34369326,0.51406366,0.7168352,0.44671398,0.6383386
Irgm1,-0.058228955,-0.05361186,-0.17867206,-0.57648116,-0.8845994,-0.105205745,-0.094234906,-0.38592976,0.4022841,0.76619524,0.65099806,1.0067775
Irgm2,-0.011209389,0.06082893,-0.13165249,-0.46204036,-0.84587884,0.015707947,-0.07270611,-0.27002043,0.42694873,0.7440664,0.6693137,0.98250216
Irx4,0.30995074,0.75747836,-0.016971158,-0.82079995,0.41001257,0.34578508,0.6147281,0.15639079,-0.8789599,0.47724658,0.009296903,-0.46057743
Isca1,-0.4717721,-0.030938685,-0.4717721,-0.030938685,-0.4717721,-0.030938685,0.21540095,-0.66481817,-0.026568392,0.4251399,-0.12790829,-1.3192083
Iscu,-0.31760627,0.26194674,-0.40430084,0.51835805,-0.38728577,0.26909256,-0.55714136,0.11099232,-0.33249658,0.18399744,-0.16313818,0.44292003
Isg20,-0.23638943,-0.53571105,0.011773599,-0.48361814,-0.016415583,-0.21921729,-0.1881695,0.49231827,0.4077892,-0.038084462,0.28452593,-0.6649188
Isg20l2,-0.29201925,0.47317594,-0.16882554,0.59079784,0.2833519,0.5189484,0.13498059,0.4703223,-0.05394522,0.20902742,0.17439187,0.5559365
Islr,-0.056866273,-0.8358216,-0.27885747,-0.41955817,-0.3274625,-0.5231373,-0.1916398,-0.46962357,-0.04681313,-0.7209324,0.3664762,0.38636875
Isyna1,0.030506467,-0.057127886,0.030506467,-0.057127886,0.06563949,-0.033993453,0.11907485,-0.011177182,0.0235636,-0.30797368,0.17076464,-0.15112525
Itch,-0.09307842,0.09222745,-0.09307842,0.09222745,-0.09307842,0.09222745,-0.09307842,0.09222745,0.5853867,-0.5001089,0.8140761,-0.63771886
Itfg1,0.16099685,0.0014045835,-0.021828445,-0.2969123,-0.021828445,-0.2969123,-0.2393505,0.2833814,-0.042463712,-0.21103336,0.3995614,0.4847259
Itga3,-0.22726847,0.3798414,-0.39873034,0.00086688995,-0.54897374,0.20826714,-0.8274539,-1.0837486,-0.2521747,-0.5092941,0.34891957,0.53362066
Itga6,-0.23273513,-0.051468953,0.13328166,1.0336543,-0.955126,-0.115531355,-0.45342907,-0.19668023,0.2118192,0.54157466,0.17813921,0.7030914
Itga7,-0.36954114,-0.12660505,-0.8385528,-0.035805374,-1.184251,0.033029497,-0.25926614,0.59739566,0.055722333,-0.05058326,-0.031037467,-0.46421456
Itgax,-0.16128096,-0.02961485,-0.35091656,-0.44340503,-0.48250377,-0.52724653,-0.12361316,-0.21886878,-0.024019929,-0.095634684,0.42891884,0.4105047
Itgb1,-0.3322907,-0.13993166,-0.3322907,-0.13993166,-1.1439819,-0.37079078,0.10102583,-0.43226695,-0.10903307,0.23422825,-0.83877045,-0.6689599
Itgb1bp1,0.5092953,-0.22018029,0.5092953,-0.22018029,0.5092953,-0.22018029,0.25194296,0.25705606,0.17447834,-0.45587707,0.1612479,-0.31923366
Itgb1bp2,-0.16898695,-0.04217624,-0.9736914,0.034285694,-0.5661153,-0.0390886,0.42771527,-0.8604674,-1.2070365,0.61055475,-0.7764318,-1.6654632
Itgb2,-0.58969903,-0.41942412,-0.703759,-0.964715,-0.89665836,-0.512654,-0.23778498,-0.44001114,0.35897908,0.9137289,0.2516832,1.2349306
Itgb7,-0.32649535,-0.5388077,-0.35466522,-0.5485748,-0.37196338,-0.48086047,-0.103066504,-0.42133325,0.010165406,-0.03198786,0.5228817,0.6873706
Itgbl1,-0.46899498,-0.5671677,-0.20044135,-0.43509912,-0.47063732,-0.56389016,0.2768147,1.0858614,-0.47923934,-0.6575254,-0.14426929,-0.44619846
Itih5,0.4605571,-0.5147728,0.35010797,-0.45399666,0.575933,-0.5123099,-0.16154233,-0.62674946,0.2858242,-0.87139076,-0.3718888,-0.0725299
Itm2a,-0.14937355,-0.64858043,-0.10909348,-0.6671952,-0.12185315,-0.624496,-0.14416037,-0.56869924,-0.3732352,-0.48110646,0.13862449,0.5042231
Itm2b,0.036253586,0.9921665,0.0987226,1.0386128,0.50054485,1.0400552,0.30941704,0.6872159,-0.5341261,-0.3763038,-0.49839538,0.47940594
Itm2c,-0.019229243,-0.10156885,-0.18661208,-0.18129441,0.14246103,-0.23629455,-0.053150654,-0.10704084,-0.035321638,-0.29763937,-0.33688265,0.3652532
Itpk1,0.45443264,-0.2127334,0.45443264,-0.2127334,0.45443264,-0.2127334,-0.018126031,0.1517384,-0.03657557,0.06378019,0.80095965,-0.027659774
Itpkb,0.008732347,0.3613844,0.110666245,0.11169109,0.22534637,0.1919153,0.37727684,-0.011562638,0.03698808,-0.013070732,-0.36465392,0.012792826
Itpripl2,-0.3094977,-0.32567364,-0.3291194,-0.30039543,0.027349373,-0.47664666,-0.23059599,-0.57764536,0.27056548,-0.075940385,0.060799196,0.28998438
Itsn2,-0.5420823,-0.48289937,-0.4362075,-0.6262955,-0.69908404,-0.3632416,-0.12849264,-0.37177062,0.54520833,0.75253403,0.72370654,0.478364
Ivd,-0.135661,-0.22497745,-0.76509744,-0.26289624,-0.8305593,-0.089999095,-0.6168198,0.13885821,-0.11797512,0.1970327,-0.5423251,0.8493993
Ivns1abp,-0.2098555,-0.04902734,0.77027786,-1.0355552,-0.079501085,-0.317616,-0.15456888,0.30622017,0.006923658,0.18534225,0.57259303,0.45534152
Jagn1,-0.3620713,-0.5366007,-0.2844839,-0.33737183,-0.3620713,-0.5366007,-0.14859079,-0.22811954,-0.25785008,0.4259916,-0.10048078,0.5829315
Jak3,-0.15175208,-0.34987795,-0.052988343,-0.15087031,-0.2210409,-0.42982626,-0.07284211,-0.5287163,0.05899302,-0.15469491,0.3858372,0.52361286
Jam2,-0.1081788,-0.70964885,-0.2686406,-0.11930178,-0.2686406,-0.11930178,-0.34769705,-0.00015683472,-0.2586795,0.011399664,-0.24070796,-0.17807285
Jkamp,0.46983328,0.18978393,0.16271323,0.39945048,0.32694033,0.41428107,0.45873278,0.63045365,0.3848953,0.27500623,0.19549528,-0.36199892
Jmjd6,-0.057531305,-0.72059655,0.02618832,-0.22303368,-0.057531305,-0.72059655,0.08341629,-0.13690181,-0.31477937,0.19442311,-0.094722666,-0.20505066
Josd2,0.70437497,0.30125278,0.7947549,0.05838404,0.7858584,0.020593256,0.60720366,0.5415344,-0.31867546,-0.54892933,-0.16089153,-0.82777596
Jph1,0.12590462,0.3106556,0.113369286,0.237373,-0.21159327,0.08530648,0.14426371,-0.41665024,0.14818117,0.3802836,0.1330502,-0.8887612
Jph2,0.43293008,-0.2615226,-0.39979503,0.050528124,-0.11244177,-0.115426585,0.19693732,-0.66180223,-0.19882745,0.5288168,-0.5092023,-0.89420766
Jtb,0.49501407,0.6386609,0.5220543,0.4470777,0.642744,0.5834793,0.5779631,0.8250312,0.16051105,0.37791145,0.4369101,-0.19619076
Jup,0.08500477,0.68083596,0.20232369,0.6666394,0.1963517,0.47428477,0.1694996,0.3315317,0.1484761,0.027973216,0.8335285,-0.24215047
Kank1,-0.20951682,-0.54896593,-0.34185022,-0.48840225,-0.2349258,0.15898868,-0.11929413,0.55310357,0.57227504,0.11570456,0.7909663,0.27277598
Kank2,-0.1450067,-1.0052482,-0.035085693,-0.7178304,0.019581463,-0.4263094,-0.035285942,-0.58140063,0.16291559,0.5478958,0.75286674,0.43519425
Kank3,0.1860184,-0.84334797,-0.5517514,-1.0283927,0.47319165,-1.4236941,-0.21246922,0.09170583,-1.1322829,0.64745885,-0.8848347,0.2882623
Kars,-0.2999366,1.2441587,-0.21741433,1.1760759,-0.034705162,0.72163355,-0.20991328,0.19231251,-0.24884257,-0.18963866,-0.18247701,0.15510404
Kat2a,0.45261413,0.15384099,0.52014506,0.010806069,0.6138491,0.02322439,0.5493872,0.33213186,-0.87945485,-0.7411368,-0.5514487,-0.7442075
Kat2b,-0.12645438,0.76044047,-0.26312995,0.83943963,-0.20862298,-0.042303756,-0.29686326,-0.0013660714,-0.040276565,-0.42289233,-0.10691487,-0.51264435
Kat5,0.60970527,0.2829135,0.0994161,-0.0426625,0.290315,-0.15034992,0.5477272,0.29079717,0.4632318,-0.0715137,-0.315268,0.1924589
Katna1,-0.017324576,-0.1588311,-0.04844735,-0.18072268,-0.04844735,-0.18072268,0.085230455,-0.31349605,0.29917228,-0.17798872,0.40625978,0.31475627
Kbtbd2,-0.01298934,-0.43679184,0.005116774,0.4654038,0.005116774,0.4654038,0.19742475,-0.3396272,0.43598437,-0.39260966,-0.6673586,0.17649235
Kcmf1,-0.23193085,-0.10406187,-0.23193085,-0.10406187,-0.23193085,-0.10406187,0.21555503,-0.6930063,-0.44606137,0.19498314,-0.14784133,-1.2224246
Kcna5,-0.43381646,-0.026495285,-0.43381646,-0.026495285,-0.4205496,0.41177875,-0.20322928,0.28075117,0.27166015,-0.1293274,-0.11846664,-0.63143975
Kcna7,0.12957975,0.0031057373,0.04212992,0.07592302,-0.019232264,0.3071682,0.46759868,-0.30876726,-0.19964509,0.68693894,0.02287616,-0.7673255
Kcnab2,-0.39342925,-0.6714449,-0.41336775,-0.57244325,-0.31273186,-0.32252282,-0.24358404,-0.49137372,0.0858056,-0.13702065,0.6241742,0.7735476
