GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
2700081O15Rik,0.021642953,-0.16366969,-0.08287743,-0.11878498,-0.08287743,-0.11878495,-0.08287749,-0.11878495,-0.08287749,-0.11878495,-0.08287743,-0.11878498,-0.07122132,-0.12380411
2700089E24Rik,-0.015414655,0.04357484,-0.015414715,0.04357481,-0.015414685,0.043574825,-0.015414685,0.043574817,-0.015414685,0.04357481,-0.015414715,0.043574803,-0.015414685,0.043574803
2700094K13Rik,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376
2700097O09Rik,-0.028043091,0.0814971,-0.028043091,0.0814971,-0.028043091,0.0814971,-0.028043091,0.081497096,-0.028043076,0.081497096,-0.028043091,0.0814971,-0.028043106,0.0814971
2810002D19Rik,-0.02850303,0.099908054,-0.028503,0.09990806,-0.02850303,0.09990807,-0.02850303,0.09990807,-0.028503,0.09990806,-0.028503,0.09990807,-0.02850303,0.099908054
2810002N01Rik,0.0043177754,0.0012478381,0.004317805,0.001247868,0.004317805,0.001247868,0.004317835,0.0012478381,0.0043177903,0.0012478232,0.004317805,0.0012478381,0.004317805,0.0012478381
2810004N23Rik,-0.14980748,0.05373065,-0.14980748,0.05373065,-0.14980748,0.05373065,-0.14980748,0.05373066,-0.14980748,0.05373066,-0.14980748,0.05373066,-0.14980748,0.05373066
2810008M24Rik,-0.042016715,0.08062985,-0.042016685,0.08062986,-0.042016715,0.08062986,-0.042016685,0.08062986,-0.042016715,0.08062986,-0.042016685,0.08062987,-0.042016685,0.08062986
2810021B07Rik,0.036208615,-0.13933568,0.02798152,-0.13837068,0.02798149,-0.13837071,0.02775082,-0.13730635,0.02775082,-0.13730635,0.02798152,-0.13837068,0.028380036,-0.13672383
2810021J22Rik,-0.1468465,-0.14459525,-0.1468465,-0.14459525,-0.1468465,-0.14459525,-0.14684647,-0.14459525,-0.14684647,-0.14459525,-0.1468465,-0.14459522,-0.14684647,-0.14459525
2810025M15Rik,-0.06999463,0.072013006,-0.06999463,0.07201299,-0.06999463,0.072013,-0.06999463,0.07201299,-0.06999463,0.072013,-0.06999463,0.07201299,-0.06999463,0.07201299
2810403A07Rik,-0.18887681,-0.18268667,-0.18887681,-0.18268667,-0.18726301,-0.19013126,-0.18726304,-0.19013129,-0.18726301,-0.19013126,-0.18726301,-0.19013129,-0.09290984,-0.21233742
2810403D21Rik,0.021945849,0.002680391,0.021945834,0.0026803762,0.021945834,0.0026803762,0.021945834,0.0026803762,0.021945804,0.0026803762,0.021945804,0.0026803762,0.021945775,0.0026803762
2810407C02Rik,0.03934388,-0.15770076,-0.0045509934,-0.13879956,-0.037858695,-0.124457315,-0.037858665,-0.124457344,-0.037858665,-0.124457344,-0.037858665,-0.124457344,-0.037858695,-0.124457344
2810408A11Rik,-0.101866335,-0.15387787,-0.101866275,-0.15387787,-0.101866335,-0.1538779,-0.101866275,-0.1538779,-0.101866305,-0.1538779,-0.101866335,-0.1538779,-0.101866305,-0.1538779
2810408I11Rik,-0.014457092,-0.1889702,-0.011005878,-0.19195087,-0.01963,-0.18823738,-0.012596175,-0.1907066,-0.019763798,-0.18762021,-0.019630015,-0.18823738,-0.016455993,-0.18854968
2810410L24Rik,0.01730603,-0.09353678,-0.099377275,-0.043089524,-0.099377304,-0.04308951,-0.099377304,-0.043089584,-0.099377304,-0.0430896,-0.099377304,-0.043089584,-0.099377275,-0.043089524
2810417H13Rik,-0.16255647,-0.22892861,-0.10528031,-0.25525594,-0.16786835,-0.2283055,-0.10542923,-0.25456876,-0.16801736,-0.22761838,-0.16786832,-0.22830553,-0.16553843,-0.22813474
2810428I15Rik,-0.09357083,-0.14501713,-0.09357083,-0.14501716,-0.10702193,-0.13922508,-0.09357077,-0.14501713,-0.09357086,-0.14501713,-0.0935708,-0.14501713,-0.09357083,-0.14501713
2810459M11Rik,-0.065424204,0.07254274,-0.06542423,0.072542734,-0.065424204,0.07254274,-0.065424204,0.07254274,-0.065424204,0.07254274,-0.065424204,0.072542734,-0.065424204,0.07254274
2810474O19Rik,-0.061519116,-0.1048799,-0.07525548,-0.10390173,-0.07525548,-0.1039017,-0.07525548,-0.1039017,-0.061519146,-0.10487993,-0.061519116,-0.10487993,-0.07525545,-0.1039017
2900011O08Rik,-0.05597952,0.06342141,-0.05597952,0.06342143,-0.05597952,0.063421436,-0.05597949,0.06342143,-0.05597952,0.063421436,-0.05597952,0.06342143,-0.05597949,0.06342141
2900056M20Rik,-0.17970383,-0.079577595,-0.16798323,-0.08462444,-0.16798326,-0.084624425,-0.16798326,-0.084624425,-0.16798323,-0.084624425,-0.16798326,-0.084624484,-0.15339819,-0.09090476
2900092E17Rik,0.060470104,-0.0008674413,-0.018557668,0.033582434,-0.018557668,0.033582404,-0.018557638,0.033582434,-0.018557668,0.03358242,-0.018557668,0.03358242,-0.018557638,0.03358242
3000002C10Rik,0.04222834,0.0017264336,-0.011704117,0.02494973,-0.011704117,0.02494976,-0.011704087,0.02494973,0.04222831,0.0017264336,0.04222831,0.0017264336,-0.011704087,0.02494973
3010001F23Rik,0.048153907,-0.04720117,0.046092167,-0.047773078,0.046092242,-0.04777305,0.04596153,-0.047170326,0.045961544,-0.047170326,0.046092227,-0.04777305,0.046317905,-0.04684043
3110001I22Rik,-0.06731382,0.019563854,-0.06323147,0.017805919,-0.06323144,0.017805964,-0.06323144,0.017805964,-0.06323144,0.017805964,-0.06323144,0.017805919,-0.04851213,0.011467814
3110002H16Rik,-0.0468466,0.07249057,-0.0139044225,0.058305696,-0.013904452,0.05830569,-0.013904452,0.05830571,-0.0139044225,0.05830571,-0.013904452,0.05830569,-0.013904482,0.05830568
3110007F17Rik,-0.01895471,-0.080498785,-0.01895471,-0.080498785,-0.018954724,-0.0804988,-0.018954754,-0.08049877,-0.018954724,-0.08049877,-0.018954739,-0.080498785,-0.018954754,-0.0804988
3110039M20Rik,0.04402843,-0.017583385,0.04402843,-0.01758337,0.04402843,-0.01758337,0.04402843,-0.01758337,0.04402843,-0.017583385,0.04402843,-0.017583385,0.04402843,-0.017583385
3110043O21Rik,0.042277187,-0.052133754,0.042277172,-0.052133754,0.042277187,-0.052133754,0.042277217,-0.052133754,0.042277187,-0.052133754,0.042277157,-0.052133784,0.042277172,-0.052133784
3110052M02Rik,-0.12911144,-0.07885328,-0.12911144,-0.078853235,-0.12911144,-0.07885325,-0.12911147,-0.078853235,-0.1291115,-0.078853264,-0.12911144,-0.07885325,-0.12911147,-0.07885325
3110057O12Rik,0.028340518,0.041275695,0.028340518,0.041275695,0.028340563,0.041275695,0.028340548,0.041275695,0.028340548,0.04127568,0.028340548,0.041275695,0.028340578,0.04127571
3110070M22Rik,-0.03278336,0.082103,-0.03278336,0.082102984,-0.03278333,0.082102984,-0.03278336,0.08210299,-0.03278336,0.08210301,-0.03278336,0.08210299,-0.03278336,0.082103
3110082I17Rik,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376
3200002M19Rik,-0.026630938,0.09613042,-0.026630938,0.09613042,-0.026630938,0.09613042,-0.026630938,0.09613042,-0.026630938,0.09613042,-0.026630968,0.096130416,-0.026630938,0.096130416
3632451O06Rik,0.108905,-0.09667517,-0.12959036,-0.02692081,-0.022219956,-0.039514944,-0.11000991,-0.0017126799,-0.11000988,-0.0017126352,-0.11000988,-0.0017126352,-0.11000988,-0.0017126054
3830406C13Rik,-0.0828242,-0.13223617,-0.08282426,-0.13223617,-0.0828242,-0.13223617,-0.0828242,-0.13223614,-0.0828242,-0.13223617,-0.08282426,-0.13223614,-0.0828242,-0.13223614
4430402I18Rik,-0.0270655,0.056409612,-0.02706553,0.056409612,-0.0270655,0.056409612,-0.027065575,0.056409612,-0.02706553,0.056409612,-0.027065545,0.056409612,-0.02706559,0.056409612
4632404H12Rik,-0.053597778,-0.05775313,-0.053597778,-0.0577531,-0.053597778,-0.05775313,-0.05359775,-0.0577531,-0.053597778,-0.05775313,-0.053597778,-0.05775313,-0.053597778,-0.05775313
4632419I22Rik,0.06516008,-0.064263925,0.065160036,-0.064263925,0.065160036,-0.06426394,0.065160066,-0.064263925,0.06516002,-0.06426394,0.06516005,-0.064263925,0.06516005,-0.064263955
4632428N05Rik,0.021987215,-0.2195533,-0.028625786,-0.20236887,-0.007862091,-0.2048044,-0.024839297,-0.19749402,-0.024839267,-0.19749402,-0.024839252,-0.19749402,-0.024839252,-0.19749399
4632434I11Rik,-0.34477553,-0.27191734,-0.32482025,-0.28321284,-0.35340217,-0.27090544,-0.32506213,-0.28209674,-0.35364416,-0.2697894,-0.35340217,-0.27090544,-0.35131708,-0.26989657
4732418C07Rik,0.014894694,0.012601182,0.014894709,0.012601197,0.014894709,0.012601182,0.014894724,0.012601182,0.014894724,0.012601182,0.014894724,0.012601212,0.014894709,0.012601182
4732471D19Rik,-0.032226622,-0.031648964,-0.032226622,-0.03164898,-0.032226622,-0.03164898,-0.032226622,-0.03164898,-0.032226622,-0.03164898,-0.032226652,-0.03164898,-0.032226652,-0.03164898
4833418N02Rik,-0.028442338,0.052032292,-0.028442338,0.052032262,-0.028442368,0.052032262,-0.028442338,0.052032292,-0.028442323,0.052032277,-0.028442338,0.052032292,-0.028442308,0.052032292
4833420G17Rik,-0.27289587,-0.132479,-0.27289587,-0.132479,-0.27289584,-0.13247897,-0.27289587,-0.132479,-0.27289587,-0.13247897,-0.2728959,-0.132479,-0.2728959,-0.132479
4833427G06Rik,-0.23538727,0.03738904,-0.2353873,0.03738904,-0.23538727,0.03738904,-0.2353873,0.03738904,-0.2353873,0.037389047,-0.2353873,0.03738904,-0.2353873,0.037389047
4833439L19Rik,0.0009082854,0.031131849,0.0009082705,0.031131849,0.0009082556,0.031131849,0.0009082854,0.031131849,0.0009082705,0.031131834,0.0009082854,0.031131849,0.0009083003,0.031131849
4921507P07Rik,-0.0270655,0.056409612,-0.02706553,0.056409612,-0.0270655,0.056409612,-0.027065575,0.056409612,-0.02706553,0.056409612,-0.027065545,0.056409612,-0.02706559,0.056409612
4921517L17Rik,-0.004799068,0.020865902,-0.004799068,0.020865887,-0.004799038,0.020865902,-0.004799098,0.020865902,-0.004799098,0.020865902,-0.004799098,0.020865902,-0.004799098,0.020865902
4921524J17Rik,-0.049331278,-0.07334389,-0.049331278,-0.07334389,-0.049331278,-0.07334389,-0.049331278,-0.07334386,-0.049331278,-0.07334386,-0.049331307,-0.07334389,-0.049331278,-0.07334389
4921530L18Rik,-0.051416606,-0.05180131,-0.051416606,-0.051801264,-0.051416606,-0.051801264,-0.051416576,-0.05180131,-0.051416576,-0.05180125,-0.051416606,-0.05180128,-0.051416606,-0.051801264
4921531C22Rik,-0.0270655,0.056409612,-0.02706553,0.056409612,-0.0270655,0.056409612,-0.027065575,0.056409612,-0.02706553,0.056409612,-0.027065545,0.056409612,-0.02706559,0.056409612
4922501C03Rik,0.07686445,0.003088981,0.07686441,0.003088981,0.07686442,0.0030889958,0.076864436,0.003088981,0.07686442,0.0030889958,0.07686442,0.0030889958,0.076864436,0.003088966
4930420K17Rik,-0.17414758,0.04156273,-0.17414758,0.041562743,-0.17414758,0.041562743,-0.17414758,0.041562743,-0.17414758,0.041562743,-0.17414758,0.041562743,-0.17414758,0.041562743
4930422G04Rik,-0.273845,-0.23968078,-0.258762,-0.2477173,-0.27810714,-0.23938735,-0.25889996,-0.24708067,-0.27824515,-0.23875062,-0.27810714,-0.23938726,-0.27739936,-0.23860438
4930427A07Rik,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376
4930430F08Rik,0.10315476,-0.13073425,0.10315474,-0.13073428,0.103154734,-0.13073425,0.10315471,-0.13073428,0.10315475,-0.13073431,0.103154704,-0.13073428,0.10315474,-0.13073431
4930432K21Rik,-0.040564686,-0.08415721,-0.040564686,-0.08415721,-0.040564686,-0.08415721,-0.030065,-0.088678405,-0.030065,-0.088678375,-0.03184077,-0.08796018,-0.016902894,-0.09434597
4930444A02Rik,-0.0789786,-0.119149014,-0.0804365,-0.11955346,-0.08043644,-0.11955343,-0.080528826,-0.1191272,-0.080528826,-0.11912726,-0.08043641,-0.11955346,-0.08027688,-0.118893996
4930447C04Rik,-0.13280389,-0.123309955,-0.13280389,-0.123309955,-0.13280392,-0.123309985,-0.12593028,-0.1262698,-0.12593028,-0.1262698,-0.12709281,-0.12579961,-0.10213432,-0.13651632
4930453N24Rik,-0.037704796,-0.11167304,-0.037704796,-0.11167304,-0.037704796,-0.11167304,-0.037704796,-0.11167304,-0.037704825,-0.11167304,-0.037704796,-0.11167304,-0.037704796,-0.11167304
4930455F23Rik,-0.035716057,0.091077596,-0.035716057,0.09107759,-0.035716057,0.0910776,-0.035716057,0.0910776,-0.035716057,0.0910776,-0.035716057,0.0910776,-0.035716057,0.0910776
4930471M23Rik,-0.007492587,-0.13205968,-0.007492587,-0.13205968,-0.007492572,-0.13205968,-0.007492557,-0.13205971,-0.007492587,-0.13205971,-0.007492572,-0.13205968,-0.007492557,-0.13205968
4930502E18Rik,0.013967335,0.009652868,0.013967335,0.009652868,0.013967335,0.009652868,0.013967305,0.009652868,0.01396732,0.009652868,0.013967335,0.009652868,0.013967305,0.009652868
4930503L19Rik,-0.0029296428,-0.12259887,0.014917463,-0.13028382,-0.0029296428,-0.12259887,0.014917403,-0.13028385,-0.0029296726,-0.12259887,-0.002929628,-0.12259887,-0.0029296875,-0.12259887
4930506M07Rik,-0.08600238,-0.1484416,-0.08600235,-0.14844163,-0.09019536,-0.14876969,-0.09019542,-0.14876969,-0.09019539,-0.14876966,-0.09019533,-0.14876966,-0.06763688,-0.15285026
4930513N10Rik,-0.09408602,-0.06003599,-0.09408602,-0.060035974,-0.09408605,-0.06003596,-0.084993005,-0.06395142,-0.084993035,-0.06395142,-0.086530894,-0.06332943,-0.0735943,-0.06885965
4930519F16Rik,-0.032413542,-0.08639562,-0.032413512,-0.08639561,-0.032413512,-0.08639561,-0.032413512,-0.08639562,-0.032413512,-0.086395636,-0.032413512,-0.086395696,0.013650626,-0.10820888
4930523C07Rik,-0.034827948,-0.20311885,-0.065235645,-0.18575405,-0.065235645,-0.18575402,-0.065235615,-0.18575399,-0.065235645,-0.18575402,-0.065235615,-0.18575399,-0.065235645,-0.18575405
4930524J08Rik,-0.04662478,-0.0695041,-0.04662478,-0.0695041,-0.04662481,-0.0695041,-0.04662478,-0.0695041,-0.04662481,-0.0695041,-0.04662481,-0.0695041,-0.04662481,-0.0695041
4930524O07Rik,-0.02583626,0.09883111,-0.025836289,0.098831095,-0.02583626,0.09883111,-0.025836289,0.098831095,-0.025836289,0.098831095,-0.02583626,0.0988311,-0.02583626,0.09883111
4930550C14Rik,-0.0734739,-0.12845938,-0.0734739,-0.12845938,-0.07347384,-0.12845938,-0.0734739,-0.12845938,-0.07347393,-0.12845938,-0.0734739,-0.12845935,-0.07347396,-0.12845938
4930563E22Rik,-0.077656984,0.06766309,-0.077656984,0.06766309,-0.077656984,0.06766309,-0.077656984,0.067663096,-0.077656984,0.067663096,-0.077656984,0.067663096,-0.077656984,0.067663096
4930566F21Rik,-0.036249816,-0.12442301,-0.034294814,-0.12526487,-0.034294844,-0.12526487,-0.034294844,-0.12526487,-0.034294844,-0.12526487,-0.034294844,-0.12526487,-0.02399528,-0.12969984
4930579G18Rik,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376
4930579G24Rik,-0.36898687,-0.3079232,-0.32648394,-0.32934546,-0.38462242,-0.30431104,-0.32658318,-0.33118594,-0.38472173,-0.3061515,-0.38462237,-0.3043111,-0.38131073,-0.30516016
4930581F22Rik,-0.03234461,-0.19294046,-0.032237053,-0.19298573,-0.032231867,-0.19298749,-0.03205815,-0.19297154,-0.03205821,-0.19297154,-0.03230229,-0.19295023,-0.03224823,-0.19297327
4930588N13Rik,-0.12791952,-0.121111825,-0.12791952,-0.121111795,-0.12791952,-0.121111825,-0.1279195,-0.121111795,-0.12791952,-0.121111825,-0.12791952,-0.121111825,-0.1279195,-0.121111855
4931406C07Rik,0.0023017079,-0.11003189,0.002301678,-0.11003189,0.0023016632,-0.11003189,0.0023017228,-0.11003189,0.0023017079,-0.11003186,0.002301693,-0.11003189,0.012515247,-0.11442982
4931406P16Rik,-0.107538074,-0.015768364,-0.107538074,-0.015768379,-0.107538074,-0.015768364,-0.107538074,-0.015768364,-0.107538074,-0.015768364,-0.107538074,-0.015768364,-0.107538104,-0.015768364
4931408A02Rik,0.015736148,0.010188416,0.015736133,0.010188445,0.015736148,0.010188445,0.015736133,0.010188445,0.015736133,0.010188445,0.015736133,0.010188431,0.015736133,0.010188445
4931414P19Rik,0.07190275,-0.01878339,0.0719028,-0.018783405,0.07190277,-0.018783376,0.07190275,-0.018783405,0.07190278,-0.01878339,0.07190278,-0.01878339,0.07190281,-0.01878339
4931428F04Rik,0.13092148,-0.1520556,-0.07150093,-0.06595282,-0.07150093,-0.06595282,-0.07150093,-0.06595284,-0.07150099,-0.06595284,-0.07150093,-0.06595284,-0.07150093,-0.06595287
4932438A13Rik,0.3882753,-0.17812596,0.38827533,-0.17812599,0.38827533,-0.17812599,0.38827533,-0.17812596,0.38827533,-0.17812599,0.38827533,-0.17812599,0.38827533,-0.17812599
4933402E13Rik,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376
4933403F05Rik,-0.09151921,-0.19626148,-0.12554577,-0.18160884,-0.12554175,-0.18161018,-0.12540713,-0.18159784,-0.09129733,-0.19628556,-0.091486454,-0.19626908,-0.12555441,-0.18159918
4933403G14Rik,0.034134477,-0.02496399,0.034134477,-0.02496399,0.034134477,-0.02496399,0.034134477,-0.024963975,0.034134477,-0.02496396,0.034134477,-0.02496396,0.034134448,-0.02496399
4933406J08Rik,-0.05404845,-0.050577268,-0.05404845,-0.05057724,-0.05404845,-0.050577253,-0.05404845,-0.05057724,-0.05404845,-0.05057724,-0.05404845,-0.050577193,-0.05404848,-0.050577268
4933407H18Rik,-0.12543151,-0.073016,-0.12543151,-0.07301602,-0.12543151,-0.07301603,-0.12543151,-0.07301602,-0.12543148,-0.07301602,-0.12543154,-0.07301603,-0.12543151,-0.07301603
4933411K20Rik,-0.20065555,0.04553613,-0.20065558,0.04553613,-0.20065558,0.04553613,-0.20065555,0.04553613,-0.20065558,0.04553613,-0.20065558,0.045536123,-0.20065555,0.04553613
4933426M11Rik,-0.19062981,0.014638305,-0.19062981,0.01463832,-0.19062981,0.01463832,-0.19062981,0.01463832,-0.19062981,0.01463832,-0.19062981,0.01463832,-0.19062981,0.01463832
4933427D14Rik,-0.029971838,-0.09078385,-0.039628208,-0.08965118,-0.039628237,-0.08965118,-0.03989899,-0.08840193,-0.03989902,-0.08840193,-0.039628178,-0.08965118,-0.03916043,-0.0877182
4933427J07Rik,-0.1483042,0.06233813,-0.1483042,0.06233813,-0.1483042,0.06233813,-0.1483042,0.06233813,-0.1483042,0.06233813,-0.1483042,0.06233813,-0.1483042,0.06233813
4933431E20Rik,-0.023220912,0.082285225,-0.023220912,0.08228522,-0.023220927,0.082285225,-0.023220927,0.08228522,-0.023220927,0.082285225,-0.023220927,0.08228522,-0.023220927,0.08228522
4933433P14Rik,0.0007291138,0.0023066252,0.000729084,0.0023066103,0.0007291287,0.0023065954,0.0007291138,0.0023066103,0.0007291138,0.0023066103,0.0007291138,0.0023066252,0.0007291138,0.0023066252
4933436C20Rik,-0.07491359,-0.06549437,-0.07491362,-0.06549434,-0.07491362,-0.06549434,-0.07491362,-0.06549436,-0.07491362,-0.06549434,-0.07491362,-0.06549437,-0.07491362,-0.06549437
4933439C10Rik,-0.14586645,0.08801453,-0.14586645,0.08801453,-0.14586645,0.08801452,-0.14586645,0.08801452,-0.14586645,0.08801453,-0.14586645,0.08801453,-0.14586645,0.08801453
5033414D02Rik,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376
5033430I15Rik,0.114594385,-0.09343587,0.036603734,-0.05754584,0.03660375,-0.05754584,0.03660375,-0.057545856,0.03660375,-0.05754584,0.03660375,-0.057545826,0.03660375,-0.057545826
5330426P16Rik,-0.09924722,0.089621976,-0.09924719,0.089621976,-0.09924719,0.089621976,-0.09924719,0.089621976,-0.09924719,0.089621976,-0.09924719,0.089621976,-0.09924719,0.089621976
5530601H04Rik,-0.26498723,-0.23629819,-0.2649873,-0.23629816,-0.2649872,-0.23629819,-0.26498726,-0.23629816,-0.26498723,-0.23629819,-0.26498726,-0.23629819,-0.2649873,-0.23629819
5730419I09Rik,0.14414665,-0.13885663,0.040242255,-0.09875511,0.061692864,-0.10127117,0.044154122,-0.09371899,0.044154108,-0.09371899,0.044154122,-0.09371899,0.044154108,-0.09371899
5730455P16Rik,-0.09180495,0.0937611,-0.09180495,0.0937611,-0.09180495,0.0937611,-0.09180495,0.0937611,-0.09180495,0.0937611,-0.09180495,0.0937611,-0.09180495,0.0937611
5730494N06Rik,0.02424723,-0.04076092,0.02424717,-0.04076092,0.0242472,-0.04076092,0.0242472,-0.040760934,0.0242472,-0.04076092,0.0242472,-0.04076092,0.0242472,-0.04076092
5730508B09Rik,0.087426886,-0.067078575,0.026091903,-0.040341392,0.026091859,-0.040341392,0.026091903,-0.040341377,0.026091933,-0.040341392,0.026091903,-0.040341392,0.026091903,-0.040341392
5730559C18Rik,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376
5830418K08Rik,-0.08791986,-0.15280832,-0.09003335,-0.15256049,-0.09003335,-0.15256043,-0.09009263,-0.15228699,-0.09009263,-0.15228699,-0.09003332,-0.15256046,-0.08993092,-0.15213738
5830433M19Rik,0.044797853,-0.028149322,0.0390324,-0.027473047,0.039032385,-0.027473032,0.038870722,-0.02672717,0.038870692,-0.026727185,0.039032385,-0.027473077,0.039311677,-0.026318952
5830454E08Rik,-0.023066595,0.0691234,-0.02306658,0.06912342,-0.02306658,0.06912339,-0.02306658,0.0691234,-0.02306658,0.06912339,-0.02306655,0.06912339,-0.02306655,0.0691234
5930412G12Rik,0.02070935,-0.07870935,0.02070935,-0.07870938,0.020709366,-0.07870938,0.02070935,-0.07870938,0.020709395,-0.07870935,0.020709366,-0.07870938,0.020709336,-0.07870938
6030419C18Rik,-0.04768774,0.05153738,-0.04768774,0.05153738,-0.04768774,0.05153738,-0.04768774,0.051537372,-0.04768774,0.051537372,-0.04768771,0.05153738,-0.04768774,0.051537395
6230409E13Rik,-0.012215778,-0.20997141,-0.020343572,-0.2064716,-0.020343572,-0.20647158,-0.020343572,-0.2064716,-0.020343602,-0.2064716,-0.020343572,-0.2064716,-0.020343542,-0.2064716
6230427J02Rik,0.13493252,-0.22716828,0.0011918247,-0.1949812,0.056835517,-0.1915674,0.017125309,-0.1744682,-0.01460287,-0.16080604,-0.01460287,-0.16080604,-0.014602855,-0.16080604
6330403K07Rik,-0.21406165,-0.08212203,-0.21591532,-0.081904605,-0.21591532,-0.081904575,-0.21596733,-0.081664786,-0.21596733,-0.08166477,-0.21591532,-0.081904605,-0.21582553,-0.08153354
6330403L08Rik,-0.004799068,0.020865902,-0.004799068,0.020865887,-0.004799038,0.020865902,-0.004799098,0.020865902,-0.004799098,0.020865902,-0.004799098,0.020865902,-0.004799098,0.020865902
6330406I15Rik,0.25890112,-0.17023407,0.03771022,-0.07100037,0.03771031,-0.07100034,0.03771031,-0.07100035,0.037710324,-0.07100032,0.03771034,-0.07100032,0.03771031,-0.07100034
6330407J23Rik,-0.022154301,-0.20641066,-0.14314902,-0.15408401,-0.14314902,-0.15408398,-0.14314902,-0.15408398,-0.14314905,-0.15408398,-0.14314899,-0.15408395,-0.14314899,-0.15408398
6330562C20Rik,-0.22096321,-0.09977476,-0.22096321,-0.09977476,-0.22096321,-0.09977476,-0.22096321,-0.09977476,-0.22096318,-0.09977476,-0.22096321,-0.09977476,-0.22096321,-0.09977479
6530409C15Rik,-0.07604861,0.061844036,-0.07604858,0.061844036,-0.07604861,0.061844036,-0.07604858,0.06184403,-0.07604858,0.061844043,-0.07604858,0.061844043,-0.07604858,0.061844036
6720489N17Rik,0.025341198,-0.14699177,0.015984371,-0.14589424,0.015984342,-0.14589421,0.015721962,-0.14468376,0.015721947,-0.14468376,0.015984356,-0.14589427,0.01643759,-0.14402126
8030451A03Rik,-0.030298203,-0.0069414973,-0.030298233,-0.0069414973,-0.030298188,-0.006941512,-0.030298203,-0.0069414973,-0.030298188,-0.0069414824,-0.030298173,-0.0069414973,-0.030298188,-0.0069414824
8030474K03Rik,-0.041295677,-0.028067425,-0.041295648,-0.028067425,-0.041295677,-0.028067425,-0.030795977,-0.032588616,-0.030795991,-0.032588616,-0.032571763,-0.03187041,-0.017633885,-0.038256213
8430406I07Rik,0.009302542,0.06810772,0.009302542,0.06810771,0.009302527,0.06810772,0.009302512,0.06810771,0.009302527,0.06810771,0.009302527,0.06810772,0.017070055,0.063681245
8430410K20Rik,-0.2221058,-0.09061886,-0.21921909,-0.09186189,-0.21921909,-0.09186189,-0.21921912,-0.09186189,-0.21921906,-0.09186186,-0.21921912,-0.09186186,-0.20881099,-0.09634359
8430419L09Rik,0.09294374,-0.028440073,-0.101979345,0.05496601,-0.101979345,0.05496601,-0.101979345,0.05496601,-0.101979345,0.054966025,-0.101979345,0.054966025,-0.101979345,0.054966025
8430427H17Rik,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376
9030418K01Rik,0.004747212,0.05947405,0.004747182,0.059474036,0.004747182,0.05947403,0.004747167,0.05947403,0.004747182,0.059474036,0.004747182,0.05947405,0.004747182,0.059474044
9030617O03Rik,0.12877393,-0.03741379,0.017347634,0.010394126,0.017347634,0.010394141,0.017347634,0.010394141,0.017347634,0.010394141,0.017347634,0.010394141,0.017347664,0.010394141
9030624J02Rik,0.021575138,-0.13044958,-0.04295078,-0.1023214,-0.04295078,-0.1023214,-0.04295075,-0.1023214,-0.04295078,-0.1023214,-0.04295078,-0.1023214,-0.04295072,-0.10232137
9130008F23Rik,-0.14657798,-0.20835601,-0.14657798,-0.20835598,-0.14657798,-0.20835598,-0.14657801,-0.20835604,-0.14657804,-0.20835601,-0.14657804,-0.20835601,-0.14657804,-0.20835601
9130011J15Rik,-0.07091266,0.07632125,-0.07091266,0.07632125,-0.07091263,0.07632127,-0.07091263,0.07632126,-0.07091263,0.07632126,-0.07091263,0.07632126,-0.07091263,0.07632126
9130017N09Rik,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376,-0.352887,0.01542376
9130019O22Rik,0.033076108,-0.037694633,0.033076122,-0.037694618,0.033076108,-0.037694618,0.033076108,-0.037694603,0.033076093,-0.037694618,0.033076093,-0.037694618,0.033076137,-0.037694618
9130024F11Rik,-0.1433784,-0.18589114,-0.14337835,-0.18589108,-0.1433784,-0.18589114,-0.14337838,-0.18589114,-0.14337835,-0.18589114,-0.14337838,-0.18589114,-0.14337835,-0.18589114
